Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,Skills
281,FR,9781508261131,French 1,13,N/A,N/A,03Q,N/A,N/A,Do you have fifteen euros?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_281.mp3,"11,12"
282,FR,9781508261131,French 1,13,N/A,N/A,03R,N/A,N/A,Est-ce que vous avez quinze euros?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_282.mp3,"11,12"
283,FR,9781508261131,French 1,13,N/A,N/A,04Q,N/A,N/A,Do you want to pay now?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_283.mp3,"14,17"
284,FR,9781508261131,French 1,13,N/A,N/A,04R,N/A,N/A,Est-ce que vous voulez payer maintenant?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_284.mp3,"14,17"
285,FR,9781508261131,French 1,13,N/A,N/A,05Q,N/A,N/A,I’m listening.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_285.mp3,15
286,FR,9781508261131,French 1,13,N/A,N/A,05R,N/A,N/A,J’écoute.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_286.mp3,15
287,FR,9781508261131,French 1,13,N/A,N/A,06Q,N/A,N/A,I’m repeating.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_287.mp3,15
288,FR,9781508261131,French 1,13,N/A,N/A,06R,N/A,N/A,Je répète.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_288.mp3,15
289,FR,9781508261131,French 1,13,N/A,N/A,07Q,N/A,N/A,Good evening.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_289.mp3,"10,13"
290,FR,9781508261131,French 1,13,N/A,N/A,07R,N/A,N/A,Bonsoir.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_290.mp3,"10,13"
291,FR,9781508261131,French 1,13,N/A,N/A,08Q,N/A,N/A,I don’t have any euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_291.mp3,11
292,FR,9781508261131,French 1,13,N/A,N/A,08R,N/A,N/A,Je n’ai pas d’euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_292.mp3,11
293,FR,9781508261131,French 1,13,N/A,N/A,09Q,N/A,N/A,I don’t have one euro.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_293.mp3,"11,12"
294,FR,9781508261131,French 1,13,N/A,N/A,09R,N/A,N/A,Je n’ai pas un euro.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_294.mp3,"11,12"
295,FR,9781508261131,French 1,13,N/A,N/A,10Q,N/A,N/A,It comes to sixteen euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_295.mp3,"11,12"
296,FR,9781508261131,French 1,13,N/A,N/A,10R,N/A,N/A,Ça fait seize euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_296.mp3,"11,12"
297,FR,9781508261131,French 1,13,N/A,N/A,11Q,N/A,N/A,Do you have sixteen euros?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_297.mp3,"11,12"
298,FR,9781508261131,French 1,13,N/A,N/A,11R,N/A,N/A,Vous avez seize euros?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_298.mp3,"11,12"
299,FR,9781508261131,French 1,13,N/A,N/A,12Q,N/A,N/A,I would like to pay.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_299.mp3,"11,14"
300,FR,9781508261131,French 1,13,N/A,N/A,12R,N/A,N/A,Je voudrais payer.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_300.mp3,"11,14"
301,FR,9781508261131,French 1,13,N/A,N/A,13Q,N/A,N/A,I have a (credit) card.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_301.mp3,14
302,FR,9781508261131,French 1,13,N/A,N/A,13R,N/A,N/A,J’ai une carte.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_302.mp3,14
303,FR,9781508261131,French 1,13,N/A,N/A,14Q,N/A,N/A,I have fourteen euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_303.mp3,"11,12"
304,FR,9781508261131,French 1,13,N/A,N/A,14R,N/A,N/A,J’ai quatorze euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_304.mp3,"11,12"
305,FR,9781508261131,French 1,13,N/A,N/A,15Q,N/A,N/A,But not fifteen.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_305.mp3,"11,12"
306,FR,9781508261131,French 1,13,N/A,N/A,15R,N/A,N/A,Mais pas quinze.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_306.mp3,"11,12"
307,FR,9781508261131,French 1,13,N/A,N/A,16Q,N/A,N/A,I don’t understand you.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_307.mp3,"15,16"
308,FR,9781508261131,French 1,13,N/A,N/A,16R,N/A,N/A,Je ne vous comprends pas.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_308.mp3,"15,16"
309,FR,9781508261131,French 1,14,N/A,N/A,01Q,N/A,N/A,It’s a lot.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_309.mp3,11
310,FR,9781508261131,French 1,14,N/A,N/A,01R,N/A,N/A,C’est beaucoup.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_310.mp3,11
311,FR,9781508261131,French 1,14,N/A,N/A,02Q,N/A,N/A,I have a lot of euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_311.mp3,11
312,FR,9781508261131,French 1,14,N/A,N/A,02R,N/A,N/A,J’ai beaucoup d’euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_312.mp3,11
313,FR,9781508261131,French 1,14,N/A,N/A,03Q,N/A,N/A,I’m going to pay in euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_313.mp3,"11,14"
314,FR,9781508261131,French 1,14,N/A,N/A,03R,N/A,N/A,Je vais payer en euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_314.mp3,"11,14"
315,FR,9781508261131,French 1,14,N/A,N/A,04Q,N/A,N/A,Do you have some euros?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_315.mp3,11
316,FR,9781508261131,French 1,14,N/A,N/A,04R,N/A,N/A,Est-ce que vous avez des euros?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_316.mp3,11
317,FR,9781508261131,French 1,14,N/A,N/A,05Q,N/A,N/A,Give me nineteen euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_317.mp3,"11,12"
318,FR,9781508261131,French 1,14,N/A,N/A,05R,N/A,N/A,Donnez-moi dix-neuf euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_318.mp3,"11,12"
319,FR,9781508261131,French 1,14,N/A,N/A,06Q,N/A,N/A,I’m giving you seventeen euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_319.mp3,"11,12"
320,FR,9781508261131,French 1,14,N/A,N/A,06R,N/A,N/A,Je vous donne dix-sept euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_320.mp3,"11,12"
321,FR,9781508261131,French 1,14,N/A,N/A,07Q,N/A,N/A,I have no card with me.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_321.mp3,14
322,FR,9781508261131,French 1,14,N/A,N/A,07R,N/A,N/A,Je n’ai pas de carte avec moi.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_322.mp3,14
323,FR,9781508261131,French 1,14,N/A,N/A,08Q,N/A,N/A,I'd be glad to pay.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_323.mp3,14
324,FR,9781508261131,French 1,14,N/A,N/A,08R,N/A,N/A,Je veux bien payer.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_324.mp3,14
325,FR,9781508261131,French 1,14,N/A,N/A,09Q,N/A,N/A,Here you are.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_325.mp3,7
326,FR,9781508261131,French 1,14,N/A,N/A,09R,N/A,N/A,Voilà.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_326.mp3,7
327,FR,9781508261131,French 1,14,N/A,N/A,10Q,N/A,N/A,I don’t have many euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_327.mp3,11
328,FR,9781508261131,French 1,14,N/A,N/A,10R,N/A,N/A,Je n’ai pas beaucoup d’euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_328.mp3,11
329,FR,9781508261131,French 1,14,N/A,N/A,11Q,N/A,N/A,What are you going to do?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_329.mp3,1
330,FR,9781508261131,French 1,14,N/A,N/A,11R,N/A,N/A,Qu’est-ce que vous allez faire?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_330.mp3,1
331,FR,9781508261131,French 1,14,N/A,N/A,12Q,N/A,N/A,I’m going to pay by blue card.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_331.mp3,14
332,FR,9781508261131,French 1,14,N/A,N/A,12R,N/A,N/A,Je vais payer par carte bleue.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_332.mp3,14
333,FR,9781508261131,French 1,14,N/A,N/A,13Q,N/A,N/A,That’s not a lot.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_333.mp3,11
334,FR,9781508261131,French 1,14,N/A,N/A,13R,N/A,N/A,Ce n’est pas beaucoup.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_334.mp3,11
335,FR,9781508261131,French 1,15,N/A,N/A,01Q,N/A,N/A,How much is a beer?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_335.mp3,"6,11"
336,FR,9781508261131,French 1,15,N/A,N/A,01R,N/A,N/A,"C’est combien, une bière?",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_336.mp3,"6,11"
337,FR,9781508261131,French 1,15,N/A,N/A,02Q,N/A,N/A,I have some beers.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_337.mp3,6
338,FR,9781508261131,French 1,15,N/A,N/A,02R,N/A,N/A,J’ai des bières.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_338.mp3,6
339,FR,9781508261131,French 1,15,N/A,N/A,03Q,N/A,N/A,I can’t.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_339.mp3,7
340,FR,9781508261131,French 1,15,N/A,N/A,03R,N/A,N/A,Je ne peux pas.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_340.mp3,7
341,FR,9781508261131,French 1,15,N/A,N/A,04Q,N/A,N/A,I don't have any.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_341.mp3,7
342,FR,9781508261131,French 1,15,N/A,N/A,04R,N/A,N/A,Je n’en ai pas.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_342.mp3,7
343,FR,9781508261131,French 1,15,N/A,N/A,05Q,N/A,N/A,I don't have many.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_343.mp3,7
344,FR,9781508261131,French 1,15,N/A,N/A,05R,N/A,N/A,Je n’en ai pas beaucoup.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_344.mp3,7
345,FR,9781508261131,French 1,15,N/A,N/A,06Q,N/A,N/A,The beer is for me.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_345.mp3,6
346,FR,9781508261131,French 1,15,N/A,N/A,06R,N/A,N/A,La bière est pour moi.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_346.mp3,6
347,FR,9781508261131,French 1,15,N/A,N/A,07Q,N/A,N/A,"Yes, I have some.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_347.mp3,7
348,FR,9781508261131,French 1,15,N/A,N/A,07R,N/A,N/A,"Oui, j’en ai.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_348.mp3,7
349,FR,9781508261131,French 1,15,N/A,N/A,08Q,N/A,N/A,"Yes, I can.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_349.mp3,7
350,FR,9781508261131,French 1,15,N/A,N/A,08R,N/A,N/A,"Oui, je peux.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_350.mp3,7
351,FR,9781508261131,French 1,15,N/A,N/A,09Q,N/A,N/A,You want some.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_351.mp3,7
352,FR,9781508261131,French 1,15,N/A,N/A,09R,N/A,N/A,Vous en voulez.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_352.mp3,7
353,FR,9781508261131,French 1,15,N/A,N/A,10Q,N/A,N/A,You can’t?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_353.mp3,7
354,FR,9781508261131,French 1,15,N/A,N/A,10R,N/A,N/A,Vous ne pouvez pas?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_354.mp3,7
355,FR,9781508261131,French 1,15,N/A,N/A,11Q,N/A,N/A,Can you eat now?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_355.mp3,"6,17"
356,FR,9781508261131,French 1,15,N/A,N/A,11R,N/A,N/A,Vous pouvez manger maintenant?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_356.mp3,"6,17"
357,FR,9781508261131,French 1,15,N/A,N/A,12Q,N/A,N/A,You don’t have any change?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_357.mp3,11
358,FR,9781508261131,French 1,15,N/A,N/A,12R,N/A,N/A,Vous n’avez pas de monnaie?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_358.mp3,11
359,FR,9781508261131,French 1,15,N/A,N/A,13Q,N/A,N/A,Now I have some change.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_359.mp3,11
360,FR,9781508261131,French 1,15,N/A,N/A,13R,N/A,N/A,Maintenant j’ai de la monnaie.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_360.mp3,11
361,FR,9781508261131,French 1,15,N/A,N/A,14Q,N/A,N/A,Do you want to pay by card?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_361.mp3,14
362,FR,9781508261131,French 1,15,N/A,N/A,14R,N/A,N/A,Est-ce que vous voulez payer par carte?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_362.mp3,14
363,FR,9781508261131,French 1,15,N/A,N/A,15Q,N/A,N/A,But I don’t want any.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_363.mp3,7
364,FR,9781508261131,French 1,15,N/A,N/A,15R,N/A,N/A,Mais je n’en veux pas.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_364.mp3,7
365,FR,9781508261131,French 1,15,N/A,N/A,16Q,N/A,N/A,But I don’t want to.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_365.mp3,7
366,FR,9781508261131,French 1,15,N/A,N/A,16R,N/A,N/A,Mais je ne veux pas.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_366.mp3,7
367,FR,9781508261131,French 1,16,N/A,N/A,01Q,N/A,N/A,That’s a lot of money.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_367.mp3,11
368,FR,9781508261131,French 1,16,N/A,N/A,01R,N/A,N/A,C’est beaucoup d’argent.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_368.mp3,11
369,FR,9781508261131,French 1,16,N/A,N/A,02Q,N/A,N/A,That’s too much money.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_369.mp3,11
370,FR,9781508261131,French 1,16,N/A,N/A,02R,N/A,N/A,C’est trop d’argent.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_370.mp3,11
371,FR,9781508261131,French 1,16,N/A,N/A,03Q,N/A,N/A,Is that too much?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_371.mp3,7
372,FR,9781508261131,French 1,16,N/A,N/A,03R,N/A,N/A,Est-ce que c’est trop?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_372.mp3,7
373,FR,9781508261131,French 1,16,N/A,N/A,04Q,N/A,N/A,Do you have some money?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_373.mp3,11
374,FR,9781508261131,French 1,16,N/A,N/A,04R,N/A,N/A,Est-ce que vous avez de l’argent?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_374.mp3,11
375,FR,9781508261131,French 1,16,N/A,N/A,05Q,N/A,N/A,I have no money.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_375.mp3,11
376,FR,9781508261131,French 1,16,N/A,N/A,05R,N/A,N/A,Je n’ai pas d’argent.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_376.mp3,11
377,FR,9781508261131,French 1,16,N/A,N/A,06Q,N/A,N/A,I am going to give you a card.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_377.mp3,14
378,FR,9781508261131,French 1,16,N/A,N/A,06R,N/A,N/A,Je vais vous donner une carte.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_378.mp3,14
379,FR,9781508261131,French 1,16,N/A,N/A,07Q,N/A,N/A,What is it?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_379.mp3,7
380,FR,9781508261131,French 1,16,N/A,N/A,07R,N/A,N/A,Qu’est-ce que c’est?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_380.mp3,7
381,FR,9781508261131,French 1,16,N/A,N/A,08Q,N/A,N/A,How much money do you have?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_381.mp3,11
382,FR,9781508261131,French 1,16,N/A,N/A,08R,N/A,N/A,Vous avez combien d’argent?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_382.mp3,11
383,FR,9781508261131,French 1,16,N/A,N/A,09Q,N/A,N/A,It’s for you.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_383.mp3,7
384,FR,9781508261131,French 1,16,N/A,N/A,09R,N/A,N/A,C’est pour vous.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_384.mp3,7
385,FR,9781508261131,French 1,16,N/A,N/A,10Q,N/A,N/A,"You owe me nineteen euros, please.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_385.mp3,"11,12"
386,FR,9781508261131,French 1,16,N/A,N/A,10R,N/A,N/A,"Vous me devez dix-neuf euros, s’il vous plaît.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_386.mp3,"11,12"
387,FR,9781508261131,French 1,16,N/A,N/A,11Q,N/A,N/A,That’s enough.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_387.mp3,7
388,FR,9781508261131,French 1,16,N/A,N/A,11R,N/A,N/A,Ça suffit.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_388.mp3,7
389,FR,9781508261131,French 1,16,N/A,N/A,12Q,N/A,N/A,I can give you forty euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_389.mp3,"11,12"
390,FR,9781508261131,French 1,16,N/A,N/A,12R,N/A,N/A,Je peux vous donner quarante euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_390.mp3,"11,12"
391,FR,9781508261131,French 1,16,N/A,N/A,13Q,N/A,N/A,I would like forty-seven euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_391.mp3,"11,12"
392,FR,9781508261131,French 1,16,N/A,N/A,13R,N/A,N/A,Je voudrais quarante-sept euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_392.mp3,"11,12"
393,FR,9781508261131,French 1,16,N/A,N/A,14Q,N/A,N/A,I’m giving you twenty-eight euros,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_393.mp3,"11,12"
394,FR,9781508261131,French 1,16,N/A,N/A,14R,N/A,N/A,Je vous donne vingt-huit euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_394.mp3,"11,12"
395,FR,9781508261131,French 1,16,N/A,N/A,15Q,N/A,N/A,Thirty-five or forty-eight.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_395.mp3,12
396,FR,9781508261131,French 1,16,N/A,N/A,15R,N/A,N/A,Trente-cinq ou quarante-huit.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_396.mp3,12
397,FR,9781508261131,French 1,16,N/A,N/A,16Q,N/A,N/A,Twenty-five or thirty.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_397.mp3,12
398,FR,9781508261131,French 1,16,N/A,N/A,16R,N/A,N/A,Vingt-cinq ou trente.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_398.mp3,12
399,FR,9781508261131,French 1,17,N/A,N/A,01Q,N/A,N/A,Is it enough money?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_399.mp3,11
400,FR,9781508261131,French 1,17,N/A,N/A,01R,N/A,N/A,C’est assez d’argent?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_400.mp3,11
401,FR,9781508261131,French 1,17,N/A,N/A,02Q,N/A,N/A,That's too expensive.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_401.mp3,14
402,FR,9781508261131,French 1,17,N/A,N/A,02R,N/A,N/A,C’est trop cher.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_402.mp3,14
403,FR,9781508261131,French 1,17,N/A,N/A,03Q,N/A,N/A,It’s not too difficult.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_403.mp3,7
404,FR,9781508261131,French 1,17,N/A,N/A,03R,N/A,N/A,Ce n’est pas trop difficile.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_404.mp3,7
405,FR,9781508261131,French 1,17,N/A,N/A,04Q,N/A,N/A,That’s not enough money.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_405.mp3,14
406,FR,9781508261131,French 1,17,N/A,N/A,04R,N/A,N/A,Ce n’est pas assez d’argent.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_406.mp3,14
407,FR,9781508261131,French 1,17,N/A,N/A,05Q,N/A,N/A,I don’t speak fast.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_407.mp3,15
408,FR,9781508261131,French 1,17,N/A,N/A,05R,N/A,N/A,Je ne parle pas vite.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_408.mp3,15
409,FR,9781508261131,French 1,17,N/A,N/A,06Q,N/A,N/A,Will that do? / Is that enough?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_409.mp3,14
410,FR,9781508261131,French 1,17,N/A,N/A,06R,N/A,N/A,Est-ce que ça suffit?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_410.mp3,14
411,FR,9781508261131,French 1,17,N/A,N/A,07Q,N/A,N/A,I have enough money.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_411.mp3,
412,FR,9781508261131,French 1,17,N/A,N/A,07R,N/A,N/A,J’ai assez d’argent.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_412.mp3,
413,FR,9781508261131,French 1,17,N/A,N/A,08Q,N/A,N/A,I don’t have enough.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_413.mp3,14
414,FR,9781508261131,French 1,17,N/A,N/A,08R,N/A,N/A,Je n’en ai pas assez.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_414.mp3,14
415,FR,9781508261131,French 1,17,N/A,N/A,09Q,N/A,N/A,I can give you some.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_415.mp3,7
416,FR,9781508261131,French 1,17,N/A,N/A,09R,N/A,N/A,Je peux vous en donner.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_416.mp3,7
417,FR,9781508261131,French 1,17,N/A,N/A,10Q,N/A,N/A,You speak very fast.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_417.mp3,15
418,FR,9781508261131,French 1,17,N/A,N/A,10R,N/A,N/A,Vous parlez très vite.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_418.mp3,15
419,FR,9781508261131,French 1,17,N/A,N/A,11Q,N/A,N/A,Fifty-one or sixty-five.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_419.mp3,12
420,FR,9781508261131,French 1,17,N/A,N/A,11R,N/A,N/A,Cinquante et un ou soixante-cinq.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_420.mp3,12
421,FR,9781508261131,French 1,17,N/A,N/A,12Q,N/A,N/A,The wine is too expensive.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_421.mp3,"6,14"
422,FR,9781508261131,French 1,17,N/A,N/A,12R,N/A,N/A,Le vin est trop cher.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_422.mp3,"6,14"
