"Control #","Rec","Lang","ISBN","Course","Unit Num","Start","Stop","Cluster","Qz #","Spkr","Cue","#of words","Q or S","Course Name (Source)","Snippet Name","Skills"
"900","900","BP","9781508235460","BrazPort 4","15","","","U15-01","01R_B","M","Não é fácil mergulhar para ver o recife de corais?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0900.mp3","1,9,18"
"901","901","BP","9781508235460","BrazPort 4","15","","","U15-01","01Q_C","N","Is it better to walk to see the boardwalk?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0901.mp3","1,4,18"
"902","902","BP","9781508235460","BrazPort 4","15","","","U15-01","01R_C","M","É melhor caminhaar para ver o calçadão?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0902.mp3","1,4,18"
"903","903","BP","9781508235460","BrazPort 4","15","","","U15-01","01Q_D","N","Is it set for the day that we're going to go to the boardwalk?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0903.mp3","1,17,18"
"904","904","BP","9781508235460","BrazPort 4","15","","","U15-01","01R_D","M","Está marcada para o dia em que vamos ao calçadão?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0904.mp3","1,17,18"
"905","905","BP","9781508235460","BrazPort 4","15","","","U15-02","02Q_A","N","I reserved a room in the last week.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0905.mp3","17,18"
"906","906","BP","9781508235460","BrazPort 4","15","","","U15-02","02R_A","M","Reservei um quarto na semana passada.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0906.mp3","17,18"
"907","907","BP","9781508235460","BrazPort 4","15","","","U15-02","02Q_B","N","I reserved a room this week, to think of it.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0907.mp3","1,17,18"
"908","908","BP","9781508235460","BrazPort 4","15","","","U15-02","02R_B","M","Reservei um quarto nesta semana, para pensar nisso.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0908.mp3","1,17,18"
"909","909","BP","9781508235460","BrazPort 4","15","","","U15-02","02Q_C","N","I reserved an office in the next week.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0909.mp3","1,17,18,20"
"910","910","BP","9781508235460","BrazPort 4","15","","","U15-02","02R_C","F","Reservei um escritório para a semana que vem.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0910.mp3","1,17,18,20"
"911","911","BP","9781508235460","BrazPort 4","15","","","U15-02","02Q_D","N","I reserved four things in the last week.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0911.mp3","1,12,17"
"912","912","BP","9781508235460","BrazPort 4","15","","","U15-02","02R_D","F","Reservei quatro coisas na semana passada.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0912.mp3","1,12,17"
"913","913","BP","9781508235460","BrazPort 4","15","","","U15-03","03Q_A","N","Actually, let’s rent a buggy.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0913.mp3","1"
"914","914","BP","9781508235460","BrazPort 4","15","","","U15-03","03R_A","F","Pensando bem, vamos alugar um buggy.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0914.mp3","1"
"915","915","BP","9781508235460","BrazPort 4","15","","","U15-03","03Q_B","N","To tell the truth, let’s drive a buggy.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0915.mp3","1,18"
"916","916","BP","9781508235460","BrazPort 4","15","","","U15-03","03R_B","F","Na verdade, vamos dirigir um buggy.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0916.mp3","1,18"
"917","917","BP","9781508235460","BrazPort 4","15","","","U15-03","03Q_C","N","Let's we buy a buggy.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0917.mp3","1,14"
"918","918","BP","9781508235460","BrazPort 4","15","","","U15-03","03R_C","F","Vamos comprar um buggy.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0918.mp3","1,14"
"919","919","BP","9781508235460","BrazPort 4","15","","","U15-03","03Q_D","N","Well, we should rent a buggy.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0919.mp3","1,18"
"920","920","BP","9781508235460","BrazPort 4","15","","","U15-03","03R_D","M","Bem, deveríamos alugar um buggy.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0920.mp3","1,18"
"921","921","BP","9781508235460","BrazPort 4","15","","","U15-04","04Q_A","N","We can see the dolphins from the belvedere.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0921.mp3","1,9,18"
"922","922","BP","9781508235460","BrazPort 4","15","","","U15-04","04R_A","M","Podemos ver os golfinhos do mirante.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0922.mp3","1,9,18"
"923","923","BP","9781508235460","BrazPort 4","15","","","U15-04","04Q_B","N","We can play golf with your husband.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0923.mp3","1,5"
"924","924","BP","9781508235460","BrazPort 4","15","","","U15-04","04R_B","M","Podemos jogar golfe com seu marido.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0924.mp3","1,5"
"925","925","BP","9781508235460","BrazPort 4","15","","","U15-04","04Q_C","N","We can see the sunset from the belvedere.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0925.mp3","1,9,18"
"926","926","BP","9781508235460","BrazPort 4","15","","","U15-04","04R_C","M","Podemos ver o pôr do sol do mirante.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0926.mp3","1,9,18"
"927","927","BP","9781508235460","BrazPort 4","15","","","U15-04","04Q_D","N","We are going to see the dolphins from the belvedere.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0927.mp3","1,9,18"
"928","928","BP","9781508235460","BrazPort 4","15","","","U15-04","04R_D","M","Vamos ver os golfinhos do mirante.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0928.mp3","1,9,18"
"929","929","BP","9781508235460","BrazPort 4","15","","","U15-05","05Q_A","N","I reserved a room for us at a very beautiful bed and breakfast.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0929.mp3","14,18"
"930","930","BP","9781508235460","BrazPort 4","15","","","U15-05","05R_A","F","Reservei um quarto para a gente numa pousada muito bonita.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0930.mp3","14,18"
"931","931","BP","9781508235460","BrazPort 4","15","","","U15-05","05Q_B","N","I reserved a table for us at a very beautiful bakery.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0931.mp3","6,9"
"932","932","BP","9781508235460","BrazPort 4","15","","","U15-05","05R_B","F","Reservei uma mesa para a gente numa padaria muito bonita.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0932.mp3","6,9"
"933","933","BP","9781508235460","BrazPort 4","15","","","U15-05","05Q_C","N","I reserved a room for us at a very beautiful hotel.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0933.mp3","1,18"
"934","934","BP","9781508235460","BrazPort 4","15","","","U15-05","05R_C","F","Reservei um quarto para a gente num hotel muito bonito.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0934.mp3","1,18"
"935","935","BP","9781508235460","BrazPort 4","15","","","U15-05","05Q_D","N","I reserved space for us at a very beautiful beach.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0935.mp3","1,18"
"936","936","BP","9781508235460","BrazPort 4","15","","","U15-05","05R_D","F","Reservei espaço para a gente numa praia muito bonita.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0936.mp3","1,18"
"937","937","BP","9781508235460","BrazPort 4","15","","","U15-06","06Q_A","N","But let’s walk first on the trails in order to see the vegetation.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0937.mp3","1,18"
"938","938","BP","9781508235460","BrazPort 4","15","","","U15-06","06R_A","F","Mas vamos andar primeiro nas trilhas para ver a vegetação.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0938.mp3","1,18"
"939","939","BP","9781508235460","BrazPort 4","15","","","U15-06","06Q_B","N","But to start let’s walk on the trails in order to look at the vegetation.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0939.mp3","1,18"
"940","940","BP","9781508235460","BrazPort 4","15","","","U15-06","06R_B","M","Mas, para começar, vamos andar nas trilhas para olhar a vegetação.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0940.mp3","1,18"
"941","941","BP","9781508235460","BrazPort 4","15","","","U15-06","06Q_C","N","But let’s walk first on the streets to see the vegetation.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0941.mp3","1,4"
"942","942","BP","9781508235460","BrazPort 4","15","","","U15-06","06R_C","M","Mas vamos andar primeiro pelas ruas para ver a vegetação.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0942.mp3","1,4"
"943","943","BP","9781508235460","BrazPort 4","15","","","U15-06","06Q_D","N","But let’s walk first on the trails to look at the vegetation.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0943.mp3","1,4"
"944","944","BP","9781508235460","BrazPort 4","15","","","U15-06","06R_D","M","Mas vamos andar primeiro nas trilhas para observar a vegetação.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0944.mp3","1,4"
"945","945","BP","9781508235460","BrazPort 4","15","","","U15-07","07Q_A","N","The main island is not big, but it's a tropical paradise.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0945.mp3","9,18"
"946","946","BP","9781508235460","BrazPort 4","15","","","U15-07","07R_A","M","A ilha principal não é grande, mas é um paraíso tropical.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0946.mp3","9,18"
"947","947","BP","9781508235460","BrazPort 4","15","","","U15-07","07Q_B","N","The favorite island is not big, but it's a tropical paradise.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0947.mp3","9,18"
"948","948","BP","9781508235460","BrazPort 4","15","","","U15-07","07R_B","M","A ilha predileta não é grande, mas é um paraíso tropical.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0948.mp3","9,18"
"949","949","BP","9781508235460","BrazPort 4","15","","","U15-07","07Q_C","N","The perfect island is not small, but it's a tropical paradise.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0949.mp3","9,18"
"950","950","BP","9781508235460","BrazPort 4","15","","","U15-07","07R_C","F","A ilha perfeita não é pequena, mas é um paraíso tropical.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0950.mp3","9,18"
"951","951","BP","9781508235460","BrazPort 4","15","","","U15-07","07Q_D","N","The main island is not bigger, but it's a tropical paradise.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0951.mp3","9,18"
"952","952","BP","9781508235460","BrazPort 4","15","","","U15-07","07R_D","F","A ilha principal não é maior, mas é um paraíso tropical.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0952.mp3","9,18"
"953","953","BP","9781508235460","BrazPort 4","15","","","U15-08","08Q_A","N","I think that I am going to be without air!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0953.mp3","8,9"
"954","954","BP","9781508235460","BrazPort 4","15","","","U15-08","08R_A","F","Acho que vou ficar sem ar!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0954.mp3","8,9"
"955","955","BP","9781508235460","BrazPort 4","15","","","U15-08","08Q_B","N","I think that I am going to be without something!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0955.mp3","9"
"956","956","BP","9781508235460","BrazPort 4","15","","","U15-08","08R_B","F","Acho que vou ficar sem algo!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0956.mp3","9"
"957","957","BP","9781508235460","BrazPort 4","15","","","U15-08","08Q_C","N","I know that I am going to be without sand!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0957.mp3","9"
"958","958","BP","9781508235460","BrazPort 4","15","","","U15-08","08R_C","F","Sei que vou ficar sem areia!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0958.mp3","9"
"959","959","BP","9781508235460","BrazPort 4","15","","","U15-08","08Q_D","N","I know that I am going to become too tall!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0959.mp3","9,12"
"960","960","BP","9781508235460","BrazPort 4","15","","","U15-08","08R_D","M","Sei que vou ficar muito alto!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0960.mp3","9,12"
"961","961","BP","9781508235460","BrazPort 4","16","","","U16-01","01Q_A","N","There is handmade craftwork on the island.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0961.mp3","9,18"
"962","962","BP","9781508235460","BrazPort 4","16","","","U16-01","01R_A","M","Há artesanato feito à mão na ilha.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0962.mp3","9,18"
"963","963","BP","9781508235460","BrazPort 4","16","","","U16-01","01Q_B","N","There are beautiful trails on the island.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0963.mp3","4,9,18"
"964","964","BP","9781508235460","BrazPort 4","16","","","U16-01","01R_B","M","Há trilhas bonitas na ilha.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0964.mp3","4,9,18"
"965","965","BP","9781508235460","BrazPort 4","16","","","U16-01","01Q_C","N","You can buy handmade craftwork on the island.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0965.mp3","9,14,18"
"966","966","BP","9781508235460","BrazPort 4","16","","","U16-01","01R_C","M","É possível comprar artesanato feito à mão na ilha.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0966.mp3","9,14,18"
"967","967","BP","9781508235460","BrazPort 4","16","","","U16-01","01Q_D","N","There are many good things on the island.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0967.mp3","9,18"
"968","968","BP","9781508235460","BrazPort 4","16","","","U16-01","01R_D","M","Há muitas coisas boas na ilha.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0968.mp3","9,18"
"969","969","BP","9781508235460","BrazPort 4","16","","","U16-02","02Q_A","N","Preserving the environment is important.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0969.mp3","7"
"970","970","BP","9781508235460","BrazPort 4","16","","","U16-02","02R_A","F","Preservar o meio ambiente é importante.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0970.mp3","7"
"971","971","BP","9781508235460","BrazPort 4","16","","","U16-02","02Q_B","N","Preserving the environment is very important.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0971.mp3","7"
"972","972","BP","9781508235460","BrazPort 4","16","","","U16-02","02R_B","F","Preservar o meio ambiente é muito importante.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0972.mp3","7"
"973","973","BP","9781508235460","BrazPort 4","16","","","U16-02","02Q_C","N","Everything for preserving the environment.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0973.mp3","7"
"974","974","BP","9781508235460","BrazPort 4","16","","","U16-02","02R_C","F","Tudo para preservar o meio ambiente.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0974.mp3","7"
"975","975","BP","9781508235460","BrazPort 4","16","","","U16-02","02Q_D","N","Using sunscreen is very important.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0975.mp3","8,9"
"976","976","BP","9781508235460","BrazPort 4","16","","","U16-02","02R_D","F","Usar protetor solar é muito importante.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0976.mp3","8,9"
"977","977","BP","9781508235460","BrazPort 4","16","","","U16-03","03Q_A","N","We have to use sunscreen.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0977.mp3","8,9"
"978","978","BP","9781508235460","BrazPort 4","16","","","U16-03","03R_A","F","Nós temos que usar protetor solar.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0978.mp3","8,9"
"979","979","BP","9781508235460","BrazPort 4","16","","","U16-03","03Q_B","N","Let’s not use sunscreen.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0979.mp3","7,8"
"980","980","BP","9781508235460","BrazPort 4","16","","","U16-03","03R_B","M","Não vamos usar protetor solar.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0980.mp3","7,8"
"981","981","BP","9781508235460","BrazPort 4","16","","","U16-03","03Q_C","N","I need to use sunscreen.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0981.mp3","8,9"
"982","982","BP","9781508235460","BrazPort 4","16","","","U16-03","03R_C","M","Preciso usar protetor solar.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0982.mp3","8,9"
"983","983","BP","9781508235460","BrazPort 4","16","","","U16-03","03Q_D","N","Using sunscreen is very important.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0983.mp3","8"
"984","984","BP","9781508235460","BrazPort 4","16","","","U16-03","03R_D","M","Usar protetor solar é muito importante.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0984.mp3","8"
"985","985","BP","9781508235460","BrazPort 4","16","","","U16-04","04Q_A","N","Don’t worry.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0985.mp3","7"
"986","986","BP","9781508235460","BrazPort 4","16","","","U16-04","04R_A","M","Não se preocupe.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0986.mp3","7"
"987","987","BP","9781508235460","BrazPort 4","16","","","U16-04","04Q_B","N","I don’t know.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0987.mp3","7"
"988","988","BP","9781508235460","BrazPort 4","16","","","U16-04","04R_B","M","Não sei.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0988.mp3","7"
"989","989","BP","9781508235460","BrazPort 4","16","","","U16-04","04Q_C","N","I am not the oldest.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0989.mp3","9,12"
"990","990","BP","9781508235460","BrazPort 4","16","","","U16-04","04R_C","M","Não sou o mais velho.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0990.mp3","9,12"
"991","991","BP","9781508235460","BrazPort 4","16","","","U16-04","04Q_D","N","I am worried.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0991.mp3","8,9"
"992","992","BP","9781508235460","BrazPort 4","16","","","U16-04","04R_D","M","Estou preocupado.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0992.mp3","8,9"
"993","993","BP","9781508235460","BrazPort 4","16","","","U16-05","05Q_A","N","I am a little worried.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0993.mp3","8,9,12"
"994","994","BP","9781508235460","BrazPort 4","16","","","U16-05","05R_A","M","Estou um pouco preocupado.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0994.mp3","8,9,12"
"995","995","BP","9781508235460","BrazPort 4","16","","","U16-05","05Q_B","N","I am worried about getting sunburned.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0995.mp3","8,9"
"996","996","BP","9781508235460","BrazPort 4","16","","","U16-05","05R_B","M","Estou preocupado em ficar queimado.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0996.mp3","8,9"
"997","997","BP","9781508235460","BrazPort 4","16","","","U16-05","05Q_C","N","I am worried about the environment.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0997.mp3","9,19"
"998","998","BP","9781508235460","BrazPort 4","16","","","U16-05","05R_C","M","Estou preocupado com o meio ambiente.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0998.mp3","9,19"
"999","999","BP","9781508235460","BrazPort 4","16","","","U16-05","05Q_D","N","I am not worried.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0999.mp3","8,9"
"1000","1000","BP","9781508235460","BrazPort 4","16","","","U16-05","05R_D","M","Não estou preocupado.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1000.mp3","8,9"
"1001","1001","BP","9781508235460","BrazPort 4","16","","","U16-06","06Q_A","N","Preserving the environment is very important.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1001.mp3","9,19"
"1002","1002","BP","9781508235460","BrazPort 4","16","","","U16-06","06R_A","F","Preservar o meio ambiente é muito importante.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1002.mp3","9,19"
"1003","1003","BP","9781508235460","BrazPort 4","16","","","U16-06","06Q_B","N","It’s important for preserving the environment.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1003.mp3","9,19"
"1004","1004","BP","9781508235460","BrazPort 4","16","","","U16-06","06R_B","F","É importante para preservar o meio ambiente.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1004.mp3","9,19"
"1005","1005","BP","9781508235460","BrazPort 4","16","","","U16-06","06Q_C","N","Everything for preserving the environment.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1005.mp3","9,19"
"1006","1006","BP","9781508235460","BrazPort 4","16","","","U16-06","06R_C","F","Tudo para preservar o meio ambiente.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1006.mp3","9,19"
"1007","1007","BP","9781508235460","BrazPort 4","16","","","U16-06","06Q_D","N","Preserving the tropical paradise is important.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1007.mp3","9,18"
"1008","1008","BP","9781508235460","BrazPort 4","16","","","U16-06","06R_D","F","Preservar o paraíso tropical é importante.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1008.mp3","9,18"
"1009","1009","BP","9781508235460","BrazPort 4","16","","","U16-07","07Q_A","N","I want to buy some biojewelry.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1009.mp3","1,14"
"1010","1010","BP","9781508235460","BrazPort 4","16","","","U16-07","07R_A","F","Quero comprar umas biojoias.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1010.mp3","1,14"
"1011","1011","BP","9781508235460","BrazPort 4","16","","","U16-07","07Q_B","N","I want to buy some souvenirs.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1011.mp3","1,14"
"1012","1012","BP","9781508235460","BrazPort 4","16","","","U16-07","07R_B","M","Quero compar umas lembrancinhas.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1012.mp3","1,14"
"1013","1013","BP","9781508235460","BrazPort 4","16","","","U16-07","07Q_C","N","Biojewelry are made of natural fibers.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1013.mp3","9"
"1014","1014","BP","9781508235460","BrazPort 4","16","","","U16-07","07R_C","M","Biojoias são feitas de fibras naturais.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1014.mp3","9"
"1015","1015","BP","9781508235460","BrazPort 4","16","","","U16-07","07Q_D","N","I am going to buy some biojewelry.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1015.mp3","9,14"
"1016","1016","BP","9781508235460","BrazPort 4","16","","","U16-07","07R_D","M","Vou comprar umas biojóias.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1016.mp3","9,14"
"1017","1017","BP","9781508235460","BrazPort 4","16","","","U16-08","08Q_A","N","Are you worried about getting sunburned?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1017.mp3","8"
"1018","1018","BP","9781508235460","BrazPort 4","16","","","U16-08","08R_A","F","Você está preocupado em ficar queimado?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1018.mp3","8"
"1019","1019","BP","9781508235460","BrazPort 4","16","","","U16-08","08Q_B","N","Are you worried about the environment?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1019.mp3","7,19"
"1020","1020","BP","9781508235460","BrazPort 4","16","","","U16-08","08R_B","F","Você está preocupado com o meio ambiente?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1020.mp3","7,19"
"1021","1021","BP","9781508235460","BrazPort 4","16","","","U16-08","08Q_C","N","Are you worried about getting sick?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1021.mp3","8"
"1022","1022","BP","9781508235460","BrazPort 4","16","","","U16-08","08R_C","F","Você está preocupado em ficar doente?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1022.mp3","8"
"1023","1023","BP","9781508235460","BrazPort 4","16","","","U16-08","08Q_D","N","Are you worried about getting tired?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1023.mp3","8"
"1024","1024","BP","9781508235460","BrazPort 4","16","","","U16-08","08R_D","M","Você está preocupado em ficar cansado?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1024.mp3","8"
