Control #,Rec,Lang,ISBN,Course,Unit Num,Start,Stop,Cluster,Qz #,Spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,Skills
838,838,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-01,01R_C,F,C’était pire au rez-de-chaussée.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0838.mp3,9
839,839,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-01,01Q_D,N,It was like an earthquake.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0839.mp3,"9,19"
840,840,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-01,01R_D,F,C’était comme un tremblement de terre.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0840.mp3,"9,19"
841,841,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-02,02Q_A,N,Do you want me to help you?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0841.mp3,"13,16"
842,842,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-02,02R_A,M,Est-ce que vous voulez que je vous aide ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0842.mp3,"13,16"
843,843,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-02,02Q_B,N,Do you want to help me?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0843.mp3,"13,16"
844,844,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-02,02R_B,M,Est-ce que vous voulez m’aider ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0844.mp3,"13,16"
845,845,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-02,02Q_C,N,Can I help you?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0845.mp3,"13,16"
846,846,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-02,02R_C,F,Est-ce que je peux vous aider ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0846.mp3,"13,16"
847,847,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-02,02Q_D,N,It’s necessary that I help you.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0847.mp3,9
848,848,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-02,02R_D,F,Il faut que je vous aide.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0848.mp3,9
849,849,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-03,03Q_A,N,It’s going to be necessary to throw everything out.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0849.mp3,"9,13"
850,850,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-03,03R_A,M,Il va falloir tout jeter.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0850.mp3,"9,13"
851,851,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-03,03Q_B,N,It’s necessary to throw everything out.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0851.mp3,"9,13"
852,852,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-03,03R_B,M,Il faut tout jeter.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0852.mp3,"9,13"
853,853,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-03,03Q_C,N,It’s going to be necessary to throw them out.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0853.mp3,9
854,854,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-03,03R_C,F,Il va falloir les jeter.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0854.mp3,9
855,855,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-03,03Q_D,N,It’s going to be necessary to share everything.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0855.mp3,9
856,856,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-03,03R_D,F,Il va falloir tout partager.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0856.mp3,9
857,857,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-04,04Q_A,N,The beds and the chairs are left.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0857.mp3,7
858,858,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-04,04R_A,M,Il reste les lits et les chaises.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0858.mp3,7
859,859,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-04,04Q_B,N,The chairs and the armchairs are left.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0859.mp3,7
860,860,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-04,04R_B,M,Il reste les chaises et les fauteuils.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0860.mp3,7
861,861,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-04,04Q_C,N,The beds and the furniture are left.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0861.mp3,7
862,862,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-04,04R_C,F,Il reste les lits et les meubles.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0862.mp3,7
863,863,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-04,04Q_D,N,The chests of drawers and the beds are left.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0863.mp3,7
864,864,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-04,04R_D,F,Il reste les commodes et les lits.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0864.mp3,7
865,865,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-05,05Q_A,N,I should have spent them elsewhere.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0865.mp3,"9,11"
866,866,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-05,05R_A,M,J’aurais dû les passer ailleurs.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0866.mp3,"9,11"
867,867,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-05,05Q_B,N,I should have thrown them elsewhere.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0867.mp3,"7,9"
868,868,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-05,05R_B,M,J’aurais dû les jeter ailleurs.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0868.mp3,"7,9"
869,869,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-05,05Q_C,N,I should spend them elsewhere.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0869.mp3,"11,18"
870,870,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-05,05R_C,F,Je devrais les passer ailleurs.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0870.mp3,"11,18"
871,871,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-05,05Q_D,N,I should have spent them over there.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0871.mp3,"4,11"
872,872,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-05,05R_D,F,J’aurais dû les passer là-bas.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0872.mp3,"4,11"
873,873,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-06,06Q_A,N,I’m free this weekend.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0873.mp3,"9,17"
874,874,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-06,06R_A,M,Je suis libre ce week-end.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0874.mp3,"9,17"
875,875,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-06,06Q_B,N,I’m free on weekends.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0875.mp3,"9,17"
876,876,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-06,06R_B,M,Je suis libre le week-end.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0876.mp3,"9,17"
877,877,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-06,06Q_C,N,I’m free every weekend.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0877.mp3,"9,17"
878,878,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-06,06R_C,F,Je suis libre tous les week-ends.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0878.mp3,"9,17"
879,879,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-06,06Q_D,N,I’m busy this weekend.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0879.mp3,"17,18"
880,880,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-06,06R_D,F,Je suis occupé ce week-end.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0880.mp3,"17,18"
881,881,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-07,07Q_A,N,Don’t talk to me about it!,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0881.mp3,7
882,882,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-07,07R_A,M,Ne m’en parlez pas !,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0882.mp3,7
883,883,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-07,07Q_B,N,Don’t talk to me!,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0883.mp3,7
884,884,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-07,07R_B,M,Ne me parlez pas !,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0884.mp3,7
885,885,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-07,07Q_C,N,Tell it to me!,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0885.mp3,7
886,886,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-07,07R_C,F,Dites-le-moi !,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0886.mp3,7
887,887,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-07,07Q_D,N,Don’t talk to him about it!,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0887.mp3,7
888,888,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-07,07R_D,F,Ne lui en parlez pas !,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0888.mp3,7
889,889,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-08,08Q_A,N,Everything is ruined!,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0889.mp3,"7,9,12,13"
890,890,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-08,08R_A,M,Tout est fichu !,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0890.mp3,"7,9,12,13"
891,891,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-08,08Q_B,N,Nothing is ruined!,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0891.mp3,"7,9,12"
892,892,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-08,08R_B,M,Rien n’est fichu !,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0892.mp3,"7,9,12"
893,893,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-08,08Q_C,N,Everything is finished!,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0893.mp3,"7,9,12"
894,894,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-08,08R_C,F,Tout est fini !,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0894.mp3,"7,9,12"
895,895,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-08,08Q_D,N,That’s the end!,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0895.mp3,9
896,896,FR,9781442381834,Pimsleur French Level 5,14,N/A,N/A,U14-08,08R_D,F,C’est la fin !,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0896.mp3,9
897,897,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-01,01Q_A,N,It’s on which floor?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0897.mp3,"4,7"
898,898,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-01,01R_A,M,C’est à quel étage ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0898.mp3,"4,7"
899,899,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-01,01Q_B,N,It’s at which age?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0899.mp3,17
900,900,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-01,01R_B,M,C’est à quel âge ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0900.mp3,17
901,901,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-01,01Q_C,N,It’s at what time?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0901.mp3,17
902,902,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-01,01R_C,F,C’est à quelle heure ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0902.mp3,17
903,903,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-01,01Q_D,N,Which one is it?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0903.mp3,12
904,904,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-01,01R_D,F,C’est laquelle ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0904.mp3,12
905,905,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-02,02Q_A,N,It’s my girlfriend who is moving in.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0905.mp3,"1,5"
906,906,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-02,02R_A,M,C’est ma copine qui emménage.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0906.mp3,"1,5"
907,907,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-02,02Q_B,N,It’s my girlfriend who is moving out.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0907.mp3,"1,5"
908,908,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-02,02R_B,M,C’est ma copine qui déménage.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0908.mp3,"1,5"
909,909,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-02,02Q_C,N,It’s my girlfriend who is bothering me.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0909.mp3,"5,9"
910,910,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-02,02R_C,F,C’est ma copine qui me dérange.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0910.mp3,"5,9"
911,911,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-02,02Q_D,N,It’s my neighbor who is moving in.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0911.mp3,"1,5"
912,912,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-02,02R_D,F,C’est ma voisine qui emménage.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0912.mp3,"1,5"
913,913,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-03,03Q_A,N,She never tidies up anything.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0913.mp3,9
914,914,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-03,03R_A,M,Elle ne range jamais rien.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0914.mp3,9
915,915,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-03,03Q_B,N,She never tidies up well.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0915.mp3,9
916,916,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-03,03R_B,M,Elle ne range jamais bien.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0916.mp3,9
917,917,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-03,03Q_C,N,She never eats anything.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0917.mp3,6
918,918,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-03,03R_C,F,Elle ne mange jamais rien.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0918.mp3,6
919,919,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-03,03Q_D,N,She never changes anything.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0919.mp3,9
920,920,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-03,03R_D,F,Elle ne change jamais rien.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0920.mp3,9
921,921,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-04,04Q_A,N,I would prefer to give them to you.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0921.mp3,9
922,922,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-04,04R_A,M,Je préfèrerais te les donner.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0922.mp3,9
923,923,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-04,04Q_B,N,I would prefer to throw them out.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0923.mp3,9
924,924,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-04,04R_B,M,Je préfèrerais les jeter.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0924.mp3,9
925,925,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-04,04Q_C,N,I would prefer to give them to her.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0925.mp3,9
926,926,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-04,04R_C,F,Je préfèrerais les lui donner.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0926.mp3,9
927,927,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-04,04Q_D,N,I would like to give them to you.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0927.mp3,9
928,928,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-04,04R_D,F,Je voudrais te les donner.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0928.mp3,9
929,929,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-05,05Q_A,N,I’m downstairs from your place.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0929.mp3,"4,9"
930,930,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-05,05R_A,M,Je suis en bas de chez toi.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0930.mp3,"4,9"
931,931,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-05,05Q_B,N,I’m across from your place.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0931.mp3,"4,9"
932,932,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-05,05R_B,M,Je suis en face de chez toi.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0932.mp3,"4,9"
933,933,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-05,05Q_C,N,I’m in front of your place.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0933.mp3,"4,9"
934,934,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-05,05R_C,F,Je suis devant chez toi.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0934.mp3,"4,9"
935,935,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-05,05Q_D,N,I’m next to your place.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0935.mp3,"4,9"
936,936,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-05,05R_D,F,Je suis à côté de chez toi.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0936.mp3,"4,9"
937,937,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-06,06Q_A,N,I’ll be two minutes.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0937.mp3,"12,17"
938,938,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-06,06R_A,M,J’en ai pour deux minutes.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0938.mp3,"12,17"
939,939,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-06,06Q_B,N,I’ll be ten minutes.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0939.mp3,"12,17"
940,940,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-06,06R_B,M,J’en ai pour dix minutes.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0940.mp3,"12,17"
941,941,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-06,06Q_C,N,I have two minutes.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0941.mp3,"12,17"
942,942,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-06,06R_C,F,J’ai deux minutes.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0942.mp3,"12,17"
943,943,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-06,06Q_D,N,I’ll go in two minutes.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0943.mp3,"12,17"
944,944,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-06,06R_D,F,J’y vais dans deux minutes.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0944.mp3,"12,17"
945,945,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-07,07Q_A,N,We’ll still be an hour.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0945.mp3,17
946,946,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-07,07R_A,M,On en a quand même pour une heure.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0946.mp3,17
947,947,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-07,07Q_B,N,We’ll be at least an hour.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0947.mp3,17
948,948,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-07,07R_B,M,On en a au moins pour une heure.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0948.mp3,17
949,949,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-07,07Q_C,N,We’ll be an hour already.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0949.mp3,17
950,950,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-07,07R_C,F,On en a déjà pour une heure.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0950.mp3,17
951,951,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-07,07Q_D,N,We’ll be an hour tonight.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0951.mp3,"1,17"
952,952,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-07,07R_D,F,On en a pour une heure ce soir.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0952.mp3,"1,17"
953,953,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-08,08Q_A,N,You want me to come help you?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0953.mp3,"7,13"
954,954,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-08,08R_A,M,Tu veux que je vienne t’aider ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0954.mp3,"7,13"
955,955,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-08,08Q_B,N,You want me to help you?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0955.mp3,"7,13"
956,956,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-08,08R_B,M,Tu veux que je t’aide ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0956.mp3,"7,13"
957,957,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-08,08Q_C,N,You want to come help me?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0957.mp3,"13,16"
958,958,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-08,08R_C,F,Tu veux venir m’aider ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0958.mp3,"13,16"
959,959,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-08,08Q_D,N,You want to throw yours away?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0959.mp3,9
960,960,FR,9781442381834,Pimsleur French Level 5,15,N/A,N/A,U15-08,08R_D,F,Tu veux jeter la tienne?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0960.mp3,9
961,961,FR,9781442381834,Pimsleur French Level 5,16,N/A,N/A,U16-01,01Q_A,N,There’s a two-room in the fourth.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0961.mp3,12
962,962,FR,9781442381834,Pimsleur French Level 5,16,N/A,N/A,U16-01,01R_A,M,Il y a un deux-pièces dans le quatrième.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0962.mp3,12
963,963,FR,9781442381834,Pimsleur French Level 5,16,N/A,N/A,U16-01,01Q_B,N,There’s a three-room in the fifth.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0963.mp3,12
964,964,FR,9781442381834,Pimsleur French Level 5,16,N/A,N/A,U16-01,01R_B,M,Il y a un trois-pièces dans le cinquième.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0964.mp3,12
