Control #,Rec #,Lang,Source Audio ISBN-13,Course,Unit Num,start,stop,QZ #,line #,Speaker,Cue,Transliteration,#of words,Q or S,Course Name (Source),Snippet name,Skills
244,1,MA,9781442395718,Mandarin 5,12,,,01R,,F,阿拉斯加有很多的驯鹿。,ā lā sī jiā yǒu hěn duō de xùn lù.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_244.mp3,"2,9,18"
245,1,MA,9781442395718,Mandarin 5,12,,,02Q,,N,The Russian ethnic group’s population is also very small.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_245.mp3,9
246,1,MA,9781442395718,Mandarin 5,12,,,02R,,F,俄罗斯族的人口也很少。,é luō sī zǔ de rén kǒu yě hěn shǎo.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_246.mp3,9
247,1,MA,9781442395718,Mandarin 5,12,,,03Q,,N,What about the Russian ethnic group?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_247.mp3,7
248,1,MA,9781442395718,Mandarin 5,12,,,03R,,M,俄罗斯族呢?,é luō sī zǔ ne?,5,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_248.mp3,7
249,1,MA,9781442395718,Mandarin 5,12,,,04Q,,N,The Evenki people drink reindeer milk.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_249.mp3,"2,6"
250,1,MA,9781442395718,Mandarin 5,12,,,04R,,M,鄂温克人喝驯鹿奶。,è wēn kè rén hē xùn lù nǎi.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_250.mp3,"2,6"
251,1,MA,9781442395718,Mandarin 5,12,,,05Q,,N,Does America have a lot of reindeer?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_251.mp3,"2,18"
252,1,MA,9781442395718,Mandarin 5,12,,,05R,,F,美国有很多的驯鹿吗？,měi guó yǒu hěn duō de xùn lù ma?,9,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_252.mp3,"2,18"
253,1,MA,9781442395718,Mandarin 5,12,,,06Q,,N,My ancestors were Native American.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_253.mp3,9
254,1,MA,9781442395718,Mandarin 5,12,,,06R,,M,我的祖先是印第安人。,wǒ de zǔ xiān shì yìn dì ān rén.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_254.mp3,9
255,1,MA,9781442395718,Mandarin 5,12,,,07Q,,N,I am a minority ethnic group.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_255.mp3,9
256,1,MA,9781442395718,Mandarin 5,12,,,07R,,F,我是少数民族。,wǒ shì shǎo shù mín zú.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_256.mp3,9
257,1,MA,9781442395718,Mandarin 5,12,,,08Q,,N,I hear their culture has a very special character.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_257.mp3,9
258,1,MA,9781442395718,Mandarin 5,12,,,08R,,M,我听说他们的文化很有特色。,wǒ tīng shuō tā men de wén huà hěn yǒu tè sè.,12,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_258.mp3,9
259,1,MA,9781442395718,Mandarin 5,12,,,09Q,,N,I want to research Native American culture.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_259.mp3,"9,20"
260,1,MA,9781442395718,Mandarin 5,12,,,09R,,F,我要研究印第安文化。,wǒ yào yán jiū yìn dì ān wén huà.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_260.mp3,"9,20"
261,1,MA,9781442395718,Mandarin 5,12,,,10Q,,N,They don’t drink reindeer milk.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_261.mp3,"2,6"
262,1,MA,9781442395718,Mandarin 5,12,,,10R,,M,他们不喝驯鹿奶。,tā men bù hē xùn lù nǎi.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_262.mp3,"2,6"
263,1,MA,9781442395718,Mandarin 5,13,,,01Q,,N,"Traditionally, Han people didn’t eat dairy products.",,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_263.mp3,"6,9"
264,1,MA,9781442395718,Mandarin 5,13,,,01R,,M,传统上，汉人不吃奶制品。,"chuán tǒng shàng, hàn rén bù chī nǎi zhì pǐn.",10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_264.mp3,"6,9"
265,1,MA,9781442395718,Mandarin 5,13,,,02Q,,N,Most Americans like eating cheese.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_265.mp3,"6,9"
266,1,MA,9781442395718,Mandarin 5,13,,,02R,,M,大部分美国人喜欢吃奶酪。,dà bù fèn měi guó rén xǐ huan chī nǎi lào.,11,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_266.mp3,"6,9"
267,1,MA,9781442395718,Mandarin 5,13,,,03Q,,N,Adults digest cow’s milk poorly.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_267.mp3,"2,6,8,9"
268,1,MA,9781442395718,Mandarin 5,13,,,03R,,F,大人对牛奶消化不良。,dà rén duì niú nǎi xiāo huà bù liáng.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_268.mp3,"2,6,8,9"
269,1,MA,9781442395718,Mandarin 5,13,,,04Q,,N,Dairy products are very nutritious.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_269.mp3,"6,8"
270,1,MA,9781442395718,Mandarin 5,13,,,04R,,F,奶制品对身体很好。,nǎi zhì pǐn hěn yǒu yíng yǎng.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_270.mp3,"6,8"
271,1,MA,9781442395718,Mandarin 5,13,,,05Q,,N,Why don’t adults drink cow’s milk?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_271.mp3,"2,6,8"
272,1,MA,9781442395718,Mandarin 5,13,,,05R,,F,为什么大人不喝牛奶？,wèi shén me dà rén bù hē niú nǎi?,9,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_272.mp3,"2,6,8"
273,1,MA,9781442395718,Mandarin 5,13,,,06Q,,N,I digest seafood poorly.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_273.mp3,"6,8"
274,1,MA,9781442395718,Mandarin 5,13,,,06R,,M,我对海鲜消化不良。,wǒ duì hǎi xiān xiāo huà bù liáng.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_274.mp3,"6,8"
275,1,MA,9781442395718,Mandarin 5,13,,,07Q,,N,I very much like eating dairy products.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_275.mp3,6
276,1,MA,9781442395718,Mandarin 5,13,,,07R,,F,我很喜欢吃奶制品。,wǒ hěn xǐ huan chī nǎi zhì pǐn.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_276.mp3,6
277,1,MA,9781442395718,Mandarin 5,13,,,08Q,,N,I also very much like eating pizza.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_277.mp3,6
278,1,MA,9781442395718,Mandarin 5,13,,,08R,,F,我也很喜欢吃披萨。,wǒ yě hěn xǐ huan chī pī sà.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_278.mp3,6
279,1,MA,9781442395718,Mandarin 5,13,,,09Q,,N,I make cheese and other dairy products.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_279.mp3,1
280,1,MA,9781442395718,Mandarin 5,13,,,09R,,M,我做奶酪和其他的奶制品。,wǒ zuò nǎi lào hé qí tā de nǎi zhì pǐn.,11,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_280.mp3,1
281,1,MA,9781442395718,Mandarin 5,13,,,10Q,,N,Big Chinese cities have a lot of pizza restaurants.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_281.mp3,"6,9"
282,1,MA,9781442395718,Mandarin 5,13,,,10R,,F,中国大城市有很多的披萨店。,zhōng guó dà chéng shì yǒu hěn duō de pī sà diàn.,12,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_282.mp3,"6,9"
283,1,MA,9781442395718,Mandarin 5,14,,,01Q,,N,Most Americans don’t have clothes custom made.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_283.mp3,14
284,1,MA,9781442395718,Mandarin 5,14,,,01R,,F,大部分美国人不定做衣服。,dà bù fèn měi guó rén bú dìng zuò yī fu.,11,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_284.mp3,14
285,1,MA,9781442395718,Mandarin 5,14,,,02Q,,N,Today I am going to the fabric market.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_285.mp3,14
286,1,MA,9781442395718,Mandarin 5,14,,,02R,,F,今天我去面料市场。,jīn tiān wǒ qù mián liào shì chǎng.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_286.mp3,14
287,1,MA,9781442395718,Mandarin 5,14,,,03Q,,N,Inner Mongolia’s cashmere is very good.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_287.mp3,"9,14"
288,1,MA,9781442395718,Mandarin 5,14,,,03R,,M,内蒙古的羊绒很好。,nèi meng gǔ de yáng róng hěn hǎo.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_288.mp3,"9,14"
289,1,MA,9781442395718,Mandarin 5,14,,,04Q,,N,Inner Mongolia’s cashmere quality is very good.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_289.mp3,"9,14"
290,1,MA,9781442395718,Mandarin 5,14,,,04R,,M,内蒙古的羊绒质量很好。,nèi meng gǔ de yáng róng zhì liàng hěn hǎo.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_290.mp3,"9,14"
291,1,MA,9781442395718,Mandarin 5,14,,,05Q,,N,What fabrics would you like to order?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_291.mp3,14
292,1,MA,9781442395718,Mandarin 5,14,,,05R,,M,你想要什么面料？,nǐ xiǎng yào shén me mián liào?,7,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_292.mp3,14
293,1,MA,9781442395718,Mandarin 5,14,,,06Q,,N,Our fabrics quality is all very good.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_293.mp3,14
294,1,MA,9781442395718,Mandarin 5,14,,,06R,,F,我们的面料质量都很好,wǒ men de mián liào zhì liàng dōu hěn hǎo.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_294.mp3,14
295,1,MA,9781442395718,Mandarin 5,14,,,07Q,,N,I’d like to have a suit custom made.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_295.mp3,14
296,1,MA,9781442395718,Mandarin 5,14,,,07R,,M,我想定做一套西服。,wǒ xiǎng dìng zuò yí tào xī fú.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_296.mp3,14
297,1,MA,9781442395718,Mandarin 5,14,,,08Q,,N,I have a cashmere overcoat.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_297.mp3,14
298,1,MA,9781442395718,Mandarin 5,14,,,08R,,F,我有一件羊绒大衣。,wǒ yǒu yí jiàn yáng róng dà yī.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_298.mp3,14
299,1,MA,9781442395718,Mandarin 5,14,,,09Q,,N,In America is having clothing custom made expensive?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_299.mp3,14
300,1,MA,9781442395718,Mandarin 5,14,,,09R,,M,在美国定做衣服贵吗？,zài měi guó dìng zuò yī fu guì ma?,9,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_300.mp3,14
301,1,MA,9781442395718,Mandarin 5,14,,,10Q,,N,I digest things made from wheat poorly.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_301.mp3,8
302,1,MA,9781442395718,Mandarin 5,14,,,10R,,M,我对面食消化不良。,wǒ duì miàn shí xiāo huà bù liáng.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_302.mp3,8
303,1,MA,9781442395718,Mandarin 5,15,,,01Q,,N,The length is just right.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_303.mp3,14
304,1,MA,9781442395718,Mandarin 5,15,,,01R,,F,长短正好。,cháng duǎn zhèng hǎo.,4,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_304.mp3,14
305,1,MA,9781442395718,Mandarin 5,15,,,02Q,,N,Tomorrow I need to wear a suit.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_305.mp3,"14,20"
306,1,MA,9781442395718,Mandarin 5,15,,,02R,,M,明天我需要穿西服。,míng tiān wǒ xū yào chuān xī fú.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_306.mp3,"14,20"
307,1,MA,9781442395718,Mandarin 5,15,,,03Q,,N,How do you feel about the length of the sleeves?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_307.mp3,14
308,1,MA,9781442395718,Mandarin 5,15,,,03R,,F,你觉得袖子的长短怎么样？,nǐ jué de xiù zi de cháng duǎn zěn me yàng?,11,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_308.mp3,14
309,1,MA,9781442395718,Mandarin 5,15,,,04Q,,N,Do you know your measurements?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_309.mp3,14
310,1,MA,9781442395718,Mandarin 5,15,,,04R,,M,你知道你的尺寸吗？,nǐ zhī dào nǐ de chǐ cùn ma?,8,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_310.mp3,14
311,1,MA,9781442395718,Mandarin 5,15,,,05Q,,N,Please take my measurements.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_311.mp3,14
312,1,MA,9781442395718,Mandarin 5,15,,,05R,,F,请给我量尺寸。,qǐng gěi wǒ liáng chǐ cùn.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_312.mp3,14
313,1,MA,9781442395718,Mandarin 5,15,,,06Q,,N,I don't know my measurements.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_313.mp3,14
314,1,MA,9781442395718,Mandarin 5,15,,,06R,,F,我不知道我的尺寸。,wǒ bù zhī dào wǒ de chǐ cùn.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_314.mp3,14
315,1,MA,9781442395718,Mandarin 5,15,,,07Q,,N,I’d like to have three shirts custom-made.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_315.mp3,"12,14"
316,1,MA,9781442395718,Mandarin 5,15,,,07R,,M,我想定做三件衬衫。,wǒ xiǎng dìng zuò sān jiàn chèn shān.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_316.mp3,"12,14"
317,1,MA,9781442395718,Mandarin 5,15,,,08Q,,N,I’d like to try on the pure cotton one.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_317.mp3,14
318,1,MA,9781442395718,Mandarin 5,15,,,08R,,F,我想试穿纯棉的。,wǒ xiǎng shì chuan chún mián de.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_318.mp3,14
319,1,MA,9781442395718,Mandarin 5,15,,,09Q,,N,I know my left arm is longer than my right arm.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_319.mp3,14
320,1,MA,9781442395718,Mandarin 5,15,,,09R,,F,我知道我的左臂比我的右臂长。,wǒ zhī dào wǒ de zuǒ bì bǐ wǒ de yòu bì cháng.,13,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_320.mp3,14
321,1,MA,9781442395718,Mandarin 5,15,,,10Q,,N,Can I try on the suit?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_321.mp3,14
322,1,MA,9781442395718,Mandarin 5,15,,,10R,,M,可以试穿西服吗？,ké yǐ shì chuan xī fú ma?,7,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_322.mp3,14
323,1,MA,9781442395718,Mandarin 5,15,,,11Q,,N,The linen one or the pure cotton one?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_323.mp3,14
324,1,MA,9781442395718,Mandarin 5,15,,,11R,,M,亚麻的还是纯棉的？,yà má de hái shì chún mián de?,8,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_324.mp3,14
325,1,MA,9781442395718,Mandarin 5,15,,,12Q,,N,Can the clothes be tried on?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_325.mp3,"14,16"
326,1,MA,9781442395718,Mandarin 5,15,,,12R,,M,衣服可以试穿了吗？,yī fu ké yǐ shì chuān le ma?,8,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_326.mp3,"14,16"
327,1,MA,9781442395718,Mandarin 5,16,,,01Q,,N,The shirts need to be altered.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_327.mp3,14
328,1,MA,9781442395718,Mandarin 5,16,,,01R,,F,衬衫需要改。,chèn shān xū yào gǎi.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_328.mp3,14
329,1,MA,9781442395718,Mandarin 5,16,,,02Q,,N,The shirts fit very well.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_329.mp3,14
330,1,MA,9781442395718,Mandarin 5,16,,,02R,,F,衬衫很合身。,chèn shān hěn hé shēn.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_330.mp3,14
331,1,MA,9781442395718,Mandarin 5,16,,,03Q,,N,The measurements were taken very well.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_331.mp3,14
332,1,MA,9781442395718,Mandarin 5,16,,,03R,,F,尺寸量得很好。,chǐ cùn liáng de hěn hǎo.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_332.mp3,14
333,1,MA,9781442395718,Mandarin 5,16,,,04Q,,N,The pants were a bit too short.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_333.mp3,14
334,1,MA,9781442395718,Mandarin 5,16,,,04R,,M,裤子有点儿太短了。,kù zi yǒu diǎnr tài duǎn le.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_334.mp3,14
335,1,MA,9781442395718,Mandarin 5,16,,,05Q,,N,"If clothes don’t fit, they don’t look good.",,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_335.mp3,14
336,1,MA,9781442395718,Mandarin 5,16,,,05R,,F,如果衣服不合身，不好看。,"rú guǒ yī fu bù hé shēn, bù hǎo kàn.",10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_336.mp3,14
337,1,MA,9781442395718,Mandarin 5,16,,,06Q,,N,I had some clothing custom made.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_337.mp3,14
338,1,MA,9781442395718,Mandarin 5,16,,,06R,,M,我定做了几件衣服。,wǒ dìng zuò le jǐ jiàn yī fu.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_338.mp3,14
339,1,MA,9781442395718,Mandarin 5,16,,,07Q,,N,I like this color very much.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_339.mp3,14
340,1,MA,9781442395718,Mandarin 5,16,,,07R,,F,我很喜欢这个颜色。,wǒ hěn xǐ huan zhè gè yán sè.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_340.mp3,14
341,1,MA,9781442395718,Mandarin 5,16,,,08Q,,N,I want to have some clothing custom made.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_341.mp3,14
342,1,MA,9781442395718,Mandarin 5,16,,,08R,,M,我想定做几件衣服。,wǒ xiǎng dìng zuò jǐ jiàn yī fu.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_342.mp3,14
343,1,MA,9781442395718,Mandarin 5,16,,,09Q,,N,I’d like first to try on the linen one.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_343.mp3,14
344,1,MA,9781442395718,Mandarin 5,16,,,09R,,M,我想先试穿亚麻的。,wǒ xiǎng xiān shì chuan yà má de.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_344.mp3,14
345,1,MA,9781442395718,Mandarin 5,16,,,10Q,,N,Do the clothes fit well?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_345.mp3,14
346,1,MA,9781442395718,Mandarin 5,16,,,10R,,M,衣服合身吗？,yī fu hé shēn ma?,5,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_346.mp3,14
347,1,MA,9781442395718,Mandarin 5,16,,,11Q,,N,Do you feel the collar is tight?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_347.mp3,14
348,1,MA,9781442395718,Mandarin 5,16,,,11R,,F,你觉得领子紧吗？,nǐ jué de lǐng zi jǐn ma?,,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_348.mp3,14
349,1,MA,9781442395718,Mandarin 5,17,,,01Q,,N,Do you have a fever?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_349.mp3,8
350,1,MA,9781442395718,Mandarin 5,17,,,01R,,F,发烧吗？,fā shāo ma?,3,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_350.mp3,8
351,1,MA,9781442395718,Mandarin 5,17,,,02Q,,N,Today I’m not feeling well.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_351.mp3,"8,16"
352,1,MA,9781442395718,Mandarin 5,17,,,02R,,F,今天我不舒服。,jīn tiān wǒ bù shū fu.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_352.mp3,"8,16"
353,1,MA,9781442395718,Mandarin 5,17,,,03Q,,N,Is it food poisoning?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_353.mp3,"8,16"
354,1,MA,9781442395718,Mandarin 5,17,,,03R,,M,是不是食物中毒？,shì bú shì shí wù zhòng dú?,7,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_354.mp3,"8,16"
355,1,MA,9781442395718,Mandarin 5,17,,,04Q,,N,I’m sick.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_355.mp3,"7,8,16"
356,1,MA,9781442395718,Mandarin 5,17,,,04R,,F,我病了。,wǒ bìng le.,3,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_356.mp3,"7,8,16"
357,1,MA,9781442395718,Mandarin 5,17,,,05Q,,N,I guarantee the kebab is very fresh.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_357.mp3,6
358,1,MA,9781442395718,Mandarin 5,17,,,05R,,F,我保证羊肉串儿很新鲜。,wǒ bǎo zhèng yáng ròu chuànr hěn xīn xiān.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_358.mp3,6
359,1,MA,9781442395718,Mandarin 5,17,,,06Q,,N,I ate a lot of kebab.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_359.mp3,6
360,1,MA,9781442395718,Mandarin 5,17,,,06R,,F,我吃了很多的羊肉串儿。,wǒ chī le hěn duō de yáng ròu chuànr.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_360.mp3,6
361,1,MA,9781442395718,Mandarin 5,17,,,07Q,,N,"It’s very delicious, very tender.",,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_361.mp3,6
362,1,MA,9781442395718,Mandarin 5,17,,,07R,,M,很好吃、很嫩。,"hěn hǎo chī, hěn nèn.",5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_362.mp3,6
363,1,MA,9781442395718,Mandarin 5,17,,,08Q,,N,Is it poor digestion?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_363.mp3,8
364,1,MA,9781442395718,Mandarin 5,17,,,08R,,F,是不是消化不良?,shì bú shì xiāo huà bù liáng?,7,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_364.mp3,8
365,1,MA,9781442395718,Mandarin 5,17,,,09Q,,N,I upset my stomach as a result of eating.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_365.mp3,6
366,1,MA,9781442395718,Mandarin 5,17,,,09R,,M,我吃坏肚子了。,wǒ chī huài dù zi le.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_366.mp3,6
367,1,MA,9781442395718,Mandarin 5,17,,,10Q,,N,I can’t guarantee it.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_367.mp3,7
