Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Skills
325,SP,978-1-4423-4634-5,Spanish 1,17,0:21:46,0:21:47,07Q,237,N,We have money to buy something.,,,"Spanish Phase 1, Units 1-30 (2003)","11,14"
326,SP,978-1-4423-4634-5,Spanish 1,17,0:21:51,0:21:56,07R,238,M,Tenemos dinero para comprar algo.,5,S,"Spanish Phase 1, Units 1-30 (2003)","11,14"
327,SP,978-1-4423-4634-5,Spanish 1,17,0:28:07,0:28:11,08Q,303,N,"You know, we’re not from here.",,,"Spanish Phase 1, Units 1-30 (2003)",9
328,SP,978-1-4423-4634-5,Spanish 1,17,0:28:13,0:28:17,08R,304,M,"Sabe, no somos de aquí.",5,S,"Spanish Phase 1, Units 1-30 (2003)",9
329,SP,978-1-4423-4634-5,Spanish 1,18,0:03:36,0:03:38,01Q,50,N,I want to know.,,,"Spanish Phase 1, Units 1-30 (2003)",7
330,SP,978-1-4423-4634-5,Spanish 1,18,0:03:41,0:03:42,01R,51,M,Quiero saber.,2,S,"Spanish Phase 1, Units 1-30 (2003)",7
331,SP,978-1-4423-4634-5,Spanish 1,18,0:05:04,0:05:08,02Q,66,N,We eat and we talk.,,,"Spanish Phase 1, Units 1-30 (2003)","6,15"
332,SP,978-1-4423-4634-5,Spanish 1,18,0:05:09,0:05:13,02R,67,F,Comemos y hablamos.,3,S,"Spanish Phase 1, Units 1-30 (2003)","6,15"
333,SP,978-1-4423-4634-5,Spanish 1,18,0:05:19,0:05:24,03Q,68,N,"All right, but I buy and I pay.",,,"Spanish Phase 1, Units 1-30 (2003)","11,14"
334,SP,978-1-4423-4634-5,Spanish 1,18,0:05:26,0:05:33,03R,69,M,"Bueno, pero yo compro y yo pago.",7,S,"Spanish Phase 1, Units 1-30 (2003)","11,14"
335,SP,978-1-4423-4634-5,Spanish 1,18,0:06:07,0:06:08,04Q,74,N,I have enough money.,,,"Spanish Phase 1, Units 1-30 (2003)",11
336,SP,978-1-4423-4634-5,Spanish 1,18,0:06:12,0:06:14,04R,75,M,Tengo suficiente dinero.,3,S,"Spanish Phase 1, Units 1-30 (2003)",11
337,SP,978-1-4423-4634-5,Spanish 1,18,0:07:49,0:07:51,05Q,91,N,Because my friends are going too.,,,"Spanish Phase 1, Units 1-30 (2003)",5
338,SP,978-1-4423-4634-5,Spanish 1,18,0:07:55,0:07:58,05R,92,F,Porque mis amigos van también.,5,S,"Spanish Phase 1, Units 1-30 (2003)",5
339,SP,978-1-4423-4634-5,Spanish 1,18,0:14:59,0:15:02,06Q,163,N,I’m here with my husband.,,,"Spanish Phase 1, Units 1-30 (2003)",5
340,SP,978-1-4423-4634-5,Spanish 1,18,0:15:04,0:15:08,06R,164,F,Estoy aquí con mi esposo.,5,S,"Spanish Phase 1, Units 1-30 (2003)",5
341,SP,978-1-4423-4634-5,Spanish 1,18,0:15:46,0:15:49,07Q,171,N,"Ask a man, “Are you ready?”",,,"Spanish Phase 1, Units 1-30 (2003)",7
342,SP,978-1-4423-4634-5,Spanish 1,18,0:15:51,0:15:53,07R,172,F,¿Está listo?,2,Q,"Spanish Phase 1, Units 1-30 (2003)",7
343,SP,978-1-4423-4634-5,Spanish 1,18,0:16:13,0:16:15,08Q,175,N,"How would a woman say, “I’m ready.”",,,"Spanish Phase 1, Units 1-30 (2003)",7
344,SP,978-1-4423-4634-5,Spanish 1,18,0:16:17,0:16:19,08R,176,F,Estoy lista.,2,S,"Spanish Phase 1, Units 1-30 (2003)",7
345,SP,978-1-4423-4634-5,Spanish 1,18,0:19:29,0:19:30,09Q,209,N,We’re leaving.,,,"Spanish Phase 1, Units 1-30 (2003)","7,18"
346,SP,978-1-4423-4634-5,Spanish 1,18,0:19:32,0:19:34,09R,210,M,Nos vamos.,2,S,"Spanish Phase 1, Units 1-30 (2003)","7,18"
347,SP,978-1-4423-4634-5,Spanish 1,18,0:20:38,0:20:39,10Q,221,N,We’re ready.,,,"Spanish Phase 1, Units 1-30 (2003)",7
348,SP,978-1-4423-4634-5,Spanish 1,18,0:20:41,0:20:44,10R,222,M,Estamos listos.,2,S,"Spanish Phase 1, Units 1-30 (2003)",7
349,SP,978-1-4423-4634-5,Spanish 1,18,0:22:33,0:22:37,11Q,243,N,Say that you have a hundred pesos.,,,"Spanish Phase 1, Units 1-30 (2003)","11,12"
350,SP,978-1-4423-4634-5,Spanish 1,18,0:22:39,0:22:41,11R,244,F,Tengo cien pesos.,3,S,"Spanish Phase 1, Units 1-30 (2003)","11,12"
351,SP,978-1-4423-4634-5,Spanish 1,19,0:01:05,0:01:07,01Q,21,N,How much do five cost?,,,"Spanish Phase 1, Units 1-30 (2003)","12,14"
352,SP,978-1-4423-4634-5,Spanish 1,19,0:01:10,0:01:15,01R,22,F,¿Cuánto cuestan cinco?,3,Q,"Spanish Phase 1, Units 1-30 (2003)","12,14"
353,SP,978-1-4423-4634-5,Spanish 1,19,0:02:27,0:02:30,02Q,35,N,No more numbers!,,,"Spanish Phase 1, Units 1-30 (2003)","9,12"
354,SP,978-1-4423-4634-5,Spanish 1,19,0:02:32,0:02:34,02R,36,F,¡No más números!,3,S,"Spanish Phase 1, Units 1-30 (2003)","9,12"
355,SP,978-1-4423-4634-5,Spanish 1,19,0:04:25,0:04:27,03Q,51,N,I want to know more numbers.,,,"Spanish Phase 1, Units 1-30 (2003)","9,12"
356,SP,978-1-4423-4634-5,Spanish 1,19,0:04:31,0:04:33,03R,52,M,Quiero saber más números.,4,S,"Spanish Phase 1, Units 1-30 (2003)","9,12"
357,SP,978-1-4423-4634-5,Spanish 1,19,0:05:26,0:05:28,04Q,65,N,I want to talk with my friends.,,,"Spanish Phase 1, Units 1-30 (2003)","5,15"
358,SP,978-1-4423-4634-5,Spanish 1,19,0:05:33,0:05:35,04R,66,F,Quiero hablar con mis amigos.,5,S,"Spanish Phase 1, Units 1-30 (2003)","5,15"
359,SP,978-1-4423-4634-5,Spanish 1,19,0:06:36,0:06:38,05Q,79,N,At three in the afternoon.,,,"Spanish Phase 1, Units 1-30 (2003)","12,17"
360,SP,978-1-4423-4634-5,Spanish 1,19,0:06:40,0:06:43,05R,80,M,A las tres de la tarde.,6,S,"Spanish Phase 1, Units 1-30 (2003)","12,17"
361,SP,978-1-4423-4634-5,Spanish 1,19,0:11:13,0:11:15,06Q,126,N,Is there enough time to eat?,,,"Spanish Phase 1, Units 1-30 (2003)","6,17"
362,SP,978-1-4423-4634-5,Spanish 1,19,0:11:21,0:11:25,06R,127,F,¿Hay suficiente tiempo para comer?,5,Q,"Spanish Phase 1, Units 1-30 (2003)","6,17"
363,SP,978-1-4423-4634-5,Spanish 1,19,0:14:15,0:14:17,07Q,156,N,We’re going to eat all together.,,,"Spanish Phase 1, Units 1-30 (2003)",6
364,SP,978-1-4423-4634-5,Spanish 1,19,0:14:21,0:14:24,07R,157,F,Vamos a comer todos juntos.,5,S,"Spanish Phase 1, Units 1-30 (2003)",6
365,SP,978-1-4423-4634-5,Spanish 1,19,0:17:44,0:17:45,08Q,188,N,We’re all leaving.,,,"Spanish Phase 1, Units 1-30 (2003)",18
366,SP,978-1-4423-4634-5,Spanish 1,19,0:17:47,0:17:51,08R,189,F,Todos nos vamos.,3,S,"Spanish Phase 1, Units 1-30 (2003)",18
367,SP,978-1-4423-4634-5,Spanish 1,19,0:18:54,0:18:57,09Q,201,N,When are you leaving?,,,"Spanish Phase 1, Units 1-30 (2003)",18
368,SP,978-1-4423-4634-5,Spanish 1,19,0:18:59,0:19:02,09R,202,F,¿Cuándo se va?,3,Q,"Spanish Phase 1, Units 1-30 (2003)",18
369,SP,978-1-4423-4634-5,Spanish 1,19,0:21:08,0:21:10,10Q,223,N,Let’s all go to eat.,,,"Spanish Phase 1, Units 1-30 (2003)","1,6"
370,SP,978-1-4423-4634-5,Spanish 1,19,0:21:13,0:21:17,10R,224,F,Vamos todos a comer.,4,S,"Spanish Phase 1, Units 1-30 (2003)","1,6"
371,SP,978-1-4423-4634-5,Spanish 1,19,0:26:28,0:26:31,11Q,276,N,When are they leaving?,,,"Spanish Phase 1, Units 1-30 (2003)",18
372,SP,978-1-4423-4634-5,Spanish 1,19,0:26:32,0:26:35,11R,277,M,¿Cuándo se van?,3,Q,"Spanish Phase 1, Units 1-30 (2003)",18
373,SP,978-1-4423-4634-5,Spanish 1,19,0:28:13,0:28:20,12Q,294,N,We're leaving in one month.,,,"Spanish Phase 1, Units 1-30 (2003)","12,17,18"
374,SP,978-1-4423-4634-5,Spanish 1,19,0:28:20,0:28:26,12R,295,F,Nosotros nos vamos en un mes.,6,S,"Spanish Phase 1, Units 1-30 (2003)","12,17,18"
375,SP,978-1-4423-4634-5,Spanish 1,20,0:05:39,0:05:46,01Q,73,N,Pregúntele a él si se va solo.,,,"Spanish Phase 1, Units 1-30 (2003)","9,18"
376,SP,978-1-4423-4634-5,Spanish 1,20,0:05:45,0:05:48,01R,74,F,¿Se va solo?,3,Q,"Spanish Phase 1, Units 1-30 (2003)","9,18"
377,SP,978-1-4423-4634-5,Spanish 1,20,0:07:10,0:07:12,02Q,85,N,He’s leaving with the Mexicans.,,,"Spanish Phase 1, Units 1-30 (2003)",18
378,SP,978-1-4423-4634-5,Spanish 1,20,0:07:17,0:07:19,02R,86,M,Se va con los mexicanos.,5,S,"Spanish Phase 1, Units 1-30 (2003)",18
379,SP,978-1-4423-4634-5,Spanish 1,20,0:11:22,0:11:26,03Q,127,N,Ask how long he’s going to be there.,,,"Spanish Phase 1, Units 1-30 (2003)","9,17"
380,SP,978-1-4423-4634-5,Spanish 1,20,0:11:29,0:11:33,03R,128,F,¿Cuánto tiempo va a estar allí?,6,Q,"Spanish Phase 1, Units 1-30 (2003)","9,17"
381,SP,978-1-4423-4634-5,Spanish 1,20,0:11:52,0:11:56,04Q,133,N,He’s going to be there two months.,,,"Spanish Phase 1, Units 1-30 (2003)","12,17"
382,SP,978-1-4423-4634-5,Spanish 1,20,0:11:59,0:12:03,04R,134,M,Va a estar allí dos meses.,6,S,"Spanish Phase 1, Units 1-30 (2003)","12,17"
383,SP,978-1-4423-4634-5,Spanish 1,20,0:12:55,0:12:56,05Q,143,N,If you speak slowly.,,,"Spanish Phase 1, Units 1-30 (2003)",15
384,SP,978-1-4423-4634-5,Spanish 1,20,0:12:59,0:13:02,05R,144,M,Si habla despacio.,3,S,"Spanish Phase 1, Units 1-30 (2003)",15
385,SP,978-1-4423-4634-5,Spanish 1,20,0:14:50,0:14:52,06Q,161,N,He speaks too quickly.,,,"Spanish Phase 1, Units 1-30 (2003)",15
386,SP,978-1-4423-4634-5,Spanish 1,20,0:14:55,0:14:58,06R,162,M,Habla demasiado rápido.,3,S,"Spanish Phase 1, Units 1-30 (2003)",15
387,SP,978-1-4423-4634-5,Spanish 1,20,0:15:35,0:15:36,07Q,168,N,This person isn’t here.,,,"Spanish Phase 1, Units 1-30 (2003)",9
388,SP,978-1-4423-4634-5,Spanish 1,20,0:15:53,0:15:55,07R,169,M,Esta persona no está aquí.,5,S,"Spanish Phase 1, Units 1-30 (2003)",9
389,SP,978-1-4423-4634-5,Spanish 1,20,0:16:10,0:16:14,08Q,173,N,He doesn’t speak slowly.,,,"Spanish Phase 1, Units 1-30 (2003)",15
390,SP,978-1-4423-4634-5,Spanish 1,20,0:16:16,0:16:20,08R,174,F,No habla despacio.,3,S,"Spanish Phase 1, Units 1-30 (2003)",15
391,SP,978-1-4423-4634-5,Spanish 1,20,0:18:45,0:18:46,09Q,197,N,Who is this man?,,,"Spanish Phase 1, Units 1-30 (2003)",9
392,SP,978-1-4423-4634-5,Spanish 1,20,0:18:49,0:18:51,09R,198,F,¿Quién es este hombre?,4,Q,"Spanish Phase 1, Units 1-30 (2003)",9
393,SP,978-1-4423-4634-5,Spanish 1,20,0:22:48,0:22:51,10Q,244,N,I don’t know who this man is.,,,"Spanish Phase 1, Units 1-30 (2003)",9
394,SP,978-1-4423-4634-5,Spanish 1,20,0:22:57,0:22:59,10R,245,F,No sé quién es este hombre.,6,S,"Spanish Phase 1, Units 1-30 (2003)",9
395,SP,978-1-4423-4634-5,Spanish 1,20,0:23:16,0:23:18,11Q,249,N,"He’s your friend, right?",,,"Spanish Phase 1, Units 1-30 (2003)",5
396,SP,978-1-4423-4634-5,Spanish 1,20,0:23:21,0:23:23,11R,250,F,"Es su amigo, ¿verdad?",4,Q,"Spanish Phase 1, Units 1-30 (2003)",5
397,SP,978-1-4423-4634-5,Spanish 1,21,0:01:13,0:01:16,01Q,22,N,You speak too fast.,,,"Spanish Phase 1, Units 1-30 (2003)","10,15,16"
398,SP,978-1-4423-4634-5,Spanish 1,21,0:01:19,0:01:22,01R,23,F,Habla demasiado rápido.,3,S,"Spanish Phase 1, Units 1-30 (2003)","10,15,16"
399,SP,978-1-4423-4634-5,Spanish 1,21,0:02:17,0:02:20,02Q,32,N,But I'm not leaving.,,,"Spanish Phase 1, Units 1-30 (2003)",18
400,SP,978-1-4423-4634-5,Spanish 1,21,0:02:22,0:02:25,02R,33,F,Pero yo no me voy.,5,S,"Spanish Phase 1, Units 1-30 (2003)",18
401,SP,978-1-4423-4634-5,Spanish 1,21,0:03:25,0:03:28,03Q,46,N,She’s a very good person.,,,"Spanish Phase 1, Units 1-30 (2003)",9
402,SP,978-1-4423-4634-5,Spanish 1,21,0:03:30,0:03:34,03R,47,F,Es una persona muy buena.,5,S,"Spanish Phase 1, Units 1-30 (2003)",9
403,SP,978-1-4423-4634-5,Spanish 1,21,0:06:37,0:06:41,04Q,80,N,He speaks Spanish very slowly.,,,"Spanish Phase 1, Units 1-30 (2003)",15
404,SP,978-1-4423-4634-5,Spanish 1,21,0:06:44,0:06:48,04R,81,F,Habla español muy despacio.,4,S,"Spanish Phase 1, Units 1-30 (2003)",15
405,SP,978-1-4423-4634-5,Spanish 1,21,0:08:19,0:08:22,05Q,97,N,"Try to ask the woman, “Are you sick too?”",,,"Spanish Phase 1, Units 1-30 (2003)",7
406,SP,978-1-4423-4634-5,Spanish 1,21,0:08:25,0:08:28,05R,98,M,¿Está enferma también?,3,Q,"Spanish Phase 1, Units 1-30 (2003)",7
407,SP,978-1-4423-4634-5,Spanish 1,21,0:10:18,0:10:21,06Q,116,N,Give me a cup of tea.,,,"Spanish Phase 1, Units 1-30 (2003)",6
408,SP,978-1-4423-4634-5,Spanish 1,21,0:10:24,0:10:26,06R,117,F,Déme una taza de té.,5,S,"Spanish Phase 1, Units 1-30 (2003)",6
409,SP,978-1-4423-4634-5,Spanish 1,21,0:10:29,0:10:32,07Q,118,N,"How does a man say, “I’m sick.”",,,"Spanish Phase 1, Units 1-30 (2003)",7
410,SP,978-1-4423-4634-5,Spanish 1,21,0:10:34,0:10:36,07R,119,M,Estoy enfermo.,2,S,"Spanish Phase 1, Units 1-30 (2003)",7
411,SP,978-1-4423-4634-5,Spanish 1,21,0:11:27,0:11:29,08Q,128,N,A glass of water.,,,"Spanish Phase 1, Units 1-30 (2003)",6
412,SP,978-1-4423-4634-5,Spanish 1,21,0:11:31,0:11:33,08R,129,M,Un vaso de agua.,4,S,"Spanish Phase 1, Units 1-30 (2003)",6
413,SP,978-1-4423-4634-5,Spanish 1,21,0:13:07,0:13:09,09Q,144,N,Give me a small glass of water.,,,"Spanish Phase 1, Units 1-30 (2003)",6
414,SP,978-1-4423-4634-5,Spanish 1,21,0:13:13,0:13:16,09R,145,M,Déme un vaso pequeño de agua.,6,S,"Spanish Phase 1, Units 1-30 (2003)",6
415,SP,978-1-4423-4634-5,Spanish 1,21,0:14:43,0:14:45,10Q,162,N,Who is that man?,,,"Spanish Phase 1, Units 1-30 (2003)",9
416,SP,978-1-4423-4634-5,Spanish 1,21,0:14:47,0:14:49,10R,163,F,¿Quién es ese hombre?,4,Q,"Spanish Phase 1, Units 1-30 (2003)",9
417,SP,978-1-4423-4634-5,Spanish 1,22,0:02:18,0:02:20,01Q,31,N,Those persons are very big.,,,"Spanish Phase 1, Units 1-30 (2003)","5,9"
418,SP,978-1-4423-4634-5,Spanish 1,22,0:02:24,0:02:28,01R,32,F,Esas personas son muy grandes.,5,S,"Spanish Phase 1, Units 1-30 (2003)","5,9"
419,SP,978-1-4423-4634-5,Spanish 1,22,0:02:34,0:02:37,02Q,33,N,They aren’t little.,,,"Spanish Phase 1, Units 1-30 (2003)","5,9"
420,SP,978-1-4423-4634-5,Spanish 1,22,0:02:39,0:02:42,02R,34,M,No son pequeñas.,3,S,"Spanish Phase 1, Units 1-30 (2003)","5,9"
421,SP,978-1-4423-4634-5,Spanish 1,22,0:03:24,0:03:26,03Q,41,N,"Those women, are they sick?",,,"Spanish Phase 1, Units 1-30 (2003)",7
422,SP,978-1-4423-4634-5,Spanish 1,22,0:03:29,0:03:34,03R,42,F,"Esas mujeres, ¿están enfermas?",4,Q,"Spanish Phase 1, Units 1-30 (2003)",7
423,SP,978-1-4423-4634-5,Spanish 1,22,0:10:06,0:10:12,04Q,109,N,I think that you need a cup of tea.,,,"Spanish Phase 1, Units 1-30 (2003)",6
424,SP,978-1-4423-4634-5,Spanish 1,22,0:10:13,0:10:20,04R,110,F,Creo que necesita una taza de té.,7,S,"Spanish Phase 1, Units 1-30 (2003)",6
425,SP,978-1-4423-4634-5,Spanish 1,22,0:10:38,0:10:39,05Q,113,N,You need a doctor.,,,"Spanish Phase 1, Units 1-30 (2003)",16
426,SP,978-1-4423-4634-5,Spanish 1,22,0:10:42,0:10:47,05R,114,F,Necesita un médico.,3,S,"Spanish Phase 1, Units 1-30 (2003)",16
427,SP,978-1-4423-4634-5,Spanish 1,22,0:11:23,0:11:27,06Q,121,N,I think that I need a cup of tea.,,,"Spanish Phase 1, Units 1-30 (2003)",6
428,SP,978-1-4423-4634-5,Spanish 1,22,0:11:30,0:11:34,06R,122,F,Creo que necesito una taza de té.,7,S,"Spanish Phase 1, Units 1-30 (2003)",6
429,SP,978-1-4423-4634-5,Spanish 1,22,0:12:44,0:12:47,07Q,135,N,I need a doctor.,,,"Spanish Phase 1, Units 1-30 (2003)",16
430,SP,978-1-4423-4634-5,Spanish 1,22,0:12:49,0:12:52,07R,136,F,Necesito un médico.,3,S,"Spanish Phase 1, Units 1-30 (2003)",16
431,SP,978-1-4423-4634-5,Spanish 1,22,0:12:55,0:12:57,08Q,137,N,We’re all sick.,,,"Spanish Phase 1, Units 1-30 (2003)","9,16"
432,SP,978-1-4423-4634-5,Spanish 1,22,0:13:00,0:13:04,08R,138,M,Todos estamos enfermos.,3,S,"Spanish Phase 1, Units 1-30 (2003)","9,16"
433,SP,978-1-4423-4634-5,Spanish 1,22,0:13:29,0:13:31,09Q,142,N,I think that it’s true.,,,"Spanish Phase 1, Units 1-30 (2003)",7
434,SP,978-1-4423-4634-5,Spanish 1,22,0:13:35,0:13:36,09R,143,F,Creo que es verdad.,4,S,"Spanish Phase 1, Units 1-30 (2003)",7
435,SP,978-1-4423-4634-5,Spanish 1,22,0:14:20,0:14:22,10Q,150,N,I know a doctor.,,,"Spanish Phase 1, Units 1-30 (2003)",16
436,SP,978-1-4423-4634-5,Spanish 1,22,0:14:24,0:14:26,10R,151,M,Conozco a un médico.,4,S,"Spanish Phase 1, Units 1-30 (2003)",16
437,SP,978-1-4423-4634-5,Spanish 1,23,0:02:13,0:02:19,01Q,33,N,Why do you say it (m)?,,,"Spanish Phase 1, Units 1-30 (2003)",7
438,SP,978-1-4423-4634-5,Spanish 1,23,0:02:18,0:02:23,01R,34,F,¿Por qué lo dice?,4,Q,"Spanish Phase 1, Units 1-30 (2003)",7
439,SP,978-1-4423-4634-5,Spanish 1,23,0:04:20,0:04:21,02Q,56,N,What do you think?,,,"Spanish Phase 1, Units 1-30 (2003)",7
440,SP,978-1-4423-4634-5,Spanish 1,23,0:04:24,0:04:25,02R,57,F,¿Qué cree?,2,Q,"Spanish Phase 1, Units 1-30 (2003)",7
441,SP,978-1-4423-4634-5,Spanish 1,23,0:06:18,0:06:20,03Q,78,N,I know a good doctor.,,,"Spanish Phase 1, Units 1-30 (2003)",16
442,SP,978-1-4423-4634-5,Spanish 1,23,0:06:24,0:06:27,03R,79,F,Conozco a un buen médico.,5,S,"Spanish Phase 1, Units 1-30 (2003)",16
443,SP,978-1-4423-4634-5,Spanish 1,23,0:07:19,0:07:21,04Q,90,N,But I don’t remember.,,,"Spanish Phase 1, Units 1-30 (2003)",7
444,SP,978-1-4423-4634-5,Spanish 1,23,0:07:24,0:07:25,04R,91,F,Pero no me acuerdo.,4,S,"Spanish Phase 1, Units 1-30 (2003)",7
445,SP,978-1-4423-4634-5,Spanish 1,23,0:11:58,0:12:00,05Q,138,N,What’s his address?,,,"Spanish Phase 1, Units 1-30 (2003)",9
446,SP,978-1-4423-4634-5,Spanish 1,23,0:12:06,0:12:08,05R,139,M,¿Cuál es su dirección?,4,Q,"Spanish Phase 1, Units 1-30 (2003)",9
447,SP,978-1-4423-4634-5,Spanish 1,23,0:12:12,0:12:14,06Q,140,N,Give me the doctor’s address.,,,"Spanish Phase 1, Units 1-30 (2003)",16
448,SP,978-1-4423-4634-5,Spanish 1,23,0:12:18,0:12:21,06R,141,M,Déme la dirección del médico.,5,S,"Spanish Phase 1, Units 1-30 (2003)",16
449,SP,978-1-4423-4634-5,Spanish 1,23,0:12:24,0:12:26,07Q,142,N,He lives far away.,,,"Spanish Phase 1, Units 1-30 (2003)",4
450,SP,978-1-4423-4634-5,Spanish 1,23,0:12:28,0:12:30,07R,143,F,Vive lejos.,2,S,"Spanish Phase 1, Units 1-30 (2003)",4
451,SP,978-1-4423-4634-5,Spanish 1,23,0:13:09,0:13:10,08Q,150,N,I don’t remember his address.,,,"Spanish Phase 1, Units 1-30 (2003)",9
452,SP,978-1-4423-4634-5,Spanish 1,23,0:13:16,0:13:19,08R,151,F,No me acuerdo de su dirección.,6,S,"Spanish Phase 1, Units 1-30 (2003)",9
453,SP,978-1-4423-4634-5,Spanish 1,23,0:14:31,0:14:33,09Q,163,N,It’s not very far.,,,"Spanish Phase 1, Units 1-30 (2003)",4
454,SP,978-1-4423-4634-5,Spanish 1,23,0:14:36,0:14:38,09R,164,F,No está muy lejos.,4,S,"Spanish Phase 1, Units 1-30 (2003)",4
455,SP,978-1-4423-4634-5,Spanish 1,23,0:16:47,0:16:50,10Q,186,N,"No, it’s a little far.",,,"Spanish Phase 1, Units 1-30 (2003)",4
456,SP,978-1-4423-4634-5,Spanish 1,23,0:16:53,0:16:56,10R,187,F,"No, está un poco lejos.",5,S,"Spanish Phase 1, Units 1-30 (2003)",4
457,SP,978-1-4423-4634-5,Spanish 1,24,0:08:52,0:08:57,01Q,92,N,Dígale que usted necesita la dirección.,,,"Spanish Phase 1, Units 1-30 (2003)","4,9"
458,SP,978-1-4423-4634-5,Spanish 1,24,0:08:59,0:09:03,01R,93,F,Necesito la dirección.,3,S,"Spanish Phase 1, Units 1-30 (2003)","4,9"
459,SP,978-1-4423-4634-5,Spanish 1,24,0:13:11,0:13:14,02Q,135,N,How do I go there?,,,"Spanish Phase 1, Units 1-30 (2003)","7,16"
460,SP,978-1-4423-4634-5,Spanish 1,24,0:13:15,0:13:18,02R,136,F,¿Cómo voy allí?,3,Q,"Spanish Phase 1, Units 1-30 (2003)","7,16"
461,SP,978-1-4423-4634-5,Spanish 1,24,0:13:44,0:13:47,03Q,141,N,Continue this way.,,,"Spanish Phase 1, Units 1-30 (2003)",7
462,SP,978-1-4423-4634-5,Spanish 1,24,0:13:49,0:13:51,03R,142,M,Siga por aquí.,3,S,"Spanish Phase 1, Units 1-30 (2003)",7
463,SP,978-1-4423-4634-5,Spanish 1,24,0:14:54,0:14:56,04Q,154,N,Continue straight ahead.,,,"Spanish Phase 1, Units 1-30 (2003)",4
464,SP,978-1-4423-4634-5,Spanish 1,24,0:14:59,0:15:01,04R,155,M,Siga derecho.,2,S,"Spanish Phase 1, Units 1-30 (2003)",4
465,SP,978-1-4423-4634-5,Spanish 1,24,0:17:20,0:17:23,05Q,177,N,"And then, to the left.",,,"Spanish Phase 1, Units 1-30 (2003)",4
466,SP,978-1-4423-4634-5,Spanish 1,24,0:17:26,0:17:30,05R,178,M,"Y entonces, a la izquierda.",5,S,"Spanish Phase 1, Units 1-30 (2003)",4
467,SP,978-1-4423-4634-5,Spanish 1,24,0:17:40,0:17:41,06Q,181,N,That way?,,,"Spanish Phase 1, Units 1-30 (2003)","7,16"
468,SP,978-1-4423-4634-5,Spanish 1,24,0:17:45,0:17:47,06R,182,F,¿Por allí?,2,Q,"Spanish Phase 1, Units 1-30 (2003)","7,16"
469,SP,978-1-4423-4634-5,Spanish 1,24,0:24:30,0:24:34,07Q,263,N,Try to ask the name of the street.,,,"Spanish Phase 1, Units 1-30 (2003)","4,7"
470,SP,978-1-4423-4634-5,Spanish 1,24,0:24:35,0:24:38,07R,264,M,¿Cómo se llama la calle?,5,Q,"Spanish Phase 1, Units 1-30 (2003)","4,7"
471,SP,978-1-4423-4634-5,Spanish 1,25,0:08:45,0:08:46,01Q,102,N,I want to see him.,,,"Spanish Phase 1, Units 1-30 (2003)",9
472,SP,978-1-4423-4634-5,Spanish 1,25,0:08:49,0:08:50,01R,103,M,Quiero verlo.,2,S,"Spanish Phase 1, Units 1-30 (2003)",9
473,SP,978-1-4423-4634-5,Spanish 1,25,0:09:45,0:09:46,02Q,113,N,I want to go now.,,,"Spanish Phase 1, Units 1-30 (2003)",17
474,SP,978-1-4423-4634-5,Spanish 1,25,0:09:48,0:09:50,02R,114,M,Quiero ir ahora.,3,S,"Spanish Phase 1, Units 1-30 (2003)",17
475,SP,978-1-4423-4634-5,Spanish 1,25,0:13:30,0:13:31,03Q,149,N,It doesn’t matter.,,,"Spanish Phase 1, Units 1-30 (2003)",7
476,SP,978-1-4423-4634-5,Spanish 1,25,0:13:34,0:13:35,03R,150,F,No importa.,2,S,"Spanish Phase 1, Units 1-30 (2003)",7
477,SP,978-1-4423-4634-5,Spanish 1,25,0:14:37,0:14:39,04Q,161,N,I’m going to see my father.,,,"Spanish Phase 1, Units 1-30 (2003)",5
478,SP,978-1-4423-4634-5,Spanish 1,25,0:14:41,0:14:43,04R,162,F,Voy a ver a mi padre.,6,S,"Spanish Phase 1, Units 1-30 (2003)",5
479,SP,978-1-4423-4634-5,Spanish 1,25,0:16:02,0:16:04,05Q,175,N,Are you going to see your father now?,,,"Spanish Phase 1, Units 1-30 (2003)","5,17"
480,SP,978-1-4423-4634-5,Spanish 1,25,0:16:08,0:16:10,05R,176,M,¿Va a ver a su padre ahora?,7,Q,"Spanish Phase 1, Units 1-30 (2003)","5,17"
481,SP,978-1-4423-4634-5,Spanish 1,25,0:18:13,0:18:14,06Q,200,N,What does it mean?,,,"Spanish Phase 1, Units 1-30 (2003)","7,16"
482,SP,978-1-4423-4634-5,Spanish 1,25,0:18:16,0:18:18,06R,201,F,¿Qué quiere decir?,3,Q,"Spanish Phase 1, Units 1-30 (2003)","7,16"
483,SP,978-1-4423-4634-5,Spanish 1,25,0:20:38,0:20:41,07Q,228,M,I want to learn English.,,,"Spanish Phase 1, Units 1-30 (2003)",7
484,SP,978-1-4423-4634-5,Spanish 1,25,0:20:43,0:20:46,07R,229,F,Quiero aprender inglés.,3,S,"Spanish Phase 1, Units 1-30 (2003)",7
485,SP,978-1-4423-4634-5,Spanish 1,25,0:21:05,0:21:06,08Q,234,N,You learn quickly.,,,"Spanish Phase 1, Units 1-30 (2003)",9
486,SP,978-1-4423-4634-5,Spanish 1,25,0:21:09,0:21:12,08R,235,M,Aprende rápido.,2,S,"Spanish Phase 1, Units 1-30 (2003)",9
487,SP,978-1-4423-4634-5,Spanish 1,25,0:25:40,0:25:41,09Q,278,N,Can we study together?,,,"Spanish Phase 1, Units 1-30 (2003)",9
