Rec #,Lang,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN
317,MSA,MSA 1,16 ,,06Q,N,Is that a lot?,,9781797112237_Arabic_Modern_Standard_1_QZ_317.mp3,9781442360341,9781797112237
318,MSA,MSA 1,16 ,,06R,M,هذا كثير؟,haadhaa kathiir?,9781797112237_Arabic_Modern_Standard_1_QZ_318.mp3,9781442360341,9781797112237
319,MSA,MSA 1,16 ,,07Q,N,This is for you.,,9781797112237_Arabic_Modern_Standard_1_QZ_319.mp3,9781442360341,9781797112237
320,MSA,MSA 1,16 ,,07R,M,هذا لك‏.,haadhaa laki.,9781797112237_Arabic_Modern_Standard_1_QZ_320.mp3,9781442360341,9781797112237
321,MSA,MSA 1,16 ,,08Q,N,This is too much.,,9781797112237_Arabic_Modern_Standard_1_QZ_321.mp3,9781442360341,9781797112237
322,MSA,MSA 1,16 ,,08R,M,هذا مبلغ‏ كبير‏.,haadhaa mablagh kabiir.,9781797112237_Arabic_Modern_Standard_1_QZ_322.mp3,9781442360341,9781797112237
323,MSA,MSA 1,16 ,,09Q,N,I don’t want a shirt.,,9781797112237_Arabic_Modern_Standard_1_QZ_323.mp3,9781442360341,9781797112237
324,MSA,MSA 1,16 ,,09R,M,لا أريدُ قميص‏.,laa uriidu qamiiS.,9781797112237_Arabic_Modern_Standard_1_QZ_324.mp3,9781442360341,9781797112237
325,MSA,MSA 1,16 ,,10Q,N,I want to buy a necklace.,,9781797112237_Arabic_Modern_Standard_1_QZ_325.mp3,9781442360341,9781797112237
326,MSA,MSA 1,16 ,,10R,M,أريدُ أن أشتريَ قِلادة‏.,uriidu an ashtariy a qilaada.,9781797112237_Arabic_Modern_Standard_1_QZ_326.mp3,9781442360341,9781797112237
327,MSA,MSA 1,17 ,,01Q,N,Now I have one hundred dinars.,,9781797112237_Arabic_Modern_Standard_1_QZ_327.mp3,9781442360341,9781797112237
328,MSA,MSA 1,17 ,,01R,F,الآن معي مئة دينار.,al-aan ma`ii mi`at dinaar.,9781797112237_Arabic_Modern_Standard_1_QZ_328.mp3,9781442360341,9781797112237
329,MSA,MSA 1,17 ,,02Q,N,The ring is beautiful.,,9781797112237_Arabic_Modern_Standard_1_QZ_329.mp3,9781442360341,9781797112237
330,MSA,MSA 1,17 ,,02R,F,الخاتَم جميل.,al-khaatam jamiil.,9781797112237_Arabic_Modern_Standard_1_QZ_330.mp3,9781442360341,9781797112237
331,MSA,MSA 1,17 ,,03Q,N,The gold necklace is beautiful.,,9781797112237_Arabic_Modern_Standard_1_QZ_331.mp3,9781442360341,9781797112237
332,MSA,MSA 1,17 ,,03R,F,القلادة الذهبيّة جميلة.,al-qilaada adh-dhahabiyya jamiila.,9781797112237_Arabic_Modern_Standard_1_QZ_332.mp3,9781442360341,9781797112237
333,MSA,MSA 1,17 ,,04Q,N,That’s not very expensive.,,9781797112237_Arabic_Modern_Standard_1_QZ_333.mp3,9781442360341,9781797112237
334,MSA,MSA 1,17 ,,04R,F,هذا لَيسَ غالٍ كثيراً.,haadhaa laysa ghaalin kathiiran.,9781797112237_Arabic_Modern_Standard_1_QZ_334.mp3,9781442360341,9781797112237
335,MSA,MSA 1,17 ,,05Q,N,I don’t speak English fast.,,9781797112237_Arabic_Modern_Standard_1_QZ_335.mp3,9781442360341,9781797112237
336,MSA,MSA 1,17 ,,05R,F,لا أتكلمُ إنكليزي بسرعة.,laa atakallamu ingliizi bi-sur`a.,9781797112237_Arabic_Modern_Standard_1_QZ_336.mp3,9781442360341,9781797112237
337,MSA,MSA 1,17 ,,06Q,N,I will give you sixty dinars.,,9781797112237_Arabic_Modern_Standard_1_QZ_337.mp3,9781442360341,9781797112237
338,MSA,MSA 1,17 ,,06R,M,سأعطيكَ ستين دينار.,sa-u`Tiika sittiin dinaar.,9781797112237_Arabic_Modern_Standard_1_QZ_338.mp3,9781442360341,9781797112237
339,MSA,MSA 1,17 ,,07Q,N,The ring is sixty riyals.,,9781797112237_Arabic_Modern_Standard_1_QZ_339.mp3,9781442360341,9781797112237
340,MSA,MSA 1,17 ,,07R,M,الخاتَم بستّين ريال.,al khaatam bi-sittiin riyaal.,9781797112237_Arabic_Modern_Standard_1_QZ_340.mp3,9781442360341,9781797112237
341,MSA,MSA 1,17 ,,08Q,N,You speak too fast. (f),,9781797112237_Arabic_Modern_Standard_1_QZ_341.mp3,9781442360341,9781797112237
342,MSA,MSA 1,17 ,,08R,M,تتكلّمين بسرعة زائدة.,tatakallamiina bi-sur`a zaa’ida.,9781797112237_Arabic_Modern_Standard_1_QZ_342.mp3,9781442360341,9781797112237
343,MSA,MSA 1,17 ,,09Q,N,Would you like to buy the ring?,,9781797112237_Arabic_Modern_Standard_1_QZ_343.mp3,9781442360341,9781797112237
344,MSA,MSA 1,17 ,,09R,M,تحبّينَ أن تشتري الخاتَم؟,tuHibbiina an tashtarii al-khaatam?,9781797112237_Arabic_Modern_Standard_1_QZ_344.mp3,9781442360341,9781797112237
345,MSA,MSA 1,17 ,,10Q,N,I want to buy the gold ring.,,9781797112237_Arabic_Modern_Standard_1_QZ_345.mp3,9781442360341,9781797112237
346,MSA,MSA 1,17 ,,10R,M,أريدُ أن أشتريَ الخاتَم الذهبيّ.,uriidu an ashtariya al-khaatam adh-dhahabiyy.,9781797112237_Arabic_Modern_Standard_1_QZ_346.mp3,9781442360341,9781797112237
347,MSA,MSA 1,18 ,,01Q,N,The gold ring is expensive.,,9781797112237_Arabic_Modern_Standard_1_QZ_347.mp3,9781442360341,9781797112237
348,MSA,MSA 1,18 ,,01R,F,الخاتَم الذهبي غالٍ.,al-khataam adh-dhahabiyy ghaalin.,9781797112237_Arabic_Modern_Standard_1_QZ_348.mp3,9781442360341,9781797112237
349,MSA,MSA 1,18 ,,02Q,N,The necklace is very expensive.,,9781797112237_Arabic_Modern_Standard_1_QZ_349.mp3,9781442360341,9781797112237
350,MSA,MSA 1,18 ,,02R,F,القلادة غالية كثيراً.,al-qilaada ghaaliya kathiiran.,9781797112237_Arabic_Modern_Standard_1_QZ_350.mp3,9781442360341,9781797112237
351,MSA,MSA 1,18 ,,03Q,N,Where is she?,,9781797112237_Arabic_Modern_Standard_1_QZ_351.mp3,9781442360341,9781797112237
352,MSA,MSA 1,18 ,,03R,F,أينَ هيَ؟,ayna hiya?,9781797112237_Arabic_Modern_Standard_1_QZ_352.mp3,9781442360341,9781797112237
353,MSA,MSA 1,18 ,,04Q,N,He is over there.,,9781797112237_Arabic_Modern_Standard_1_QZ_353.mp3,9781442360341,9781797112237
354,MSA,MSA 1,18 ,,04R,F,هُوَ هُناك.,huwa hunaak.,9781797112237_Arabic_Modern_Standard_1_QZ_354.mp3,9781442360341,9781797112237
355,MSA,MSA 1,18 ,,05Q,N,My husband is over there.,,9781797112237_Arabic_Modern_Standard_1_QZ_355.mp3,9781442360341,9781797112237
356,MSA,MSA 1,18 ,,05R,F,زَوْجي هناك.,zawji hunaak.,9781797112237_Arabic_Modern_Standard_1_QZ_356.mp3,9781442360341,9781797112237
357,MSA,MSA 1,18 ,,06Q,N,I don’t want the necklace.,,9781797112237_Arabic_Modern_Standard_1_QZ_357.mp3,9781442360341,9781797112237
358,MSA,MSA 1,18 ,,06R,M,لا أريدُ القلادة.,laa uriidu al-qilaada.,9781797112237_Arabic_Modern_Standard_1_QZ_358.mp3,9781442360341,9781797112237
359,MSA,MSA 1,18 ,,07Q,N,What would your wife like to drink?,,9781797112237_Arabic_Modern_Standard_1_QZ_359.mp3,9781442360341,9781797112237
360,MSA,MSA 1,18 ,,07R,M,ماذا تحبّ زَوْجَتُك أن تشرب؟,maadha tuHibbu zawjatuk an tashrab?,9781797112237_Arabic_Modern_Standard_1_QZ_360.mp3,9781442360341,9781797112237
361,MSA,MSA 1,18 ,,08Q,N,Your wife is not here.,,9781797112237_Arabic_Modern_Standard_1_QZ_361.mp3,9781442360341,9781797112237
362,MSA,MSA 1,18 ,,08R,M,زَوجَتُك ليسَت هُنا.,zawjatuk laysat huna.,9781797112237_Arabic_Modern_Standard_1_QZ_362.mp3,9781442360341,9781797112237
363,MSA,MSA 1,18 ,,09Q,N,Your wife is wearing a necklace.,,9781797112237_Arabic_Modern_Standard_1_QZ_363.mp3,9781442360341,9781797112237
364,MSA,MSA 1,18 ,,09R,M,زَوْجَتُك تلبَس قلادة.,zawjatuk talbas qilaada.,9781797112237_Arabic_Modern_Standard_1_QZ_364.mp3,9781442360341,9781797112237
365,MSA,MSA 1,18 ,,10Q,N,Your husband would like to drink something.,,9781797112237_Arabic_Modern_Standard_1_QZ_365.mp3,9781442360341,9781797112237
366,MSA,MSA 1,18 ,,10R,M,زَوجُكِ يحبّ أن يشربَ شَيئاً.,zawjuki yuHibbu an yashraba shay’an.,9781797112237_Arabic_Modern_Standard_1_QZ_366.mp3,9781442360341,9781797112237
367,MSA,MSA 1,19 ,,01Q,N,I and my husband don’t live here.,,9781797112237_Arabic_Modern_Standard_1_QZ_367.mp3,9781442360341,9781797112237
368,MSA,MSA 1,19 ,,01R,F,أنا وزوجي لا نسكنُ هنا.,ana wa zawji laa naskunu huna.,9781797112237_Arabic_Modern_Standard_1_QZ_368.mp3,9781442360341,9781797112237
369,MSA,MSA 1,19 ,,02Q,N,I and my husband would like to drink water.,,9781797112237_Arabic_Modern_Standard_1_QZ_369.mp3,9781442360341,9781797112237
370,MSA,MSA 1,19 ,,02R,F,أنا وزَوجي نحبّ أن نشربَ ماء.,ana wa zawji nuHibbu an nashraba maa’.,9781797112237_Arabic_Modern_Standard_1_QZ_370.mp3,9781442360341,9781797112237
371,MSA,MSA 1,19 ,,03Q,N,That’s my husband.,,9781797112237_Arabic_Modern_Standard_1_QZ_371.mp3,9781442360341,9781797112237
372,MSA,MSA 1,19 ,,03R,F,هذا زَوجي.,haadhaa zawji.,9781797112237_Arabic_Modern_Standard_1_QZ_372.mp3,9781442360341,9781797112237
373,MSA,MSA 1,19 ,,04Q,N,Do you live here too?,,9781797112237_Arabic_Modern_Standard_1_QZ_373.mp3,9781442360341,9781797112237
374,MSA,MSA 1,19 ,,04R,F,أنْتَ أيضاً تَسكُنُ هُنا؟,anta ayDan taskunu huna?,9781797112237_Arabic_Modern_Standard_1_QZ_374.mp3,9781442360341,9781797112237
375,MSA,MSA 1,19 ,,05Q,N,You also speak too fast.,,9781797112237_Arabic_Modern_Standard_1_QZ_375.mp3,9781442360341,9781797112237
376,MSA,MSA 1,19 ,,05R,F,أنتَ أيضاً تتكلمُ بسرعة زائدة.,anta ayDan tatakallamu bi-sur`a zaa’ida.,9781797112237_Arabic_Modern_Standard_1_QZ_376.mp3,9781442360341,9781797112237
377,MSA,MSA 1,19 ,,06Q,N,I live here with my wife.,,9781797112237_Arabic_Modern_Standard_1_QZ_377.mp3,9781442360341,9781797112237
378,MSA,MSA 1,19 ,,06R,M,أسكنُ هُنا مَعَ زوجَتي.,askunu huna ma`a zawjatii.,9781797112237_Arabic_Modern_Standard_1_QZ_378.mp3,9781442360341,9781797112237
379,MSA,MSA 1,19 ,,07Q,N,Where is your wife?,,9781797112237_Arabic_Modern_Standard_1_QZ_379.mp3,9781442360341,9781797112237
380,MSA,MSA 1,19 ,,07R,M,أينَ زَوجَتُك؟,ayna zawjatuk?,9781797112237_Arabic_Modern_Standard_1_QZ_380.mp3,9781442360341,9781797112237
381,MSA,MSA 1,19 ,,08Q,N,Where is your husband?,,9781797112237_Arabic_Modern_Standard_1_QZ_381.mp3,9781442360341,9781797112237
382,MSA,MSA 1,19 ,,08R,M,أينَ زَوجُكِ؟,ayna zawjuki?,9781797112237_Arabic_Modern_Standard_1_QZ_382.mp3,9781442360341,9781797112237
383,MSA,MSA 1,19 ,,09Q,N,I don’t live at the university.,,9781797112237_Arabic_Modern_Standard_1_QZ_383.mp3,9781442360341,9781797112237
384,MSA,MSA 1,19 ,,09R,M,لا أسكُنُ في الجامعة.,laa askunu fiil-jaami`a.,9781797112237_Arabic_Modern_Standard_1_QZ_384.mp3,9781442360341,9781797112237
385,MSA,MSA 1,19 ,,10Q,N,"We are here, at the office.",,9781797112237_Arabic_Modern_Standard_1_QZ_385.mp3,9781442360341,9781797112237
386,MSA,MSA 1,19 ,,10R,M,نحنُ هُنا، بالمكتب.,"naHnu huna, bil-maktab.",9781797112237_Arabic_Modern_Standard_1_QZ_386.mp3,9781442360341,9781797112237
387,MSA,MSA 1,20 ,,01Q,N,We have three children.,,9781797112237_Arabic_Modern_Standard_1_QZ_387.mp3,9781442360341,9781797112237
388,MSA,MSA 1,20 ,,01R,F,عِندَنا ثلاثَة أولاد.,`indana thalaathat awlaad.,9781797112237_Arabic_Modern_Standard_1_QZ_388.mp3,9781442360341,9781797112237
389,MSA,MSA 1,20 ,,02Q,N,The boy is very big.,,9781797112237_Arabic_Modern_Standard_1_QZ_389.mp3,9781442360341,9781797112237
390,MSA,MSA 1,20 ,,02R,F,الولد كبير جداً.,al-walad kabiir jiddan.,9781797112237_Arabic_Modern_Standard_1_QZ_390.mp3,9781442360341,9781797112237
391,MSA,MSA 1,20 ,,03Q,N,Is she grown?,,9781797112237_Arabic_Modern_Standard_1_QZ_391.mp3,9781442360341,9781797112237
392,MSA,MSA 1,20 ,,03R,F,هي كبيرة؟,hiya kabiira?,9781797112237_Arabic_Modern_Standard_1_QZ_392.mp3,9781442360341,9781797112237
393,MSA,MSA 1,20 ,,04Q,N,She’s not big.,,9781797112237_Arabic_Modern_Standard_1_QZ_393.mp3,9781442360341,9781797112237
394,MSA,MSA 1,20 ,,04R,F,هي ليست كبيرة.,hiya laysat kabiira.,9781797112237_Arabic_Modern_Standard_1_QZ_394.mp3,9781442360341,9781797112237
395,MSA,MSA 1,20 ,,05Q,N,They are here.,,9781797112237_Arabic_Modern_Standard_1_QZ_395.mp3,9781442360341,9781797112237
396,MSA,MSA 1,20 ,,05R,F,هُم هُنا.,hum huna.,9781797112237_Arabic_Modern_Standard_1_QZ_396.mp3,9781442360341,9781797112237
397,MSA,MSA 1,20 ,,06Q,N,He’s not little.,,9781797112237_Arabic_Modern_Standard_1_QZ_397.mp3,9781442360341,9781797112237
398,MSA,MSA 1,20 ,,06R,M,هو ليس صغير.,huwa laysa Saghiir.,9781797112237_Arabic_Modern_Standard_1_QZ_398.mp3,9781442360341,9781797112237
399,MSA,MSA 1,20 ,,07Q,N,"We want a boy, too.",,9781797112237_Arabic_Modern_Standard_1_QZ_399.mp3,9781442360341,9781797112237
400,MSA,MSA 1,20 ,,07R,M,نُريدُ ولد، أيضاً.,"nuriidu walad, ayDan",9781797112237_Arabic_Modern_Standard_1_QZ_400.mp3,9781442360341,9781797112237
401,MSA,MSA 1,20 ,,08Q,N,Would he like to drink tea?,,9781797112237_Arabic_Modern_Standard_1_QZ_401.mp3,9781442360341,9781797112237
402,MSA,MSA 1,20 ,,08R,M,يحبُ أن يشربَ شاي.,yuHibbu an yashraba shaay?,9781797112237_Arabic_Modern_Standard_1_QZ_402.mp3,9781442360341,9781797112237
403,MSA,MSA 1,20 ,,09Q,N,Are they little?,,9781797112237_Arabic_Modern_Standard_1_QZ_403.mp3,9781442360341,9781797112237
404,MSA,MSA 1,20 ,,09R,M,هُم صِغار؟,hum Sighaar?,9781797112237_Arabic_Modern_Standard_1_QZ_404.mp3,9781442360341,9781797112237
405,MSA,MSA 1,20 ,,10Q,N,Two boys and two girls.,,9781797112237_Arabic_Modern_Standard_1_QZ_405.mp3,9781442360341,9781797112237
406,MSA,MSA 1,20 ,,10R,M,ولدان وبنتان.,waladaan wa bintaan.,9781797112237_Arabic_Modern_Standard_1_QZ_406.mp3,9781442360341,9781797112237
407,MSA,MSA 1,20 ,,11Q,N,They are big.,,9781797112237_Arabic_Modern_Standard_1_QZ_407.mp3,9781442360341,9781797112237
408,MSA,MSA 1,20 ,,11R,M,هُم كِبار.,hum kibaar.,9781797112237_Arabic_Modern_Standard_1_QZ_408.mp3,9781442360341,9781797112237
409,MSA,MSA 1,21 ,,01Q,N,My family is here.,,9781797112237_Arabic_Modern_Standard_1_QZ_409.mp3,9781442360341,9781797112237
410,MSA,MSA 1,21 ,,01R,F,عائلتي هُنا.,`aa’ilatii huna.,9781797112237_Arabic_Modern_Standard_1_QZ_410.mp3,9781442360341,9781797112237
411,MSA,MSA 1,21 ,,02Q,N,Is your family big?,,9781797112237_Arabic_Modern_Standard_1_QZ_411.mp3,9781442360341,9781797112237
412,MSA,MSA 1,21 ,,02R,F,عائلتُكِ كَبيرة؟,`aa’ilatuki kabiira?,9781797112237_Arabic_Modern_Standard_1_QZ_412.mp3,9781442360341,9781797112237
413,MSA,MSA 1,21 ,,03Q,N,Our family is small.,,9781797112237_Arabic_Modern_Standard_1_QZ_413.mp3,9781442360341,9781797112237
414,MSA,MSA 1,21 ,,03R,F,عائلتُنا صَغيرة.,`aa’ilatunaa Saghiira.,9781797112237_Arabic_Modern_Standard_1_QZ_414.mp3,9781442360341,9781797112237
415,MSA,MSA 1,21 ,,04Q,N,The daughter is smart.,,9781797112237_Arabic_Modern_Standard_1_QZ_415.mp3,9781442360341,9781797112237
416,MSA,MSA 1,21 ,,04R,F,بِنتُنا ذَكيّة.,bintunaa dhakiya.,9781797112237_Arabic_Modern_Standard_1_QZ_416.mp3,9781442360341,9781797112237
417,MSA,MSA 1,21 ,,05Q,N,The boy is smart.,,9781797112237_Arabic_Modern_Standard_1_QZ_417.mp3,9781442360341,9781797112237
418,MSA,MSA 1,21 ,,05R,F,الولد ذَكيّ.,al-walad dhakiy.,9781797112237_Arabic_Modern_Standard_1_QZ_418.mp3,9781442360341,9781797112237
419,MSA,MSA 1,21 ,,06Q,N,Where is the bathroom?,,9781797112237_Arabic_Modern_Standard_1_QZ_419.mp3,9781442360341,9781797112237
420,MSA,MSA 1,21 ,,06R,M,أين الحمّام؟,ayna al-Hammaam?,9781797112237_Arabic_Modern_Standard_1_QZ_420.mp3,9781442360341,9781797112237
421,MSA,MSA 1,21 ,,07Q,N,They’re at school.,,9781797112237_Arabic_Modern_Standard_1_QZ_421.mp3,9781442360341,9781797112237
422,MSA,MSA 1,21 ,,07R,M,هُم بالمدرسة.,hum bil-madrasa.,9781797112237_Arabic_Modern_Standard_1_QZ_422.mp3,9781442360341,9781797112237
423,MSA,MSA 1,21 ,,08Q,N,Where is your family?,,9781797112237_Arabic_Modern_Standard_1_QZ_423.mp3,9781442360341,9781797112237
424,MSA,MSA 1,21 ,,08R,M,أينَ عائلتُك؟,ayna `aa’ilatuk?,9781797112237_Arabic_Modern_Standard_1_QZ_424.mp3,9781442360341,9781797112237
425,MSA,MSA 1,21 ,,09Q,N,Are they in America?,,9781797112237_Arabic_Modern_Standard_1_QZ_425.mp3,9781442360341,9781797112237
426,MSA,MSA 1,21 ,,09R,M,هم بأميريكا؟,hum bi-amerika?,9781797112237_Arabic_Modern_Standard_1_QZ_426.mp3,9781442360341,9781797112237
427,MSA,MSA 1,21 ,,10Q,N,"They are here, in Beirut.",,9781797112237_Arabic_Modern_Standard_1_QZ_427.mp3,9781442360341,9781797112237
428,MSA,MSA 1,21 ,,10R,M,هُم هُنا، في بَيروت.,"hum huna, bi-bayruut.",9781797112237_Arabic_Modern_Standard_1_QZ_428.mp3,9781442360341,9781797112237
429,MSA,MSA 1,22 ,,01Q,N,Do you have a car? (m),,9781797112237_Arabic_Modern_Standard_1_QZ_429.mp3,9781442360341,9781797112237
430,MSA,MSA 1,22 ,,01R,F,عِندَكَ سيّارة؟,`indaka sayyaara?,9781797112237_Arabic_Modern_Standard_1_QZ_430.mp3,9781442360341,9781797112237
431,MSA,MSA 1,22 ,,02Q,N,The bus is big.,,9781797112237_Arabic_Modern_Standard_1_QZ_431.mp3,9781442360341,9781797112237
432,MSA,MSA 1,22 ,,02R,F,الباص كبير.,al-baaS kabiir.,9781797112237_Arabic_Modern_Standard_1_QZ_432.mp3,9781442360341,9781797112237
433,MSA,MSA 1,22 ,,03Q,N,The taxi is expensive.,,9781797112237_Arabic_Modern_Standard_1_QZ_433.mp3,9781442360341,9781797112237
434,MSA,MSA 1,22 ,,03R,F,التكسي غالية.,at-taxii ghaaliya.,9781797112237_Arabic_Modern_Standard_1_QZ_434.mp3,9781442360341,9781797112237
435,MSA,MSA 1,22 ,,04Q,N,My daughter is in the bathroom.,,9781797112237_Arabic_Modern_Standard_1_QZ_435.mp3,9781442360341,9781797112237
436,MSA,MSA 1,22 ,,04R,F,بِنتي بِالحمّام.,bintii bil-Hammaam.,9781797112237_Arabic_Modern_Standard_1_QZ_436.mp3,9781442360341,9781797112237
437,MSA,MSA 1,22 ,,05Q,N,It’s not small. (f),,9781797112237_Arabic_Modern_Standard_1_QZ_437.mp3,9781442360341,9781797112237
438,MSA,MSA 1,22 ,,05R,F,هي ليست صغيرة.,hiya laysat Saghiira,9781797112237_Arabic_Modern_Standard_1_QZ_438.mp3,9781442360341,9781797112237
439,MSA,MSA 1,22 ,,06Q,N,Can we take a taxi?,,9781797112237_Arabic_Modern_Standard_1_QZ_439.mp3,9781442360341,9781797112237
440,MSA,MSA 1,22 ,,06R,M,مُمكِن أن نأخذَ تكسي؟,mumkin an naa’khudha taxii?,9781797112237_Arabic_Modern_Standard_1_QZ_440.mp3,9781442360341,9781797112237
441,MSA,MSA 1,22 ,,07Q,N,How many kilometers?,,9781797112237_Arabic_Modern_Standard_1_QZ_441.mp3,9781442360341,9781797112237
442,MSA,MSA 1,22 ,,07R,M,كم كيلومتر؟,kam kiilomitr?,9781797112237_Arabic_Modern_Standard_1_QZ_442.mp3,9781442360341,9781797112237
443,MSA,MSA 1,22 ,,08Q,N,We don’t have a car.,,9781797112237_Arabic_Modern_Standard_1_QZ_443.mp3,9781442360341,9781797112237
444,MSA,MSA 1,22 ,,08R,M,ليسَ عندنا سيارة.,laysa `indana sayyaara.,9781797112237_Arabic_Modern_Standard_1_QZ_444.mp3,9781442360341,9781797112237
445,MSA,MSA 1,22 ,,09Q,N,We can take a bus or a taxi.,,9781797112237_Arabic_Modern_Standard_1_QZ_445.mp3,9781442360341,9781797112237
446,MSA,MSA 1,22 ,,09R,M,مُمكِن أن نأخذَ باص أو تكسي.,mumkin an naa’khudha baaS ‘aw taxii.,9781797112237_Arabic_Modern_Standard_1_QZ_446.mp3,9781442360341,9781797112237
447,MSA,MSA 1,22 ,,10Q,N,Can you wait?,,9781797112237_Arabic_Modern_Standard_1_QZ_447.mp3,9781442360341,9781797112237
448,MSA,MSA 1,22 ,,10R,M,ممكن أن تنتظر؟,mumkin an tantaDHir?,9781797112237_Arabic_Modern_Standard_1_QZ_448.mp3,9781442360341,9781797112237
449,MSA,MSA 1,23 ,,01Q,N,Straight ahead.,,9781797112237_Arabic_Modern_Standard_1_QZ_449.mp3,9781442360341,9781797112237
450,MSA,MSA 1,23 ,,01R,F,على طول.,`alaa Tuul.,9781797112237_Arabic_Modern_Standard_1_QZ_450.mp3,9781442360341,9781797112237
451,MSA,MSA 1,23 ,,02Q,N,I can’t wait!,,9781797112237_Arabic_Modern_Standard_1_QZ_451.mp3,9781442360341,9781797112237
452,MSA,MSA 1,23 ,,02R,F,غير ممكن أن أنتظر!,ghayr mumkin an antaDhir!,9781797112237_Arabic_Modern_Standard_1_QZ_452.mp3,9781442360341,9781797112237
453,MSA,MSA 1,23 ,,03Q,N,We can’t take a taxi.,,9781797112237_Arabic_Modern_Standard_1_QZ_453.mp3,9781442360341,9781797112237
454,MSA,MSA 1,23 ,,03R,F,غَير مُمكِن أن نأخُذَ تكسي.,ghayr mumkin an naa’khudha taxii.,9781797112237_Arabic_Modern_Standard_1_QZ_454.mp3,9781442360341,9781797112237
455,MSA,MSA 1,23 ,,04Q,N,She too is very smart.,,9781797112237_Arabic_Modern_Standard_1_QZ_455.mp3,9781442360341,9781797112237
456,MSA,MSA 1,23 ,,04R,F,هي أيضاً ذكية جداً.,hiya ayDan dhakiya jiddan.,9781797112237_Arabic_Modern_Standard_1_QZ_456.mp3,9781442360341,9781797112237
457,MSA,MSA 1,23 ,,05Q,N,Are they in the car?,,9781797112237_Arabic_Modern_Standard_1_QZ_457.mp3,9781442360341,9781797112237
458,MSA,MSA 1,23 ,,05R,F,هُم بالسيارة؟,hum bis-sayyaara?,9781797112237_Arabic_Modern_Standard_1_QZ_458.mp3,9781442360341,9781797112237
459,MSA,MSA 1,23 ,,06Q,N,"One moment, please.",,9781797112237_Arabic_Modern_Standard_1_QZ_459.mp3,9781442360341,9781797112237
460,MSA,MSA 1,23 ,,06R,M,لحظة، من فضلِك.,"laHDha, min faDlik.",9781797112237_Arabic_Modern_Standard_1_QZ_460.mp3,9781442360341,9781797112237
461,MSA,MSA 1,23 ,,07Q,N,I don’t have a car.,,9781797112237_Arabic_Modern_Standard_1_QZ_461.mp3,9781442360341,9781797112237
462,MSA,MSA 1,23 ,,07R,M,ليسَ عندي سيارة.,laysa `indii sayyaara.,9781797112237_Arabic_Modern_Standard_1_QZ_462.mp3,9781442360341,9781797112237
463,MSA,MSA 1,23 ,,08Q,N,My car is too small.,,9781797112237_Arabic_Modern_Standard_1_QZ_463.mp3,9781442360341,9781797112237
464,MSA,MSA 1,23 ,,08R,M,سيارتي صغيرة جدّاً.,sayyaaratii Saghiira jiddan.,9781797112237_Arabic_Modern_Standard_1_QZ_464.mp3,9781442360341,9781797112237
465,MSA,MSA 1,23 ,,09Q,N,My wife wants to take a taxi.,,9781797112237_Arabic_Modern_Standard_1_QZ_465.mp3,9781442360341,9781797112237
466,MSA,MSA 1,23 ,,09R,M,زوجتي تريدُ أن تأخذَ تاكسي.,zawjatii turiidu an taakhudha taxii.,9781797112237_Arabic_Modern_Standard_1_QZ_466.mp3,9781442360341,9781797112237
467,MSA,MSA 1,23 ,,10Q,N,It’s far. (f),,9781797112237_Arabic_Modern_Standard_1_QZ_467.mp3,9781442360341,9781797112237
468,MSA,MSA 1,23 ,,10R,M,هي بَعيدة.,hiya ba`iida.,9781797112237_Arabic_Modern_Standard_1_QZ_468.mp3,9781442360341,9781797112237
469,MSA,MSA 1,24 ,,01Q,N,I need a driver.,,9781797112237_Arabic_Modern_Standard_1_QZ_469.mp3,9781442360341,9781797112237
470,MSA,MSA 1,24 ,,01R,F,أحتاجُ إلى سائق.,aHtaaju ilaa saa’iq.,9781797112237_Arabic_Modern_Standard_1_QZ_470.mp3,9781442360341,9781797112237
471,MSA,MSA 1,24 ,,02Q,N,The road is to the left.,,9781797112237_Arabic_Modern_Standard_1_QZ_471.mp3,9781442360341,9781797112237
472,MSA,MSA 1,24 ,,02R,F,الطريق إلى اليَسار.,aT-Tariiq ilaa al-yasaar.,9781797112237_Arabic_Modern_Standard_1_QZ_472.mp3,9781442360341,9781797112237
473,MSA,MSA 1,24 ,,03Q,N,It’s not straight ahead.,,9781797112237_Arabic_Modern_Standard_1_QZ_473.mp3,9781442360341,9781797112237
474,MSA,MSA 1,24 ,,03R,F,هو ليسَ على طول.,huwa laysa `alaa Tuul.,9781797112237_Arabic_Modern_Standard_1_QZ_474.mp3,9781442360341,9781797112237
475,MSA,MSA 1,24 ,,04Q,N,I’m going to Fez with my family.,,9781797112237_Arabic_Modern_Standard_1_QZ_475.mp3,9781442360341,9781797112237
476,MSA,MSA 1,24 ,,04R,F,أنا ذاهبة إلى فاس معَ عائلتي.,ana dhaahiba ilaa faas ma`a `aa’ilatii.,9781797112237_Arabic_Modern_Standard_1_QZ_476.mp3,9781442360341,9781797112237
477,MSA,MSA 1,24 ,,05Q,N,Take the road to the left.,,9781797112237_Arabic_Modern_Standard_1_QZ_477.mp3,9781442360341,9781797112237
