Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Skills
318,SP,978-1-4423-5040-3,Spanish 4,15,0:15:56,0:15:58,06R,151,F,Ésta es una camisa bonita.,4,S,"Spanish Phase 4, Units 1-30 (2010)",14
319,SP,978-1-4423-5040-3,Spanish 4,15,0:16:45,0:16:48,07Q,158,N,Do you have it (f) in a smaller size?,,,"Spanish Phase 4, Units 1-30 (2010)",14
320,SP,978-1-4423-5040-3,Spanish 4,15,0:16:52,0:16:54,07R,159,F,¿La tiene en una talla más pequeña?,7,Q,"Spanish Phase 4, Units 1-30 (2010)",14
321,SP,978-1-4423-5040-3,Spanish 4,15,0:19:09,0:19:12,08Q,178,N,The blue scarf is the prettiest of all.,,,"Spanish Phase 4, Units 1-30 (2010)",14
322,SP,978-1-4423-5040-3,Spanish 4,15,0:19:19,0:19:23,08R,179,F,La bufanda azul es la más bonita de todas.,9,S,"Spanish Phase 4, Units 1-30 (2010)",14
323,SP,978-1-4423-5040-3,Spanish 4,15,0:20:01,0:20:04,09Q,184,N,Also it’s the most expensive.,,,"Spanish Phase 4, Units 1-30 (2010)",14
324,SP,978-1-4423-5040-3,Spanish 4,15,0:20:07,0:20:10,09R,185,F,También es la más cara.,5,S,"Spanish Phase 4, Units 1-30 (2010)",14
325,SP,978-1-4423-5040-3,Spanish 4,15,0:23:07,0:23:10,10Q,212,N,I have tickets for a jazz-concert.,,,"Spanish Phase 4, Units 1-30 (2010)",1
326,SP,978-1-4423-5040-3,Spanish 4,15,0:23:17,0:23:21,10R,213,M,Tengo entradas para un concierto de jazz.,6,S,"Spanish Phase 4, Units 1-30 (2010)",1
327,SP,978-1-4423-5040-3,Spanish 4,16,0:02:13,0:02:15,01Q,32,N,I don’t have anything smaller.,,,"Spanish Phase 4, Units 1-30 (2010)",14
328,SP,978-1-4423-5040-3,Spanish 4,16,0:02:19,0:02:21,01R,33,F,No tengo nada más pequeño.,5,S,"Spanish Phase 4, Units 1-30 (2010)",14
329,SP,978-1-4423-5040-3,Spanish 4,16,0:02:32,0:02:35,02Q,34,N,This is the smallest size that we have.,,,"Spanish Phase 4, Units 1-30 (2010)",14
330,SP,978-1-4423-5040-3,Spanish 4,16,0:02:44,0:02:48,02R,36,F,Ésta es la talla más pequeña que tenemos.,8,S,"Spanish Phase 4, Units 1-30 (2010)",14
331,SP,978-1-4423-5040-3,Spanish 4,16,0:03:46,0:03:50,03Q,45,N,I’m looking for a scarf for my girlfriend.,,,"Spanish Phase 4, Units 1-30 (2010)",14
332,SP,978-1-4423-5040-3,Spanish 4,16,0:03:54,0:03:57,03R,46,M,Busco una bufanda para mi novia.,6,S,"Spanish Phase 4, Units 1-30 (2010)",14
333,SP,978-1-4423-5040-3,Spanish 4,16,0:04:37,0:04:40,04Q,53,N,Two hundred fifty pesos with ninety centavos.,,,"Spanish Phase 4, Units 1-30 (2010)",12
334,SP,978-1-4423-5040-3,Spanish 4,16,0:04:47,0:04:52,04R,54,M,Doscientos cincuenta pesos con noventa centavos.,6,S,"Spanish Phase 4, Units 1-30 (2010)",12
335,SP,978-1-4423-5040-3,Spanish 4,16,0:06:45,0:06:47,05Q,69,N,How about a silver bracelet?,,,"Spanish Phase 4, Units 1-30 (2010)",14
336,SP,978-1-4423-5040-3,Spanish 4,16,0:06:51,0:06:53,05R,70,F,¿Qué tal una pulsera de plata?,6,Q,"Spanish Phase 4, Units 1-30 (2010)",14
337,SP,978-1-4423-5040-3,Spanish 4,16,0:07:29,0:07:31,06Q,75,N,Maybe a silver necklace.,,,"Spanish Phase 4, Units 1-30 (2010)",14
338,SP,978-1-4423-5040-3,Spanish 4,16,0:07:35,0:07:38,06R,76,M,Quizás un collar de plata.,5,S,"Spanish Phase 4, Units 1-30 (2010)",14
339,SP,978-1-4423-5040-3,Spanish 4,16,0:09:03,0:09:05,07Q,88,N,I want to reserve a room.,,,"Spanish Phase 4, Units 1-30 (2010)","16,18"
340,SP,978-1-4423-5040-3,Spanish 4,16,0:09:10,0:09:13,07R,90,M,Quiero reservar una habitación.,4,S,"Spanish Phase 4, Units 1-30 (2010)","16,18"
341,SP,978-1-4423-5040-3,Spanish 4,16,0:11:21,0:11:24,08Q,110,N,"From Monday to Wednesday, inclusive.",,,"Spanish Phase 4, Units 1-30 (2010)",17
342,SP,978-1-4423-5040-3,Spanish 4,16,0:11:29,0:11:32,08R,111,M,"Del lunes al miércoles, inclusive.",5,S,"Spanish Phase 4, Units 1-30 (2010)",17
343,SP,978-1-4423-5040-3,Spanish 4,16,0:12:10,0:12:13,09Q,116,N,I need Internet connection.,,,"Spanish Phase 4, Units 1-30 (2010)",3
344,SP,978-1-4423-5040-3,Spanish 4,16,0:12:17,0:12:20,09R,117,M,Necesito conexión a Internet.,3,S,"Spanish Phase 4, Units 1-30 (2010)",3
345,SP,978-1-4423-5040-3,Spanish 4,16,0:13:14,0:13:18,10Q,124,N,Usually I receive e-mail messages every day.,,,"Spanish Phase 4, Units 1-30 (2010)",3
346,SP,978-1-4423-5040-3,Spanish 4,16,0:13:27,0:13:32,10R,125,M,Por lo general recibo mensajes electrónicos todos los días.,9,S,"Spanish Phase 4, Units 1-30 (2010)",3
347,SP,978-1-4423-5040-3,Spanish 4,16,0:19:17,0:19:19,11Q,173,N,All our rooms have wireless connection.,,,"Spanish Phase 4, Units 1-30 (2010)","3,16,18"
348,SP,978-1-4423-5040-3,Spanish 4,16,0:19:22,0:19:26,11R,174,F,Todos nuestras habitaciones tienen conexión inalámbrica.,6,S,"Spanish Phase 4, Units 1-30 (2010)","3,16,18"
349,SP,978-1-4423-5040-3,Spanish 4,16,0:20:36,0:20:39,12Q,187,N,The silver bracelet costs five hundred pesos.,,,"Spanish Phase 4, Units 1-30 (2010)","12,14"
350,SP,978-1-4423-5040-3,Spanish 4,16,0:20:47,0:20:52,12R,189,F,La pulsera de plata cuesta quinientos pesos.,7,S,"Spanish Phase 4, Units 1-30 (2010)","12,14"
351,SP,978-1-4423-5040-3,Spanish 4,16,0:22:39,0:22:40,13Q,202,N,I’m taking them (m) both.,,,"Spanish Phase 4, Units 1-30 (2010)",14
352,SP,978-1-4423-5040-3,Spanish 4,16,0:22:44,0:22:46,13R,203,M,Me los llevo ambos.,4,S,"Spanish Phase 4, Units 1-30 (2010)",14
353,SP,978-1-4423-5040-3,Spanish 4,17,0:06:09,0:06:12,01Q,65,N,"Could you bring the menu again, please?",,,"Spanish Phase 4, Units 1-30 (2010)",6
354,SP,978-1-4423-5040-3,Spanish 4,17,0:06:20,0:06:23,01R,66,M,"¿Podría traer el menú otra vez, por favor?",8,Q,"Spanish Phase 4, Units 1-30 (2010)",6
355,SP,978-1-4423-5040-3,Spanish 4,17,0:07:21,0:07:22,02Q,74,N,I want a flan.,,,"Spanish Phase 4, Units 1-30 (2010)",6
356,SP,978-1-4423-5040-3,Spanish 4,17,0:07:26,0:07:28,02R,76,F,Quiero un flan.,3,S,"Spanish Phase 4, Units 1-30 (2010)",6
357,SP,978-1-4423-5040-3,Spanish 4,17,0:08:56,0:08:59,03Q,90,N,I receive a lot of e-mail messages.,,,"Spanish Phase 4, Units 1-30 (2010)",3
358,SP,978-1-4423-5040-3,Spanish 4,17,0:09:04,0:09:07,03R,91,M,Recibo muchos mensajes electrónicos.,4,S,"Spanish Phase 4, Units 1-30 (2010)",3
359,SP,978-1-4423-5040-3,Spanish 4,17,0:10:04,0:10:08,04Q,101,N,I need to look through my e-mail messages.,,,"Spanish Phase 4, Units 1-30 (2010)",3
360,SP,978-1-4423-5040-3,Spanish 4,17,0:10:14,0:10:18,04R,102,M,Necesito revisar mis mensajes electrónicos.,5,S,"Spanish Phase 4, Units 1-30 (2010)",3
361,SP,978-1-4423-5040-3,Spanish 4,17,0:12:32,0:12:34,05Q,121,N,Take your key.,,,"Spanish Phase 4, Units 1-30 (2010)",9
362,SP,978-1-4423-5040-3,Spanish 4,17,0:12:36,0:12:38,05R,122,F,Tome su llave.,3,S,"Spanish Phase 4, Units 1-30 (2010)",9
363,SP,978-1-4423-5040-3,Spanish 4,17,0:13:59,0:14:01,06Q,133,N,Do you need help?,,,"Spanish Phase 4, Units 1-30 (2010)","7,16"
364,SP,978-1-4423-5040-3,Spanish 4,17,0:14:03,0:14:05,06R,134,F,¿Necesita ayuda?,2,Q,"Spanish Phase 4, Units 1-30 (2010)","7,16"
365,SP,978-1-4423-5040-3,Spanish 4,17,0:14:42,0:14:44,07Q,139,N,Do you need help with your luggage?,,,"Spanish Phase 4, Units 1-30 (2010)",18
366,SP,978-1-4423-5040-3,Spanish 4,17,0:14:48,0:14:51,07R,140,F,¿Necesita ayuda con su equipaje?,5,Q,"Spanish Phase 4, Units 1-30 (2010)",18
367,SP,978-1-4423-5040-3,Spanish 4,17,0:15:11,0:15:13,08Q,143,N,I only have one suitcase.,,,"Spanish Phase 4, Units 1-30 (2010)",12
368,SP,978-1-4423-5040-3,Spanish 4,17,0:15:16,0:15:19,08R,144,M,Sólo tengo una maleta.,3,S,"Spanish Phase 4, Units 1-30 (2010)",12
369,SP,978-1-4423-5040-3,Spanish 4,17,0:21:36,0:21:37,09Q,200,N,Where do they sell luggage?,,,"Spanish Phase 4, Units 1-30 (2010)",18
370,SP,978-1-4423-5040-3,Spanish 4,17,0:21:41,0:21:43,09R,202,M,¿Dónde venden equipaje?,3,Q,"Spanish Phase 4, Units 1-30 (2010)",18
371,SP,978-1-4423-5040-3,Spanish 4,17,0:23:08,0:23:10,10Q,216,N,"Could you bring the dessert menu, please?",,,"Spanish Phase 4, Units 1-30 (2010)","6,16"
372,SP,978-1-4423-5040-3,Spanish 4,17,0:23:16,0:23:19,10R,217,M,"¿Podría traer el menú de postres, por favor?",8,Q,"Spanish Phase 4, Units 1-30 (2010)","6,16"
373,SP,978-1-4423-5040-3,Spanish 4,17,0:26:22,0:26:23,11Q,242,N,Only the check.,,,"Spanish Phase 4, Units 1-30 (2010)","6,16"
374,SP,978-1-4423-5040-3,Spanish 4,17,0:26:26,0:26:28,11R,243,M,Sólo la cuenta.,3,S,"Spanish Phase 4, Units 1-30 (2010)","6,16"
375,SP,978-1-4423-5040-3,Spanish 4,18,0:04:07,0:04:09,01Q,47,N,What does your fiancée do?,,,"Spanish Phase 4, Units 1-30 (2010)",9
376,SP,978-1-4423-5040-3,Spanish 4,18,0:04:12,0:04:14,01R,49,F,¿A qué se dedica tu novia?,5,Q,"Spanish Phase 4, Units 1-30 (2010)",9
377,SP,978-1-4423-5040-3,Spanish 4,18,0:06:47,0:06:49,02Q,73,N,Let’s go for a walk.,,,"Spanish Phase 4, Units 1-30 (2010)",1
378,SP,978-1-4423-5040-3,Spanish 4,18,0:06:54,0:06:55,02R,75,F,Vamos a caminar.,2,S,"Spanish Phase 4, Units 1-30 (2010)",1
379,SP,978-1-4423-5040-3,Spanish 4,18,0:08:53,0:08:56,03Q,98,N,I reserved a room for five days.,,,"Spanish Phase 4, Units 1-30 (2010)","12,18"
380,SP,978-1-4423-5040-3,Spanish 4,18,0:09:01,0:09:05,03R,100,F,Reservé una habitación para cinco días.,6,S,"Spanish Phase 4, Units 1-30 (2010)","12,18"
381,SP,978-1-4423-5040-3,Spanish 4,18,0:12:23,0:12:26,04Q,123,N,At what hours do you serve breakfast?,,,"Spanish Phase 4, Units 1-30 (2010)","6,17"
382,SP,978-1-4423-5040-3,Spanish 4,18,0:12:30,0:12:32,04R,125,F,¿A qué horas sirven el desayuno?,5,Q,"Spanish Phase 4, Units 1-30 (2010)","6,17"
383,SP,978-1-4423-5040-3,Spanish 4,18,0:14:52,0:14:55,05Q,146,N,You serve it (m) in the coffee shop?,,,"Spanish Phase 4, Units 1-30 (2010)",6
384,SP,978-1-4423-5040-3,Spanish 4,18,0:14:58,0:15:00,05R,147,M,¿Lo sirven en la cafetería?,5,Q,"Spanish Phase 4, Units 1-30 (2010)",6
385,SP,978-1-4423-5040-3,Spanish 4,18,0:15:09,0:15:12,06Q,148,N,Breakfast is served from six to eleven a.m.,,,"Spanish Phase 4, Units 1-30 (2010)","6,12"
386,SP,978-1-4423-5040-3,Spanish 4,18,0:15:20,0:15:24,06R,149,M,El desayuno se sirve de las seis a las once de la mañana.,12,S,"Spanish Phase 4, Units 1-30 (2010)","6,12"
387,SP,978-1-4423-5040-3,Spanish 4,18,0:18:17,0:18:20,07Q,175,N,"On the right, next to the luggage department.",,,"Spanish Phase 4, Units 1-30 (2010)","4,18"
388,SP,978-1-4423-5040-3,Spanish 4,18,0:18:27,0:18:32,07R,176,M,"A la derecha, al lado del departamento de equipaje.",8,S,"Spanish Phase 4, Units 1-30 (2010)","4,18"
389,SP,978-1-4423-5040-3,Spanish 4,18,0:19:22,0:19:24,08Q,184,N,From eight-thirty to midnight.,,,"Spanish Phase 4, Units 1-30 (2010)","12,17"
390,SP,978-1-4423-5040-3,Spanish 4,18,0:19:28,0:19:32,08R,185,M,De las ocho y media a la medianoche.,6,S,"Spanish Phase 4, Units 1-30 (2010)","12,17"
391,SP,978-1-4423-5040-3,Spanish 4,18,0:20:16,0:20:19,09Q,192,N,Dinner isn’t served until eight-thirty.,,,"Spanish Phase 4, Units 1-30 (2010)","6,12"
392,SP,978-1-4423-5040-3,Spanish 4,18,0:20:23,0:20:26,09R,192,F,La cena no se sirve hasta las ocho y media.,9,S,"Spanish Phase 4, Units 1-30 (2010)","6,12"
393,SP,978-1-4423-5040-3,Spanish 4,18,0:22:22,0:22:24,10Q,208,N,So I had to buy a suitcase.,,,"Spanish Phase 4, Units 1-30 (2010)",14
394,SP,978-1-4423-5040-3,Spanish 4,18,0:22:28,0:22:31,10R,209,F,Así que tuve que comprar una maleta.,7,S,"Spanish Phase 4, Units 1-30 (2010)",14
395,SP,978-1-4423-5040-3,Spanish 4,19,0:02:19,0:02:21,01Q,34,N,Your room is the one zero two.,,,"Spanish Phase 4, Units 1-30 (2010)","12,16,18"
396,SP,978-1-4423-5040-3,Spanish 4,19,0:02:27,0:02:31,01R,36,F,Su habitación es la uno cero dos.,7,S,"Spanish Phase 4, Units 1-30 (2010)","12,16,18"
397,SP,978-1-4423-5040-3,Spanish 4,19,0:04:38,0:04:41,02Q,54,N,It’s on the first floor.,,,"Spanish Phase 4, Units 1-30 (2010)","4,9,18"
398,SP,978-1-4423-5040-3,Spanish 4,19,0:04:44,0:04:47,02R,55,F,Está en el primer piso.,5,S,"Spanish Phase 4, Units 1-30 (2010)","4,9,18"
399,SP,978-1-4423-5040-3,Spanish 4,19,0:06:34,0:06:36,03Q,68,N,Where’s the elevator?,,,"Spanish Phase 4, Units 1-30 (2010)","4,9,16,18"
400,SP,978-1-4423-5040-3,Spanish 4,19,0:06:39,0:06:41,03R,69,M,¿Dónde está el ascensor?,4,Q,"Spanish Phase 4, Units 1-30 (2010)","4,9,16,18"
401,SP,978-1-4423-5040-3,Spanish 4,19,0:07:23,0:07:25,04Q,74,N,To what floor are you going?,,,"Spanish Phase 4, Units 1-30 (2010)",9
402,SP,978-1-4423-5040-3,Spanish 4,19,0:07:28,0:07:29,04R,76,F,¿A qué piso va?,3,Q,"Spanish Phase 4, Units 1-30 (2010)",9
403,SP,978-1-4423-5040-3,Spanish 4,19,0:08:51,0:08:53,05Q,86,N,The stairs are on the left.,,,"Spanish Phase 4, Units 1-30 (2010)",4
404,SP,978-1-4423-5040-3,Spanish 4,19,0:08:58,0:09:01,05R,87,F,Las escaleras están a la izquierda.,5,S,"Spanish Phase 4, Units 1-30 (2010)",4
405,SP,978-1-4423-5040-3,Spanish 4,19,0:14:24,0:14:27,06Q,135,N,In the park around the corner.,,,"Spanish Phase 4, Units 1-30 (2010)",9
406,SP,978-1-4423-5040-3,Spanish 4,19,0:14:31,0:14:34,06R,136,F,En el parque a la vuelta de la esquina.,8,S,"Spanish Phase 4, Units 1-30 (2010)",9
407,SP,978-1-4423-5040-3,Spanish 4,19,0:15:10,0:15:11,07Q,141,N,On the second floor.,,,"Spanish Phase 4, Units 1-30 (2010)",9
408,SP,978-1-4423-5040-3,Spanish 4,19,0:15:16,0:15:18,07R,142,F,En el segundo piso.,4,S,"Spanish Phase 4, Units 1-30 (2010)",9
409,SP,978-1-4423-5040-3,Spanish 4,19,0:15:26,0:15:29,08Q,143,N,The elevators are around the corner.,,,"Spanish Phase 4, Units 1-30 (2010)",9
410,SP,978-1-4423-5040-3,Spanish 4,19,0:15:35,0:15:38,08R,144,F,Los ascensores están a la vuelta de la esquina.,8,S,"Spanish Phase 4, Units 1-30 (2010)",9
411,SP,978-1-4423-5040-3,Spanish 4,19,0:21:39,0:21:41,09Q,201,N,Today I had to buy a suitcase.,,,"Spanish Phase 4, Units 1-30 (2010)",14
412,SP,978-1-4423-5040-3,Spanish 4,19,0:21:46,0:21:49,09R,202,M,Hoy tuve que comprar una maleta.,6,S,"Spanish Phase 4, Units 1-30 (2010)",14
413,SP,978-1-4423-5040-3,Spanish 4,19,0:22:47,0:22:49,10Q,212,N,In what color is the suitcase?,,,"Spanish Phase 4, Units 1-30 (2010)""shorten",9
414,SP,978-1-4423-5040-3,Spanish 4,19,0:22:56,0:22:58,10R,214,F,¿De qué color es la maleta?,6,Q,"Spanish Phase 4, Units 1-30 (2010)",9
415,SP,978-1-4423-5040-3,Spanish 4,20,0:02:54,0:02:57,01Q,37,N,The elevator isn’t working.,,,"Spanish Phase 4, Units 1-30 (2010)",9
416,SP,978-1-4423-5040-3,Spanish 4,20,0:03:02,0:03:05,01R,38,M,El ascensor no está funcionando.,5,S,"Spanish Phase 4, Units 1-30 (2010)",9
417,SP,978-1-4423-5040-3,Spanish 4,20,0:04:56,0:04:58,02Q,54,N,It isn’t mine.,,,"Spanish Phase 4, Units 1-30 (2010)",7
418,SP,978-1-4423-5040-3,Spanish 4,20,0:05:00,0:05:02,02R,55,F,No es mía.,3,S,"Spanish Phase 4, Units 1-30 (2010)",7
419,SP,978-1-4423-5040-3,Spanish 4,20,0:07:22,0:07:27,03Q,75,N,Is there a department store nearby?,,,"Spanish Phase 4, Units 1-30 (2010)",14
420,SP,978-1-4423-5040-3,Spanish 4,20,0:07:29,0:07:32,03R,76,F,¿Hay una tienda departamental cerca?,5,Q,"Spanish Phase 4, Units 1-30 (2010)",14
421,SP,978-1-4423-5040-3,Spanish 4,20,0:08:14,0:08:17,04Q,81,N,I need to buy sunglasses. ,,,"Spanish Phase 4, Units 1-30 (2010)",14
422,SP,978-1-4423-5040-3,Spanish 4,20,0:08:21,0:08:24,04R,82,F,Necesito comprar anteojos de sol.,5,S,"Spanish Phase 4, Units 1-30 (2010)",14
423,SP,978-1-4423-5040-3,Spanish 4,20,0:09:58,0:10:00,05Q,95,N,Where do I find sunglasses?,,,"Spanish Phase 4, Units 1-30 (2010)",9
424,SP,978-1-4423-5040-3,Spanish 4,20,0:10:06,0:10:08,05R,96,F,¿Dónde encuentro anteojos de sol?,5,Q,"Spanish Phase 4, Units 1-30 (2010)",9
425,SP,978-1-4423-5040-3,Spanish 4,20,0:11:29,0:11:31,06Q,110,N,On the ground floor.,,,"Spanish Phase 4, Units 1-30 (2010)",4
426,SP,978-1-4423-5040-3,Spanish 4,20,0:11:34,0:11:36,06R,111,M,En la planta baja.,4,S,"Spanish Phase 4, Units 1-30 (2010)",4
427,SP,978-1-4423-5040-3,Spanish 4,20,0:15:21,0:15:23,07Q,145,N,This brown leather handbag.,,,"Spanish Phase 4, Units 1-30 (2010)",14
428,SP,978-1-4423-5040-3,Spanish 4,20,0:15:30,0:15:32,07R,147,F,Esta bolsa de piel café.,5,S,"Spanish Phase 4, Units 1-30 (2010)",14
429,SP,978-1-4423-5040-3,Spanish 4,20,0:17:42,0:17:45,08Q,165,N,"Try to say, “I had to use the stairs.”",,,"Spanish Phase 4, Units 1-30 (2010)",9
430,SP,978-1-4423-5040-3,Spanish 4,20,0:17:49,0:17:51,08R,167,F,Tuve que usar las escaleras.,5,S,"Spanish Phase 4, Units 1-30 (2010)",9
431,SP,978-1-4423-5040-3,Spanish 4,20,0:18:06,0:18:07,09Q,169,N,Watch out!,,,"Spanish Phase 4, Units 1-30 (2010)",7
432,SP,978-1-4423-5040-3,Spanish 4,20,0:18:10,0:18:11,09R,170,M,¡Cuidado!,1,S,"Spanish Phase 4, Units 1-30 (2010)",7
433,SP,978-1-4423-5040-3,Spanish 4,20,0:19:39,0:19:41,10Q,186,N,Is the elevator still not working?,,,"Spanish Phase 4, Units 1-30 (2010)",9
434,SP,978-1-4423-5040-3,Spanish 4,20,0:19:49,0:19:52,10R,188,F,¿Todavía no está funcionando el ascensor?,5,Q,"Spanish Phase 4, Units 1-30 (2010)",9
435,SP,978-1-4423-5040-3,Spanish 4,20,0:21:58,0:22:01,11Q,207,N,This one costs four hundred pesos.,,,"Spanish Phase 4, Units 1-30 (2010)","12,14"
436,SP,978-1-4423-5040-3,Spanish 4,20,0:22:05,0:22:08,11R,208,M,Esta cuesta cuatrocientos pesos.,4,S,"Spanish Phase 4, Units 1-30 (2010)","12,14"
437,SP,978-1-4423-5040-3,Spanish 4,20,0:23:14,0:23:15,12Q,218,N,This is yours?,,,"Spanish Phase 4, Units 1-30 (2010)",7
438,SP,978-1-4423-5040-3,Spanish 4,20,0:23:20,0:23:22,12R,220,M,¿Ésta es suya?,3,Q,"Spanish Phase 4, Units 1-30 (2010)",7
439,SP,978-1-4423-5040-3,Spanish 4,21,0:01:41,0:01:44,01Q,32,N,There’s a department store around the corner.,,,"Spanish Phase 4, Units 1-30 (2010)",14
440,SP,978-1-4423-5040-3,Spanish 4,21,0:01:49,0:01:54,01R,33,F,Hay una tienda departamental a la vuelta de la esquina.,9,S,"Spanish Phase 4, Units 1-30 (2010)",14
441,SP,978-1-4423-5040-3,Spanish 4,21,0:04:47,0:04:50,02Q,59,N,Men’s clothing is on the second floor.,,,"Spanish Phase 4, Units 1-30 (2010)",14
442,SP,978-1-4423-5040-3,Spanish 4,21,0:04:54,0:04:58,02R,60,F,La ropa para hombres está en el segundo piso.,9,S,"Spanish Phase 4, Units 1-30 (2010)",14
443,SP,978-1-4423-5040-3,Spanish 4,21,0:05:04,0:05:07,03Q,61,N,You can use the escalator that’s over there.,,,"Spanish Phase 4, Units 1-30 (2010)",4
444,SP,978-1-4423-5040-3,Spanish 4,21,0:05:11,0:05:14,03R,62,F,Puede usar la escalera mecánica que está allí.,8,S,"Spanish Phase 4, Units 1-30 (2010)",4
445,SP,978-1-4423-5040-3,Spanish 4,21,0:06:05,0:06:07,04Q,69,N,I’m looking for a bathing suit.,,,"Spanish Phase 4, Units 1-30 (2010)",14
446,SP,978-1-4423-5040-3,Spanish 4,21,0:06:10,0:06:13,04R,70,M,Busco un traje de baño.,5,S,"Spanish Phase 4, Units 1-30 (2010)",14
447,SP,978-1-4423-5040-3,Spanish 4,21,0:07:00,0:07:02,05Q,76,N,It’s very humid today.,,,"Spanish Phase 4, Units 1-30 (2010)",19
448,SP,978-1-4423-5040-3,Spanish 4,21,0:07:05,0:07:07,05R,77,F,Está muy húmedo hoy.,4,S,"Spanish Phase 4, Units 1-30 (2010)",19
451,SP,978-1-4423-5040-3,Spanish 4,21,0:08:17,0:08:20,06Q,90,N,It’s very hot and it’s very humid today.,,,"Spanish Phase 4, Units 1-30 (2010)",19
452,SP,978-1-4423-5040-3,Spanish 4,21,0:08:25,0:08:29,06R,91,M,Hace mucho calor y está muy húmedo hoy.,7,S,"Spanish Phase 4, Units 1-30 (2010)",19
453,SP,978-1-4423-5040-3,Spanish 4,21,0:09:41,0:09:43,07Q,98,N,Probably size medium.,,,"Spanish Phase 4, Units 1-30 (2010)",14
454,SP,978-1-4423-5040-3,Spanish 4,21,0:09:47,0:09:50,07R,99,M,Probablemente talla mediana.,3,S,"Spanish Phase 4, Units 1-30 (2010)",14
455,SP,978-1-4423-5040-3,Spanish 4,21,0:11:00,0:11:02,08Q,113,N,Can I try it on?,,,"Spanish Phase 4, Units 1-30 (2010)","14,16"
456,SP,978-1-4423-5040-3,Spanish 4,21,0:11:04,0:11:06,08R,114,M,¿Puedo probármelo?,2,Q,"Spanish Phase 4, Units 1-30 (2010)","14,16"
457,SP,978-1-4423-5040-3,Spanish 4,21,0:12:34,0:12:38,09Q,126,N,Do you have this bathing suit in size large?,,,"Spanish Phase 4, Units 1-30 (2010)",14
458,SP,978-1-4423-5040-3,Spanish 4,21,0:12:42,0:12:45,09R,127,M,¿Tiene este traje de baño en talla grande?,8,Q,"Spanish Phase 4, Units 1-30 (2010)",14
459,SP,978-1-4423-5040-3,Spanish 4,21,0:14:50,0:14:53,10Q,147,N,I need sunglasses for the beach.,,,"Spanish Phase 4, Units 1-30 (2010)",14
460,SP,978-1-4423-5040-3,Spanish 4,21,0:14:57,0:15:00,10R,148,M,Necesito anteojos de sol para la playa.,7,S,"Spanish Phase 4, Units 1-30 (2010)",14
461,SP,978-1-4423-5040-3,Spanish 4,21,0:18:51,0:18:53,11Q,182,N,It should be of brown leather.,,,"Spanish Phase 4, Units 1-30 (2010)",14
462,SP,978-1-4423-5040-3,Spanish 4,21,0:19:00,0:19:02,11R,184,M,Debe ser de piel café.,5,S,"Spanish Phase 4, Units 1-30 (2010)",14
463,SP,978-1-4423-5040-3,Spanish 4,22,0:03:40,0:03:43,01Q,47,N,Turn to the right at the traffic light.,,,"Spanish Phase 4, Units 1-30 (2010)",4
464,SP,978-1-4423-5040-3,Spanish 4,22,0:03:46,0:03:49,01R,48,F,Doble a la derecha en el semáforo.,6,S,"Spanish Phase 4, Units 1-30 (2010)",4
465,SP,978-1-4423-5040-3,Spanish 4,22,0:07:14,0:07:18,02Q,79,N,I didn’t bring enough bathing suits to Cancun.,,,"Spanish Phase 4, Units 1-30 (2010)",14
466,SP,978-1-4423-5040-3,Spanish 4,22,0:07:25,0:07:29,02R,80,M,No traje suficientes trajes de baño a Cancún.,7,S,"Spanish Phase 4, Units 1-30 (2010)",14
467,SP,978-1-4423-5040-3,Spanish 4,22,0:08:45,0:08:48,03Q,91,N,These sunglasses are yours?,,,"Spanish Phase 4, Units 1-30 (2010)",7
468,SP,978-1-4423-5040-3,Spanish 4,22,0:08:52,0:08:55,03R,92,F,¿Estos anteojos de sol son suyos?,6,Q,"Spanish Phase 4, Units 1-30 (2010)",7
469,SP,978-1-4423-5040-3,Spanish 4,22,0:12:03,0:12:04,04Q,118,N,You look tired.,,,"Spanish Phase 4, Units 1-30 (2010)",8
470,SP,978-1-4423-5040-3,Spanish 4,22,0:12:07,0:12:09,04R,119,M,Luce cansada.,2,S,"Spanish Phase 4, Units 1-30 (2010)",8
471,SP,978-1-4423-5040-3,Spanish 4,22,0:13:21,0:13:23,05Q,130,N,That’s why you look well.,,,"Spanish Phase 4, Units 1-30 (2010)",9
472,SP,978-1-4423-5040-3,Spanish 4,22,0:13:26,0:13:28,05R,131,F,Por eso luce bien.,4,S,"Spanish Phase 4, Units 1-30 (2010)",9
473,SP,978-1-4423-5040-3,Spanish 4,22,0:13:59,0:14:01,06Q,136,N,I wish that she were here.,,,"Spanish Phase 4, Units 1-30 (2010)",9
474,SP,978-1-4423-5040-3,Spanish 4,22,0:14:03,0:14:06,06R,137,M,Quisiera que estuviera aquí.,4,S,"Spanish Phase 4, Units 1-30 (2010)",9
475,SP,978-1-4423-5040-3,Spanish 4,22,0:15:27,0:15:29,07Q,147,N,I wonder if she’ll come.,,,"Spanish Phase 4, Units 1-30 (2010)",9
476,SP,978-1-4423-5040-3,Spanish 4,22,0:15:33,0:15:35,07R,148,M,Me pregunto si vendrá.,4,S,"Spanish Phase 4, Units 1-30 (2010)",9
477,SP,978-1-4423-5040-3,Spanish 4,22,0:17:29,0:17:32,08Q,165,N,Do you know where I can buy a leather handbag?,,,"Spanish Phase 4, Units 1-30 (2010)",14
