"Rec #","Lang","ISBN-13","Course","Unit Num","start","stop","QZ #","line #","spkr","Cue","#of words","Q or S","Course Name (Source)","Skills"
"316","IT","978-1-4423-5037-3","Italian 3","16","0:23:40","0:23:42","08R","227","M","Il nostro cliente parla troppo velocemente.","6","S","Italian Phase 3, units 1 - 30 (2004)","15,20"
"317","IT","978-1-4423-5037-3","Italian 3","16","0:23:53","0:23:55","09Q","229","N","Do you know a good interpreter?","","","Italian Phase 3, units 1 - 30 (2004)","3,5,15,20"
"318","IT","978-1-4423-5037-3","Italian 3","16","0:23:58","0:24:00","09R","230","M","Conosce un buon interprete?","4","Q","Italian Phase 3, units 1 - 30 (2004)","3,5,15,20"
"319","IT","978-1-4423-5037-3","Italian 3","16","0:28:35","0:28:36","10Q","276","N","He’s a very important customer.","","","Italian Phase 3, units 1 - 30 (2004)","20"
"320","IT","978-1-4423-5037-3","Italian 3","16","0:28:40","0:28:42","10R","277","M","È un cliente molto importante.","5","S","Italian Phase 3, units 1 - 30 (2004)","20"
"321","IT","978-1-4423-5037-3","Italian 3","17","0:02:27","0:02:29","01Q","37","N","Sorry if I disturb you.","","","Italian Phase 3, units 1 - 30 (2004)","13"
"322","IT","978-1-4423-5037-3","Italian 3","17","0:02:32","0:02:33","01R","38","M","Scusi se La disturbo.","4","S","Italian Phase 3, units 1 - 30 (2004)","13"
"323","IT","978-1-4423-5037-3","Italian 3","17","0:06:46","0:06:47","02Q","76","N","Do you need anything else?","","","Italian Phase 3, units 1 - 30 (2004)","7,16"
"324","IT","978-1-4423-5037-3","Italian 3","17","0:06:53","0:06:54","02R","77","F","Ha bisogno d’altro?","3","Q","Italian Phase 3, units 1 - 30 (2004)","7,16"
"325","IT","978-1-4423-5037-3","Italian 3","17","0:17:41","0:17:42","03Q","179","N","Can you come to the party?","","","Italian Phase 3, units 1 - 30 (2004)","1"
"326","IT","978-1-4423-5037-3","Italian 3","17","0:17:46","0:17:47","03R","180","M","Può venire alla festa?","4","Q","Italian Phase 3, units 1 - 30 (2004)","1"
"327","IT","978-1-4423-5037-3","Italian 3","17","0:17:56","0:17:58","04Q","181","N","Thank you for the invitation.","","","Italian Phase 3, units 1 - 30 (2004)","13,16"
"328","IT","978-1-4423-5037-3","Italian 3","17","0:18:01","0:18:02","04R","182","F","Grazie per l’invito.","3","S","Italian Phase 3, units 1 - 30 (2004)","13,16"
"329","IT","978-1-4423-5037-3","Italian 3","17","0:18:59","0:19:01","05Q","191","N","Unfortunately, I cannot come.","","","Italian Phase 3, units 1 - 30 (2004)","1"
"330","IT","978-1-4423-5037-3","Italian 3","17","0:19:05","0:19:06","05R","192","F","Purtroppo, non posso venire.","4","S","Italian Phase 3, units 1 - 30 (2004)","1"
"331","IT","978-1-4423-5037-3","Italian 3","17","0:19:47","0:19:49","06Q","199","N","She’s my best friend.","","","Italian Phase 3, units 1 - 30 (2004)","5"
"332","IT","978-1-4423-5037-3","Italian 3","17","0:19:52","0:19:53","06R","200","F","È la mia migliore amica.","5","S","Italian Phase 3, units 1 - 30 (2004)","5"
"333","IT","978-1-4423-5037-3","Italian 3","17","0:20:30","0:20:32","07Q","206","N","I won’t be at the party this weekend.","","","Italian Phase 3, units 1 - 30 (2004)","1,17"
"334","IT","978-1-4423-5037-3","Italian 3","17","0:20:36","0:20:38","07R","207","F","Non sarò alla festa questo fine settimana.","7","S","Italian Phase 3, units 1 - 30 (2004)","1,17"
"335","IT","978-1-4423-5037-3","Italian 3","17","0:22:40","0:22:42","08Q","226","N","We are going to take a tour of the old town.","","","Italian Phase 3, units 1 - 30 (2004)","1,9,18"
"336","IT","978-1-4423-5037-3","Italian 3","17","0:22:46","0:22:49","08R","227","F","Andiamo a fare un giro turistico della città vecchia.","9","S","Italian Phase 3, units 1 - 30 (2004)","1,9,18"
"337","IT","978-1-4423-5037-3","Italian 3","17","0:24:20","0:24:23","09Q","242","N","I am invited to take a tour of the old town.","","","Italian Phase 3, units 1 - 30 (2004)","5,9,18"
"338","IT","978-1-4423-5037-3","Italian 3","17","0:24:28","0:24:31","09R","243","F","Sono invitata a fare un giro turistico della città vecchia.","10","S","Italian Phase 3, units 1 - 30 (2004)","5,9,18"
"339","IT","978-1-4423-5037-3","Italian 3","18","0:01:32","0:01:34","01Q","27","N","Is our new customer coming next week?","","","Italian Phase 3, units 1 - 30 (2004)","17,20"
"340","IT","978-1-4423-5037-3","Italian 3","18","0:01:38","0:01:41","01R","28","F","Il nostro nuovo cliente viene la settimana prossima?","8","Q","Italian Phase 3, units 1 - 30 (2004)","17,20"
"341","IT","978-1-4423-5037-3","Italian 3","18","0:05:13","0:05:15","02Q","62","N","He wants to take a tour of the city.","","","Italian Phase 3, units 1 - 30 (2004)","1,18"
"342","IT","978-1-4423-5037-3","Italian 3","18","0:05:19","0:05:21","02R","63","M","Vuole fare un giro turistico della città.","7","S","Italian Phase 3, units 1 - 30 (2004)","1,18"
"343","IT","978-1-4423-5037-3","Italian 3","18","0:10:50","0:10:53","03Q","119","N","I’m sorry that you can’t come to our party.","","","Italian Phase 3, units 1 - 30 (2004)","1,13"
"344","IT","978-1-4423-5037-3","Italian 3","18","0:10:57","0:10:59","03R","120","M","Mi dispiace che non può venire alla nostra festa.","9","S","Italian Phase 3, units 1 - 30 (2004)","1,13"
"345","IT","978-1-4423-5037-3","Italian 3","18","0:12:45","0:12:47","04Q","136","N","My wife has invited many people.","","","Italian Phase 3, units 1 - 30 (2004)","5,12"
"346","IT","978-1-4423-5037-3","Italian 3","18","0:12:51","0:12:53","04R","137","M","Mia moglie ha invitato molta gente.","6","S","Italian Phase 3, units 1 - 30 (2004)","5,12"
"347","IT","978-1-4423-5037-3","Italian 3","18","0:18:30","0:18:31","05Q","187","N","My niece is coming.","","","Italian Phase 3, units 1 - 30 (2004)","5"
"348","IT","978-1-4423-5037-3","Italian 3","18","0:18:33","0:18:34","05R","188","F","Mia nipote viene.","3","S","Italian Phase 3, units 1 - 30 (2004)","5"
"349","IT","978-1-4423-5037-3","Italian 3","18","0:19:53","0:19:54","06Q","198","N","Your sister’s daughter.","","","Italian Phase 3, units 1 - 30 (2004)","5"
"350","IT","978-1-4423-5037-3","Italian 3","18","0:19:58","0:19:59","06R","199","M","La figlia di Sua sorella.","5","S","Italian Phase 3, units 1 - 30 (2004)","5"
"351","IT","978-1-4423-5037-3","Italian 3","18","0:22:05","0:22:07","07Q","220","N","Many people like to travel through Europe.","","","Italian Phase 3, units 1 - 30 (2004)","12,18"
"352","IT","978-1-4423-5037-3","Italian 3","18","0:22:11","0:22:14","07R","221","M","A molta gente piace viaggiare in Europa.","7","S","Italian Phase 3, units 1 - 30 (2004)","12,18"
"353","IT","978-1-4423-5037-3","Italian 3","18","0:23:48","0:23:50","08Q","234","N","Your niece is taking a beautiful trip.","","","Italian Phase 3, units 1 - 30 (2004)","5,18"
"354","IT","978-1-4423-5037-3","Italian 3","18","0:23:54","0:23:56","08R","235","M","Sua nipote fa un bel viaggio.","6","S","Italian Phase 3, units 1 - 30 (2004)","5,18"
"355","IT","978-1-4423-5037-3","Italian 3","18","0:25:49","0:25:51","09Q","252","N","She has just completed her studies.","","","Italian Phase 3, units 1 - 30 (2004)","5"
"356","IT","978-1-4423-5037-3","Italian 3","18","0:25:55","0:25:56","09R","253","F","Ha appena terminato gli studi.","5","S","Italian Phase 3, units 1 - 30 (2004)","5"
"357","IT","978-1-4423-5037-3","Italian 3","18","0:29:27","0:29:29","10Q","284","N","She’s traveling with her best friend.","","","Italian Phase 3, units 1 - 30 (2004)","5,18"
"358","IT","978-1-4423-5037-3","Italian 3","18","0:29:33","0:29:35","10R","285","F","Viaggia con la sua migliore amica.","6","S","Italian Phase 3, units 1 - 30 (2004)","5,18"
"359","IT","978-1-4423-5037-3","Italian 3","19","0:06:36","0:06:37","01Q","72","N","Have a seat.","","","Italian Phase 3, units 1 - 30 (2004)","6,16"
"360","IT","978-1-4423-5037-3","Italian 3","19","0:06:39","0:06:40","01R","73","M","Si accomodi.","2","S","Italian Phase 3, units 1 - 30 (2004)","6,16"
"361","IT","978-1-4423-5037-3","Italian 3","19","0:10:52","0:10:55","02Q","115","N","We have been speaking about a trip to the United States.","","","Italian Phase 3, units 1 - 30 (2004)","15,18"
"362","IT","978-1-4423-5037-3","Italian 3","19","0:10:59","0:11:02","02R","116","F","Stiamo parlando di un viaggio negli Stati Uniti.","8","S","Italian Phase 3, units 1 - 30 (2004)","15,18"
"363","IT","978-1-4423-5037-3","Italian 3","19","0:12:38","0:12:39","03Q","133","N","They will have two weeks.","","","Italian Phase 3, units 1 - 30 (2004)","12,17"
"364","IT","978-1-4423-5037-3","Italian 3","19","0:12:42","0:12:44","03R","134","F","Avranno due settimane.","3","S","Italian Phase 3, units 1 - 30 (2004)","12,17"
"365","IT","978-1-4423-5037-3","Italian 3","19","0:14:50","0:14:52","04Q","152","N","Can they see everything in two weeks?","","","Italian Phase 3, units 1 - 30 (2004)","12,17,18"
"366","IT","978-1-4423-5037-3","Italian 3","19","0:14:56","0:14:58","04R","153","F","Possono vedere tutto in due settimane?","6","Q","Italian Phase 3, units 1 - 30 (2004)","12,17,18"
"367","IT","978-1-4423-5037-3","Italian 3","19","0:15:19","0:15:21","05Q","156","N","The United States are much larger than Italy.","","","Italian Phase 3, units 1 - 30 (2004)","5,12,18"
"368","IT","978-1-4423-5037-3","Italian 3","19","0:15:27","0:15:30","05R","157","M","Gli Stati Uniti sono molto più grandi dell’Italia.","8","S","Italian Phase 3, units 1 - 30 (2004)","5,12,18"
"369","IT","978-1-4423-5037-3","Italian 3","19","0:18:18","0:18:19","06Q","182","N","What can they do in two weeks?","","","Italian Phase 3, units 1 - 30 (2004)","1,12,17"
"370","IT","978-1-4423-5037-3","Italian 3","19","0:18:24","0:18:26","06R","183","F","Che cosa possono fare in due settimane?","7","Q","Italian Phase 3, units 1 - 30 (2004)","1,12,17"
"371","IT","978-1-4423-5037-3","Italian 3","19","0:19:40","0:19:41","07Q","194","N","Where should they go?","","","Italian Phase 3, units 1 - 30 (2004)","4,7,16,18"
"372","IT","978-1-4423-5037-3","Italian 3","19","0:19:44","0:19:46","07R","195","F","Dove dovrebbero andare?","3","Q","Italian Phase 3, units 1 - 30 (2004)","4,7,16,18"
"373","IT","978-1-4423-5037-3","Italian 3","19","0:21:49","0:21:51","08Q","211","N","In your opinion, will they have enough time?","","","Italian Phase 3, units 1 - 30 (2004)","17"
"374","IT","978-1-4423-5037-3","Italian 3","19","0:21:56","0:21:59","08R","212","F","Secondo Lei, avranno abbastanza tempo?","5","Q","Italian Phase 3, units 1 - 30 (2004)","17"
"375","IT","978-1-4423-5037-3","Italian 3","19","0:22:11","0:22:13","09Q","215","N","We are talking about the United States.","","","Italian Phase 3, units 1 - 30 (2004)","3,9,18"
"376","IT","978-1-4423-5037-3","Italian 3","19","0:22:17","0:22:19","09R","216","M","Stiamo parlando degli Stati Uniti.","5","S","Italian Phase 3, units 1 - 30 (2004)","3,9,18"
"377","IT","978-1-4423-5037-3","Italian 3","20","0:10:32","0:10:34","01Q","105","N","My daughter’s boyfriend is very nice.","","","Italian Phase 3, units 1 - 30 (2004)","5"
"378","IT","978-1-4423-5037-3","Italian 3","20","0:10:39","0:10:42","01R","106","F","Il ragazzo di mia figlia è molto gentile.","8","S","Italian Phase 3, units 1 - 30 (2004)","5"
"379","IT","978-1-4423-5037-3","Italian 3","20","0:11:20","0:11:23","02Q","112","N","In my opinion, they can see a lot of things in three weeks.","","","Italian Phase 3, units 1 - 30 (2004)","1,12,17"
"380","IT","978-1-4423-5037-3","Italian 3","20","0:11:30","0:11:34","02R","113","F","Secondo me, possono vedere molte cose in tre settimane.","9","S","Italian Phase 3, units 1 - 30 (2004)","1,12,17"
"381","IT","978-1-4423-5037-3","Italian 3","20","0:13:31","0:13:33","03Q","127","N","She’s on a beautiful trip with her boyfriend now.","","","Italian Phase 3, units 1 - 30 (2004)","5,17,18"
"382","IT","978-1-4423-5037-3","Italian 3","20","0:13:39","0:13:44","03R","128","F","Sta facendo un bel viaggio con il suo ragazzo adesso.","10","S","Italian Phase 3, units 1 - 30 (2004)","5,17,18"
"383","IT","978-1-4423-5037-3","Italian 3","20","0:14:18","0:14:19","04Q","134","N","How did the trip go?","","","Italian Phase 3, units 1 - 30 (2004)","7,18"
"384","IT","978-1-4423-5037-3","Italian 3","20","0:14:22","0:14:24","04R","135","F","Com’è andato il viaggio?","4","Q","Italian Phase 3, units 1 - 30 (2004)","7,18"
"385","IT","978-1-4423-5037-3","Italian 3","20","0:14:38","0:14:39","05Q","137","N","It went splendidly.","","","Italian Phase 3, units 1 - 30 (2004)","9"
"386","IT","978-1-4423-5037-3","Italian 3","20","0:14:42","0:14:43","05R","138","M","È andato splendidamente.","3","S","Italian Phase 3, units 1 - 30 (2004)","9"
"387","IT","978-1-4423-5037-3","Italian 3","20","0:18:21","0:18:22","06Q","169","N","The trip was a success.","","","Italian Phase 3, units 1 - 30 (2004)","18"
"388","IT","978-1-4423-5037-3","Italian 3","20","0:18:26","0:18:28","06R","170","M","Il viaggio è stato un successo.","6","S","Italian Phase 3, units 1 - 30 (2004)","18"
"389","IT","978-1-4423-5037-3","Italian 3","20","0:24:27","0:24:29","07Q","220","N","In my opinion, the meeting was a big success.","","","Italian Phase 3, units 1 - 30 (2004)","10,20"
"390","IT","978-1-4423-5037-3","Italian 3","20","0:24:36","0:24:39","07R","221","M","Secondo me, la riunione è stata un grande successo.","9","S","Italian Phase 3, units 1 - 30 (2004)","10,20"
"391","IT","978-1-4423-5037-3","Italian 3","20","0:25:00","0:25:02","08Q","224","N","You didn’t have much time.","","","Italian Phase 3, units 1 - 30 (2004)","12,17"
"392","IT","978-1-4423-5037-3","Italian 3","20","0:25:05","0:25:07","08R","225","F","Non ha avuto molto tempo.","5","S","Italian Phase 3, units 1 - 30 (2004)","12,17"
"393","IT","978-1-4423-5037-3","Italian 3","20","0:27:19","0:27:21","09Q","244","N","I took a long walk, and I went to a concert.","","","Italian Phase 3, units 1 - 30 (2004)","1,5"
"394","IT","978-1-4423-5037-3","Italian 3","20","0:27:28","0:27:32","09R","245","M","Ho fatto una lunga passeggiata, e sono andato a un concerto.","11","S","Italian Phase 3, units 1 - 30 (2004)","1,5"
"395","IT","978-1-4423-5037-3","Italian 3","20","0:29:51","0:29:53","10Q","266","N","They should go to the famous tower, of course.","","","Italian Phase 3, units 1 - 30 (2004)","1,18"
"396","IT","978-1-4423-5037-3","Italian 3","20","0:29:59","0:30:03","10R","267","F","Dovrebbero andare alla famosa torre, certamente.","6","S","Italian Phase 3, units 1 - 30 (2004)","1,18"
"397","IT","978-1-4423-5037-3","Italian 3","21","0:13:43","0:13:44","01Q","132","N","I always take the highway.","","","Italian Phase 3, units 1 - 30 (2004)","4,18"
"398","IT","978-1-4423-5037-3","Italian 3","21","0:13:48","0:13:49","01R","133","F","Prendo sempre l’autostrada.","3","S","Italian Phase 3, units 1 - 30 (2004)","4,18"
"399","IT","978-1-4423-5037-3","Italian 3","21","0:15:09","0:15:11","02Q","144","N","Do you like to drive on the highway in Italy?","","","Italian Phase 3, units 1 - 30 (2004)","4,18"
"400","IT","978-1-4423-5037-3","Italian 3","21","0:15:16","0:15:19","02R","145","M","Le piace guidare sull’autostrada in Italia?","6","Q","Italian Phase 3, units 1 - 30 (2004)","4,18"
"401","IT","978-1-4423-5037-3","Italian 3","21","0:16:21","0:16:23","03Q","154","N","It’s fun if there’s not much traffic.","","","Italian Phase 3, units 1 - 30 (2004)","9,12,18"
"402","IT","978-1-4423-5037-3","Italian 3","21","0:16:29","0:16:31","03R","155","F","È divertente se non c’è molto traffico.","7","S","Italian Phase 3, units 1 - 30 (2004)","9,12,18"
"403","IT","978-1-4423-5037-3","Italian 3","21","0:17:58","0:18:00","04Q","167","N","How was the traffic today?","","","Italian Phase 3, units 1 - 30 (2004)","17"
"404","IT","978-1-4423-5037-3","Italian 3","21","0:18:06","0:18:08","04R","168","M","Com’è stato il traffico oggi?","5","Q","Italian Phase 3, units 1 - 30 (2004)","17"
"405","IT","978-1-4423-5037-3","Italian 3","21","0:18:32","0:18:34","05Q","172","N","There was a lot of traffic today.","","","Italian Phase 3, units 1 - 30 (2004)","4,7,12,17"
"406","IT","978-1-4423-5037-3","Italian 3","21","0:18:38","0:18:40","05R","173","F","C’è stato molto traffico oggi.","5","S","Italian Phase 3, units 1 - 30 (2004)","4,7,12,17"
"407","IT","978-1-4423-5037-3","Italian 3","21","0:19:45","0:19:47","06Q","184","N","He says that the traffic is heavy.","","","Italian Phase 3, units 1 - 30 (2004)","4"
"408","IT","978-1-4423-5037-3","Italian 3","21","0:19:50","0:19:52","06R","185","M","Lui dice che il traffico è intenso.","7","S","Italian Phase 3, units 1 - 30 (2004)","4"
"409","IT","978-1-4423-5037-3","Italian 3","21","0:20:12","0:20:13","07Q","187","N","Especially in the cities.","","","Italian Phase 3, units 1 - 30 (2004)","1,7"
"410","IT","978-1-4423-5037-3","Italian 3","21","0:20:16","0:20:18","07R","188","M","Soprattutto nelle città.","3","S","Italian Phase 3, units 1 - 30 (2004)","1,7"
"411","IT","978-1-4423-5037-3","Italian 3","21","0:21:48","0:21:49","08Q","199","N","What is the speed limit?","","","Italian Phase 3, units 1 - 30 (2004)","16,18"
"412","IT","978-1-4423-5037-3","Italian 3","21","0:21:55","0:21:57","08R","200","M","Qual’è il limite di velocità?","5","Q","Italian Phase 3, units 1 - 30 (2004)","16,18"
"413","IT","978-1-4423-5037-3","Italian 3","21","0:22:52","0:22:53","09Q","208","N","Sixty-five miles per hour.","","","Italian Phase 3, units 1 - 30 (2004)","12,17"
"414","IT","978-1-4423-5037-3","Italian 3","21","0:22:57","0:22:59","09R","209","F","Sessantacinque miglia all’ora.","3","S","Italian Phase 3, units 1 - 30 (2004)","12,17"
"415","IT","978-1-4423-5037-3","Italian 3","21","0:24:11","0:24:14","10Q","218","N","Driving here is fun, especially in the big cities.","","","Italian Phase 3, units 1 - 30 (2004)","9"
"416","IT","978-1-4423-5037-3","Italian 3","21","0:24:22","0:24:25","10R","219","F","Guidare qui è divertente, soprattutto nelle grandi città.","8","S","Italian Phase 3, units 1 - 30 (2004)","9"
"417","IT","978-1-4423-5037-3","Italian 3","22","0:04:00","0:04:02","01Q","46","N","Usually I drive at this speed.","","","Italian Phase 3, units 1 - 30 (2004)","18"
"418","IT","978-1-4423-5037-3","Italian 3","22","0:04:06","0:04:08","01R","47","F","Di solito guido a questa velocità.","6","S","Italian Phase 3, units 1 - 30 (2004)","18"
"419","IT","978-1-4423-5037-3","Italian 3","22","0:07:33","0:07:35","02Q","78","N","Usually I don’t drive like this.","","","Italian Phase 3, units 1 - 30 (2004)","18"
"420","IT","978-1-4423-5037-3","Italian 3","22","0:07:38","0:07:39","02R","79","F","Di solito non guido così.","5","S","Italian Phase 3, units 1 - 30 (2004)","18"
"421","IT","978-1-4423-5037-3","Italian 3","22","0:09:45","0:09:47","03Q","99","N","My niece is on a trip with her boyfriend.","","","Italian Phase 3, units 1 - 30 (2004)","5,18"
"422","IT","978-1-4423-5037-3","Italian 3","22","0:09:53","0:09:56","03R","100","F","Mia nipote sta facendo un viaggio con il suo ragazzo.","10","S","Italian Phase 3, units 1 - 30 (2004)","5,18"
"423","IT","978-1-4423-5037-3","Italian 3","22","0:16:25","0:16:26","04Q","162","N","We’re going to take an excursion.","","","Italian Phase 3, units 1 - 30 (2004)","1,18"
"424","IT","978-1-4423-5037-3","Italian 3","22","0:16:29","0:16:31","04R","163","M","Andiamo a fare una gita.","5","S","Italian Phase 3, units 1 - 30 (2004)","1,18"
"425","IT","978-1-4423-5037-3","Italian 3","22","0:17:59","0:18:01","05Q","178","N","I will no longer be here.","","","Italian Phase 3, units 1 - 30 (2004)","9,16,17"
"426","IT","978-1-4423-5037-3","Italian 3","22","0:18:03","0:18:05","05R","179","F","Non sarò più qui.","4","S","Italian Phase 3, units 1 - 30 (2004)","9,16,17"
"427","IT","978-1-4423-5037-3","Italian 3","22","0:19:05","0:19:07","06Q","190","N","I have just completed our project.","","","Italian Phase 3, units 1 - 30 (2004)","20"
"428","IT","978-1-4423-5037-3","Italian 3","22","0:19:11","0:19:13","06R","191","F","Ho appena terminato il nostro progetto.","6","S","Italian Phase 3, units 1 - 30 (2004)","20"
"429","IT","978-1-4423-5037-3","Italian 3","22","0:21:20","0:21:20","07Q","208","N","I didn’t know that.","","","Italian Phase 3, units 1 - 30 (2004)","9,15"
"430","IT","978-1-4423-5037-3","Italian 3","22","0:21:24","0:21:24","07R","209","M","Non lo sapevo.","3","S","Italian Phase 3, units 1 - 30 (2004)","9,15"
"431","IT","978-1-4423-5037-3","Italian 3","22","0:22:07","0:22:08","08Q","216","N","I didn’t either.","","","Italian Phase 3, units 1 - 30 (2004)","9,16"
"432","IT","978-1-4423-5037-3","Italian 3","22","0:22:11","0:22:11","08R","217","F","Neanch’io.","1","S","Italian Phase 3, units 1 - 30 (2004)","9,16"
"433","IT","978-1-4423-5037-3","Italian 3","22","0:23:46","0:23:48","09Q","233","N","They told this to me only yesterday.","","","Italian Phase 3, units 1 - 30 (2004)","3,17"
"434","IT","978-1-4423-5037-3","Italian 3","22","0:23:53","0:23:55","09R","234","F","Me lo hanno detto solamente ieri.","6","S","Italian Phase 3, units 1 - 30 (2004)","3,17"
"435","IT","978-1-4423-5037-3","Italian 3","22","0:25:56","0:25:58","10Q","254","N","The project here has been a big success.","","","Italian Phase 3, units 1 - 30 (2004)","20"
"436","IT","978-1-4423-5037-3","Italian 3","22","0:26:03","0:26:06","10R","255","F","Il progetto qui è stato un grande successo.","8","S","Italian Phase 3, units 1 - 30 (2004)","20"
"437","IT","978-1-4423-5037-3","Italian 3","23","0:08:52","0:08:54","01Q","86","N","They told me that you would be leaving.","","","Italian Phase 3, units 1 - 30 (2004)","3,18"
"438","IT","978-1-4423-5037-3","Italian 3","23","0:08:56","0:08:58","01R","87","F","Mi hanno detto che sarebbe partito.","6","S","Italian Phase 3, units 1 - 30 (2004)","3,18"
"439","IT","978-1-4423-5037-3","Italian 3","23","0:12:13","0:12:14","02Q","115","N","I would be leaving.","","","Italian Phase 3, units 1 - 30 (2004)","18"
"440","IT","978-1-4423-5037-3","Italian 3","23","0:12:17","0:12:18","02R","116","M","Sarei partito.","2","S","Italian Phase 3, units 1 - 30 (2004)","18"
"441","IT","978-1-4423-5037-3","Italian 3","23","0:14:15","0:14:16","03Q","135","N","My colleagues are leaving.","","","Italian Phase 3, units 1 - 30 (2004)","18,20"
"442","IT","978-1-4423-5037-3","Italian 3","23","0:14:20","0:14:21","03R","136","M","I miei colleghi partono.","4","S","Italian Phase 3, units 1 - 30 (2004)","18,20"
"443","IT","978-1-4423-5037-3","Italian 3","23","0:16:00","0:16:03","04Q","152","N","Usually, for a project like this, it takes more time.","","","Italian Phase 3, units 1 - 30 (2004)","17,20"
"444","IT","978-1-4423-5037-3","Italian 3","23","0:16:09","0:16:12","04R","153","M","Di solito, per un progetto così, ci vuole più tempo.","10","S","Italian Phase 3, units 1 - 30 (2004)","17,20"
"445","IT","978-1-4423-5037-3","Italian 3","23","0:19:37","0:19:40","05Q","186","N","All my colleagues are leaving for a new project.","","","Italian Phase 3, units 1 - 30 (2004)","18,20"
"446","IT","978-1-4423-5037-3","Italian 3","23","0:19:45","0:19:48","05R","187","M","Tutti i miei colleghi partono per un nuovo progetto.","9","S","Italian Phase 3, units 1 - 30 (2004)","18,20"
"447","IT","978-1-4423-5037-3","Italian 3","23","0:22:06","0:22:08","06Q","207","N","My husband is upstairs.","","","Italian Phase 3, units 1 - 30 (2004)","5"
"448","IT","978-1-4423-5037-3","Italian 3","23","0:22:11","0:22:12","06R","208","F","Mio marito è di sopra.","5","S","Italian Phase 3, units 1 - 30 (2004)","5"
"449","IT","978-1-4423-5037-3","Italian 3","23","0:22:16","0:22:17","07Q","211","N","The flowers are very beautiful.","","","Italian Phase 3, units 1 - 30 (2004)","5"
"450","IT","978-1-4423-5037-3","Italian 3","23","0:22:21","0:22:23","07R","212","F","I fiori sono molto belli.","5","S","Italian Phase 3, units 1 - 30 (2004)","5"
"451","IT","978-1-4423-5037-3","Italian 3","23","0:23:40","0:23:41","08Q","225","N","What is an aperitif?","","","Italian Phase 3, units 1 - 30 (2004)","6"
"452","IT","978-1-4423-5037-3","Italian 3","23","0:23:44","0:23:45","08R","226","M","Che cos’è un aperitivo?","4","Q","Italian Phase 3, units 1 - 30 (2004)","6"
"453","IT","978-1-4423-5037-3","Italian 3","23","0:23:53","0:23:55","09Q","227","N","It’s something that one drinks before eating.","","","Italian Phase 3, units 1 - 30 (2004)","6,12"
"454","IT","978-1-4423-5037-3","Italian 3","23","0:23:58","0:24:00","09R","228","F","È qualcosa che si beve prima di mangiare.","8","S","Italian Phase 3, units 1 - 30 (2004)","6,12"
"455","IT","978-1-4423-5037-3","Italian 3","23","0:26:12","0:26:15","10Q","250","N","I’m going to get you an aperitif with ice.","","","Italian Phase 3, units 1 - 30 (2004)","6"
"456","IT","978-1-4423-5037-3","Italian 3","23","0:26:19","0:26:21","10R","251","F","Le vado a prendere un aperitivo con ghiaccio.","8","S","Italian Phase 3, units 1 - 30 (2004)","6"
"457","IT","978-1-4423-5037-3","Italian 3","24","0:12:17","0:12:19","01Q","132","N","I knew that the project would be finished soon.","","","Italian Phase 3, units 1 - 30 (2004)","17,20"
"458","IT","978-1-4423-5037-3","Italian 3","24","0:12:24","0:12:27","01R","133","M","Sapevo che il progetto sarebbe terminato presto.","7","S","Italian Phase 3, units 1 - 30 (2004)","17,20"
"459","IT","978-1-4423-5037-3","Italian 3","24","0:15:07","0:15:08","02Q","158","N","Do you do sports?","","","Italian Phase 3, units 1 - 30 (2004)","1"
"460","IT","978-1-4423-5037-3","Italian 3","24","0:15:11","0:15:12","02R","159","M","Fa sport?","2","Q","Italian Phase 3, units 1 - 30 (2004)","1"
"461","IT","978-1-4423-5037-3","Italian 3","24","0:15:19","0:15:20","03Q","160","N","What do you like to do in your free time?","","","Italian Phase 3, units 1 - 30 (2004)","1,17"
"462","IT","978-1-4423-5037-3","Italian 3","24","0:15:25","0:15:27","03R","161","M","Che cosa Le piace fare nel Suo tempo libero?","9","Q","Italian Phase 3, units 1 - 30 (2004)","1,17"
"463","IT","978-1-4423-5037-3","Italian 3","24","0:16:12","0:16:15","04Q","168","N","I like to play tennis very much in my free time.","","","Italian Phase 3, units 1 - 30 (2004)","1,12,17"
"464","IT","978-1-4423-5037-3","Italian 3","24","0:16:19","0:16:22","04R","169","F","Mi piace molto giocare a tennis nel mio tempo libero.","10","S","Italian Phase 3, units 1 - 30 (2004)","1,12,17"
"465","IT","978-1-4423-5037-3","Italian 3","24","0:17:41","0:17:42","05Q","179","N","You do a lot of sports.","","","Italian Phase 3, units 1 - 30 (2004)","1,12"
"466","IT","978-1-4423-5037-3","Italian 3","24","0:17:45","0:17:46","05R","180","F","Fa molti sport.","3","S","Italian Phase 3, units 1 - 30 (2004)","1,12"
"467","IT","978-1-4423-5037-3","Italian 3","24","0:19:01","0:19:03","06Q","189","N","There are many golf courses just nearby.","","","Italian Phase 3, units 1 - 30 (2004)","1,4,5,12"
"468","IT","978-1-4423-5037-3","Italian 3","24","0:19:07","0:19:10","06R","190","M","Ci sono molti campi da golf proprio qui vicino.","9","S","Italian Phase 3, units 1 - 30 (2004)","1,4,5,12"
"469","IT","978-1-4423-5037-3","Italian 3","24","0:19:39","0:19:41","07Q","194","N","Many people play golf.","","","Italian Phase 3, units 1 - 30 (2004)","1,12"
"470","IT","978-1-4423-5037-3","Italian 3","24","0:19:44","0:19:46","07R","195","F","Molta gente gioca a golf.","5","S","Italian Phase 3, units 1 - 30 (2004)","1,12"
