Rec #,Lang ,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN,Skills
347,GK,Greek 2,18,,02Q,N,My job is very interesting.,,9781797115382_Greek_2_QZ_347.mp3,9781442320246,9781797115382,20
348,GK,Greek 2,18,,02R,F,Η δουλειά μου είναι πολύ ενδιαφέρουσα.,I thouliá mou íne polí enthiaférousa.,9781797115382_Greek_2_QZ_348.mp3,9781442320246,9781797115382,20
349,GK,Greek 2,18,,03Q,N,It was the wrong number.,,9781797115382_Greek_2_QZ_349.mp3,9781442320246,9781797115382,3
350,GK,Greek 2,18,,03R,F,Ήταν λάθος αριθμός.,Itan láthos arithmós.,9781797115382_Greek_2_QZ_350.mp3,9781442320246,9781797115382,3
351,GK,Greek 2,18,,04Q,N,There’s a telephone.,,9781797115382_Greek_2_QZ_351.mp3,9781442320246,9781797115382,3
352,GK,Greek 2,18,,04R,F,Να ένα τηλέφωνο.,Na éna tiléfono.,9781797115382_Greek_2_QZ_352.mp3,9781442320246,9781797115382,3
353,GK,Greek 2,18,,05Q,N,I’m going to try again.,,9781797115382_Greek_2_QZ_353.mp3,9781442320246,9781797115382,3
354,GK,Greek 2,18,,05R,F,Θα προσπαθήσω ξανά.,Tha prospathíso ksaná.,9781797115382_Greek_2_QZ_354.mp3,9781442320246,9781797115382,3
355,GK,Greek 2,18,,06Q,N,I want to make a phone call.,,9781797115382_Greek_2_QZ_355.mp3,9781442320246,9781797115382,"3,16"
356,GK,Greek 2,18,,06R,M,Θέλω να κάνω ένα τηλέφωνο.,Thélo na káno éna tiléfono.,9781797115382_Greek_2_QZ_356.mp3,9781442320246,9781797115382,"3,16"
357,GK,Greek 2,18,,07Q,N,I don’t have the phone number.,,9781797115382_Greek_2_QZ_357.mp3,9781442320246,9781797115382,3
358,GK,Greek 2,18,,07R,M,Δεν έχω τον αριθμό τηλεφώνου.,Then écho ton arithmó tilefónou.,9781797115382_Greek_2_QZ_358.mp3,9781442320246,9781797115382,3
359,GK,Greek 2,18,,08Q,N,I used to work for IBA.,,9781797115382_Greek_2_QZ_359.mp3,9781442320246,9781797115382,20
360,GK,Greek 2,18,,08R,M,Δούλευα για την ΙBA.,Thoúleva gia tin IBA.,9781797115382_Greek_2_QZ_360.mp3,9781442320246,9781797115382,20
361,GK,Greek 2,18,,09Q,N,Do you still work for IBA?,,9781797115382_Greek_2_QZ_361.mp3,9781442320246,9781797115382,20
362,GK,Greek 2,18,,09R,M,Δουλεύετε ακόμη για την IBA;,Thoulévete akómi gia tin IBA?,9781797115382_Greek_2_QZ_362.mp3,9781442320246,9781797115382,20
363,GK,Greek 2,18,,10Q,N,I work often at home.,,9781797115382_Greek_2_QZ_363.mp3,9781442320246,9781797115382,20
364,GK,Greek 2,18,,10R,M,Δουλεύω συχνά σπίτι.,Thoulévo sichná spíti.,9781797115382_Greek_2_QZ_364.mp3,9781442320246,9781797115382,20
365,GK,Greek 2,19,,01Q,N,This time it was the right number.,,9781797115382_Greek_2_QZ_365.mp3,9781442320246,9781797115382,"3,16"
366,GK,Greek 2,19,,01R,F,Αυτή τη φορά ήταν ο σωστός αριθμός.,Aftí ti forá ítan o sostós arithmós.,9781797115382_Greek_2_QZ_366.mp3,9781442320246,9781797115382,"3,16"
367,GK,Greek 2,19,,02Q,N,She’s at the University of Athens.,,9781797115382_Greek_2_QZ_367.mp3,9781442320246,9781797115382,18
368,GK,Greek 2,19,,02R,F,Είναι στο Πανεπιστήμιο Αθηνών.,Ine sto Panepistímio Athinón.,9781797115382_Greek_2_QZ_368.mp3,9781442320246,9781797115382,18
369,GK,Greek 2,19,,03Q,N,Do you know where the post office is?,,9781797115382_Greek_2_QZ_369.mp3,9781442320246,9781797115382,4
370,GK,Greek 2,19,,03R,F,Ξέρετε που είναι το ταχυδρομείο;,Ksérete poú íne to tachithromío?,9781797115382_Greek_2_QZ_370.mp3,9781442320246,9781797115382,4
371,GK,Greek 2,19,,04Q,N,My friend wasn’t home. (m),,9781797115382_Greek_2_QZ_371.mp3,9781442320246,9781797115382,5
372,GK,Greek 2,19,,04R,F,O φίλος μου δεν ήταν σπίτι.,O fílos mou then ítan spíti.,9781797115382_Greek_2_QZ_372.mp3,9781442320246,9781797115382,5
373,GK,Greek 2,19,,05Q,N,Where does your husband work now?,,9781797115382_Greek_2_QZ_373.mp3,9781442320246,9781797115382,"5,20"
374,GK,Greek 2,19,,05R,F,Πού δουλεύει ο άντρας σου τώρα;,Poú thoulévi o ándras sou tóra?,9781797115382_Greek_2_QZ_374.mp3,9781442320246,9781797115382,"5,20"
375,GK,Greek 2,19,,06Q,N,I prefer to travel ---,,9781797115382_Greek_2_QZ_375.mp3,9781442320246,9781797115382,18
376,GK,Greek 2,19,,06R,M,Προτιμώ να ταξιδεύω ---,Protimó na taksithévo ---,9781797115382_Greek_2_QZ_376.mp3,9781442320246,9781797115382,18
377,GK,Greek 2,19,,07Q,N,The post office is not far from here.,,9781797115382_Greek_2_QZ_377.mp3,9781442320246,9781797115382,"4,16"
378,GK,Greek 2,19,,07R,M,Το ταχυδρομείο δεν είναι μακριά από εδώ.,Το tachithromío then íne makriá apó ethó.,9781797115382_Greek_2_QZ_378.mp3,9781442320246,9781797115382,"4,16"
379,GK,Greek 2,19,,08Q,N,How’s your wife?,,9781797115382_Greek_2_QZ_379.mp3,9781442320246,9781797115382,5
380,GK,Greek 2,19,,08R,M,Τι κάνει η γυναίκα σου;,Ti káni i ginéka sou?,9781797115382_Greek_2_QZ_380.mp3,9781442320246,9781797115382,5
381,GK,Greek 2,19,,09Q,N,What work does he do?,,9781797115382_Greek_2_QZ_381.mp3,9781442320246,9781797115382,20
382,GK,Greek 2,19,,09R,M,Τι δουλειά κάνει;,Ti thouliá káni?,9781797115382_Greek_2_QZ_382.mp3,9781442320246,9781797115382,20
383,GK,Greek 2,19,,10Q,N,The telephone is over there.,,9781797115382_Greek_2_QZ_383.mp3,9781442320246,9781797115382,3
384,GK,Greek 2,19,,10R,M,Το τηλέφωνο είναι εκεί.,To tiléfono íne ekí.,9781797115382_Greek_2_QZ_384.mp3,9781442320246,9781797115382,3
385,GK,Greek 2,20,,01Q,N,Can you buy some stamps for me?,,9781797115382_Greek_2_QZ_385.mp3,9781442320246,9781797115382,"3,14"
386,GK,Greek 2,20,,01R,F,Μπορείτε να αγοράσετε μερικά γραμματόσημα για μένα;,Boríte na agorásete meriká grammatósima gia ména?,9781797115382_Greek_2_QZ_386.mp3,9781442320246,9781797115382,"3,14"
387,GK,Greek 2,20,,02Q,N,Can I make a phone call?,,9781797115382_Greek_2_QZ_387.mp3,9781442320246,9781797115382,"3,16"
388,GK,Greek 2,20,,02R,F,Mπορώ να κάνω ένα τηλέφωνο;,Boró na káno éna tiléfono?,9781797115382_Greek_2_QZ_388.mp3,9781442320246,9781797115382,"3,16"
389,GK,Greek 2,20,,03Q,N,She needs a doctor.,,9781797115382_Greek_2_QZ_389.mp3,9781442320246,9781797115382,"8,16"
390,GK,Greek 2,20,,03R,F,Χρειάζεται ένα γιατρό.,Chreázete éna giatró.,9781797115382_Greek_2_QZ_390.mp3,9781442320246,9781797115382,"8,16"
391,GK,Greek 2,20,,04Q,N,I need stamps for post cards.,,9781797115382_Greek_2_QZ_391.mp3,9781442320246,9781797115382,"3,14"
392,GK,Greek 2,20,,04R,F,Χρειάζομαι γραμματόσημα για κάρτες.,Chreázome grammatósima gia kártes.,9781797115382_Greek_2_QZ_392.mp3,9781442320246,9781797115382,"3,14"
393,GK,Greek 2,20,,05Q,N,There’s a pharmacy on Amalías Boulevard.,,9781797115382_Greek_2_QZ_393.mp3,9781442320246,9781797115382,"4,8,16"
394,GK,Greek 2,20,,05R,F,Υπάρχει ένα φαρμακείο στη λεωφόρο Αμαλίας.,Ipárhi éna farmakío stí leofóro Amalías.,9781797115382_Greek_2_QZ_394.mp3,9781442320246,9781797115382,"4,8,16"
395,GK,Greek 2,20,,06Q,N,Is there a good restaurant not far from here?,,9781797115382_Greek_2_QZ_395.mp3,9781442320246,9781797115382,"4,6"
396,GK,Greek 2,20,,06R,M,Υπάρχει ένα καλό εστιατόριο όχι μακριά από εδώ;,Ipárhi éna kaló estiatório óchi makriá apó ethó?,9781797115382_Greek_2_QZ_396.mp3,9781442320246,9781797115382,"4,6"
397,GK,Greek 2,20,,07Q,N,My wife sends a lot of post cards.,,9781797115382_Greek_2_QZ_397.mp3,9781442320246,9781797115382,"3,5,18"
398,GK,Greek 2,20,,07R,M,Η γυναίκα μου στέλνει πολλές κάρτες.,I ginéka mou stélni pollés kártes.,9781797115382_Greek_2_QZ_398.mp3,9781442320246,9781797115382,"3,5,18"
399,GK,Greek 2,20,,08Q,N,Is there a telephone in the post office?,,9781797115382_Greek_2_QZ_399.mp3,9781442320246,9781797115382,3
400,GK,Greek 2,20,,08R,M,Υπάρχει ένα τηλέφωνο στο ταχυδρομείο;,Ipárhi éna tiléfono sto tachithromío?,9781797115382_Greek_2_QZ_400.mp3,9781442320246,9781797115382,3
401,GK,Greek 2,20,,09Q,N,The doctor is coming at four.,,9781797115382_Greek_2_QZ_401.mp3,9781442320246,9781797115382,"8,12,16"
402,GK,Greek 2,20,,09R,M,Ο γιατρός έρχεται στις τέσσερις.,O giatrós érchete stis téseris.,9781797115382_Greek_2_QZ_402.mp3,9781442320246,9781797115382,"8,12,16"
403,GK,Greek 2,20,,10Q,N,"Here you are, the stamps.",,9781797115382_Greek_2_QZ_403.mp3,9781442320246,9781797115382,3
404,GK,Greek 2,20,,10R,M,"Ορίστε, τα γραμματόσημα.","Oríste, ta grammatósima.",9781797115382_Greek_2_QZ_404.mp3,9781442320246,9781797115382,3
405,GK,Greek 2,20,,11Q,N,I work in a pharmacy.,,9781797115382_Greek_2_QZ_405.mp3,9781442320246,9781797115382,"8,20"
406,GK,Greek 2,20,,11R,F,Δουλέυω σ’ένα φαρμακείο.,Thoulévo s’éna farmakío.,9781797115382_Greek_2_QZ_406.mp3,9781442320246,9781797115382,"8,20"
407,GK,Greek 2,21,,01Q,N,Can you give me ---?,,9781797115382_Greek_2_QZ_407.mp3,9781442320246,9781797115382,16
408,GK,Greek 2,21,,01R,F,Μπορείτε να μου δώσετε ---;,Boríte na mou thósete ---?,9781797115382_Greek_2_QZ_408.mp3,9781442320246,9781797115382,16
409,GK,Greek 2,21,,02Q,N,Can I help you?,,9781797115382_Greek_2_QZ_409.mp3,9781442320246,9781797115382,16
410,GK,Greek 2,21,,02R,F,Μπορώ να σας βοηθήσω;,Boró na sas voithíso?,9781797115382_Greek_2_QZ_410.mp3,9781442320246,9781797115382,16
411,GK,Greek 2,21,,03Q,N,Do you see the pharmacy?,,9781797115382_Greek_2_QZ_411.mp3,9781442320246,9781797115382,8
412,GK,Greek 2,21,,03R,F,Βλέπετε το φαρμακείο;,Vlépete to farmakío?,9781797115382_Greek_2_QZ_412.mp3,9781442320246,9781797115382,8
413,GK,Greek 2,21,,04Q,N,Today’s a holiday.,,9781797115382_Greek_2_QZ_413.mp3,9781442320246,9781797115382,"16,17"
414,GK,Greek 2,21,,04R,F,Σήμερα είναι αργία.,Símera íne argía.,9781797115382_Greek_2_QZ_414.mp3,9781442320246,9781797115382,"16,17"
415,GK,Greek 2,21,,05Q,N,"Here you are, the address.",,9781797115382_Greek_2_QZ_415.mp3,9781442320246,9781797115382,4
416,GK,Greek 2,21,,05R,F,"Oρίστε, η διεύθυνση.","Oríste, i thiéfthinsi.",9781797115382_Greek_2_QZ_416.mp3,9781442320246,9781797115382,4
417,GK,Greek 2,21,,06Q,N,Mr. Kontós is a good doctor.,,9781797115382_Greek_2_QZ_417.mp3,9781442320246,9781797115382,"8,16"
418,GK,Greek 2,21,,06R,M,Ο κύριος Κοντός είναι ένας καλός γιατρός.,O kírios Kontós íne énas kalós giatrós.,9781797115382_Greek_2_QZ_418.mp3,9781442320246,9781797115382,"8,16"
419,GK,Greek 2,21,,07Q,N,Perhaps you can give me the phone number?,,9781797115382_Greek_2_QZ_419.mp3,9781442320246,9781797115382,"3,16"
420,GK,Greek 2,21,,07R,M,Μήπως μπορείτε να μου δώσετε το τηλέφωνο;,Mípos boríte na mou thósete to tiléfóno?,9781797115382_Greek_2_QZ_420.mp3,9781442320246,9781797115382,"3,16"
421,GK,Greek 2,21,,08Q,N,It was the right address.,,9781797115382_Greek_2_QZ_421.mp3,9781442320246,9781797115382,4
422,GK,Greek 2,21,,08R,M,Ήταν η σωστή διεύθυνση.,Itan i sostí thiéfthinsi.,9781797115382_Greek_2_QZ_422.mp3,9781442320246,9781797115382,4
423,GK,Greek 2,21,,09Q,N,Do you have the right address?,,9781797115382_Greek_2_QZ_423.mp3,9781442320246,9781797115382,"4,16"
424,GK,Greek 2,21,,09R,M,Έχετε τη σωστή διεύθυνση;,Echete ti sostí thiéfthinsi?,9781797115382_Greek_2_QZ_424.mp3,9781442320246,9781797115382,"4,16"
425,GK,Greek 2,21,,10Q,N,Can you read it? (f),,9781797115382_Greek_2_QZ_425.mp3,9781442320246,9781797115382,7
426,GK,Greek 2,21,,10R,M,Μπορείτε να τη διαβάσετε;,Boríte na ti thiavásete?,9781797115382_Greek_2_QZ_426.mp3,9781442320246,9781797115382,7
427,GK,Greek 2,22,,01Q,N,Can you help me?,,9781797115382_Greek_2_QZ_427.mp3,9781442320246,9781797115382,16
428,GK,Greek 2,22,,01R,F,Mπορείτε να με βοηθήσετε;,Boríte na me voithísete?,9781797115382_Greek_2_QZ_428.mp3,9781442320246,9781797115382,16
429,GK,Greek 2,22,,02Q,N,I can read Greek.,,9781797115382_Greek_2_QZ_429.mp3,9781442320246,9781797115382,15
430,GK,Greek 2,22,,02R,F,Mπορώ να διαβάσω Ελληνικά.,Boró na thiaváso Elliniká.,9781797115382_Greek_2_QZ_430.mp3,9781442320246,9781797115382,15
431,GK,Greek 2,22,,03Q,N,The Americans drive slowly.,,9781797115382_Greek_2_QZ_431.mp3,9781442320246,9781797115382,18
432,GK,Greek 2,22,,03R,F,Οι Αμερικανοί οδηγούν σιγά.,I Amerikaní othigoún sigá.,9781797115382_Greek_2_QZ_432.mp3,9781442320246,9781797115382,18
433,GK,Greek 2,22,,04Q,N,The Greeks drive fast.,,9781797115382_Greek_2_QZ_433.mp3,9781442320246,9781797115382,18
434,GK,Greek 2,22,,04R,F,Oι Έλληνες οδηγούν γρήγορα.,I Ellines othigoún grígora.,9781797115382_Greek_2_QZ_434.mp3,9781442320246,9781797115382,18
435,GK,Greek 2,22,,05Q,N,Turn at the first left.,,9781797115382_Greek_2_QZ_435.mp3,9781442320246,9781797115382,"4,16"
436,GK,Greek 2,22,,05R,F,Να στρίψετε στον πρώτο αριστερά.,Na strípsete ston próto aristerá.,9781797115382_Greek_2_QZ_436.mp3,9781442320246,9781797115382,"4,16"
437,GK,Greek 2,22,,06Q,N,My son is in the United States now.,,9781797115382_Greek_2_QZ_437.mp3,9781442320246,9781797115382,5
438,GK,Greek 2,22,,06R,M,Ο γιός μου είναι στις Ηνωμένες Πολιτείες τώρα.,O gios mou íne stis Inoménes Politíes tóra.,9781797115382_Greek_2_QZ_438.mp3,9781442320246,9781797115382,5
439,GK,Greek 2,22,,07Q,N,The older one is a doctor. (m),,9781797115382_Greek_2_QZ_439.mp3,9781442320246,9781797115382,"5,8"
440,GK,Greek 2,22,,07R,M,Ο μεγάλος είναι γιατρός.,O megálos íne giatrós.,9781797115382_Greek_2_QZ_440.mp3,9781442320246,9781797115382,"5,8"
441,GK,Greek 2,22,,08Q,N,Faster than the Americans.,,9781797115382_Greek_2_QZ_441.mp3,9781442320246,9781797115382,18
442,GK,Greek 2,22,,08R,M,Πιο γρήγορα από τους Αμερικανούς.,Pio grígora apó tous Amerikanoús.,9781797115382_Greek_2_QZ_442.mp3,9781442320246,9781797115382,18
443,GK,Greek 2,22,,09Q,N,I’m looking for the old castle.,,9781797115382_Greek_2_QZ_443.mp3,9781442320246,9781797115382,18
444,GK,Greek 2,22,,09R,M,Ψάχνω το παλιό κάστρο.,Psáchno to palió kástro.,9781797115382_Greek_2_QZ_444.mp3,9781442320246,9781797115382,18
445,GK,Greek 2,22,,10Q,N,I’m not from here.,,9781797115382_Greek_2_QZ_445.mp3,9781442320246,9781797115382,18
446,GK,Greek 2,22,,10R,M,Δεν είμαι από εδώ.,Then íme apó ethó.,9781797115382_Greek_2_QZ_446.mp3,9781442320246,9781797115382,18
447,GK,Greek 2,23,,01Q,N,"Can you go more slowly, if you please? (informal)",,9781797115382_Greek_2_QZ_447.mp3,9781442320246,9781797115382,18
448,GK,Greek 2,23,,01R,F,"Μπορείς να πας πιο σιγά, σε παρακαλώ;","Borís na pas pio sigá, se parakaló?",9781797115382_Greek_2_QZ_448.mp3,9781442320246,9781797115382,18
449,GK,Greek 2,23,,02Q,N,I can take you into town. (informal),,9781797115382_Greek_2_QZ_449.mp3,9781442320246,9781797115382,18
450,GK,Greek 2,23,,02R,F,Μπορώ να σε πάω στο κέντρο.,Boró na se páo sto kéntro.,9781797115382_Greek_2_QZ_450.mp3,9781442320246,9781797115382,18
451,GK,Greek 2,23,,03Q,N,Is it near here?,,9781797115382_Greek_2_QZ_451.mp3,9781442320246,9781797115382,18
452,GK,Greek 2,23,,03R,F,Είναι εδώ κοντά;,Ine ethó kontá?,9781797115382_Greek_2_QZ_452.mp3,9781442320246,9781797115382,18
453,GK,Greek 2,23,,04Q,N,The phone number for a doctor.,,9781797115382_Greek_2_QZ_453.mp3,9781442320246,9781797115382,"8,16"
454,GK,Greek 2,23,,04R,F,Tο τηλέφωνο ενός γιατρού.,To tiléfono enós giatroú.,9781797115382_Greek_2_QZ_454.mp3,9781442320246,9781797115382,"8,16"
455,GK,Greek 2,23,,05Q,N,When I’m in the United States ---,,9781797115382_Greek_2_QZ_455.mp3,9781442320246,9781797115382,18
456,GK,Greek 2,23,,05R,F,Όταν είμαι στις Ηνωμένες Πολιτείες ---,Otan íme stis Inoménes Politíes ---,9781797115382_Greek_2_QZ_456.mp3,9781442320246,9781797115382,18
457,GK,Greek 2,23,,06Q,N,You drive fast. (informal),,9781797115382_Greek_2_QZ_457.mp3,9781442320246,9781797115382,18
458,GK,Greek 2,23,,06R,M,Οδηγείς γρήγορα.,Othigís grígora.,9781797115382_Greek_2_QZ_458.mp3,9781442320246,9781797115382,18
459,GK,Greek 2,23,,07Q,N,I’m driving very slowly.,,9781797115382_Greek_2_QZ_459.mp3,9781442320246,9781797115382,18
460,GK,Greek 2,23,,07R,M,Oδηγώ πολύ σιγά.,Othigó polí sigá.,9781797115382_Greek_2_QZ_460.mp3,9781442320246,9781797115382,18
461,GK,Greek 2,23,,08Q,N,I’m looking for Victory Street.,,9781797115382_Greek_2_QZ_461.mp3,9781442320246,9781797115382,4
462,GK,Greek 2,23,,08R,M,Ψάχνω την οδό Νίκης.,Psáchno tin ótho Níkis.,9781797115382_Greek_2_QZ_462.mp3,9781442320246,9781797115382,4
463,GK,Greek 2,23,,09Q,N,I’m looking for the shop.,,9781797115382_Greek_2_QZ_463.mp3,9781442320246,9781797115382,"14,16"
464,GK,Greek 2,23,,09R,M,Ψάχνω το μαγαζί.,Psáchno to magazí.,9781797115382_Greek_2_QZ_464.mp3,9781442320246,9781797115382,"14,16"
465,GK,Greek 2,23,,10Q,N,My car is not working.,,9781797115382_Greek_2_QZ_465.mp3,9781442320246,9781797115382,"16,18"
466,GK,Greek 2,23,,10R,M,Το αυτοκίνητό μου είναι χαλασμένο.,To aftokínitó mou íne halasméno.,9781797115382_Greek_2_QZ_466.mp3,9781442320246,9781797115382,"16,18"
467,GK,Greek 2,24,,01Q,N,You can't take me into town? (informal),,9781797115382_Greek_2_QZ_467.mp3,9781442320246,9781797115382,18
468,GK,Greek 2,24,,01R,F,Δεν μπορείς να με πας στο κέντρο;,Then borís na me pas sto kéntro?,9781797115382_Greek_2_QZ_468.mp3,9781442320246,9781797115382,18
469,GK,Greek 2,24,,02Q,N,I have a lot to do.,,9781797115382_Greek_2_QZ_469.mp3,9781442320246,9781797115382,1
470,GK,Greek 2,24,,02R,F,Έχω πολλά να κάνω.,Echo pollá na káno.,9781797115382_Greek_2_QZ_470.mp3,9781442320246,9781797115382,1
471,GK,Greek 2,24,,03Q,N,Tonight I have a lot to do.,,9781797115382_Greek_2_QZ_471.mp3,9781442320246,9781797115382,"1,17"
472,GK,Greek 2,24,,03R,F,Aπόψε έχω πολλά να κάνω.,Apópse écho pollá na káno.,9781797115382_Greek_2_QZ_472.mp3,9781442320246,9781797115382,"1,17"
473,GK,Greek 2,24,,04Q,N,Do you always walk fast?,,9781797115382_Greek_2_QZ_473.mp3,9781442320246,9781797115382,1
474,GK,Greek 2,24,,04R,F,Πάντα περπατάς γρήγορα;,Pánda perpatás grígora?,9781797115382_Greek_2_QZ_474.mp3,9781442320246,9781797115382,1
475,GK,Greek 2,24,,05Q,N,But you walk very slowly!,,9781797115382_Greek_2_QZ_475.mp3,9781442320246,9781797115382,1
476,GK,Greek 2,24,,05R,F,Αλλά περπατάς πολύ σιγά!,Allá perpatás polí sigá!,9781797115382_Greek_2_QZ_476.mp3,9781442320246,9781797115382,1
477,GK,Greek 2,24,,06Q,N,"Ah no, I’m sorry.",,9781797115382_Greek_2_QZ_477.mp3,9781442320246,9781797115382,7
478,GK,Greek 2,24,,06R,M,"Α όχι, λυπάμαι.","Α óchi, lipáme.",9781797115382_Greek_2_QZ_478.mp3,9781442320246,9781797115382,7
479,GK,Greek 2,24,,07Q,N,Much faster than the Americans.,,9781797115382_Greek_2_QZ_479.mp3,9781442320246,9781797115382,18
480,GK,Greek 2,24,,07R,M,Πολύ πιο γρήγορα από τους Αμερικανούς.,Polí pio grígora apó tous Amerikanoús.,9781797115382_Greek_2_QZ_480.mp3,9781442320246,9781797115382,18
481,GK,Greek 2,24,,08Q,N,In fifteen minutes.,,9781797115382_Greek_2_QZ_481.mp3,9781442320246,9781797115382,17
482,GK,Greek 2,24,,08R,M,Σε δεκαπέντε λεπτά.,Se thekapénde leptá.,9781797115382_Greek_2_QZ_482.mp3,9781442320246,9781797115382,17
483,GK,Greek 2,24,,09Q,N,Would you like that we play tennis tonight?,,9781797115382_Greek_2_QZ_483.mp3,9781442320246,9781797115382,1
484,GK,Greek 2,24,,09R,M,Θα ήθελες να παίξουμε τέννις απόψε;,Tha ítheles na péksoume ténnis apópse?,9781797115382_Greek_2_QZ_484.mp3,9781442320246,9781797115382,1
485,GK,Greek 2,24,,10Q,N,I can’t play tonight.,,9781797115382_Greek_2_QZ_485.mp3,9781442320246,9781797115382,1
486,GK,Greek 2,24,,10R,M,Δεν μπορώ να παίξω απόψε.,Then boró na pékso apópse.,9781797115382_Greek_2_QZ_486.mp3,9781442320246,9781797115382,1
487,GK,Greek 2,25,,01Q,N,That’s a good idea.,,9781797115382_Greek_2_QZ_487.mp3,9781442320246,9781797115382,7
488,GK,Greek 2,25,,01R,F,Αυτό είναι μία καλή ιδέα.,Aftó íne mía kalí ithéa.,9781797115382_Greek_2_QZ_488.mp3,9781442320246,9781797115382,7
489,GK,Greek 2,25,,02Q,N,"Tomorrow’s Tuesday, isn't it?",,9781797115382_Greek_2_QZ_489.mp3,9781442320246,9781797115382,"16,17"
490,GK,Greek 2,25,,02R,F,"Αύριο είναι Τρίτη, έτσι δεν είναι;","Avrio íne Tríti, étsi then íne?",9781797115382_Greek_2_QZ_490.mp3,9781442320246,9781797115382,"16,17"
491,GK,Greek 2,25,,03Q,N,I like to walk.,,9781797115382_Greek_2_QZ_491.mp3,9781442320246,9781797115382,1
492,GK,Greek 2,25,,03R,F,Μου αρέσει να περπατάω.,Mou arési na perpatáo.,9781797115382_Greek_2_QZ_492.mp3,9781442320246,9781797115382,1
493,GK,Greek 2,25,,04Q,N,I like to play tennis.,,9781797115382_Greek_2_QZ_493.mp3,9781442320246,9781797115382,1
494,GK,Greek 2,25,,04R,F,Μου αρέσει να παίζω τέννις.,Mou arési na pézo ténnis.,9781797115382_Greek_2_QZ_494.mp3,9781442320246,9781797115382,1
495,GK,Greek 2,25,,05Q,N,She plays already pretty well.,,9781797115382_Greek_2_QZ_495.mp3,9781442320246,9781797115382,1
496,GK,Greek 2,25,,05R,F,Παίζει κιόλας αρκετά καλά.,Pézi kiólas arketá kalá.,9781797115382_Greek_2_QZ_496.mp3,9781442320246,9781797115382,1
497,GK,Greek 2,25,,06Q,N,I play pretty well.,,9781797115382_Greek_2_QZ_497.mp3,9781442320246,9781797115382,1
498,GK,Greek 2,25,,06R,M,Παίζω αρκετά καλά.,Pézo arketá kalá.,9781797115382_Greek_2_QZ_498.mp3,9781442320246,9781797115382,1
499,GK,Greek 2,25,,07Q,N,"Who plays better, Eléni or her husband?",,9781797115382_Greek_2_QZ_499.mp3,9781442320246,9781797115382,"1,5"
500,GK,Greek 2,25,,07R,M,"Ποιος παίζει καλύτερα, η Ελένη ή ο άντρας της;","Poiós pézi kalítera, i Eléni í o ándras tis?",9781797115382_Greek_2_QZ_500.mp3,9781442320246,9781797115382,"1,5"
501,GK,Greek 2,25,,08Q,N,Often I play tennis with Eléni.,,9781797115382_Greek_2_QZ_501.mp3,9781442320246,9781797115382,1
502,GK,Greek 2,25,,08R,M,Συχνά παίζω τέννις με την Ελένη.,Sichná pézo ténnis me tin Eléni.,9781797115382_Greek_2_QZ_502.mp3,9781442320246,9781797115382,1
503,GK,Greek 2,25,,09Q,N,I don’t like to drive in the city.,,9781797115382_Greek_2_QZ_503.mp3,9781442320246,9781797115382,18
504,GK,Greek 2,25,,09R,M,Δεν μου αρέσει να οδηγώ στην πόλη.,Then mou arési na othigó stin póli.,9781797115382_Greek_2_QZ_504.mp3,9781442320246,9781797115382,18
505,GK,Greek 2,25,,10Q,N,I think that Níkos plays better.,,9781797115382_Greek_2_QZ_505.mp3,9781442320246,9781797115382,1
506,GK,Greek 2,25,,10R,M,Νομίζω ότι ο Νίκος παίζει καλύτερα.,Nomízo óti o Níkos pézi kalítera.,9781797115382_Greek_2_QZ_506.mp3,9781442320246,9781797115382,1
507,GK,Greek 2,25,,11Q,N,My car is still not working.,,9781797115382_Greek_2_QZ_507.mp3,9781442320246,9781797115382,18
508,GK,Greek 2,25,,11R,F,Το αυτοκίνητό μου είναι ακόμη χαλασμένο.,To aftokínitó mou íne akómi halasméno.,9781797115382_Greek_2_QZ_508.mp3,9781442320246,9781797115382,18
509,GK,Greek 2,26,,01Q,N,I have another meeting in Patras.,,9781797115382_Greek_2_QZ_509.mp3,9781442320246,9781797115382,20
510,GK,Greek 2,26,,01R,F,Έχω άλλη μία συνάντηση στην Πάτρα.,Echo álli mía sinándisi stin Pátra.,9781797115382_Greek_2_QZ_510.mp3,9781442320246,9781797115382,20
511,GK,Greek 2,26,,02Q,N,I’m coming back on Saturday.,,9781797115382_Greek_2_QZ_511.mp3,9781442320246,9781797115382,17
512,GK,Greek 2,26,,02R,F,Γυρίζω το Σάββατο.,Girízo to Sávvato.,9781797115382_Greek_2_QZ_512.mp3,9781442320246,9781797115382,17
513,GK,Greek 2,26,,03Q,N,The meeting on Thursday is together with her.,,9781797115382_Greek_2_QZ_513.mp3,9781442320246,9781797115382,17
514,GK,Greek 2,26,,03R,F,Η συνάντηση την Πέμπτη είναι μαζί της.,I sinándisi tin Pémpti íne mazí tis.,9781797115382_Greek_2_QZ_514.mp3,9781442320246,9781797115382,17
515,GK,Greek 2,26,,04Q,N,She plays better than I.,,9781797115382_Greek_2_QZ_515.mp3,9781442320246,9781797115382,1
516,GK,Greek 2,26,,04R,F,Παίζει καλύτερα από μένα.,Pézi kalítera apó ména.,9781797115382_Greek_2_QZ_516.mp3,9781442320246,9781797115382,1
