Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Skills
341,GR,978-1-4423-4865-3,German 1,18,0:06:42,0:06:46,02Q,86,N,My husband speaks fast.,,,"German Phase 1, Units 1-30 (2002)","5,15"
342,GR,978-1-4423-4865-3,German 1,18,0:06:46,0:06:51,02R,,F,Mein Mann spricht schnell.,4,S,"German Phase 1, Units 1-30 (2002)","5,15"
343,GR,978-1-4423-4865-3,German 1,18,0:07:45,0:07:48,03Q,95,N,My wife is over there.,,,"German Phase 1, Units 1-30 (2002)","4,5"
344,GR,978-1-4423-4865-3,German 1,18,0:07:49,0:07:52,03R,,M,Meine Frau ist dort drüben.,5,S,"German Phase 1, Units 1-30 (2002)","4,5"
345,GR,978-1-4423-4865-3,German 1,18,0:08:35,0:08:37,04Q,103,N,My wife would like to drink something.,,,"German Phase 1, Units 1-30 (2002)","1,5,6"
346,GR,978-1-4423-4865-3,German 1,18,0:08:40,0:08:44,04R,,M,Meine Frau möchte etwas trinken.,5,S,"German Phase 1, Units 1-30 (2002)","1,5,6"
347,GR,978-1-4423-4865-3,German 1,18,0:09:46,0:09:48,05Q,113,N,My husband can drink tea.,,,"German Phase 1, Units 1-30 (2002)","5,6"
348,GR,978-1-4423-4865-3,German 1,18,0:09:53,0:09:55,05R,,F,Mein Mann kann Tee trinken.,5,S,"German Phase 1, Units 1-30 (2002)","5,6"
349,GR,978-1-4423-4865-3,German 1,18,0:11:44,0:11:46,06Q,131,N,My husband would like a mineral water.,,,"German Phase 1, Units 1-30 (2002)","5,6"
350,GR,978-1-4423-4865-3,German 1,18,0:11:50,0:11:53,06R,,F,Mein Mann möchte ein Mineralwasser.,5,S,"German Phase 1, Units 1-30 (2002)","5,6"
351,GR,978-1-4423-4865-3,German 1,18,0:12:23,0:12:26,07Q,137,N,Your wife is here.,,,"German Phase 1, Units 1-30 (2002)","4,5"
352,GR,978-1-4423-4865-3,German 1,18,0:12:27,0:12:30,07R,,F,Ihre Frau ist hier.,4,S,"German Phase 1, Units 1-30 (2002)","4,5"
353,GR,978-1-4423-4865-3,German 1,18,0:12:47,0:12:48,08Q,141,N,Where’s my husband?,,,"German Phase 1, Units 1-30 (2002)","4,5"
354,GR,978-1-4423-4865-3,German 1,18,0:12:51,0:12:53,08R,,F,Wo ist mein Mann?,4,Q,"German Phase 1, Units 1-30 (2002)","4,5"
355,GR,978-1-4423-4865-3,German 1,18,0:14:51,0:14:53,09Q,161,N,Wine is more expensive.,,,"German Phase 1, Units 1-30 (2002)","6,14"
356,GR,978-1-4423-4865-3,German 1,18,0:14:58,0:15:02,09R,,M,Der Wein ist teurer.,4,S,"German Phase 1, Units 1-30 (2002)","6,14"
357,GR,978-1-4423-4865-3,German 1,18,0:15:06,0:15:08,10Q,164,N,Who is over there?,,,"German Phase 1, Units 1-30 (2002)",4
358,GR,978-1-4423-4865-3,German 1,18,0:15:10,0:15:12,10R,,M,Wer ist dort drüben?,4,Q,"German Phase 1, Units 1-30 (2002)",4
359,GR,978-1-4423-4865-3,German 1,18,0:15:56,0:15:58,11Q,175,N,What would your wife like to do?,,,"German Phase 1, Units 1-30 (2002)","1,5"
360,GR,978-1-4423-4865-3,German 1,18,0:16:00,0:16:04,11R,,F,Was möchte Ihre Frau machen?,5,Q,"German Phase 1, Units 1-30 (2002)","1,5"
361,GR,978-1-4423-4865-3,German 1,18,0:20:00,0:20:02,12Q,218,N,I’m eating with my husband this evening.,,,"German Phase 1, Units 1-30 (2002)","1,5,6,17"
362,GR,978-1-4423-4865-3,German 1,18,0:20:07,0:20:10,12R,,F,Ich esse heute Abend mit meinem Mann.,7,S,"German Phase 1, Units 1-30 (2002)","1,5,6,17"
363,GR,978-1-4423-4865-3,German 1,19,0:06:16,0:06:18,01Q,74,N,My wife? She’s over there.,,,"German Phase 1, Units 1-30 (2002)","4,5"
364,GR,978-1-4423-4865-3,German 1,19,0:06:23,0:06:27,01R,,M,Meine Frau? Sie ist dort drüben.,6,S,"German Phase 1, Units 1-30 (2002)","4,5"
365,GR,978-1-4423-4865-3,German 1,19,0:06:38,0:06:42,02Q,78,N,Ask me if she’s over there.,,,"German Phase 1, Units 1-30 (2002)",4
366,GR,978-1-4423-4865-3,German 1,19,0:06:44,0:06:46,02R,,F,Ist sie dort drüben?,4,Q,"German Phase 1, Units 1-30 (2002)",4
367,GR,978-1-4423-4865-3,German 1,19,0:10:47,0:10:49,03Q,117,N,"Come in, please.",,,"German Phase 1, Units 1-30 (2002)","10,13"
368,GR,978-1-4423-4865-3,German 1,19,0:10:50,0:10:54,03R,,F,"Kommen Sie herein, bitte.",4,S,"German Phase 1, Units 1-30 (2002)","10,13"
369,GR,978-1-4423-4865-3,German 1,19,0:11:16,0:11:18,04Q,122,N,Pleased to meet you.,,,"German Phase 1, Units 1-30 (2002)","10,13,16"
370,GR,978-1-4423-4865-3,German 1,19,0:11:20,0:11:22,04R,,M,Angenehm.,1,S,"German Phase 1, Units 1-30 (2002)","10,13,16"
371,GR,978-1-4423-4865-3,German 1,19,0:11:33,0:11:35,05Q,126,N,What would she like to drink?,,,"German Phase 1, Units 1-30 (2002)",6
372,GR,978-1-4423-4865-3,German 1,19,0:11:37,0:11:40,05R,,F,Was möchte sie trinken?,4,Q,"German Phase 1, Units 1-30 (2002)",6
373,GR,978-1-4423-4865-3,German 1,19,0:13:32,0:13:34,06Q,148,N,Where do you live?,,,"German Phase 1, Units 1-30 (2002)","4,10"
374,GR,978-1-4423-4865-3,German 1,19,0:13:35,0:13:38,06R,,F,Wo wohnen Sie?,3,Q,"German Phase 1, Units 1-30 (2002)","4,10"
375,GR,978-1-4423-4865-3,German 1,19,0:15:47,0:15:48,07Q,169,N,I live here with my wife.,,,"German Phase 1, Units 1-30 (2002)","4,5,9"
376,GR,978-1-4423-4865-3,German 1,19,0:15:49,0:15:51,07R,,M,Ich wohne mit meiner Frau hier.,6,S,"German Phase 1, Units 1-30 (2002)","4,5,9"
377,GR,978-1-4423-4865-3,German 1,19,0:17:39,0:17:41,08Q,191,N,And we would like to drink something.,,,"German Phase 1, Units 1-30 (2002)","1,6"
378,GR,978-1-4423-4865-3,German 1,19,0:17:45,0:17:47,08R,,F,Und wir möchten etwas trinken.,5,S,"German Phase 1, Units 1-30 (2002)","1,6"
379,GR,978-1-4423-4865-3,German 1,19,0:19:28,0:19:30,09Q,211,N,We don’t live here.,,,"German Phase 1, Units 1-30 (2002)","4,5"
380,GR,978-1-4423-4865-3,German 1,19,0:19:33,0:19:35,09R,,F,Wir wohnen nicht hier.,4,S,"German Phase 1, Units 1-30 (2002)","4,5"
381,GR,978-1-4423-4865-3,German 1,20,0:03:59,0:04:02,01Q,58,N,Is your husband also in the restaurant?,,,"German Phase 1, Units 1-30 (2002)","5,6"
382,GR,978-1-4423-4865-3,German 1,20,0:04:05,0:04:08,01R,,M,Ist Ihr Mann auch im Restaurant?,6,Q,"German Phase 1, Units 1-30 (2002)","5,6"
383,GR,978-1-4423-4865-3,German 1,20,0:05:29,0:05:32,02Q,73,N,Do you have any children?,,,"German Phase 1, Units 1-30 (2002)","5,10"
384,GR,978-1-4423-4865-3,German 1,20,0:05:33,0:05:35,02R,,M,Haben Sie Kinder?,3,Q,"German Phase 1, Units 1-30 (2002)","5,10"
385,GR,978-1-4423-4865-3,German 1,20,0:06:30,0:06:32,03Q,81,N,How many children do you have?,,,"German Phase 1, Units 1-30 (2002)","5,10"
386,GR,978-1-4423-4865-3,German 1,20,0:06:35,0:06:37,03R,,F,Wie viele Kinder haben Sie?,5,Q,"German Phase 1, Units 1-30 (2002)","5,10"
387,GR,978-1-4423-4865-3,German 1,20,0:06:49,0:06:51,04Q,84,N,We have three children.,,,"German Phase 1, Units 1-30 (2002)","5,12"
388,GR,978-1-4423-4865-3,German 1,20,0:06:53,0:06:56,04R,,M,Wir haben drei Kinder.,4,S,"German Phase 1, Units 1-30 (2002)","5,12"
389,GR,978-1-4423-4865-3,German 1,20,0:07:45,0:07:47,05Q,94,N,We have two boys.,,,"German Phase 1, Units 1-30 (2002)","5,12"
390,GR,978-1-4423-4865-3,German 1,20,0:07:49,0:07:52,05R,,M,Wir haben zwei Jungen.,4,S,"German Phase 1, Units 1-30 (2002)","5,12"
391,GR,978-1-4423-4865-3,German 1,20,0:09:42,0:09:43,06Q,110,N,We would like a boy.,,,"German Phase 1, Units 1-30 (2002)",5
392,GR,978-1-4423-4865-3,German 1,20,0:09:46,0:09:48,06R,,M,Wir möchten einen Jungen.,4,S,"German Phase 1, Units 1-30 (2002)",5
393,GR,978-1-4423-4865-3,German 1,20,0:17:30,0:17:34,07Q,190,N,They’re here in Germany.,,,"German Phase 1, Units 1-30 (2002)",18
394,GR,978-1-4423-4865-3,German 1,20,0:17:35,0:17:38,07R,,M,Sie sind hier in Deutschland.,5,S,"German Phase 1, Units 1-30 (2002)",18
395,GR,978-1-4423-4865-3,German 1,20,0:18:47,0:18:49,08Q,205,N,The girl is not big.,,,"German Phase 1, Units 1-30 (2002)",5
396,GR,978-1-4423-4865-3,German 1,20,0:18:50,0:18:54,08R,,M,Das Mädchen ist nicht groß.,5,S,"German Phase 1, Units 1-30 (2002)",5
397,GR,978-1-4423-4865-3,German 1,20,0:19:23,0:19:26,09Q,212,N,The boys are already very big.,,,"German Phase 1, Units 1-30 (2002)",5
398,GR,978-1-4423-4865-3,German 1,20,0:19:28,0:19:32,09R,,M,Die Jungen sind schon sehr groß.,6,S,"German Phase 1, Units 1-30 (2002)",5
399,GR,978-1-4423-4865-3,German 1,20,0:21:52,0:21:55,10Q,242,N,"Yes, we have also a daugher.",,,"German Phase 1, Units 1-30 (2002)",5
400,GR,978-1-4423-4865-3,German 1,20,0:21:58,0:22:00,10R,,M,"Ja, wir haben auch eine Tochter.",6,S,"German Phase 1, Units 1-30 (2002)",5
401,GR,978-1-4423-4865-3,German 1,21,0:03:51,0:03:53,01Q,59,N,Can you wait?,,,"German Phase 1, Units 1-30 (2002)","7,13"
402,GR,978-1-4423-4865-3,German 1,21,0:03:54,0:03:57,01R,,M,Können Sie warten?,3,Q,"German Phase 1, Units 1-30 (2002)","7,13"
403,GR,978-1-4423-4865-3,German 1,21,0:04:16,0:04:20,02Q,65,N,We would like a lot of children.,,,"German Phase 1, Units 1-30 (2002)","5,12"
404,GR,978-1-4423-4865-3,German 1,21,0:04:20,0:04:24,02R,,M,Wir möchten viele Kinder.,4,S,"German Phase 1, Units 1-30 (2002)","5,12"
405,GR,978-1-4423-4865-3,German 1,21,0:04:26,0:04:28,03Q,67,N,We have one son.,,,"German Phase 1, Units 1-30 (2002)","5,12"
406,GR,978-1-4423-4865-3,German 1,21,0:04:30,0:04:32,03R,,M,Wir haben einen Sohn.,4,S,"German Phase 1, Units 1-30 (2002)","5,12"
407,GR,978-1-4423-4865-3,German 1,21,0:06:55,0:06:55,04Q,92,N,Where are they?,,,"German Phase 1, Units 1-30 (2002)","4,7"
408,GR,978-1-4423-4865-3,German 1,21,0:06:58,0:06:59,04R,,F,Wo sind sie?,3,Q,"German Phase 1, Units 1-30 (2002)","4,7"
409,GR,978-1-4423-4865-3,German 1,21,0:09:43,0:09:46,05Q,118,N,Is your son still little?,,,"German Phase 1, Units 1-30 (2002)",5
410,GR,978-1-4423-4865-3,German 1,21,0:09:48,0:09:49,05R,,F,Ist Ihr Sohn noch klein?,5,Q,"German Phase 1, Units 1-30 (2002)",5
411,GR,978-1-4423-4865-3,German 1,21,0:12:59,0:13:03,06Q,149,N,Our big daughter is not here.,,,"German Phase 1, Units 1-30 (2002)","4,5"
412,GR,978-1-4423-4865-3,German 1,21,0:13:06,0:13:09,06R,,M,Unsere große Tochter ist nicht hier.,6,S,"German Phase 1, Units 1-30 (2002)","4,5"
413,GR,978-1-4423-4865-3,German 1,21,0:14:52,0:14:55,07Q,166,N,He is really little.,,,"German Phase 1, Units 1-30 (2002)",12
414,GR,978-1-4423-4865-3,German 1,21,0:14:57,0:15:01,07R,,M,Er ist wirklich klein.,4,S,"German Phase 1, Units 1-30 (2002)",12
415,GR,978-1-4423-4865-3,German 1,21,0:16:58,0:17:01,08Q,188,N,Ask where the bathroom is.,,,"German Phase 1, Units 1-30 (2002)","4,16"
416,GR,978-1-4423-4865-3,German 1,21,0:17:03,0:17:05,08R,,M,Wo ist die Toilette?,4,Q,"German Phase 1, Units 1-30 (2002)","4,16"
417,GR,978-1-4423-4865-3,German 1,21,0:18:23,0:18:24,09Q,203,N,Where are the little children?,,,"German Phase 1, Units 1-30 (2002)","4,5"
418,GR,978-1-4423-4865-3,German 1,21,0:18:27,0:18:30,09R,,F,Wo sind die kleinen Kinder?,5,Q,"German Phase 1, Units 1-30 (2002)","4,5"
419,GR,978-1-4423-4865-3,German 1,21,0:22:44,0:22:46,10Q,249,N,You have a big family.,,,"German Phase 1, Units 1-30 (2002)",5
420,GR,978-1-4423-4865-3,German 1,21,0:22:49,0:22:52,10R,,F,Sie haben eine große Familie.,5,S,"German Phase 1, Units 1-30 (2002)",5
421,GR,978-1-4423-4865-3,German 1,22,0:02:21,0:02:22,01Q,38,N,"How do you say, “He's a big boy.""",,,"German Phase 1, Units 1-30 (2002)",5
422,GR,978-1-4423-4865-3,German 1,22,0:02:25,0:02:27,01R,,M,Er ist ein großer Junge.,5,S,"German Phase 1, Units 1-30 (2002)",5
423,GR,978-1-4423-4865-3,German 1,22,0:05:55,0:05:59,02Q,73,N,We have three boys and two girls.,,,"German Phase 1, Units 1-30 (2002)","5,12"
424,GR,978-1-4423-4865-3,German 1,22,0:06:02,0:06:06,02R,,M,Wir haben drei Jungen und zwei Mädchen.,7,S,"German Phase 1, Units 1-30 (2002)","5,12"
425,GR,978-1-4423-4865-3,German 1,22,0:08:25,0:08:27,03Q,94,N,I have a big car.,,,"German Phase 1, Units 1-30 (2002)",18
426,GR,978-1-4423-4865-3,German 1,22,0:08:31,0:08:34,03R,,M,Ich habe ein großes Auto.,5,S,"German Phase 1, Units 1-30 (2002)",18
427,GR,978-1-4423-4865-3,German 1,22,0:12:53,0:12:54,04Q,134,N,If you would like.,,,"German Phase 1, Units 1-30 (2002)",16
428,GR,978-1-4423-4865-3,German 1,22,0:12:56,0:12:58,04R,,M,Wenn Sie möchten.,3,S,"German Phase 1, Units 1-30 (2002)",16
429,GR,978-1-4423-4865-3,German 1,22,0:17:01,0:17:02,05Q,173,N,We need gas.,,,"German Phase 1, Units 1-30 (2002)","16,18"
430,GR,978-1-4423-4865-3,German 1,22,0:17:05,0:17:07,05R,,M,Wir brauchen Benzin.,3,S,"German Phase 1, Units 1-30 (2002)","16,18"
431,GR,978-1-4423-4865-3,German 1,22,0:18:14,0:18:16,06Q,184,N,"I need twenty liters, please.",,,"German Phase 1, Units 1-30 (2002)","12,14"
432,GR,978-1-4423-4865-3,German 1,22,0:18:20,0:18:22,06R,,M,"Ich brauche zwanzig Liter, bitte.",5,S,"German Phase 1, Units 1-30 (2002)","12,14"
433,GR,978-1-4423-4865-3,German 1,22,0:20:23,0:20:25,07Q,206,N,There are many cars.,,,"German Phase 1, Units 1-30 (2002)","12,18"
434,GR,978-1-4423-4865-3,German 1,22,0:20:27,0:20:29,07R,,F,Es gibt viele Autos.,4,S,"German Phase 1, Units 1-30 (2002)","12,18"
435,GR,978-1-4423-4865-3,German 1,22,0:22:20,0:22:22,08Q,224,N,"No, I still have a lot of gas.",,,"German Phase 1, Units 1-30 (2002)","12,18"
436,GR,978-1-4423-4865-3,German 1,22,0:22:26,0:22:29,08R,,M,"Nein, ich habe noch viel Benzin.",6,S,"German Phase 1, Units 1-30 (2002)","12,18"
437,GR,978-1-4423-4865-3,German 1,22,0:23:39,0:23:41,09Q,238,N,How many kilometers?,,,"German Phase 1, Units 1-30 (2002)",18
438,GR,978-1-4423-4865-3,German 1,22,0:23:44,0:23:46,09R,,F,Wie viele Kilometer?,3,Q,"German Phase 1, Units 1-30 (2002)",18
439,GR,978-1-4423-4865-3,German 1,22,0:24:24,0:24:26,10Q,244,N,That’s enough for fifty kilometers.,,,"German Phase 1, Units 1-30 (2002)","9,12,18"
440,GR,978-1-4423-4865-3,German 1,22,0:24:31,0:24:34,10R,,M,Das ist genug für fünfzig Kilometer.,6,S,"German Phase 1, Units 1-30 (2002)","9,12,18"
441,GR,978-1-4423-4865-3,German 1,23,0:06:24,0:06:26,01Q,74,N,"No, it’s not a German car.",,,"German Phase 1, Units 1-30 (2002)","9,18"
442,GR,978-1-4423-4865-3,German 1,23,0:06:31,0:06:33,01R,,M,"Nein, es ist kein deutsches Auto.",6,S,"German Phase 1, Units 1-30 (2002)","9,18"
443,GR,978-1-4423-4865-3,German 1,23,0:08:52,0:08:53,02Q,98,N,Wait a moment.,,,"German Phase 1, Units 1-30 (2002)","7,13,16"
444,GR,978-1-4423-4865-3,German 1,23,0:08:57,0:08:58,02R,,F,Warten Sie einen Moment.,4,S,"German Phase 1, Units 1-30 (2002)","7,13,16"
445,GR,978-1-4423-4865-3,German 1,23,0:10:44,0:10:45,03Q,115,N,How many kilometers is that?,,,"German Phase 1, Units 1-30 (2002)","12,18"
446,GR,978-1-4423-4865-3,German 1,23,0:10:51,0:10:53,03R,,F,Wie viele Kilometer sind das?,5,Q,"German Phase 1, Units 1-30 (2002)","12,18"
447,GR,978-1-4423-4865-3,German 1,23,0:15:06,0:15:11,04Q,155,N,Where are you going?,,,"German Phase 1, Units 1-30 (2002)","1,4,18"
448,GR,978-1-4423-4865-3,German 1,23,0:15:11,0:15:14,04R,,M,Wohin fahren Sie?,3,Q,"German Phase 1, Units 1-30 (2002)","1,4,18"
449,GR,978-1-4423-4865-3,German 1,23,0:15:40,0:15:44,05Q,161,N,Sixty-five or seventy-five.,,,"German Phase 1, Units 1-30 (2002)",12
450,GR,978-1-4423-4865-3,German 1,23,0:15:46,0:15:52,05R,,M,Fünfundsechzig oder fünfundsiebzig.,3,S,"German Phase 1, Units 1-30 (2002)",12
451,GR,978-1-4423-4865-3,German 1,23,0:17:13,0:17:15,06Q,176,N,Which road is it?,,,"German Phase 1, Units 1-30 (2002)",4
452,GR,978-1-4423-4865-3,German 1,23,0:17:16,0:17:18,06R,,F,Welche Straße ist es?,4,Q,"German Phase 1, Units 1-30 (2002)",4
453,GR,978-1-4423-4865-3,German 1,23,0:24:40,0:24:43,07Q,246,N,"Yes, if the car is small.",,,"German Phase 1, Units 1-30 (2002)",18
454,GR,978-1-4423-4865-3,German 1,23,0:24:45,0:24:48,07R,,M,"Ja, wenn das Auto klein ist.",6,S,"German Phase 1, Units 1-30 (2002)",18
455,GR,978-1-4423-4865-3,German 1,23,0:25:44,0:25:46,08Q,254,N,It’s not very far to Berlin.,,,"German Phase 1, Units 1-30 (2002)","4,18"
456,GR,978-1-4423-4865-3,German 1,23,0:25:50,0:25:52,08R,,F,Es ist nicht sehr weit nach Berlin.,7,S,"German Phase 1, Units 1-30 (2002)","4,18"
457,GR,978-1-4423-4865-3,German 1,23,0:25:57,0:25:59,09Q,256,N,Which road goes to Berlin?,,,"German Phase 1, Units 1-30 (2002)","4,18"
458,GR,978-1-4423-4865-3,German 1,23,0:26:03,0:26:05,09R,,M,Welche Straße führt nach Berlin?,5,Q,"German Phase 1, Units 1-30 (2002)","4,18"
459,GR,978-1-4423-4865-3,German 1,23,0:26:19,0:26:21,10Q,260,N,Don't drive too fast.,,,"German Phase 1, Units 1-30 (2002)","16,18"
460,GR,978-1-4423-4865-3,German 1,23,0:26:24,0:26:28,10R,,F,Fahren Sie nicht zu schnell.,5,S,"German Phase 1, Units 1-30 (2002)","16,18"
461,GR,978-1-4423-4865-3,German 1,24,0:03:33,0:03:34,01Q,45,N,Two euros per liter.,,,"German Phase 1, Units 1-30 (2002)","11,12"
462,GR,978-1-4423-4865-3,German 1,24,0:03:38,0:03:41,01R,,F,Zwei Euro pro Liter.,4,S,"German Phase 1, Units 1-30 (2002)","11,12"
463,GR,978-1-4423-4865-3,German 1,24,0:05:50,0:05:53,02Q,72,N,Are you going with me?,,,"German Phase 1, Units 1-30 (2002)","1,18"
464,GR,978-1-4423-4865-3,German 1,24,0:05:54,0:05:57,02R,,F,Fahren Sie mit mir?,4,Q,"German Phase 1, Units 1-30 (2002)","1,18"
465,GR,978-1-4423-4865-3,German 1,24,0:06:46,0:06:49,03Q,80,N,It’s too far for me.,,,"German Phase 1, Units 1-30 (2002)","4,18"
466,GR,978-1-4423-4865-3,German 1,24,0:06:51,0:06:54,03R,,M,Es ist zu weit für mich.,6,S,"German Phase 1, Units 1-30 (2002)","4,18"
467,GR,978-1-4423-4865-3,German 1,24,0:10:29,0:10:31,04Q,118,N,Which road can I take?,,,"German Phase 1, Units 1-30 (2002)","4,18"
468,GR,978-1-4423-4865-3,German 1,24,0:10:34,0:10:36,04R,,M,Welche Straße kann ich nehmen?,5,Q,"German Phase 1, Units 1-30 (2002)","4,18"
469,GR,978-1-4423-4865-3,German 1,24,0:11:18,0:11:20,05Q,125,N,Drive to the right.,,,"German Phase 1, Units 1-30 (2002)","4,18"
470,GR,978-1-4423-4865-3,German 1,24,0:11:22,0:11:25,05R,,F,Fahren Sie nach rechts.,4,S,"German Phase 1, Units 1-30 (2002)","4,18"
471,GR,978-1-4423-4865-3,German 1,24,0:12:04,0:12:06,06Q,133,N,Don’t drive straight ahead.,,,"German Phase 1, Units 1-30 (2002)","4,18"
472,GR,978-1-4423-4865-3,German 1,24,0:12:09,0:12:13,06R,,F,Fahren Sie nicht geradeaus.,4,S,"German Phase 1, Units 1-30 (2002)","4,18"
473,GR,978-1-4423-4865-3,German 1,24,0:13:02,0:13:03,07Q,141,N,Which is the right road?,,,"German Phase 1, Units 1-30 (2002)","4,18"
474,GR,978-1-4423-4865-3,German 1,24,0:13:08,0:13:11,07R,,M,Welche ist die richtige Straße?,5,Q,"German Phase 1, Units 1-30 (2002)","4,18"
475,GR,978-1-4423-4865-3,German 1,24,0:14:10,0:14:12,08Q,153,N,The correct road goes to the left.,,,"German Phase 1, Units 1-30 (2002)","4,18"
476,GR,978-1-4423-4865-3,German 1,24,0:14:14,0:14:17,08R,,F,Die richtige Straße führt nach links.,6,S,"German Phase 1, Units 1-30 (2002)","4,18"
477,GR,978-1-4423-4865-3,German 1,24,0:15:39,0:15:41,09Q,159,N,Take the road to the left.,,,"German Phase 1, Units 1-30 (2002)","4,18"
478,GR,978-1-4423-4865-3,German 1,24,0:15:44,0:15:47,09R,,F,Nehmen Sie die Straße nach links.,6,S,"German Phase 1, Units 1-30 (2002)","4,18"
479,GR,978-1-4423-4865-3,German 1,24,0:18:02,0:18:05,10Q,194,N,"Then, to the left.",,,"German Phase 1, Units 1-30 (2002)","4,18"
480,GR,978-1-4423-4865-3,German 1,24,0:18:07,0:18:10,10R,,M,Dann nach links.,3,S,"German Phase 1, Units 1-30 (2002)","4,18"
481,GR,978-1-4423-4865-3,German 1,24,0:19:44,0:19:46,11Q,213,N,I’m repeating for you.,,,"German Phase 1, Units 1-30 (2002)",15
482,GR,978-1-4423-4865-3,German 1,24,0:19:49,0:19:51,11R,,F,Ich wiederhole für Sie.,4,S,"German Phase 1, Units 1-30 (2002)",15
483,GR,978-1-4423-4865-3,German 1,24,0:24:14,0:24:17,12Q,258,N,Is it much farther?,,,"German Phase 1, Units 1-30 (2002)","4,18"
484,GR,978-1-4423-4865-3,German 1,24,0:24:19,0:24:22,12R,,M,Ist es viel weiter?,4,Q,"German Phase 1, Units 1-30 (2002)","4,18"
485,GR,978-1-4423-4865-3,German 1,25,0:05:02,0:05:04,01Q,68,N,"No, not today.",,,"German Phase 1, Units 1-30 (2002)",17
486,GR,978-1-4423-4865-3,German 1,25,0:05:05,0:05:07,01R,,F,"Nein, heute nicht.",3,S,"German Phase 1, Units 1-30 (2002)",17
487,GR,978-1-4423-4865-3,German 1,25,0:05:27,0:05:28,02Q,77,N,Why not?,,,"German Phase 1, Units 1-30 (2002)",7
488,GR,978-1-4423-4865-3,German 1,25,0:05:30,0:05:31,02R,,M,Warum nicht?,2,Q,"German Phase 1, Units 1-30 (2002)",7
489,GR,978-1-4423-4865-3,German 1,25,0:08:38,0:08:41,03Q,107,N,Because the stores are closed.,,,"German Phase 1, Units 1-30 (2002)","14,16"
490,GR,978-1-4423-4865-3,German 1,25,0:08:42,0:08:45,03R,,F,Weil die Geschäfte geschlossen sind.,5,S,"German Phase 1, Units 1-30 (2002)","14,16"
491,GR,978-1-4423-4865-3,German 1,25,0:11:02,0:11:04,04Q,133,N,They are now closed.,,,"German Phase 1, Units 1-30 (2002)","14,17"
492,GR,978-1-4423-4865-3,German 1,25,0:11:08,0:11:11,04R,,M,Sie sind jetzt geschlossen.,4,S,"German Phase 1, Units 1-30 (2002)","14,17"
493,GR,978-1-4423-4865-3,German 1,25,0:11:30,0:11:32,05Q,137,N,"The stores are now open, right?",,,"German Phase 1, Units 1-30 (2002)","14,17"
494,GR,978-1-4423-4865-3,German 1,25,0:11:38,0:11:41,05R,,M,"Die Geschäfte sind jetzt geöffnet, nicht wahr?",7,Q,"German Phase 1, Units 1-30 (2002)","14,17"
495,GR,978-1-4423-4865-3,German 1,25,0:13:55,0:13:58,06Q,162,N,It’s too late.,,,"German Phase 1, Units 1-30 (2002)",17
496,GR,978-1-4423-4865-3,German 1,25,0:13:59,0:14:01,06R,,F,Es ist zu spät.,4,S,"German Phase 1, Units 1-30 (2002)",17
497,GR,978-1-4423-4865-3,German 1,25,0:21:25,0:21:27,07Q,238,N,I would like to buy something for my children.,,,"German Phase 1, Units 1-30 (2002)","1,5,14"
498,GR,978-1-4423-4865-3,German 1,25,0:21:33,0:21:36,07R,,M,Ich möchte etwas für meine Kinder kaufen.,7,S,"German Phase 1, Units 1-30 (2002)","1,5,14"
499,GR,978-1-4423-4865-3,German 1,25,0:22:39,0:22:41,08Q,251,N,Don’t buy a big car.,,,"German Phase 1, Units 1-30 (2002)","14,18"
500,GR,978-1-4423-4865-3,German 1,25,0:22:45,0:22:47,08R,,F,Kaufen Sie kein großes Auto.,5,S,"German Phase 1, Units 1-30 (2002)","14,18"
501,GR,978-1-4423-4865-3,German 1,25,0:23:07,0:23:11,09Q,256,N,Buy a small German car.,,,"German Phase 1, Units 1-30 (2002)","14,18"
502,GR,978-1-4423-4865-3,German 1,25,0:23:13,0:23:17,09R,,F,Kaufen Sie ein kleines deutsches Auto.,6,S,"German Phase 1, Units 1-30 (2002)","14,18"
503,GR,978-1-4423-4865-3,German 1,26,0:04:05,0:04:09,01Q,56,N,Don’t take your car.,,,"German Phase 1, Units 1-30 (2002)",18
504,GR,978-1-4423-4865-3,German 1,26,0:04:11,0:04:14,01R,,M,Nehmen Sie nicht Ihr Auto.,5,S,"German Phase 1, Units 1-30 (2002)",18
505,GR,978-1-4423-4865-3,German 1,26,0:04:24,0:04:25,02Q,59,N,Take a taxi.,,,"German Phase 1, Units 1-30 (2002)",18
506,GR,978-1-4423-4865-3,German 1,26,0:04:28,0:04:30,02R,,M,Nehmen Sie ein Taxi.,4,S,"German Phase 1, Units 1-30 (2002)",18
507,GR,978-1-4423-4865-3,German 1,26,0:07:22,0:07:24,03Q,89,N,I’m visiting a few friends.,,,"German Phase 1, Units 1-30 (2002)","1,5,18"
508,GR,978-1-4423-4865-3,German 1,26,0:07:26,0:07:28,03R,,F,Ich besuche einige Freunde.,4,S,"German Phase 1, Units 1-30 (2002)","1,5,18"
509,GR,978-1-4423-4865-3,German 1,26,0:09:14,0:09:15,04Q,105,N,I have a few friends there.,,,"German Phase 1, Units 1-30 (2002)","5,12"
510,GR,978-1-4423-4865-3,German 1,26,0:09:18,0:09:22,04R,,F,Ich habe einige Freunde dort.,5,S,"German Phase 1, Units 1-30 (2002)","5,12"
