Control #,Rec,Lang,ISBN,Course,Unit Num,Start,Stop,Cluster,Qz #,Spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,Skills
1003,1003,FR,978-1-4423-6785-2,French 4,16,,,U16-06,06Q_B,N,I canceled the reservation on the Internet,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1003.mp3,"3,16,18"
1004,1004,FR,978-1-4423-6785-2,French 4,16,,,U16-06,06R_B,F,J’ai annulé la réservation sur Internet.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1004.mp3,"3,16,18"
1005,1005,FR,978-1-4423-6785-2,French 4,16,,,U16-06,06Q_C,N,I tried to cancel it by phone.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1005.mp3,3
1006,1006,FR,978-1-4423-6785-2,French 4,16,,,U16-06,06R_C,M,J’ai essayé de l’annuler par téléphone.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1006.mp3,3
1007,1007,FR,978-1-4423-6785-2,French 4,16,,,U16-06,06Q_D,N,I’d like to cancel it on the Internet.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1007.mp3,3
1008,1008,FR,978-1-4423-6785-2,French 4,16,,,U16-06,06R_D,F,Je voudrais l’annuler sur Internet.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1008.mp3,3
1009,1009,FR,978-1-4423-6785-2,French 4,16,,,U16-07,07Q_A,N,I’m going to join some friends who live in Nice.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1009.mp3,"5,9,18"
1010,1010,FR,978-1-4423-6785-2,French 4,16,,,U16-07,07R_A,M,Je vais retrouver des amis qui habitent à Nice.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1010.mp3,"5,9,18"
1011,1011,FR,978-1-4423-6785-2,French 4,16,,,U16-07,07Q_B,N,I’m going to live in Nice with some friends.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1011.mp3,"5,9"
1012,1012,FR,978-1-4423-6785-2,French 4,16,,,U16-07,07R_B,F,Je vais habiter à Nice avec des amis.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1012.mp3,"5,9"
1013,1013,FR,978-1-4423-6785-2,French 4,16,,,U16-07,07Q_C,N,I found some friends who live in Nice.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1013.mp3,"5,9"
1014,1014,FR,978-1-4423-6785-2,French 4,16,,,U16-07,07R_C,M,J’ai trouvé des amis qui habitent à Nice.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1014.mp3,"5,9"
1015,1015,FR,978-1-4423-6785-2,French 4,16,,,U16-07,07Q_D,N,I’m going to join some friends in Nice.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1015.mp3,"5,9,18"
1016,1016,FR,978-1-4423-6785-2,French 4,16,,,U16-07,07R_D,F,Je vais retrouver des amis à Nice.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1016.mp3,"5,9,18"
1017,1017,FR,978-1-4423-6785-2,French 4,16,,,U16-08,08Q_A,N,I’m going to join some friends that I know well.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1017.mp3,"5,9"
1018,1018,FR,978-1-4423-6785-2,French 4,16,,,U16-08,08R_A,M,Je vais retrouver des amis que je connais bien.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1018.mp3,"5,9"
1019,1019,FR,978-1-4423-6785-2,French 4,16,,,U16-08,08Q_B,N,I’m going to join some friends that you know well.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1019.mp3,"5,9"
1020,1020,FR,978-1-4423-6785-2,French 4,16,,,U16-08,08R_B,F,Je vais retrouver des amis que vous connaissez bien.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1020.mp3,"5,9"
1021,1021,FR,978-1-4423-6785-2,French 4,16,,,U16-08,08Q_C,N,You’re going to join some friends that I know well.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1021.mp3,"5,9"
1022,1022,FR,978-1-4423-6785-2,French 4,16,,,U16-08,08R_C,M,Vous allez retrouver des amis que je connais bien.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1022.mp3,"5,9"
1023,1023,FR,978-1-4423-6785-2,French 4,16,,,U16-08,08Q_D,N,I’m going to join some friends that you don’t know.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1023.mp3,"5,9"
1024,1024,FR,978-1-4423-6785-2,French 4,16,,,U16-08,08R_D,F,Je vais retrouver des amis que vous ne connaissez pas.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1024.mp3,"5,9"
1025,1025,FR,978-1-4423-6785-2,French 4,17,,,U17-01,01Q_A,N,That’s a size that doesn’t fit me.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1025.mp3,7
1026,1026,FR,978-1-4423-6785-2,French 4,17,,,U17-01,01R_A,M,C’est une taille qui ne me va pas.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1026.mp3,7
1027,1027,FR,978-1-4423-6785-2,French 4,17,,,U17-01,01Q_B,N,That’s a color that doesn’t fit me.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1027.mp3,14
1028,1028,FR,978-1-4423-6785-2,French 4,17,,,U17-01,01R_B,F,C’est une couleur qui ne me va pas.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1028.mp3,14
1029,1029,FR,978-1-4423-6785-2,French 4,17,,,U17-01,01Q_C,N,That’s a coat that doesn’t fit me.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1029.mp3,14
1030,1030,FR,978-1-4423-6785-2,French 4,17,,,U17-01,01R_C,M,C’est un manteau qui ne me va pas.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1030.mp3,14
1031,1031,FR,978-1-4423-6785-2,French 4,17,,,U17-01,01Q_D,N,That’s a shoe that doesn’t fit me.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1031.mp3,14
1032,1032,FR,978-1-4423-6785-2,French 4,17,,,U17-01,01R_D,F,C’est une chaussure qui ne me va pas.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1032.mp3,14
1033,1033,FR,978-1-4423-6785-2,French 4,17,,,U17-02,02Q_A,N,Try on this gray coat.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1033.mp3,14
1034,1034,FR,978-1-4423-6785-2,French 4,17,,,U17-02,02R_A,M,Essayez ce manteau gris.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1034.mp3,14
1035,1035,FR,978-1-4423-6785-2,French 4,17,,,U17-02,02Q_B,N,Try on this gray hat.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1035.mp3,14
1036,1036,FR,978-1-4423-6785-2,French 4,17,,,U17-02,02R_B,F,Essayez ce chapeau gris.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1036.mp3,14
1037,1037,FR,978-1-4423-6785-2,French 4,17,,,U17-02,02Q_C,N,Try on this gray boat.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1037.mp3,14
1038,1038,FR,978-1-4423-6785-2,French 4,17,,,U17-02,02R_C,M,Essayez ce bateau gris.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1038.mp3,14
1039,1039,FR,978-1-4423-6785-2,French 4,17,,,U17-02,02Q_D,N,Try this chocolate cake.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1039.mp3,6
1040,1040,FR,978-1-4423-6785-2,French 4,17,,,U17-02,02R_D,F,Essayez ce gâteau au chocolat.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1040.mp3,6
1041,1041,FR,978-1-4423-6785-2,French 4,17,,,U17-03,03Q_A,N,It’s much too tight for you.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1041.mp3,14
1042,1042,FR,978-1-4423-6785-2,French 4,17,,,U17-03,03R_A,M,Il est beaucoup trop serré pour vous.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1042.mp3,14
1043,1043,FR,978-1-4423-6785-2,French 4,17,,,U17-03,03Q_B,N,It’s much too tight for me.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1043.mp3,14
1044,1044,FR,978-1-4423-6785-2,French 4,17,,,U17-03,03R_B,F,Il est beaucoup trop serré pour moi.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1044.mp3,14
1045,1045,FR,978-1-4423-6785-2,French 4,17,,,U17-03,03Q_C,N,It’s much too dressy for you.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1045.mp3,14
1046,1046,FR,978-1-4423-6785-2,French 4,17,,,U17-03,03R_C,M,Il est beaucoup trop habillé pour vous.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1046.mp3,14
1047,1047,FR,978-1-4423-6785-2,French 4,17,,,U17-03,03Q_D,N,It’s much too tight for your interview.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1047.mp3,"14,20"
1048,1048,FR,978-1-4423-6785-2,French 4,17,,,U17-03,03R_D,F,Il est beaucoup trop serré pour votre entretien.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1048.mp3,"14,20"
1049,1049,FR,978-1-4423-6785-2,French 4,17,,,U17-04,04Q_A,N,It doesn’t fit me at all.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1049.mp3,14
1050,1050,FR,978-1-4423-6785-2,French 4,17,,,U17-04,04R_A,M,Il ne me va pas du tout.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1050.mp3,14
1051,1051,FR,978-1-4423-6785-2,French 4,17,,,U17-04,04Q_B,N,It doesn’t please me at all.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1051.mp3,14
1052,1052,FR,978-1-4423-6785-2,French 4,17,,,U17-04,04R_B,F,Il ne me plaît pas du tout.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1052.mp3,14
1053,1053,FR,978-1-4423-6785-2,French 4,17,,,U17-04,04Q_C,N,It doesn’t fit you at all.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1053.mp3,14
1054,1054,FR,978-1-4423-6785-2,French 4,17,,,U17-04,04R_C,M,Il ne vous va pas du tout.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1054.mp3,14
1055,1055,FR,978-1-4423-6785-2,French 4,17,,,U17-04,04Q_D,N,He never phones me.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1055.mp3,3
1056,1056,FR,978-1-4423-6785-2,French 4,17,,,U17-04,04R_D,F,Il ne me téléphone jamais.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1056.mp3,3
1057,1057,FR,978-1-4423-6785-2,French 4,17,,,U17-05,05Q_A,N,I’ve got the wrong number.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1057.mp3,"3,12"
1058,1058,FR,978-1-4423-6785-2,French 4,17,,,U17-05,05R_A,M,Je me suis trompé de numéro.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1058.mp3,"3,12"
1059,1059,FR,978-1-4423-6785-2,French 4,17,,,U17-05,05Q_B,N,I’ve got the wrong size.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1059.mp3,14
1060,1060,FR,978-1-4423-6785-2,French 4,17,,,U17-05,05R_B,M,Je me suis trompé de taille.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1060.mp3,14
1061,1061,FR,978-1-4423-6785-2,French 4,17,,,U17-05,05Q_C,N,It’s the wrong number.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1061.mp3,"3,12"
1062,1062,FR,978-1-4423-6785-2,French 4,17,,,U17-05,05R_C,F,C’est le mauvais numéro.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1062.mp3,"3,12"
1063,1063,FR,978-1-4423-6785-2,French 4,17,,,U17-05,05Q_D,N,It’s a mistake.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1063.mp3,"7,14"
1064,1064,FR,978-1-4423-6785-2,French 4,17,,,U17-05,05R_D,F,C’est une erreur.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1064.mp3,"7,14"
1065,1065,FR,978-1-4423-6785-2,French 4,17,,,U17-06,06Q_A,N,My friend Paul gave me this number.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1065.mp3,"3,5"
1066,1066,FR,978-1-4423-6785-2,French 4,17,,,U17-06,06R_A,M,Mon ami Paul m’a donné ce numéro.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1066.mp3,"3,5"
1067,1067,FR,978-1-4423-6785-2,French 4,17,,,U17-06,06Q_B,N,My friend Paul gave me this coat.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1067.mp3,5
1068,1068,FR,978-1-4423-6785-2,French 4,17,,,U17-06,06R_B,F,Mon ami Paul m’a donné ce manteau.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1068.mp3,5
1069,1069,FR,978-1-4423-6785-2,French 4,17,,,U17-06,06Q_C,N,My friend Paul phoned me.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1069.mp3,"3,5"
1070,1070,FR,978-1-4423-6785-2,French 4,17,,,U17-06,06R_C,M,Mon ami Paul a téléphoné.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1070.mp3,"3,5"
1071,1071,FR,978-1-4423-6785-2,French 4,17,,,U17-06,06Q_D,N,It’s the number that Paul gave me.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1071.mp3,"3,12"
1072,1072,FR,978-1-4423-6785-2,French 4,17,,,U17-06,06R_D,F,C’est le numéro que Paul m’a donné.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1072.mp3,"3,12"
1073,1073,FR,978-1-4423-6785-2,French 4,17,,,U17-07,07Q_A,N,Something dressy and warm.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1073.mp3,"7,14"
1074,1074,FR,978-1-4423-6785-2,French 4,17,,,U17-07,07R_A,M,Quelque chose d’habillé et de chaud.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1074.mp3,"7,14"
1075,1075,FR,978-1-4423-6785-2,French 4,17,,,U17-07,07Q_B,N,Something dressy for an interview.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1075.mp3,"14,20"
1076,1076,FR,978-1-4423-6785-2,French 4,17,,,U17-07,07R_B,F,Quelque chose d’habillé pour un entretien.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1076.mp3,"14,20"
1077,1077,FR,978-1-4423-6785-2,French 4,17,,,U17-07,07Q_C,N,Something warm for tonight.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1077.mp3,"14,17"
1078,1078,FR,978-1-4423-6785-2,French 4,17,,,U17-07,07R_C,M,Quelque chose de chaud pour ce soir.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1078.mp3,"14,17"
1079,1079,FR,978-1-4423-6785-2,French 4,17,,,U17-07,07Q_D,N,Some casual shoes.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1079.mp3,14
1080,1080,FR,978-1-4423-6785-2,French 4,17,,,U17-07,07R_D,F,Des chaussures décontractées.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1080.mp3,14
1081,1081,FR,978-1-4423-6785-2,French 4,17,,,U17-08,08Q_A,N,I stayed eight hours on the train.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1081.mp3,"12,17,18"
1082,1082,FR,978-1-4423-6785-2,French 4,17,,,U17-08,08R_A,M,Je suis resté huit heures dans le train.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1082.mp3,"12,17,18"
1083,1083,FR,978-1-4423-6785-2,French 4,17,,,U17-08,08Q_B,N,I stayed eight hours at the train station.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1083.mp3,"12,17,18"
1084,1084,FR,978-1-4423-6785-2,French 4,17,,,U17-08,08R_B,M,Je suis resté huit heures à la gare.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1084.mp3,"12,17,18"
1085,1085,FR,978-1-4423-6785-2,French 4,17,,,U17-08,08Q_C,N,I got on the train at eight o’clock.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1085.mp3,"12,17,18"
1086,1086,FR,978-1-4423-6785-2,French 4,17,,,U17-08,08R_C,M,Je suis monté dans le train à huit heures.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1086.mp3,"12,17,18"
1087,1087,FR,978-1-4423-6785-2,French 4,17,,,U17-08,08Q_D,N,I got on the wrong train.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1087.mp3,18
1088,1088,FR,978-1-4423-6785-2,French 4,17,,,U17-08,08R_D,M,Je me suis trompé de train.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1088.mp3,18
1089,1089,FR,978-1-4423-6785-2,French 4,18,,,U18-01,01Q_A,N,See you in a while!,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1089.mp3,7
1090,1090,FR,978-1-4423-6785-2,French 4,18,,,U18-01,01R_A,M,À tout à l’heure !,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1090.mp3,7
1091,1091,FR,978-1-4423-6785-2,French 4,18,,,U18-01,01Q_B,N,See you right away!,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1091.mp3,7
1092,1092,FR,978-1-4423-6785-2,French 4,18,,,U18-01,01R_B,F,À tout de suite !,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1092.mp3,7
1093,1093,FR,978-1-4423-6785-2,French 4,18,,,U18-01,01Q_C,N,See you tomorrow!,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1093.mp3,17
1094,1094,FR,978-1-4423-6785-2,French 4,18,,,U18-01,01R_C,M,À demain !,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1094.mp3,17
1095,1095,FR,978-1-4423-6785-2,French 4,18,,,U18-01,01Q_D,N,See you soon!,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1095.mp3,7
1096,1096,FR,978-1-4423-6785-2,French 4,18,,,U18-01,01R_D,F,À bientôt !,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1096.mp3,7
1097,1097,FR,978-1-4423-6785-2,French 4,18,,,U18-02,02Q_A,N,I need a tart.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1097.mp3,6
1098,1098,FR,978-1-4423-6785-2,French 4,18,,,U18-02,02R_A,M,Il me faut une tarte.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1098.mp3,6
1099,1099,FR,978-1-4423-6785-2,French 4,18,,,U18-02,02Q_B,N,I need to prepare a tart.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1099.mp3,"1,6"
1100,1100,FR,978-1-4423-6785-2,French 4,18,,,U18-02,02R_B,F,Il faut que je prépare une tarte.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1100.mp3,"1,6"
1101,1101,FR,978-1-4423-6785-2,French 4,18,,,U18-02,02Q_C,N,We need a tart.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1101.mp3,6
1102,1102,FR,978-1-4423-6785-2,French 4,18,,,U18-02,02R_C,M,Il nous faut une tarte.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1102.mp3,6
1103,1103,FR,978-1-4423-6785-2,French 4,18,,,U18-02,02Q_D,N,I need to go buy a tart.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1103.mp3,"6,14"
1104,1104,FR,978-1-4423-6785-2,French 4,18,,,U18-02,02R_D,F,Il faut que j’aille acheter une tarte.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1104.mp3,"6,14"
1105,1105,FR,978-1-4423-6785-2,French 4,18,,,U18-03,03Q_A,N,You want to taste?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1105.mp3,6
1106,1106,FR,978-1-4423-6785-2,French 4,18,,,U18-03,03R_A,M,Vous voulez goûter ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1106.mp3,6
1107,1107,FR,978-1-4423-6785-2,French 4,18,,,U18-03,03Q_B,N,You want a strawberry?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1107.mp3,6
1108,1108,FR,978-1-4423-6785-2,French 4,18,,,U18-03,03R_B,F,Vous voulez une fraise ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1108.mp3,6
1109,1109,FR,978-1-4423-6785-2,French 4,18,,,U18-03,03Q_C,N,You want to walk?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1109.mp3,1
1110,1110,FR,978-1-4423-6785-2,French 4,18,,,U18-03,03R_C,M,Vous voulez marcher ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1110.mp3,1
1111,1111,FR,978-1-4423-6785-2,French 4,18,,,U18-03,03Q_D,N,What do you want?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1111.mp3,1
1112,1112,FR,978-1-4423-6785-2,French 4,18,,,U18-03,03R_D,F,Qu’est-ce que vous voulez ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1112.mp3,1
1113,1113,FR,978-1-4423-6785-2,French 4,18,,,U18-04,04Q_A,N,It’s necessary that I do some food shopping.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1113.mp3,"6,14"
1114,1114,FR,978-1-4423-6785-2,French 4,18,,,U18-04,04R_A,M,Il faut que je fasse des courses.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1114.mp3,"6,14"
1115,1115,FR,978-1-4423-6785-2,French 4,18,,,U18-04,04Q_B,N,It’s necessary that I have a picnic.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1115.mp3,"1,7"
1116,1116,FR,978-1-4423-6785-2,French 4,18,,,U18-04,04R_B,F,Il faut que je fasse un pique-nique.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1116.mp3,"1,7"
1117,1117,FR,978-1-4423-6785-2,French 4,18,,,U18-04,04Q_C,N,It’s necessary that I go to the market.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1117.mp3,"1,14"
1118,1118,FR,978-1-4423-6785-2,French 4,18,,,U18-04,04R_C,M,Il faut que j’aille au marché.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1118.mp3,"1,14"
1119,1119,FR,978-1-4423-6785-2,French 4,18,,,U18-04,04Q_D,N,It’s necessary that I eat some strawberries.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1119.mp3,6
1120,1120,FR,978-1-4423-6785-2,French 4,18,,,U18-04,04R_D,F,Il faut que je mange des fraises.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1120.mp3,6
1121,1121,FR,978-1-4423-6785-2,French 4,18,,,U18-05,05Q_A,N,"One kilogram of tomatoes, please.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1121.mp3,"6,12,14"
1122,1122,FR,978-1-4423-6785-2,French 4,18,,,U18-05,05R_A,M,"Un kilo de tomates, s’il vous plaît.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1122.mp3,"6,12,14"
1123,1123,FR,978-1-4423-6785-2,French 4,18,,,U18-05,05Q_B,N,"One tomato salad, please.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1123.mp3,"6,12,14"
1124,1124,FR,978-1-4423-6785-2,French 4,18,,,U18-05,05R_B,F,"Une salade de tomates, s’il vous plaît.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1124.mp3,"6,12,14"
1125,1125,FR,978-1-4423-6785-2,French 4,18,,,U18-05,05Q_C,N,"One tomato, please.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1125.mp3,"6,12,14"
1126,1126,FR,978-1-4423-6785-2,French 4,18,,,U18-05,05R_C,M,"Une tomate, s’il vous plaît.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1126.mp3,"6,12,14"
1127,1127,FR,978-1-4423-6785-2,French 4,18,,,U18-05,05Q_D,N,"One kilogram of strawberries, please.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1127.mp3,"6,12,14"
1128,1128,FR,978-1-4423-6785-2,French 4,18,,,U18-05,05R_D,F,"Un kilo de fraises, s’il vous plaît.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1128.mp3,"6,12,14"
1129,1129,FR,978-1-4423-6785-2,French 4,18,,,U18-06,06Q_A,N,And with that?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1129.mp3,7
1130,1130,FR,978-1-4423-6785-2,French 4,18,,,U18-06,06R_A,M,Et avec ça ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1130.mp3,7
1131,1131,FR,978-1-4423-6785-2,French 4,18,,,U18-06,06Q_B,N,And is that all?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1131.mp3,7
1132,1132,FR,978-1-4423-6785-2,French 4,18,,,U18-06,06R_B,F,Et c’est tout ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1132.mp3,7
1133,1133,FR,978-1-4423-6785-2,French 4,18,,,U18-06,06Q_C,N,What do you need?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1133.mp3,"7,14"
1134,1134,FR,978-1-4423-6785-2,French 4,18,,,U18-06,06R_C,M,Qu’est-ce qu’il vous faut ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1134.mp3,"7,14"
1135,1135,FR,978-1-4423-6785-2,French 4,18,,,U18-06,06Q_D,N,Something else?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1135.mp3,"7,14"
1136,1136,FR,978-1-4423-6785-2,French 4,18,,,U18-06,06R_D,F,Autre chose ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1136.mp3,"7,14"
1137,1137,FR,978-1-4423-6785-2,French 4,18,,,U18-07,07Q_A,N,What horror!,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1137.mp3,7
1138,1138,FR,978-1-4423-6785-2,French 4,18,,,U18-07,07R_A,M,Quelle horreur !,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1138.mp3,7
