Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Skills
323,SP,978-1-4423-5038-0,Spanish 2,15,0:26:09,0:26:13,12Q,250,N,He has said that many times.,,,"Spanish Phase 2, Units 1-30 (2003)",17
324,SP,978-1-4423-5038-0,Spanish 2,15,0:26:16,0:26:19,12R,251,M,Ha dicho eso muchas veces.,5,S,"Spanish Phase 2, Units 1-30 (2003)",17
325,SP,978-1-4423-5038-0,Spanish 2,16,0:02:26,0:02:28,01Q,30,N,He’s taking a business trip.,,,"Spanish Phase 2, Units 1-30 (2003)","18,20"
326,SP,978-1-4423-5038-0,Spanish 2,16,0:02:31,0:02:34,01R,31,F,Hace un viaje de negocios.,5,S,"Spanish Phase 2, Units 1-30 (2003)","18,20"
327,SP,978-1-4423-5038-0,Spanish 2,16,0:04:03,0:04:05,02Q,47,N,No one else is going.,,,"Spanish Phase 2, Units 1-30 (2003)",9
328,SP,978-1-4423-5038-0,Spanish 2,16,0:04:07,0:04:09,02R,48,F,Nadie más va.,3,S,"Spanish Phase 2, Units 1-30 (2003)",9
329,SP,978-1-4423-5038-0,Spanish 2,16,0:04:55,0:04:59,03Q,56,N,"Neither I, nor anyone else from the office.",,,"Spanish Phase 2, Units 1-30 (2003)",9
330,SP,978-1-4423-5038-0,Spanish 2,16,0:05:03,0:05:07,03R,57,F,"Ni yo, ni nadie más de la oficina.",8,S,"Spanish Phase 2, Units 1-30 (2003)",9
331,SP,978-1-4423-5038-0,Spanish 2,16,0:07:24,0:07:25,04Q,78,N,Nothing else?,,,"Spanish Phase 2, Units 1-30 (2003)",9
332,SP,978-1-4423-5038-0,Spanish 2,16,0:07:27,0:07:29,04R,79,M,¿Nada más?,2,Q,"Spanish Phase 2, Units 1-30 (2003)",9
333,SP,978-1-4423-5038-0,Spanish 2,16,0:07:45,0:07:47,05Q,82,N,to tell the truth,,,"Spanish Phase 2, Units 1-30 (2003)",9
334,SP,978-1-4423-5038-0,Spanish 2,16,0:07:53,0:07:55,05R,83b,M,a decir verdad,3,S,"Spanish Phase 2, Units 1-30 (2003)",9
335,SP,978-1-4423-5038-0,Spanish 2,16,0:07:57,0:08:01,06Q,84,N,"Say with emphasis, “I would like to eat something.”",,,"Spanish Phase 2, Units 1-30 (2003)",6
336,SP,978-1-4423-5038-0,Spanish 2,16,0:08:08,0:08:11,06R,86,M,A mí me gustaría comer algo.,6,S,"Spanish Phase 2, Units 1-30 (2003)",6
337,SP,978-1-4423-5038-0,Spanish 2,16,0:10:44,0:10:48,07Q,115,N,I could eat with my colleague Juan.,,,"Spanish Phase 2, Units 1-30 (2003)","6,20"
338,SP,978-1-4423-5038-0,Spanish 2,16,0:10:52,0:10:55,07R,116,F,Yo podría comer con mi colega Juan.,7,S,"Spanish Phase 2, Units 1-30 (2003)","6,20"
339,SP,978-1-4423-5038-0,Spanish 2,16,0:12:20,0:12:23,08Q,132,N,I like it when it’s cold.,,,"Spanish Phase 2, Units 1-30 (2003)",19
340,SP,978-1-4423-5038-0,Spanish 2,16,0:12:25,0:12:28,08R,133,F,Me gusta cuando hace frío.,5,S,"Spanish Phase 2, Units 1-30 (2003)",19
341,SP,978-1-4423-5038-0,Spanish 2,16,0:14:02,0:14:04,09Q,149,N,If you don’t go out of the building.,,,"Spanish Phase 2, Units 1-30 (2003)",14
342,SP,978-1-4423-5038-0,Spanish 2,16,0:14:06,0:14:09,09R,150,F,Si no sale del edificio.,5,S,"Spanish Phase 2, Units 1-30 (2003)",14
343,SP,978-1-4423-5038-0,Spanish 2,16,0:15:46,0:15:48,10Q,165,N,But not without going outside.,,,"Spanish Phase 2, Units 1-30 (2003)",9
344,SP,978-1-4423-5038-0,Spanish 2,16,0:15:50,0:15:53,10R,166,M,"Pero sin salir, no.",4,S,"Spanish Phase 2, Units 1-30 (2003)",9
345,SP,978-1-4423-5038-0,Spanish 2,17,0:04:26,0:04:28,01Q,55,N,Today it’s very cold.,,,"Spanish Phase 2, Units 1-30 (2003)",19
346,SP,978-1-4423-5038-0,Spanish 2,17,0:04:33,0:04:37,01R,56,M,Hoy hace mucho frío.,4,S,"Spanish Phase 2, Units 1-30 (2003)",19
347,SP,978-1-4423-5038-0,Spanish 2,17,0:05:04,0:05:07,02Q,59,N,I don’t want to go out of the building.,,,"Spanish Phase 2, Units 1-30 (2003)",9
348,SP,978-1-4423-5038-0,Spanish 2,17,0:05:17,0:05:21,02R,60,F,No quiero salir del edificio.,5,S,"Spanish Phase 2, Units 1-30 (2003)",9
349,SP,978-1-4423-5038-0,Spanish 2,17,0:06:56,0:06:58,03Q,77,N,I could bring you something.,,,"Spanish Phase 2, Units 1-30 (2003)",9
350,SP,978-1-4423-5038-0,Spanish 2,17,0:07:04,0:07:08,03R,79,M,Yo podría traerle algo.,4,S,"Spanish Phase 2, Units 1-30 (2003)",9
351,SP,978-1-4423-5038-0,Spanish 2,17,0:07:46,0:07:49,04Q,85,N,"Yes, I’d be happy to.",,,"Spanish Phase 2, Units 1-30 (2003)",7
352,SP,978-1-4423-5038-0,Spanish 2,17,0:07:54,0:07:57,04R,86,M,"Sí, con mucho gusto.",3,S,"Spanish Phase 2, Units 1-30 (2003)",7
353,SP,978-1-4423-5038-0,Spanish 2,17,0:08:52,0:08:54,05Q,95,N,Could you go tomorrow evening?,,,"Spanish Phase 2, Units 1-30 (2003)",17
354,SP,978-1-4423-5038-0,Spanish 2,17,0:08:58,0:09:01,05R,96,M,¿Podría usted ir mañana en la noche?,6,Q,"Spanish Phase 2, Units 1-30 (2003)",17
355,SP,978-1-4423-5038-0,Spanish 2,17,0:12:32,0:12:33,06Q,131,N,Two children.,,,"Spanish Phase 2, Units 1-30 (2003)","5,12"
356,SP,978-1-4423-5038-0,Spanish 2,17,0:12:35,0:12:38,06R,132,M,Dos niños.,2,S,"Spanish Phase 2, Units 1-30 (2003)","5,12"
357,SP,978-1-4423-5038-0,Spanish 2,17,0:14:17,0:14:20,07Q,150,N,The boy still is little.,,,"Spanish Phase 2, Units 1-30 (2003)",5
358,SP,978-1-4423-5038-0,Spanish 2,17,0:14:23,0:14:27,07R,151,M,El niño todavía está pequeño.,5,S,"Spanish Phase 2, Units 1-30 (2003)",5
359,SP,978-1-4423-5038-0,Spanish 2,17,0:17:09,0:17:12,08Q,179,N,The girl has to study.,,,"Spanish Phase 2, Units 1-30 (2003)",5
360,SP,978-1-4423-5038-0,Spanish 2,17,0:17:14,0:17:17,08R,180,M,La niña tiene que estudiar.,5,S,"Spanish Phase 2, Units 1-30 (2003)",5
361,SP,978-1-4423-5038-0,Spanish 2,17,0:19:00,0:19:02,09Q,199,N,It’s so expensive to travel.,,,"Spanish Phase 2, Units 1-30 (2003)","14,18"
362,SP,978-1-4423-5038-0,Spanish 2,17,0:19:05,0:19:07,09R,200,F,Es tan caro viajar.,4,S,"Spanish Phase 2, Units 1-30 (2003)","14,18"
363,SP,978-1-4423-5038-0,Spanish 2,17,0:19:16,0:19:17,10Q,201,N,You’re right.,,,"Spanish Phase 2, Units 1-30 (2003)",7
364,SP,978-1-4423-5038-0,Spanish 2,17,0:19:19,0:19:21,10R,202,M,Tiene razón.,2,S,"Spanish Phase 2, Units 1-30 (2003)",7
365,SP,978-1-4423-5038-0,Spanish 2,18,0:01:21,0:01:24,01Q,26,N,I’d like to invite you to my house.,,,"Spanish Phase 2, Units 1-30 (2003)","9,13"
366,SP,978-1-4423-5038-0,Spanish 2,18,0:01:27,0:01:30,01R,27,M,Me gustaría invitarla a mi casa.,5,S,"Spanish Phase 2, Units 1-30 (2003)","9,13"
367,SP,978-1-4423-5038-0,Spanish 2,18,0:03:31,0:03:33,02Q,46,N,It’s not going to be too sweet.,,,"Spanish Phase 2, Units 1-30 (2003)",6
368,SP,978-1-4423-5038-0,Spanish 2,18,0:03:37,0:03:40,02R,47,F,No va a ser demasiado dulce.,5,S,"Spanish Phase 2, Units 1-30 (2003)",6
369,SP,978-1-4423-5038-0,Spanish 2,18,0:03:43,0:03:46,03Q,48,N,I don’t like sweet things either.,,,"Spanish Phase 2, Units 1-30 (2003)",6
370,SP,978-1-4423-5038-0,Spanish 2,18,0:03:49,0:03:53,03R,49,M,No me gustan las cosas dulces tampoco.,7,S,"Spanish Phase 2, Units 1-30 (2003)",6
371,SP,978-1-4423-5038-0,Spanish 2,18,0:05:28,0:05:30,04Q,65,N,Children like the sweet things.,,,"Spanish Phase 2, Units 1-30 (2003)","5,6"
372,SP,978-1-4423-5038-0,Spanish 2,18,0:05:34,0:05:38,04R,66,F,A los niños les gustan las cosas dulces.,7,S,"Spanish Phase 2, Units 1-30 (2003)","5,6"
373,SP,978-1-4423-5038-0,Spanish 2,18,0:06:56,0:06:58,05Q,78,N,Thanks for bringing the dessert.,,,"Spanish Phase 2, Units 1-30 (2003)","6,13,16"
374,SP,978-1-4423-5038-0,Spanish 2,18,0:07:01,0:07:04,05R,80,M,Gracias por traer el postre.,5,S,"Spanish Phase 2, Units 1-30 (2003)","6,13,16"
375,SP,978-1-4423-5038-0,Spanish 2,18,0:11:40,0:11:43,06Q,129,N,No one can study every day.,,,"Spanish Phase 2, Units 1-30 (2003)",9
376,SP,978-1-4423-5038-0,Spanish 2,18,0:11:46,0:11:50,06R,130,F,Nadie puede estudiar todos los días.,6,S,"Spanish Phase 2, Units 1-30 (2003)",9
377,SP,978-1-4423-5038-0,Spanish 2,18,0:15:43,0:15:45,07Q,171,N,I don’t like cold places.,,,"Spanish Phase 2, Units 1-30 (2003)",19
378,SP,978-1-4423-5038-0,Spanish 2,18,0:15:51,0:15:54,07R,173,M,No me gustan los lugares fríos.,6,S,"Spanish Phase 2, Units 1-30 (2003)",19
379,SP,978-1-4423-5038-0,Spanish 2,18,0:19:42,0:19:44,08Q,209,N,I have to find something good.,,,"Spanish Phase 2, Units 1-30 (2003)",9
380,SP,978-1-4423-5038-0,Spanish 2,18,0:19:47,0:19:50,08R,210,M,Tengo que encontrar algo bueno.,5,S,"Spanish Phase 2, Units 1-30 (2003)",9
381,SP,978-1-4423-5038-0,Spanish 2,18,0:21:14,0:21:18,09Q,223,N,It’s difficult to find good gifts.,,,"Spanish Phase 2, Units 1-30 (2003)",14
382,SP,978-1-4423-5038-0,Spanish 2,18,0:21:20,0:21:24,09R,224,M,Es difícil encontrar regalos buenos.,5,S,"Spanish Phase 2, Units 1-30 (2003)",14
383,SP,978-1-4423-5038-0,Spanish 2,18,0:28:17,0:28:20,10Q,289,N,There you can buy very good candies.,,,"Spanish Phase 2, Units 1-30 (2003)",14
384,SP,978-1-4423-5038-0,Spanish 2,18,0:28:23,0:28:27,10R,290,F,Allí puede comprar dulces muy buenos.,6,S,"Spanish Phase 2, Units 1-30 (2003)",14
385,SP,978-1-4423-5038-0,Spanish 2,19,0:02:18,0:02:20,01Q,31,N,I’m going to take her to the doctor.,,,"Spanish Phase 2, Units 1-30 (2003)",16
386,SP,978-1-4423-5038-0,Spanish 2,19,0:02:23,0:02:26,01R,32,F,Voy a llevarla al médico.,4,S,"Spanish Phase 2, Units 1-30 (2003)",16
387,SP,978-1-4423-5038-0,Spanish 2,19,0:03:25,0:03:27,02Q,42,N,What’s happening with your son?,,,"Spanish Phase 2, Units 1-30 (2003)",5
388,SP,978-1-4423-5038-0,Spanish 2,19,0:03:29,0:03:32,02R,43,M,¿Qué pasa con su hijo?,5,Q,"Spanish Phase 2, Units 1-30 (2003)",5
389,SP,978-1-4423-5038-0,Spanish 2,19,0:06:50,0:06:54,03Q,73,N,It’s difficult to find a good doctor.,,,"Spanish Phase 2, Units 1-30 (2003)",16
390,SP,978-1-4423-5038-0,Spanish 2,19,0:06:57,0:07:00,03R,74,F,Es difícil encontrar un buen médico.,6,S,"Spanish Phase 2, Units 1-30 (2003)",16
391,SP,978-1-4423-5038-0,Spanish 2,19,0:09:15,0:09:17,04Q,96,N,I like it when it’s hot.,,,"Spanish Phase 2, Units 1-30 (2003)",19
392,SP,978-1-4423-5038-0,Spanish 2,19,0:09:20,0:09:23,04R,97,M,Me gusta cuando hace calor.,5,S,"Spanish Phase 2, Units 1-30 (2003)",19
393,SP,978-1-4423-5038-0,Spanish 2,19,0:11:30,0:11:33,05Q,117,N,I have to read the papers.,,,"Spanish Phase 2, Units 1-30 (2003)",1
394,SP,978-1-4423-5038-0,Spanish 2,19,0:11:35,0:11:38,05R,118,F,Tengo que leer los papeles.,5,S,"Spanish Phase 2, Units 1-30 (2003)",1
395,SP,978-1-4423-5038-0,Spanish 2,19,0:14:21,0:14:23,06Q,144,N,I have to read too many papers.,,,"Spanish Phase 2, Units 1-30 (2003)",1
396,SP,978-1-4423-5038-0,Spanish 2,19,0:14:26,0:14:30,06R,145,F,Tengo que leer demasiados papeles.,5,S,"Spanish Phase 2, Units 1-30 (2003)",1
397,SP,978-1-4423-5038-0,Spanish 2,19,0:16:33,0:16:35,07Q,164,N,It’s too hot to read these papers.,,,"Spanish Phase 2, Units 1-30 (2003)",1
398,SP,978-1-4423-5038-0,Spanish 2,19,0:16:39,0:16:44,07R,165,F,Hace demasiado calor para leer estos papeles.,7,S,"Spanish Phase 2, Units 1-30 (2003)",1
399,SP,978-1-4423-5038-0,Spanish 2,19,0:17:03,0:17:06,08Q,168,N,I have to buy the plane tickets.,,,"Spanish Phase 2, Units 1-30 (2003)","14,18"
400,SP,978-1-4423-5038-0,Spanish 2,19,0:17:09,0:17:12,08R,169,M,Tengo que comprar los pasajes.,5,S,"Spanish Phase 2, Units 1-30 (2003)","14,18"
401,SP,978-1-4423-5038-0,Spanish 2,19,0:19:50,0:19:53,09Q,195,N,These plane tickets are not my plane tickets!,,,"Spanish Phase 2, Units 1-30 (2003)",18
402,SP,978-1-4423-5038-0,Spanish 2,19,0:19:57,0:20:01,09R,196,M,¡Estos pasajes no son mis pasajes!,6,S,"Spanish Phase 2, Units 1-30 (2003)",18
403,SP,978-1-4423-5038-0,Spanish 2,19,0:23:14,0:23:17,10Q,226,N,Can you go to my house tomorrow evening?,,,"Spanish Phase 2, Units 1-30 (2003)",17
404,SP,978-1-4423-5038-0,Spanish 2,19,0:23:20,0:23:23,10R,227,F,¿Puede ir a mi casa mañana en la noche?,8,Q,"Spanish Phase 2, Units 1-30 (2003)",17
405,SP,978-1-4423-5038-0,Spanish 2,19,0:26:42,0:26:44,11Q,264,N,It’s a very beautiful house.,,,"Spanish Phase 2, Units 1-30 (2003)",9
406,SP,978-1-4423-5038-0,Spanish 2,19,0:26:47,0:26:50,11R,265,M,Es una casa muy bonita.,5,S,"Spanish Phase 2, Units 1-30 (2003)",9
407,SP,978-1-4423-5038-0,Spanish 2,19,0:27:08,0:27:09,12Q,268,N,My house is your house.,,,"Spanish Phase 2, Units 1-30 (2003)",9
408,SP,978-1-4423-5038-0,Spanish 2,19,0:27:13,0:27:16,12R,269,F,Mi casa es su casa.,5,S,"Spanish Phase 2, Units 1-30 (2003)",9
409,SP,978-1-4423-5038-0,Spanish 2,20,0:01:23,0:01:24,01Q,24,N,Nothing is happening.,,,"Spanish Phase 2, Units 1-30 (2003)",9
410,SP,978-1-4423-5038-0,Spanish 2,20,0:01:26,0:01:29,01R,25,M,No pasa nada.,3,S,"Spanish Phase 2, Units 1-30 (2003)",9
411,SP,978-1-4423-5038-0,Spanish 2,20,0:02:43,0:02:44,02Q,37,N,Do you read a lot?,,,"Spanish Phase 2, Units 1-30 (2003)",1
412,SP,978-1-4423-5038-0,Spanish 2,20,0:02:46,0:02:49,02R,38,F,¿Lee mucho?,2,Q,"Spanish Phase 2, Units 1-30 (2003)",1
413,SP,978-1-4423-5038-0,Spanish 2,20,0:06:13,0:06:15,03Q,76,N,I read the newspaper.,,,"Spanish Phase 2, Units 1-30 (2003)",1
414,SP,978-1-4423-5038-0,Spanish 2,20,0:06:17,0:06:20,03R,77,F,Leo el periódico.,3,S,"Spanish Phase 2, Units 1-30 (2003)",1
415,SP,978-1-4423-5038-0,Spanish 2,20,0:07:55,0:07:58,04Q,91,N,Do you have a newspaper in English?,,,"Spanish Phase 2, Units 1-30 (2003)",9
416,SP,978-1-4423-5038-0,Spanish 2,20,0:08:01,0:08:04,04R,92,F,¿Tiene un periódico en inglés?,5,Q,"Spanish Phase 2, Units 1-30 (2003)",9
417,SP,978-1-4423-5038-0,Spanish 2,20,0:10:34,0:10:37,05Q,116,N,Please take six hundred pesos.,,,"Spanish Phase 2, Units 1-30 (2003)","11,12"
418,SP,978-1-4423-5038-0,Spanish 2,20,0:10:41,0:10:45,05R,117,F,Por favor tome seiscientos pesos.,5,S,"Spanish Phase 2, Units 1-30 (2003)","11,12"
419,SP,978-1-4423-5038-0,Spanish 2,20,0:12:30,0:12:32,06Q,134,N,Take the sugar.,,,"Spanish Phase 2, Units 1-30 (2003)",6
420,SP,978-1-4423-5038-0,Spanish 2,20,0:12:34,0:12:36,06R,135,M,Tome el azúcar.,3,S,"Spanish Phase 2, Units 1-30 (2003)",6
421,SP,978-1-4423-5038-0,Spanish 2,20,0:13:42,0:13:45,07Q,146,N,I take it (m) without anything.,,,"Spanish Phase 2, Units 1-30 (2003)",9
422,SP,978-1-4423-5038-0,Spanish 2,20,0:13:47,0:13:50,07R,147,M,Lo tomo sin nada.,4,S,"Spanish Phase 2, Units 1-30 (2003)",9
423,SP,978-1-4423-5038-0,Spanish 2,20,0:13:52,0:13:54,08Q,148,N,I don’t like things with sugar.,,,"Spanish Phase 2, Units 1-30 (2003)",6
424,SP,978-1-4423-5038-0,Spanish 2,20,0:13:58,0:14:02,08R,149,F,No me gustan las cosas con azúcar.,7,S,"Spanish Phase 2, Units 1-30 (2003)",6
425,SP,978-1-4423-5038-0,Spanish 2,20,0:16:38,0:16:40,09Q,172,N,How old is your daughter?,,,"Spanish Phase 2, Units 1-30 (2003)",5
426,SP,978-1-4423-5038-0,Spanish 2,20,0:16:44,0:16:46,09R,173,F,¿Cuántos años tiene su hija?,5,Q,"Spanish Phase 2, Units 1-30 (2003)",5
427,SP,978-1-4423-5038-0,Spanish 2,20,0:17:55,0:17:58,10Q,184,N,She’s a student at the university.,,,"Spanish Phase 2, Units 1-30 (2003)",9
428,SP,978-1-4423-5038-0,Spanish 2,20,0:18:04,0:18:08,10R,186,M,Es estudiante en la universidad.,5,S,"Spanish Phase 2, Units 1-30 (2003)",9
429,SP,978-1-4423-5038-0,Spanish 2,21,0:01:46,0:01:48,01Q,26,N,He must be a good student.,,,"Spanish Phase 2, Units 1-30 (2003)",9
430,SP,978-1-4423-5038-0,Spanish 2,21,0:01:52,0:01:55,01R,27,F,Debe ser buen estudiante.,4,S,"Spanish Phase 2, Units 1-30 (2003)",9
431,SP,978-1-4423-5038-0,Spanish 2,21,0:02:31,0:02:33,02Q,33,N,In a few years.,,,"Spanish Phase 2, Units 1-30 (2003)",7
432,SP,978-1-4423-5038-0,Spanish 2,21,0:02:35,0:02:37,02R,34,M,En unos años.,3,S,"Spanish Phase 2, Units 1-30 (2003)",7
433,SP,978-1-4423-5038-0,Spanish 2,21,0:04:10,0:04:13,03Q,50,N,That’s why he’s not at the university.,,,"Spanish Phase 2, Units 1-30 (2003)",9
434,SP,978-1-4423-5038-0,Spanish 2,21,0:04:16,0:04:20,03R,51,F,Por eso no está en la universidad.,7,S,"Spanish Phase 2, Units 1-30 (2003)",9
435,SP,978-1-4423-5038-0,Spanish 2,21,0:07:46,0:07:48,04Q,85,N,All your family lives in Mexico City?,,,"Spanish Phase 2, Units 1-30 (2003)",5
436,SP,978-1-4423-5038-0,Spanish 2,21,0:07:54,0:07:58,04R,86,M,¿Toda su familia vive en la Ciudad de México?,9,Q,"Spanish Phase 2, Units 1-30 (2003)",5
437,SP,978-1-4423-5038-0,Spanish 2,21,0:10:48,0:10:50,05Q,111,N,My work ended two years ago.,,,"Spanish Phase 2, Units 1-30 (2003)","12,20"
438,SP,978-1-4423-5038-0,Spanish 2,21,0:10:54,0:10:58,05R,112,F,Mi trabajo terminó hace dos años.,6,S,"Spanish Phase 2, Units 1-30 (2003)","12,20"
439,SP,978-1-4423-5038-0,Spanish 2,21,0:12:28,0:12:30,06Q,126,N,My daughter works at a bank.,,,"Spanish Phase 2, Units 1-30 (2003)","5,11,20"
440,SP,978-1-4423-5038-0,Spanish 2,21,0:12:33,0:12:36,06R,127,M,Mi hija trabaja en un banco.,6,S,"Spanish Phase 2, Units 1-30 (2003)","5,11,20"
441,SP,978-1-4423-5038-0,Spanish 2,21,0:15:22,0:15:25,07Q,156,N,Two years ago I had more time.,,,"Spanish Phase 2, Units 1-30 (2003)","12,17"
442,SP,978-1-4423-5038-0,Spanish 2,21,0:15:28,0:15:32,07R,157,F,Hace dos años tuve más tiempo.,6,S,"Spanish Phase 2, Units 1-30 (2003)","12,17"
443,SP,978-1-4423-5038-0,Spanish 2,21,0:18:14,0:18:16,08Q,185,N,I have to make a call.,,,"Spanish Phase 2, Units 1-30 (2003)",3
444,SP,978-1-4423-5038-0,Spanish 2,21,0:18:18,0:18:21,08R,186,M,Tengo que hacer una llamada.,5,S,"Spanish Phase 2, Units 1-30 (2003)",3
445,SP,978-1-4423-5038-0,Spanish 2,21,0:18:49,0:18:51,09Q,190,N,By cell phone.,,,"Spanish Phase 2, Units 1-30 (2003)",3
446,SP,978-1-4423-5038-0,Spanish 2,21,0:18:52,0:18:55,09R,191,M,Por celular.,2,S,"Spanish Phase 2, Units 1-30 (2003)",3
447,SP,978-1-4423-5038-0,Spanish 2,21,0:19:59,0:20:00,10Q,201,N,I had it.,,,"Spanish Phase 2, Units 1-30 (2003)",7
448,SP,978-1-4423-5038-0,Spanish 2,21,0:20:02,0:20:04,10R,202,M,Lo tuve.,2,S,"Spanish Phase 2, Units 1-30 (2003)",7
449,SP,978-1-4423-5038-0,Spanish 2,22,0:02:33,0:02:35,01Q,39,N,What luck!,,,"Spanish Phase 2, Units 1-30 (2003)",7
450,SP,978-1-4423-5038-0,Spanish 2,22,0:02:37,0:02:39,01R,40,F,¡Qué suerte!,2,S,"Spanish Phase 2, Units 1-30 (2003)",7
451,SP,978-1-4423-5038-0,Spanish 2,22,0:05:37,0:05:39,02Q,74,N,I should know it (m).,,,"Spanish Phase 2, Units 1-30 (2003)",7
452,SP,978-1-4423-5038-0,Spanish 2,22,0:05:41,0:05:43,02R,75,M,Debo saberlo.,2,S,"Spanish Phase 2, Units 1-30 (2003)",7
453,SP,978-1-4423-5038-0,Spanish 2,22,0:07:11,0:07:13,03Q,89,N,What’s the problem with your car?,,,"Spanish Phase 2, Units 1-30 (2003)",18
454,SP,978-1-4423-5038-0,Spanish 2,22,0:07:17,0:07:20,03R,90,M,¿Cuál es el problema con su coche?,7,Q,"Spanish Phase 2, Units 1-30 (2003)",18
455,SP,978-1-4423-5038-0,Spanish 2,22,0:08:48,0:08:50,04Q,104,N,It isn’t working well.,,,"Spanish Phase 2, Units 1-30 (2003)",7
456,SP,978-1-4423-5038-0,Spanish 2,22,0:08:52,0:08:55,04R,105,M,No funciona bien.,3,S,"Spanish Phase 2, Units 1-30 (2003)",7
457,SP,978-1-4423-5038-0,Spanish 2,22,0:10:06,0:10:09,05Q,117,N,It’s going to be ready in an hour.,,,"Spanish Phase 2, Units 1-30 (2003)",17
458,SP,978-1-4423-5038-0,Spanish 2,22,0:10:12,0:10:14,05R,118,M,Va a estar listo en una hora.,6,S,"Spanish Phase 2, Units 1-30 (2003)",17
459,SP,978-1-4423-5038-0,Spanish 2,22,0:13:31,0:13:33,06Q,150,N,He likes to play tennis.,,,"Spanish Phase 2, Units 1-30 (2003)",1
460,SP,978-1-4423-5038-0,Spanish 2,22,0:13:35,0:13:38,06R,151,M,Le gusta jugar al tenis.,5,S,"Spanish Phase 2, Units 1-30 (2003)",1
461,SP,978-1-4423-5038-0,Spanish 2,22,0:14:25,0:14:27,07Q,157,N,Do YOU play tennis?,,,"Spanish Phase 2, Units 1-30 (2003)",1
462,SP,978-1-4423-5038-0,Spanish 2,22,0:14:29,0:14:31,07R,158,F,¿Usted juega al tenis?,4,Q,"Spanish Phase 2, Units 1-30 (2003)",1
463,SP,978-1-4423-5038-0,Spanish 2,22,0:17:05,0:17:07,08Q,183,N,I had good luck.,,,"Spanish Phase 2, Units 1-30 (2003)",7
464,SP,978-1-4423-5038-0,Spanish 2,22,0:17:09,0:17:12,08R,184,F,Tuve buena suerte.,3,S,"Spanish Phase 2, Units 1-30 (2003)",7
465,SP,978-1-4423-5038-0,Spanish 2,22,0:19:44,0:19:47,09Q,208,N,I’ve lived here since February.,,,"Spanish Phase 2, Units 1-30 (2003)",17
466,SP,978-1-4423-5038-0,Spanish 2,22,0:19:52,0:19:56,09R,210,M,Vivo aquí desde febrero.,4,S,"Spanish Phase 2, Units 1-30 (2003)",17
467,SP,978-1-4423-5038-0,Spanish 2,22,0:20:46,0:20:48,10Q,217,N,Good luck in finding the house.,,,"Spanish Phase 2, Units 1-30 (2003)",9
468,SP,978-1-4423-5038-0,Spanish 2,22,0:20:52,0:20:56,10R,218,M,Buena suerte en encontrar la casa.,6,S,"Spanish Phase 2, Units 1-30 (2003)",9
469,SP,978-1-4423-5038-0,Spanish 2,22,0:24:48,0:24:50,11Q,250,N,You read in English?,,,"Spanish Phase 2, Units 1-30 (2003)",1
470,SP,978-1-4423-5038-0,Spanish 2,22,0:24:52,0:24:54,11R,251,F,¿Lees en inglés?,3,Q,"Spanish Phase 2, Units 1-30 (2003)",1
471,SP,978-1-4423-5038-0,Spanish 2,22,0:25:06,0:25:08,12Q,253,N,I read in English every day.,,,"Spanish Phase 2, Units 1-30 (2003)",1
472,SP,978-1-4423-5038-0,Spanish 2,22,0:25:12,0:25:16,12R,254,M,Leo en inglés todos los días.,6,S,"Spanish Phase 2, Units 1-30 (2003)",1
473,SP,978-1-4423-5038-0,Spanish 2,23,0:01:43,0:01:46,01Q,29,N,I don’t know why it isn’t working.,,,"Spanish Phase 2, Units 1-30 (2003)",9
474,SP,978-1-4423-5038-0,Spanish 2,23,0:01:49,0:01:53,01R,30,F,No sé por qué no funciona.,6,S,"Spanish Phase 2, Units 1-30 (2003)",9
475,SP,978-1-4423-5038-0,Spanish 2,23,0:02:09,0:02:12,02Q,33,N,They can’t find the problem.,,,"Spanish Phase 2, Units 1-30 (2003)",9
476,SP,978-1-4423-5038-0,Spanish 2,23,0:02:16,0:02:19,02R,34,F,No pueden encontrar el problema.,5,S,"Spanish Phase 2, Units 1-30 (2003)",9
477,SP,978-1-4423-5038-0,Spanish 2,23,0:05:29,0:05:31,03Q,61,N,I can take you.,,,"Spanish Phase 2, Units 1-30 (2003)",7
478,SP,978-1-4423-5038-0,Spanish 2,23,0:05:33,0:05:36,03R,62,M,Puedo llevarte.,2,S,"Spanish Phase 2, Units 1-30 (2003)",7
479,SP,978-1-4423-5038-0,Spanish 2,23,0:08:53,0:08:55,04Q,99,N,I play a little.,,,"Spanish Phase 2, Units 1-30 (2003)",9
480,SP,978-1-4423-5038-0,Spanish 2,23,0:08:57,0:08:59,04R,100,F,Juego un poco.,3,S,"Spanish Phase 2, Units 1-30 (2003)",9
481,SP,978-1-4423-5038-0,Spanish 2,23,0:10:44,0:10:46,05Q,113,N,Is she a good friend of yours?,,,"Spanish Phase 2, Units 1-30 (2003)",5
482,SP,978-1-4423-5038-0,Spanish 2,23,0:10:49,0:10:52,05R,114,F,¿Es buena amiga tuya?,4,Q,"Spanish Phase 2, Units 1-30 (2003)",5
483,SP,978-1-4423-5038-0,Spanish 2,23,0:11:15,0:11:17,06Q,117,N,We play tennis together.,,,"Spanish Phase 2, Units 1-30 (2003)",1
484,SP,978-1-4423-5038-0,Spanish 2,23,0:11:19,0:11:22,06R,118,M,Jugamos al tenis juntos.,4,S,"Spanish Phase 2, Units 1-30 (2003)",1
