Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Skills
330,GR,978-1-4423-5034-2,German 2,16,0:12:26,0:12:27,4R,138,M,Es war sehr interessant.,4,S,"German Phase 2, Units 1-30 (2003)",7
331,GR,978-1-4423-5034-2,German 2,16,0:20:43,0:20:45,5Q,222,N,I have to make a phone call.,,,"German Phase 2, Units 1-30 (2003)","1,3"
332,GR,978-1-4423-5034-2,German 2,16,0:20:48,0:20:50,5R,223,M,Ich muss telefonieren.,3,S,"German Phase 2, Units 1-30 (2003)","1,3"
333,GR,978-1-4423-5034-2,German 2,16,0:21:37,0:21:39,6Q,230,N,Over there is a telephone.,,,"German Phase 2, Units 1-30 (2003)","3,4"
334,GR,978-1-4423-5034-2,German 2,16,0:21:43,0:21:45,6R,231,F,Dort drüben ist ein Telefon.,5,S,"German Phase 2, Units 1-30 (2003)","3,4"
335,GR,978-1-4423-5034-2,German 2,16,0:22:32,0:22:33,7Q,240,N,What do you need?,,,"German Phase 2, Units 1-30 (2003)","14,16"
336,GR,978-1-4423-5034-2,German 2,16,0:22:35,0:22:37,7R,241,F,Was brauchen Sie?,3,Q,"German Phase 2, Units 1-30 (2003)","14,16"
337,GR,978-1-4423-5034-2,German 2,16,0:24:08,0:24:10,8Q,257,N,I need the right number.,,,"German Phase 2, Units 1-30 (2003)",3
338,GR,978-1-4423-5034-2,German 2,16,0:24:14,0:24:15,8R,258,M,Ich brauche die richtige Nummer.,5,S,"German Phase 2, Units 1-30 (2003)",3
339,GR,978-1-4423-5034-2,German 2,16,0:26:28,0:26:30,9Q,283,N,I need another number.,,,"German Phase 2, Units 1-30 (2003)",3
340,GR,978-1-4423-5034-2,German 2,16,0:26:31,0:26:36,9R,284,M,Ich brauche noch eine Nummer.,5,S,"German Phase 2, Units 1-30 (2003)",3
341,GR,978-1-4423-5034-2,German 2,16,0:27:02,0:27:05,10Q,289,N,Do you need it again?,,,"German Phase 2, Units 1-30 (2003)","7,16"
342,GR,978-1-4423-5034-2,German 2,16,0:27:07,0:27:10,10R,290,F,Brauchen Sie es noch einmal?,5,Q,"German Phase 2, Units 1-30 (2003)","7,16"
343,GR,978-1-4423-5034-2,German 2,17,0:03:43,0:03:45,1Q,54,N,In order to go to a concert.,,,"German Phase 2, Units 1-30 (2003)",1
344,GR,978-1-4423-5034-2,German 2,17,0:03:48,0:03:50,1R,55,F,Um in ein Konzert zu gehen.,6,S,"German Phase 2, Units 1-30 (2003)",1
345,GR,978-1-4423-5034-2,German 2,17,0:03:55,0:03:56,2Q,56,N,I was at the concert.,,,"German Phase 2, Units 1-30 (2003)",1
346,GR,978-1-4423-5034-2,German 2,17,0:03:59,0:04:01,2R,57,F,Ich war im Konzert.,4,S,"German Phase 2, Units 1-30 (2003)",1
347,GR,978-1-4423-5034-2,German 2,17,0:04:53,0:04:55,3Q,67,N,How old are his sons now?,,,"German Phase 2, Units 1-30 (2003)","5,17"
348,GR,978-1-4423-5034-2,German 2,17,0:04:59,0:05:01,3R,68,M,Wie alt sind seine Söhne jetzt?,6,Q,"German Phase 2, Units 1-30 (2003)","5,17"
349,GR,978-1-4423-5034-2,German 2,17,0:08:55,0:08:56,4Q,104,N,She’s an interesting woman.,,,"German Phase 2, Units 1-30 (2003)",5
350,GR,978-1-4423-5034-2,German 2,17,0:08:59,0:09:05,4R,105,F,Sie ist eine interessante Frau.,5,S,"German Phase 2, Units 1-30 (2003)",5
351,GR,978-1-4423-5034-2,German 2,17,0:10:51,0:10:53,5Q,122,M,"But at the moment, I’m without work.",,,"German Phase 2, Units 1-30 (2003)","17,20"
352,GR,978-1-4423-5034-2,German 2,17,0:10:48,0:10:50,5R,121,M,Aber im Moment bin ich ohne Arbeit.,7,S,"German Phase 2, Units 1-30 (2003)","17,20"
353,GR,978-1-4423-5034-2,German 2,17,0:10:57,0:10:59,6Q,123,N,Can I make a telephone call here?,,,"German Phase 2, Units 1-30 (2003)",3
354,GR,978-1-4423-5034-2,German 2,17,0:11:02,0:11:03,6R,124,F,Kann ich hier telefonieren?,4,Q,"German Phase 2, Units 1-30 (2003)",3
355,GR,978-1-4423-5034-2,German 2,17,0:12:03,0:12:05,7Q,141,N,Go to the post office.,,,"German Phase 2, Units 1-30 (2003)",4
356,GR,978-1-4423-5034-2,German 2,17,0:12:08,0:12:09,7R,142,M,Gehen Sie zur Post.,4,S,"German Phase 2, Units 1-30 (2003)",4
357,GR,978-1-4423-5034-2,German 2,17,0:16:14,0:16:16,8Q,181,N,It’s not the right telephone number.,,,"German Phase 2, Units 1-30 (2003)","3,9"
358,GR,978-1-4423-5034-2,German 2,17,0:16:19,0:16:23,8R,186,F,Es ist nicht die richtige Telefonnummer.,6,S,"German Phase 2, Units 1-30 (2003)","3,9"
359,GR,978-1-4423-5034-2,German 2,17,0:17:57,0:17:59,9Q,199,N,Where did you live previously?,,,"German Phase 2, Units 1-30 (2003)",10
360,GR,978-1-4423-5034-2,German 2,17,0:18:02,0:18:04,9R,200,F,Wo haben Sie früher gewohnt?,5,Q,"German Phase 2, Units 1-30 (2003)",10
361,GR,978-1-4423-5034-2,German 2,17,0:20:47,0:20:49,10Q,226,N,He still goes to school.,,,"German Phase 2, Units 1-30 (2003)",5
362,GR,978-1-4423-5034-2,German 2,17,0:20:52,0:20:54,10R,227,M,Er geht noch zur Schule.,5,S,"German Phase 2, Units 1-30 (2003)",5
363,GR,978-1-4423-5034-2,German 2,18,0:03:12,0:03:14,1Q,48,N,He’s studying medicine.,,,"German Phase 2, Units 1-30 (2003)","8,20"
364,GR,978-1-4423-5034-2,German 2,18,0:03:17,0:03:19,1R,49,M,Er studiert Medizin.,3,S,"German Phase 2, Units 1-30 (2003)","8,20"
365,GR,978-1-4423-5034-2,German 2,18,0:06:34,0:06:36,2Q,81,N,There’s the university.,,,"German Phase 2, Units 1-30 (2003)","4,20"
366,GR,978-1-4423-5034-2,German 2,18,0:06:39,0:06:41,2R,82,F,Dort ist die Universität.,4,S,"German Phase 2, Units 1-30 (2003)","4,20"
367,GR,978-1-4423-5034-2,German 2,18,0:07:21,0:07:23,3Q,89,N,The post office is on Post Office Street.,,,"German Phase 2, Units 1-30 (2003)","4,9,20"
368,GR,978-1-4423-5034-2,German 2,18,0:07:28,0:07:30,3R,90,F,Die Post ist in der Poststraße,6,S,"German Phase 2, Units 1-30 (2003)","4,9,20"
369,GR,978-1-4423-5034-2,German 2,18,0:08:21,0:08:26,4Q,99,N,The address is Post Office Street Number two.,,,"German Phase 2, Units 1-30 (2003)","4,12,20"
370,GR,978-1-4423-5034-2,German 2,18,0:08:29,0:08:33,4R,100,F,Die Adresse ist Poststraße Nummer zwei.,6,S,"German Phase 2, Units 1-30 (2003)","4,12,20"
371,GR,978-1-4423-5034-2,German 2,18,0:11:07,0:11:08,5Q,129,N,She writes many letters.,,,"German Phase 2, Units 1-30 (2003)","1,3"
372,GR,978-1-4423-5034-2,German 2,18,0:11:12,0:11:13,5R,130,M,Sie schreibt viele Briefe.,4,S,"German Phase 2, Units 1-30 (2003)","1,3"
373,GR,978-1-4423-5034-2,German 2,18,0:11:30,0:11:32,6Q,133,N,Do you write a lot of letters?,,,"German Phase 2, Units 1-30 (2003)","1,3"
374,GR,978-1-4423-5034-2,German 2,18,0:11:37,0:11:38,6R,134,F,Schreiben Sie viele Briefe?,4,Q,"German Phase 2, Units 1-30 (2003)","1,3"
375,GR,978-1-4423-5034-2,German 2,18,0:13:50,0:13:51,7Q,157,N,They no longer live at home.,,,"German Phase 2, Units 1-30 (2003)",5
376,GR,978-1-4423-5034-2,German 2,18,0:13:54,0:13:58,7R,158,M,Sie wohnen nicht mehr zu Hause.,6,S,"German Phase 2, Units 1-30 (2003)",5
377,GR,978-1-4423-5034-2,German 2,18,0:18:51,0:18:53,8Q,207,N,My daughter writes often.,,,"German Phase 2, Units 1-30 (2003)","1,5,17"
378,GR,978-1-4423-5034-2,German 2,18,0:18:56,0:19:00,8R,208,F,Meine Tochter schreibt oft.,4,S,"German Phase 2, Units 1-30 (2003)","1,5,17"
379,GR,978-1-4423-5034-2,German 2,18,0:21:00,0:21:02,9Q,227,N,"Yes, my wife needs a doctor.",,,"German Phase 2, Units 1-30 (2003)""","5,8,16"
380,GR,978-1-4423-5034-2,German 2,18,0:21:06,0:21:08,9R,228,M,"Ja, Meine Frau braucht einen Arzt.",6,S,"German Phase 2, Units 1-30 (2003)","5,8,16"
381,GR,978-1-4423-5034-2,German 2,18,0:25:25,0:25:27,10Q,274,N,Could I make a call here?,,,"German Phase 2, Units 1-30 (2003)","3,4"
382,GR,978-1-4423-5034-2,German 2,18,0:25:30,0:25:32,10R,275,M,Könnte ich hier telefonieren?,4,Q,"German Phase 2, Units 1-30 (2003)","3,4"
383,GR,978-1-4423-5034-2,German 2,19,0:01:26,0:01:28,1Q,27,N,They are acquaintances of mine.,,,"German Phase 2, Units 1-30 (2003)",5
384,GR,978-1-4423-5034-2,German 2,19,0:01:31,0:01:33,1R,28,F,Sie sind Bekannte von mir.,5,S,"German Phase 2, Units 1-30 (2003)",5
385,GR,978-1-4423-5034-2,German 2,19,0:02:07,0:02:09,2Q,33,N,I believe that I know them.,,,"German Phase 2, Units 1-30 (2003)",9
386,GR,978-1-4423-5034-2,German 2,19,0:02:12,0:02:13,2R,34,M,"Ich glaube, dass ich sie kenne.",6,S,"German Phase 2, Units 1-30 (2003)",9
387,GR,978-1-4423-5034-2,German 2,19,0:05:23,0:05:26,3Q,61,N,I believe that she no longer goes to school.,,,"German Phase 2, Units 1-30 (2003)",9
388,GR,978-1-4423-5034-2,German 2,19,0:05:36,0:05:38,3R,62,F,"Ich glaube, dass sie nicht mehr zur Schule geht.",9,S,"German Phase 2, Units 1-30 (2003)",9
389,GR,978-1-4423-5034-2,German 2,19,0:11:18,0:11:20,4Q,122,N,How do I get to the post office?,,,"German Phase 2, Units 1-30 (2003)","4,20"
390,GR,978-1-4423-5034-2,German 2,19,11:26..16,0:11:28,4R,124,F,Wie komme ich zur Post?,5,Q,"German Phase 2, Units 1-30 (2003)","4,20"
391,GR,978-1-4423-5034-2,German 2,19,0:12:12,0:12:13,5Q,132,N,What is the address?,,,"German Phase 2, Units 1-30 (2003)","4,18"
392,GR,978-1-4423-5034-2,German 2,19,0:12:19,0:12:20,5R,134,F,Wie ist die Adresse?,4,Q,"German Phase 2, Units 1-30 (2003)","4,18"
393,GR,978-1-4423-5034-2,German 2,19,0:14:58,0:14:59,6Q,159,N,And then turn to the right.,,,"German Phase 2, Units 1-30 (2003)",4
394,GR,978-1-4423-5034-2,German 2,19,0:15:06,0:15:08,6R,160,M,Und dann biegen Sie nach rechts ab.,7,S,"German Phase 2, Units 1-30 (2003)",4
395,GR,978-1-4423-5034-2,German 2,19,0:16:11,0:16:13,7Q,170,N,Then you get to the post office.,,,"German Phase 2, Units 1-30 (2003)","4,20"
396,GR,978-1-4423-5034-2,German 2,19,0:16:18,0:16:20,7R,171,M,Dann kommen Sie zur Post.,5,S,"German Phase 2, Units 1-30 (2003)","4,20"
397,GR,978-1-4423-5034-2,German 2,19,0:19:27,0:19:28,8Q,203,N,How can I help you?,,,"German Phase 2, Units 1-30 (2003)","13,16"
398,GR,978-1-4423-5034-2,German 2,19,0:19:31,0:19:33,8R,204,M,Wie kann ich Ihnen helfen?,5,Q,"German Phase 2, Units 1-30 (2003)","13,16"
399,GR,978-1-4423-5034-2,German 2,19,0:23:40,0:23:42,9Q,247,N,Because it’s a holiday.,,,"German Phase 2, Units 1-30 (2003)","7,17"
400,GR,978-1-4423-5034-2,German 2,19,0:23:47,0:23:49,9R,248,M,Weil es ein Feiertag ist.,5,S,"German Phase 2, Units 1-30 (2003)","7,17"
401,GR,978-1-4423-5034-2,German 2,19,0:24:35,0:24:37,10Q,254,N,Is the pharmacy also closed?,,,"German Phase 2, Units 1-30 (2003)","8,14,16,20"
402,GR,978-1-4423-5034-2,German 2,19,0:24:40,0:24:43,10R,255,F,Ist die Apotheke auch geschlossen?,5,Q,"German Phase 2, Units 1-30 (2003)","8,14,16,20"
403,GR,978-1-4423-5034-2,German 2,20,0:01:12,0:01:13,1Q,29,N,Is today a holiday?,,,"German Phase 2, Units 1-30 (2003)","16,17"
404,GR,978-1-4423-5034-2,German 2,20,0:01:17,0:01:18,1R,30,M,Ist heute ein Feiertag?,4,Q,"German Phase 2, Units 1-30 (2003)","16,17"
405,GR,978-1-4423-5034-2,German 2,20,0:06:39,0:06:42,2Q,79,N,After fifty meters you get to a traffic light.,,,"German Phase 2, Units 1-30 (2003)","4,12"
406,GR,978-1-4423-5034-2,German 2,20,0:06:49,0:06:52,2R,81,F,Nach fünfzig Metern kommen Sie zu einer Ampel.,8,S,"German Phase 2, Units 1-30 (2003)","4,12"
407,GR,978-1-4423-5034-2,German 2,20,0:09:15,0:09:18,3Q,107,N,I also have to go to the post office.,,,"German Phase 2, Units 1-30 (2003)","4,20"
408,GR,978-1-4423-5034-2,German 2,20,0:09:21,0:09:24,3R,108,F,Ich muss auch zur Post gehen.,6,S,"German Phase 2, Units 1-30 (2003)","4,20"
409,GR,978-1-4423-5034-2,German 2,20,0:12:36,0:12:37,4Q,142,N,She e-mails me often.,,,"German Phase 2, Units 1-30 (2003)","3,5"
410,GR,978-1-4423-5034-2,German 2,20,0:12:33,0:12:34,4R,141,M,Sie schreibt mir oft per e-mail.,6,S,"German Phase 2, Units 1-30 (2003)","3,5"
411,GR,978-1-4423-5034-2,German 2,20,0:13:03,0:13:06,5Q,149,N,Do you know that my husband was a doctor?,,,"German Phase 2, Units 1-30 (2003)","5,20"
412,GR,978-1-4423-5034-2,German 2,20,0:13:13,0:13:15,5R,151,F,"Wissen Sie, dass mein Mann Arzt war?",7,Q,"German Phase 2, Units 1-30 (2003)","5,20"
413,GR,978-1-4423-5034-2,German 2,20,0:15:49,0:15:52,6Q,179,N,I’m looking for a pharmacy on Main Street.,,,"German Phase 2, Units 1-30 (2003)","4,8,16"
414,GR,978-1-4423-5034-2,German 2,20,0:15:57,0:15:59,6R,180,M,Ich suche eine Apotheke in der Hauptstraße.,7,S,"German Phase 2, Units 1-30 (2003)","4,8,16"
415,GR,978-1-4423-5034-2,German 2,20,0:16:17,0:16:19,7Q,182,N,Could you help me?,,,"German Phase 2, Units 1-30 (2003)","13,16"
416,GR,978-1-4423-5034-2,German 2,20,0:16:21,0:16:23,7R,183,M,Könnten Sie mir helfen?,4,Q,"German Phase 2, Units 1-30 (2003)","13,16"
417,GR,978-1-4423-5034-2,German 2,20,0:19:31,0:19:33,8Q,215,N,If you take the correct road.,,,"German Phase 2, Units 1-30 (2003)",4
418,GR,978-1-4423-5034-2,German 2,20,0:19:39,0:19:41,8R,216,F,Wenn Sie die richtige Straße nehmen.,6,S,"German Phase 2, Units 1-30 (2003)",4
419,GR,978-1-4423-5034-2,German 2,20,0:24:04,0:24:06,9Q,257,N,I believe that one drives pretty slowly.,,,"German Phase 2, Units 1-30 (2003)","9,12,18"
420,GR,978-1-4423-5034-2,German 2,20,0:24:10,0:24:13,9R,258,F,"Ich glaube, dass man ziemlich langsam fährt.",7,S,"German Phase 2, Units 1-30 (2003)","9,12,18"
421,GR,978-1-4423-5034-2,German 2,20,0:27:14,0:27:16,10Q,290,N,I could drive more slowly.,,,"German Phase 2, Units 1-30 (2003)","1,18"
422,GR,978-1-4423-5034-2,German 2,20,0:27:19,0:27:23,10R,291,F,Ich könnte langsamer fahren.,4,S,"German Phase 2, Units 1-30 (2003)","1,18"
423,GR,978-1-4423-5034-2,German 2,21,0:01:47,0:01:49,1Q,42,N,Could you tell me where Main Street is?,,,"German Phase 2, Units 1-30 (2003)","4,18"
424,GR,978-1-4423-5034-2,German 2,21,0:01:54,0:01:56,1R,43,M,"Könnten Sie mir sagen, wo die Hauptstraße ist?",8,Q,"German Phase 2, Units 1-30 (2003)","4,18"
425,GR,978-1-4423-5034-2,German 2,21,0:07:06,0:07:08,2Q,95,N,Am I driving too fast?,,,"German Phase 2, Units 1-30 (2003)","1,18"
426,GR,978-1-4423-5034-2,German 2,21,0:07:13,0:07:15,2R,96,F,Fahre ich zu schnell?,4,Q,"German Phase 2, Units 1-30 (2003)","1,18"
427,GR,978-1-4423-5034-2,German 2,21,0:08:05,0:08:07,3Q,105,N,"I believe, I’m driving fairly slowly.",,,"German Phase 2, Units 1-30 (2003)","1,9"
428,GR,978-1-4423-5034-2,German 2,21,0:08:12,0:08:15,3R,106,F,"Ich glaube, ich fahre ziemlich langsam.",6,S,"German Phase 2, Units 1-30 (2003)","1,9"
429,GR,978-1-4423-5034-2,German 2,21,0:09:11,0:09:12,4Q,116,N,Could you drive more slowly?,,,"German Phase 2, Units 1-30 (2003)","16,18"
430,GR,978-1-4423-5034-2,German 2,21,0:09:17,0:09:18,4R,117,M,Könntest du langsamer fahren?,4,Q,"German Phase 2, Units 1-30 (2003)","16,18"
431,GR,978-1-4423-5034-2,German 2,21,0:11:01,0:11:04,5Q,134,N,We’re going to have more time in the restaurant ---,,,"German Phase 2, Units 1-30 (2003)","5,6,17"
432,GR,978-1-4423-5034-2,German 2,21,0:11:09,0:11:14,5R,136,F,Wir haben im Restaurant mehr Zeit ---,6,S,"German Phase 2, Units 1-30 (2003)","5,6,17"
433,GR,978-1-4423-5034-2,German 2,21,0:11:28,0:11:31,6Q,138,N,If I drive faster now.,,,"German Phase 2, Units 1-30 (2003)","17,18"
434,GR,978-1-4423-5034-2,German 2,21,0:11:37,0:11:39,6R,139,F,Wenn ich jetzt schneller fahre.,5,S,"German Phase 2, Units 1-30 (2003)","17,18"
435,GR,978-1-4423-5034-2,German 2,21,0:18:15,0:18:16,7Q,207,N,Could you drive me into town?,,,"German Phase 2, Units 1-30 (2003)",18
436,GR,978-1-4423-5034-2,German 2,21,0:18:21,0:18:23,7R,208,F,Könntest du mich in die Stadt fahren?,7,Q,"German Phase 2, Units 1-30 (2003)",18
437,GR,978-1-4423-5034-2,German 2,21,0:20:03,0:20:05,8Q,224,N,My car doesn’t work.,,,"German Phase 2, Units 1-30 (2003)","9,18"
438,GR,978-1-4423-5034-2,German 2,21,0:20:08,0:20:10,8R,225,F,Mein Auto geht nicht.,4,S,"German Phase 2, Units 1-30 (2003)","9,18"
439,GR,978-1-4423-5034-2,German 2,21,0:20:55,0:20:57,9Q,232,N,Do you have no more gas?,,,"German Phase 2, Units 1-30 (2003)",18
440,GR,978-1-4423-5034-2,German 2,21,0:21:03,0:21:05,9R,233,M,Hast du kein Benzin mehr?,5,Q,"German Phase 2, Units 1-30 (2003)",18
441,GR,978-1-4423-5034-2,German 2,21,0:25:00,0:25:03,10Q,273,N,Where can I find an open pharmacy?,,,"German Phase 2, Units 1-30 (2003)","8,16,20"
442,GR,978-1-4423-5034-2,German 2,21,0:25:06,0:25:12,10R,274,M,Wo kann ich eine geöffnete Apotheke finden?,7,Q,"German Phase 2, Units 1-30 (2003)","8,16,20"
443,GR,978-1-4423-5034-2,German 2,21,0:26:38,0:26:40,11Q,288,N,I need only a couple of minutes.,,,"German Phase 2, Units 1-30 (2003)",17
444,GR,978-1-4423-5034-2,German 2,21,0:26:43,0:26:46,11R,289,F,Ich brauche nur ein paar Minuten.,6,S,"German Phase 2, Units 1-30 (2003)",17
445,GR,978-1-4423-5034-2,German 2,22,0:03:26,0:03:30,1Q,46,N,You have to drive pretty far.,,,"German Phase 2, Units 1-30 (2003)","4,18"
446,GR,978-1-4423-5034-2,German 2,22,0:03:32,0:03:36,1R,47,F,Sie müssen ziemlich weit fahren.,5,S,"German Phase 2, Units 1-30 (2003)","4,18"
447,GR,978-1-4423-5034-2,German 2,22,0:05:43,0:05:45,2Q,70,N,Are you going right away?,,,"German Phase 2, Units 1-30 (2003)","4,18"
448,GR,978-1-4423-5034-2,German 2,22,0:05:48,0:05:50,2R,71,F,Gehst du sofort?,3,Q,"German Phase 2, Units 1-30 (2003)","4,18"
449,GR,978-1-4423-5034-2,German 2,22,0:06:16,0:06:19,3Q,76,N,I’d like to go right away.,,,"German Phase 2, Units 1-30 (2003)","4,18"
450,GR,978-1-4423-5034-2,German 2,22,0:06:21,0:06:24,3R,77,M,Ich möchte sofort gehen.,4,S,"German Phase 2, Units 1-30 (2003)","4,18"
451,GR,978-1-4423-5034-2,German 2,22,0:10:05,0:10:09,4Q,114,N,A bicycle goes much slower than a car.,,,"German Phase 2, Units 1-30 (2003)","1,18"
452,GR,978-1-4423-5034-2,German 2,22,0:10:12,0:10:16,4R,115,M,Ein Fahrrad fährt viel langsamer als ein Auto.,8,S,"German Phase 2, Units 1-30 (2003)","1,18"
453,GR,978-1-4423-5034-2,German 2,22,0:15:53,0:15:54,5Q,172,N,Which car?,,,"German Phase 2, Units 1-30 (2003)",18
454,GR,978-1-4423-5034-2,German 2,22,0:15:57,0:15:59,5R,173,F,Welches Auto?,2,Q,"German Phase 2, Units 1-30 (2003)",18
455,GR,978-1-4423-5034-2,German 2,22,0:17:43,0:17:47,6Q,192,N,You could take my bicycle.,,,"German Phase 2, Units 1-30 (2003)","1,18"
456,GR,978-1-4423-5034-2,German 2,22,0:17:49,0:17:52,6R,193,F,Du könntest mein Fahrrad nehmen.,5,S,"German Phase 2, Units 1-30 (2003)","1,18"
457,GR,978-1-4423-5034-2,German 2,22,0:19:58,0:20:00,7Q,214,N,We could play tennis.,,,"German Phase 2, Units 1-30 (2003)",1
458,GR,978-1-4423-5034-2,German 2,22,0:20:03,0:20:05,7R,215,F,Wir könnten Tennis spielen.,4,S,"German Phase 2, Units 1-30 (2003)",1
459,GR,978-1-4423-5034-2,German 2,22,0:22:36,0:22:37,8Q,240,N,Great!,,,"German Phase 2, Units 1-30 (2003)",7
460,GR,978-1-4423-5034-2,German 2,22,0:22:40,0:22:41,8R,241,F,Prima!,1,S,"German Phase 2, Units 1-30 (2003)",7
461,GR,978-1-4423-5034-2,German 2,22,0:23:19,0:23:21,9Q,248,N,That’s a good idea.,,,"German Phase 2, Units 1-30 (2003)",7
462,GR,978-1-4423-5034-2,German 2,22,0:23:24,0:23:26,9R,249,M,Das ist eine gute Idee.,5,S,"German Phase 2, Units 1-30 (2003)",7
463,GR,978-1-4423-5034-2,German 2,22,0:24:27,0:24:29,10Q,259,N,Perhaps we’re not playing tennis alone.,,,"German Phase 2, Units 1-30 (2003)",1
464,GR,978-1-4423-5034-2,German 2,22,0:24:36,0:24:38,10R,261,F,Vielleicht spielen wir nicht alleine Tennis.,6,S,"German Phase 2, Units 1-30 (2003)",1
465,GR,978-1-4423-5034-2,German 2,22,0:25:38,0:25:40,11Q,273,N,We could play together.,,,"German Phase 2, Units 1-30 (2003)",1
466,GR,978-1-4423-5034-2,German 2,22,0:25:43,0:25:45,11R,274,F,Wir könnten zusammen spielen.,4,S,"German Phase 2, Units 1-30 (2003)",1
467,GR,978-1-4423-5034-2,German 2,23,0:02:54,0:02:56,1Q,50,N,I have to find the book.,,,"German Phase 2, Units 1-30 (2003)",1
468,GR,978-1-4423-5034-2,German 2,23,0:02:59,0:03:01,1R,51,M,Ich muss das Buch finden.,5,S,"German Phase 2, Units 1-30 (2003)",1
469,GR,978-1-4423-5034-2,German 2,23,0:05:14,0:05:16,2Q,73,N,I thought that it was over there.,,,"German Phase 2, Units 1-30 (2003)",4
470,GR,978-1-4423-5034-2,German 2,23,0:05:19,0:05:22,2R,74,M,"Ich dachte, dass es dort drüben war.",7,S,"German Phase 2, Units 1-30 (2003)",4
471,GR,978-1-4423-5034-2,German 2,23,0:08:59,0:09:01,3Q,111,N,I don’t know why it doesn’t work any more.,,,"German Phase 2, Units 1-30 (2003)",9
472,GR,978-1-4423-5034-2,German 2,23,0:09:05,0:09:07,3R,112,M,"Ich weiß nicht, warum es nicht mehr geht.",8,S,"German Phase 2, Units 1-30 (2003)",9
473,GR,978-1-4423-5034-2,German 2,23,0:10:13,0:10:15,4Q,124,N,I don’t have a car any more.,,,"German Phase 2, Units 1-30 (2003)","9,18"
474,GR,978-1-4423-5034-2,German 2,23,0:10:18,0:10:19,4R,125,M,Ich habe kein Auto mehr.,5,S,"German Phase 2, Units 1-30 (2003)","9,18"
475,GR,978-1-4423-5034-2,German 2,23,0:16:05,0:16:07,5Q,182,N,What did you do today?,,,"German Phase 2, Units 1-30 (2003)","1,17"
476,GR,978-1-4423-5034-2,German 2,23,0:16:10,0:16:12,5R,183,F,Was hast du heute gemacht?,5,Q,"German Phase 2, Units 1-30 (2003)","1,17"
477,GR,978-1-4423-5034-2,German 2,23,0:19:08,0:19:09,6Q,210,N,Do you know him?,,,"German Phase 2, Units 1-30 (2003)","5,10"
478,GR,978-1-4423-5034-2,German 2,23,0:19:12,0:19:13,6R,211,M,Kennst du ihn?,3,Q,"German Phase 2, Units 1-30 (2003)","5,10"
479,GR,978-1-4423-5034-2,German 2,23,0:19:47,0:19:49,7Q,216,N,He’s also an acquaintance of mine.,,,"German Phase 2, Units 1-30 (2003)","5,20"
480,GR,978-1-4423-5034-2,German 2,23,0:19:53,0:19:54,7R,217,F,Er ist auch ein Bekannter von mir.,7,S,"German Phase 2, Units 1-30 (2003)","5,20"
481,GR,978-1-4423-5034-2,German 2,23,0:27:19,0:27:21,8Q,290,N,Who plays better tennis?,,,"German Phase 2, Units 1-30 (2003)",1
482,GR,978-1-4423-5034-2,German 2,23,0:27:26,0:27:27,8R,291,F,Wer spielt besser Tennis?,4,Q,"German Phase 2, Units 1-30 (2003)",1
483,GR,978-1-4423-5034-2,German 2,23,0:28:05,0:28:06,9Q,297,N,What time is it?,,,"German Phase 2, Units 1-30 (2003)","7,17"
484,GR,978-1-4423-5034-2,German 2,23,0:28:09,0:28:10,9R,298,M,Wie spät ist es?,4,Q,"German Phase 2, Units 1-30 (2003)","7,17"
485,GR,978-1-4423-5034-2,German 2,24,0:01:37,0:01:40,1Q,35,N,"We’re going to play tennis on Wednesday, aren’t we?",,,"German Phase 2, Units 1-30 (2003)","1,17"
486,GR,978-1-4423-5034-2,German 2,24,0:01:44,0:01:46,1R,36,M,"Wir spielen am Mittwoch Tennis, nicht wahr?",7,Q,"German Phase 2, Units 1-30 (2003)","1,17"
487,GR,978-1-4423-5034-2,German 2,24,0:03:27,0:03:28,2Q,52,N,When would you like to play?,,,"German Phase 2, Units 1-30 (2003)","1,17"
488,GR,978-1-4423-5034-2,German 2,24,0:03:35,0:03:36,2R,54,M,Wann möchtest du spielen?,4,Q,"German Phase 2, Units 1-30 (2003)","1,17"
489,GR,978-1-4423-5034-2,German 2,24,0:04:31,0:04:33,3Q,63,N,That would be a good idea.,,,"German Phase 2, Units 1-30 (2003)",7
490,GR,978-1-4423-5034-2,German 2,24,0:04:36,0:04:38,3R,64,F,Das wäre eine gute Idee.,5,S,"German Phase 2, Units 1-30 (2003)",7
491,GR,978-1-4423-5034-2,German 2,24,0:04:50,0:04:53,4Q,66,N,In the afternoon would be better.,,,"German Phase 2, Units 1-30 (2003)","1,7,17"
492,GR,978-1-4423-5034-2,German 2,24,0:04:57,0:04:59,4R,67,F,Nachmittags wäre besser.,3,S,"German Phase 2, Units 1-30 (2003)","1,7,17"
493,GR,978-1-4423-5034-2,German 2,24,0:06:37,0:06:39,5Q,82,N,How does your acquaintance (m) play?,,,"German Phase 2, Units 1-30 (2003)","1,5"
494,GR,978-1-4423-5034-2,German 2,24,0:06:43,0:06:45,5R,83,F,Wie spielt dein Bekannter?,4,Q,"German Phase 2, Units 1-30 (2003)","1,5"
495,GR,978-1-4423-5034-2,German 2,24,0:09:33,0:09:35,6Q,111,N,We could play tennis together on Thursday.,,,"German Phase 2, Units 1-30 (2003)","1,17"
