"Control #","Rec","Lang","ISBN","Course","Unit Num","Start","Stop","Cluster","Qz #","Spkr","Cue","#of words","Q or S","Course Name (Source)","Snippet Name","Skills"
"946","946","IT","9781442392045","Pimsleur Italian Level 5","15","","","U15-07","07R_A","M","Sono stato prudente tutto il giorno!","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0946.mp3","5"
"947","947","IT","9781442392045","Pimsleur Italian Level 5","15","","","U15-07","07Q_B","N","I’m always careful when I drive!","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0947.mp3","5,18"
"948","948","IT","9781442392045","Pimsleur Italian Level 5","15","","","U15-07","07R_B","M","Sono sempre prudente quando guido!","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0948.mp3","5,18"
"949","949","IT","9781442392045","Pimsleur Italian Level 5","15","","","U15-07","07Q_C","N","I’ve been careful since last year!","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0949.mp3","5,17"
"950","950","IT","9781442392045","Pimsleur Italian Level 5","15","","","U15-07","07R_C","M","Sono prudente dall’anno scorso!","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0950.mp3","5,17"
"951","951","IT","9781442392045","Pimsleur Italian Level 5","15","","","U15-07","07Q_D","N","I’m careful every day!","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0951.mp3","5"
"952","952","IT","9781442392045","Pimsleur Italian Level 5","15","","","U15-07","07R_D","M","Sono prudente tutti i giorni!","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0952.mp3","5"
"953","953","IT","9781442392045","Pimsleur Italian Level 5","15","","","U15-08","08Q_A","N","I would have remained at home.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0953.mp3","18"
"954","954","IT","9781442392045","Pimsleur Italian Level 5","15","","","U15-08","08R_A","F","Sarei rimasta a casa.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0954.mp3","18"
"955","955","IT","9781442392045","Pimsleur Italian Level 5","15","","","U15-08","08Q_B","N","You remained at home.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0955.mp3","18"
"956","956","IT","9781442392045","Pimsleur Italian Level 5","15","","","U15-08","08R_B","F","Sei rimasta a casa.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0956.mp3","18"
"957","957","IT","9781442392045","Pimsleur Italian Level 5","15","","","U15-08","08Q_C","N","I would not have come.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0957.mp3","7"
"958","958","IT","9781442392045","Pimsleur Italian Level 5","15","","","U15-08","08R_C","F","Non sarei venuta.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0958.mp3","7"
"959","959","IT","9781442392045","Pimsleur Italian Level 5","15","","","U15-08","08Q_D","N","I remained at home.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0959.mp3","5,18"
"960","960","IT","9781442392045","Pimsleur Italian Level 5","15","","","U15-08","08R_D","F","Sono rimasta a casa.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0960.mp3","5,18"
"961","961","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-01","01Q_A","N","At the beginning, I had some doubts.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0961.mp3","7,17"
"962","962","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-01","01R_A","F","All’inizio, avevo dei dubbi.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0962.mp3","7,17"
"963","963","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-01","01Q_B","N","At the beginning, I always have some doubts.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0963.mp3","7"
"964","964","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-01","01R_B","M","All’inizio, ho sempre dei dubbi.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0964.mp3","7"
"965","965","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-01","01Q_C","N","At the office, he had some doubts.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0965.mp3","20"
"966","966","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-01","01R_C","M","All’ufficio, aveva dei dubbi.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0966.mp3","20"
"967","967","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-01","01Q_D","N","Abroad, I had some dollars.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0967.mp3","11,18"
"968","968","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-01","01R_D","M","All’estero, avevo dei dollari.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0968.mp3","11,18"
"969","969","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-02","02Q_A","N","I would have preferred to stay.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0969.mp3","18"
"970","970","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-02","02R_A","M","Avrei preferito restare.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0970.mp3","18"
"971","971","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-02","02Q_B","N","I could have stayed.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0971.mp3","18"
"972","972","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-02","02R_B","M","Avrei potuto restare.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0972.mp3","18"
"973","973","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-02","02Q_C","N","You would have preferred to stay.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0973.mp3","18"
"974","974","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-02","02R_C","F","Avresti preferito restare.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0974.mp3","18"
"975","975","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-02","02Q_D","N","I would have preferred to go out.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0975.mp3","1"
"976","976","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-02","02R_D","F","Avrei preferito uscire.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0976.mp3","1"
"977","977","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-03","03Q_A","N","Where did you get the driver’s license?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0977.mp3","4,18"
"978","978","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-03","03R_A","F","Dove ha preso la patente?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0978.mp3","4,18"
"979","979","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-03","03Q_B","N","Where did you get the fine?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0979.mp3","4,11"
"980","980","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-03","03R_B","F","Dove ha preso la multa?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0980.mp3","4,11"
"981","981","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-03","03Q_C","N","Where did you take the freeway?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0981.mp3","4"
"982","982","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-03","03R_C","F","Dove ha preso l’autostrada?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0982.mp3","4"
"983","983","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-03","03Q_D","N","You already have your license?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0983.mp3","9,16,18"
"984","984","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-03","03R_D","M","Hai già la patente?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0984.mp3","9,16,18"
"985","985","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-04","04Q_A","N","Let me see your license.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0985.mp3","9,16"
"986","986","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-04","04R_A","M","Mi faccia vedere la Sua patente.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0986.mp3","9,16"
"987","987","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-04","04Q_B","N","Let me see your car.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0987.mp3","18"
"988","988","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-04","04R_B","M","Mi faccia vedere la Sua macchina.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0988.mp3","18"
"989","989","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-04","04Q_C","N","Let me call your mother.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0989.mp3","3,5"
"990","990","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-04","04R_C","F","Mi faccia chiamare Sua madre.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0990.mp3","3,5"
"991","991","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-04","04Q_D","N","I would like to see your license.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0991.mp3","16"
"992","992","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-04","04R_D","F","Vorrei vedere la Sua patente.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0992.mp3","16"
"993","993","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-05","05Q_A","N","It seems to me that you’re not in a good mood today.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0993.mp3","8,17"
"994","994","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-05","05R_A","M","Mi sembra che non sia di buon umore oggi.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0994.mp3","8,17"
"995","995","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-05","05Q_B","N","I think that you’re not in a good mood today.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0995.mp3","8,9,17"
"996","996","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-05","05R_B","M","Penso che non sia di buon umore oggi.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0996.mp3","8,9,17"
"997","997","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-05","05Q_C","N","I’m sorry that you’re not in a good mood today.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0997.mp3","8,13,17"
"998","998","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-05","05R_C","F","Mi dispiace che non sia di buon umore oggi.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0998.mp3","8,13,17"
"999","999","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-05","05Q_D","N","I’m sure that you’re not in a good mood today.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0999.mp3","5,8,17"
"1000","1000","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-05","05R_D","F","Sono certa che non è di buon umore oggi.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1000.mp3","5,8,17"
"1001","1001","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-06","06Q_A","N","I got used to the Italian lifestyle.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1001.mp3","5,9"
"1002","1002","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-06","06R_A","M","Mi sono abituato allo stile di vita italiano.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1002.mp3","5,9"
"1003","1003","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-06","06Q_B","N","I would have preferred the Italian lifestyle.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1003.mp3","1,18"
"1004","1004","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-06","06R_B","M","Avrei preferito lo stile di vita italiano.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1004.mp3","1,18"
"1005","1005","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-06","06Q_C","N","I got used to right away the Italian food.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1005.mp3","4,5,6,17"
"1006","1006","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-06","06R_C","M","Mi sono abituato subito al cibo italiano.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1006.mp3","4,5,6,17"
"1007","1007","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-06","06Q_D","N","I stopped at the red light.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1007.mp3","5"
"1008","1008","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-06","06R_D","M","Mi sono fermato al semaforo rosso.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1008.mp3","5"
"1009","1009","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-07","07Q_A","N","I moved here for work.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1009.mp3","5,20"
"1010","1010","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-07","07R_A","F","Mi sono trasferita qui per lavoro.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1010.mp3","5,20"
"1011","1011","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-07","07Q_B","N","I moved here from Hoboken.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1011.mp3","5,18"
"1012","1012","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-07","07R_B","F","Mi sono trasferita qui da Hoboken.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1012.mp3","5,18"
"1013","1013","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-07","07Q_C","N","They offered me a fabulous position.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1013.mp3","20"
"1014","1014","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-07","07R_C","F","Mi hanno offerto un posto favoloso.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1014.mp3","20"
"1015","1015","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-07","07Q_D","N","I moved here two years ago.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1015.mp3","5,12,17,18"
"1016","1016","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-07","07R_D","F","Mi sono trasferita qui due anni fa.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1016.mp3","5,12,17,18"
"1017","1017","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-08","08Q_A","N","I couldn’t refuse.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1017.mp3","9,16"
"1018","1018","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-08","08R_A","M","Non ho potuto rifiutare.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1018.mp3","9,16"
"1019","1019","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-08","08Q_B","N","I couldn’t refuse it.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1019.mp3","9"
"1020","1020","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-08","08R_B","M","Non ho potuto rifiutarlo.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1020.mp3","9"
"1021","1021","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-08","08Q_C","N","I wasn’t in a good mood.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1021.mp3","8,9"
"1022","1022","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-08","08R_C","M","Non ero di buon umore.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1022.mp3","8,9"
"1023","1023","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-08","08Q_D","N","I shouldn’t have refused.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1023.mp3","9"
"1024","1024","IT","9781442392045","Pimsleur Italian Level 5","16","","","U16-08","08R_D","M","Non avrei dovuto rifiutare.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1024.mp3","9"
"1025","1025","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-01","01Q_A","N","Still it doesn’t turn on.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1025.mp3","7"
"1026","1026","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-01","01R_A","M","Ancora non si accende.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1026.mp3","7"
"1027","1027","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-01","01Q_B","N","It doesn’t turn on.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1027.mp3","7,16"
"1028","1028","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-01","01R_B","F","Non si accende.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1028.mp3","7,16"
"1029","1029","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-01","01Q_C","N","The water heater doesn’t turn on.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1029.mp3","7"
"1030","1030","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-01","01R_C","F","Lo scaldabagno non si accende.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1030.mp3","7"
"1031","1031","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-01","01Q_D","N","It doesn’t turn on anymore.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1031.mp3","7"
"1032","1032","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-01","01R_D","F","Non si accende più.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1032.mp3","7"
"1033","1033","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-02","02Q_A","N","First of all, the water heater doesn’t work.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1033.mp3","20"
"1034","1034","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-02","02R_A","F","Innanzitutto, lo scaldabagno non funziona.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1034.mp3","20"
"1035","1035","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-02","02Q_B","N","After all, the water heater doesn’t work.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1035.mp3","20"
"1036","1036","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-02","02R_B","F","Dopo tutto, lo scaldabagno non funziona.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1036.mp3","20"
"1037","1037","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-02","02Q_C","N","First of all, the water heater is broken.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1037.mp3","7,12"
"1038","1038","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-02","02R_C","M","Innanzitutto, lo scaldabagno è rotto.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1038.mp3","7,12"
"1039","1039","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-02","02Q_D","N","First of all, the shower doesn’t work.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1039.mp3","7,16,18"
"1040","1040","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-02","02R_D","M","Innanzitutto, la doccia non funziona.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1040.mp3","7,16,18"
"1041","1041","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-03","03Q_A","N","The towels and the sheets are missing.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1041.mp3","18"
"1042","1042","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-03","03R_A","M","Mancano gli asciugamani e le lenzuola.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1042.mp3","18"
"1043","1043","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-03","03Q_B","N","They are sending us the towels and the sheets.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1043.mp3","18"
"1044","1044","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-03","03R_B","F","Ci mandano gli asciugamani e le lenzuola.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1044.mp3","18"
"1045","1045","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-03","03Q_C","N","The towels and the water heater are missing.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1045.mp3","9,18"
"1046","1046","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-03","03R_C","F","Mancano gli asciugamani e lo scaldabagno.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1046.mp3","9,18"
"1047","1047","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-03","03Q_D","N","I like the towels and the sheets.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1047.mp3","9"
"1048","1048","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-03","03R_D","M","Mi piacciono gli asciugamani e le lenzuola.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1048.mp3","9"
"1049","1049","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-04","04Q_A","N","I realized it just in time.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1049.mp3","5,17"
"1050","1050","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-04","04R_A","M","Me ne sono accorto appena in tempo.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1050.mp3","5,17"
"1051","1051","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-04","04Q_B","N","I realized it right away.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1051.mp3","5,17"
"1052","1052","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-04","04R_B","M","Me ne sono accorto subito.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1052.mp3","5,17"
"1053","1053","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-04","04Q_C","N","I got used to the weather.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1053.mp3","5,19"
"1054","1054","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-04","04R_C","M","Mi sono abituato al tempo.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1054.mp3","5,19"
"1055","1055","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-04","04Q_D","N","I realized it too late.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1055.mp3","5,17"
"1056","1056","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-04","04R_D","M","Me ne sono accorto troppo tardi.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1056.mp3","5,17"
"1057","1057","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-05","05Q_A","N","Let me call the plumber.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1057.mp3","3,16,20"
"1058","1058","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-05","05R_A","F","Mi faccia chiamare l’idraulico.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1058.mp3","3,16,20"
"1059","1059","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-05","05Q_B","N","Let me call the owner.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1059.mp3","3,6,20"
"1060","1060","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-05","05R_B","F","Mi faccia chiamare il proprietario.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1060.mp3","3,6,20"
"1061","1061","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-05","05Q_C","N","Let me call the police.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1061.mp3","3,16"
"1062","1062","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-05","05R_C","F","Mi faccia chiamare la polizia.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1062.mp3","3,16"
"1063","1063","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-05","05Q_D","N","I need to call the plumber.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1063.mp3","3,16,20"
"1064","1064","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-05","05R_D","F","Ho bisogno di chiamare l’idraulico.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1064.mp3","3,16,20"
"1065","1065","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-06","06Q_A","N","It hasn’t been pleasant.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1065.mp3","7"
"1066","1066","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-06","06R_A","F","Non è stato piacevole.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1066.mp3","7"
"1067","1067","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-06","06Q_B","N","It won’t be pleasant.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1067.mp3","7"
"1068","1068","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-06","06R_B","M","Non sarà piacevole.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1068.mp3","7"
"1069","1069","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-06","06Q_C","N","It wasn’t pleasant.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1069.mp3","7"
"1070","1070","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-06","06R_C","M","Non era piacevole.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1070.mp3","7"
"1071","1071","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-06","06Q_D","N","It isn’t pleasant.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1071.mp3","7"
"1072","1072","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-06","06R_D","M","Non è piacevole.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1072.mp3","7"
"1073","1073","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-07","07Q_A","N","I thought that the owner had checked everything.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1073.mp3","6,7,20"
"1074","1074","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-07","07R_A","M","Pensavo che il proprietario avesse controllato tutto.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1074.mp3","6,7,20"
"1075","1075","IT","9781442392045","Pimsleur Italian Level 5","17","","","U17-07","07Q_B","N","I thought that the plumber had checked everything.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_1075.mp3","7,20"
