Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,Skills
283,SP,9781508281085,Spanish 1,14,00:00.000,00:00.000,08Q,0,N,I don’t want to talk now.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_283.mp3,"3,17"
284,SP,9781508281085,Spanish 1,14,00:00.000,00:00.000,08R,0,F,No quiero hablar ahora.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_284.mp3,17
285,SP,9781508281085,Spanish 1,14,00:00.000,00:00.000,09Q,0,N,What time is it?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_285.mp3,"13,16,17"
286,SP,9781508281085,Spanish 1,14,00:00.000,00:00.000,09R,0,F,¿Qué hora es?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_286.mp3,"13,16,17"
287,SP,9781508281085,Spanish 1,14,00:00.000,00:00.000,10Q,0,N,Do you want to have a coffee?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_287.mp3,"1,6"
288,SP,9781508281085,Spanish 1,14,00:00.000,00:00.000,10R,0,F,¿Quieres tomar un café?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_288.mp3,"1,6"
289,SP,9781508281085,Spanish 1,14,00:00.000,00:00.000,11Q,0,N,I want to talk later.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_289.mp3,"3,17"
290,SP,9781508281085,Spanish 1,14,00:00.000,00:00.000,11R,0,M,Quiero hablar más tarde.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_290.mp3,17
291,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,01Q,0,N,"All right, let’s go together.",n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_291.mp3,1
292,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,01R,0,F,"Bueno, vamos juntos.",n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_292.mp3,1
293,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,02Q,0,N,"Well, I’m going with you.",n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_293.mp3,1
294,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,02R,0,F,"Bueno, voy contigo.",n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_294.mp3,1
295,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,03Q,0,N,With whom?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_295.mp3,"1,7"
296,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,03R,0,M,¿Con quién?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_296.mp3,"1,7"
297,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,04Q,0,N,Who are you going to eat with?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_297.mp3,6
298,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,04R,0,M,¿Con quién vas a comer?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_298.mp3,6
299,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,05Q,0,N,Does it cost too much?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_299.mp3,"11,14,16"
300,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,05R,0,F,¿Cuesta demasiado?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_300.mp3,"11,14,16"
301,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,06Q,0,N,He isn’t here.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_301.mp3,7
302,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,06R,0,M,Él no está aquí.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_302.mp3,7
303,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,07Q,0,N,He doesn’t have time now.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_303.mp3,"9,17"
304,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,07R,0,F,Él no tiene tiempo ahora.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_304.mp3,"9,17"
305,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,08Q,0,N,He only has twenty minutes.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_305.mp3,"12,17"
306,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,08R,0,M,Él sólo tiene veinte minutos.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_306.mp3,"12,17"
307,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,09Q,0,N,It’s too much.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_307.mp3,"7,9"
308,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,09R,0,F,Es demasiado.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_308.mp3,"7,9"
309,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,10Q,0,N,Why don’t you like it?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_309.mp3,7
310,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,10R,0,F,¿Por qué no té gusta?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_310.mp3,7
311,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,11Q,0,N,Who’s going to pay for it?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_311.mp3,11
312,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,11R,0,M,¿Quién va a pagarlo?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_312.mp3,11
313,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,12Q,0,N,Let’s go together!,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_313.mp3,1
314,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,12R,0,F,¡Vamos juntos!,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_314.mp3,1
315,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,13Q,0,N,Just you and me? (informal),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_315.mp3,1
316,SP,9781508281085,Spanish 1,15,00:00.000,00:00.000,13R,0,M,¿Sólo tú y yo?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_316.mp3,1
317,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,01Q,0,N,With my friend (f.),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_317.mp3,"1,5"
318,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,01R,0,F,Con mi amiga.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_318.mp3,"1,5"
319,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,02Q,0,N,With my husband.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_319.mp3,"1,5"
320,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,02R,0,F,Con mi esposo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_320.mp3,"1,5"
321,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,03Q,0,N,How much time do you (pl.) have?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_321.mp3,"14,17"
322,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,03R,0,F,¿Cuánto tiempo tienen?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_322.mp3,"14,17"
323,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,04Q,0,N,He doesn’t want to eat alone.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_323.mp3,6
324,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,04R,0,M,Él no quiere comer solo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_324.mp3,6
325,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,05Q,0,N,He is just my friend.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_325.mp3,"5,9"
326,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,05R,0,F,Él es sólo mi amigo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_326.mp3,"5,9"
327,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,06Q,0,N,He also is going with us.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_327.mp3,1
328,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,06R,0,F,Él tambíen va con nosotros.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_328.mp3,1
329,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,07Q,0,N,Is your husband here?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_329.mp3,5
330,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,07R,0,M,¿Está tu esposo aquí?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_330.mp3,5
331,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,08Q,0,N,My wife is here.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_331.mp3,5
332,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,08R,0,M,Mi esposa está aquí.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_332.mp3,5
333,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,09Q,0,N,My wife wants to eat with us.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_333.mp3,"5,6"
334,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,09R,0,M,Mi esposa quiere comer con nosotros.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_334.mp3,"5,6"
335,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,10Q,0,N,My wife and I.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_335.mp3,5
336,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,10R,0,M,Mi esposa y yo,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_336.mp3,5
337,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,11Q,0,N,We want to pay for them.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_337.mp3,11
338,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,11R,0,F,Nosotros queremos pagarlas.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_338.mp3,11
339,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,12Q,0,N,We have a lot of friends here.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_339.mp3,"5,12"
340,SP,9781508281085,Spanish 1,16,00:00.000,00:00.000,12R,0,F,Tenemos muchos amigos aquí.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_340.mp3,"5,12"
341,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,01Q,0,N,With our friends.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_341.mp3,5
342,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,01R,0,F,Con nuestros amigos.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_342.mp3,5
343,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,02Q,0,N,He’s with her?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_343.mp3,7
344,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,02R,0,M,¿Él está con ella?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_344.mp3,7
345,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,03Q,0,N,My husband also is American.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_345.mp3,5
346,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,03R,0,F,Mi esposo también es norteamericano.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_346.mp3,5
347,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,04Q,0,N,We’re not from here.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_347.mp3,"9,10,16"
348,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,04R,0,M,No somos de aquí.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_348.mp3,"9,10,16"
349,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,05Q,0,N,Can we eat with you? (pl),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_349.mp3,6
350,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,05R,0,M,¿Podemos comer con ustedes?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_350.mp3,6
351,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,06Q,0,N,We can eat together.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_351.mp3,6
352,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,06R,0,F,Podemos comer juntos.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_352.mp3,6
353,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,07Q,0,N,What do I know?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_353.mp3,7
354,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,07R,0,M,¿Qué sé yo?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_354.mp3,7
355,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,08Q,0,N,We want to eat together.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_355.mp3,6
356,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,08R,0,M,Queremos comer juntos.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_356.mp3,6
357,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,09Q,0,N,You want to buy something? (pl),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_357.mp3,14
358,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,09R,0,F,¿Quieren comprar algo?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_358.mp3,14
359,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,10Q,0,N,Do you want coffee? (pl),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_359.mp3,6
360,SP,9781508281085,Spanish 1,17,00:00.000,00:00.000,10R,0,M,¿Ustedes quieren café?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_360.mp3,6
361,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,01Q,0,N,Now we have enough.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_361.mp3,"9,12"
362,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,01R,0,M,Ahora tenemos suficiente.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_362.mp3,"9,12"
363,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,02Q,0,N,How many people are there here?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_363.mp3,7
364,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,02R,0,F,¿Cuántas personas hay aquí?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_364.mp3,7
365,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,03Q,0,N,How many people do you have?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_365.mp3,7
366,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,03R,0,M,¿Cuántas personas tienes?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_366.mp3,7
367,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,04Q,0,N,How many people are going?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_367.mp3,1
368,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,04R,0,M,¿Cuántas personas van?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_368.mp3,1
369,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,05Q,0,N,Does he / she eat meat?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_369.mp3,6
370,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,05R,0,M,¿Come carne?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_370.mp3,6
371,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,06Q,0,N,Is it enough time?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_371.mp3,17
372,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,06R,0,F,¿Es suficiente tiempo?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_372.mp3,17
373,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,07Q,0,N,We’re here together.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_373.mp3,1
374,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,07R,0,F,Estamos aquí juntos.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_374.mp3,1
375,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,08Q,0,N,Are you ready? (f),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_375.mp3,7
376,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,08R,0,F,¿Estás lista?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_376.mp3,7
377,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,09Q,0,N,I’m here with my husband.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_377.mp3,5
378,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,09R,0,F,Estoy aquí con mi esposo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_378.mp3,5
379,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,10Q,0,N,My friends also are going.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_379.mp3,5
380,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,10R,0,M,Mis amigos también van.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_380.mp3,5
381,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,11Q,0,N,I’m leaving later.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_381.mp3,"1,9,17"
382,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,11R,0,F,Me voy más tarde.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_382.mp3,"1,9,17"
383,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,12Q,0,N,My wife right now is ready.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_383.mp3,5
384,SP,9781508281085,Spanish 1,18,00:00.000,00:00.000,12R,0,M,Mi esposa ya está lista.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_384.mp3,5
385,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,01Q,0,N,When are you leaving?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_385.mp3,"7,17"
386,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,01R,0,M,¿Cuándo se van?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_386.mp3,"7,17"
387,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,02Q,0,N,Right now are you leaving?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_387.mp3,7
388,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,02R,0,F,¿Ya te vas?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_388.mp3,7
389,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,03Q,0,N,In one month.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_389.mp3,"9,12,17"
390,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,03R,0,M,En un mes.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_390.mp3,"9,12,17"
391,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,04Q,0,N,In one week.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_391.mp3,"9,12,17"
392,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,04R,0,F,En una semana.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_392.mp3,"9,12,17"
393,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,05Q,0,N,Are you leaving in one week?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_393.mp3,"7,12,17"
394,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,05R,0,M,¿Te vas en una semana?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_394.mp3,"7,12,17"
395,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,06Q,0,N,We’re not leaving all together.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_395.mp3,1
396,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,06R,0,F,No nos vamos todos juntos.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_396.mp3,1
397,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,07Q,0,N,I don’t want to know.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_397.mp3,"7,9"
398,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,07R,0,F,No quiero saber.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_398.mp3,"7,9"
399,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,08Q,0,N,Do you want to know?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_399.mp3,7
400,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,08R,0,F,¿Quieres saber?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_400.mp3,7
401,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,09Q,0,N,I want to know more.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_401.mp3,9
402,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,09R,0,F,Quiero saber más.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_402.mp3,9
403,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,10Q,0,N,We’re all friends.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_403.mp3,"5,9"
404,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,10R,0,F,Todos somos amigos.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_404.mp3,"5,9"
405,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,11Q,0,N,Everybody’s going to eat together.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_405.mp3,6
406,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,11R,0,M,Todos van a comer juntos.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_406.mp3,6
407,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,12Q,0,N,Let’s all go.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_407.mp3,1
408,SP,9781508281085,Spanish 1,19,00:00.000,00:00.000,12R,0,F,Vamos todos.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_408.mp3,1
409,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,01Q,0,N,At one o’clock in the afternoon.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_409.mp3,"12,17"
410,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,01R,0,F,A la una de la tarde.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_410.mp3,"12,17"
411,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,02Q,0,N,When is he going to be here?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_411.mp3,"7,17,18"
412,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,02R,0,M,¿Cuándo va a estar aquí?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_412.mp3,"7,17,18"
413,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,03Q,0,N,How long is he going to be there?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_413.mp3,"7,18"
414,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,03R,0,F,¿Cuánto tiempo va a estar allí?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_414.mp3,"7,18"
415,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,04Q,0,N,What does he talk about?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_415.mp3,"3,7,15"
416,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,04R,0,M,¿De qué habla?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_416.mp3,"7,15"
417,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,05Q,0,N,He talks too much.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_417.mp3,"3,7,15"
418,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,05R,0,M,Él habla demasiado.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_418.mp3,"7,15"
419,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,06Q,0,N,He speaks too quickly.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_419.mp3,"10,15"
420,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,06R,0,M,Habla demasiado rápido.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_420.mp3,"10,15"
421,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,07Q,0,N,That’s true.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_421.mp3,9
422,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,07R,0,M,Es verdad.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_422.mp3,9
423,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,08Q,0,N,I’m leaving alone.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_423.mp3,"9,18"
424,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,08R,0,M,Me voy solo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_424.mp3,"9,18"
