Control #,Rec #,Lang,Source Audio ISBN_13,Course,Unit Num,start,stop,Cluster,QZ #,Speaker,Cue,#of words,_Q_or_S,Course Name _Source_,Snippet Name,Skills
893,893,GR,9781442395497,German 5,14,,,U14-08,08Q_C,N,"You’re welcome to drive with us, if you want.",,,,9781508230892_German_5_QZ_0893.mp3,"13,18"
894,894,GR,9781442395497,German 5,14,,,U14-08,08R_C,M,"Sie können gern mit uns fahren, wenn Sie wollen.",,,,9781508230892_German_5_QZ_0894.mp3,"13,18"
895,895,GR,9781442395497,German 5,14,,,U14-08,08Q_D,N,"You’re welcome to eat with us, if you have time.",,,,9781508230892_German_5_QZ_0895.mp3,"6,13,17"
896,896,GR,9781442395497,German 5,14,,,U14-08,08R_D,F,"Sie können gern mit uns essen, wenn Sie Zeit haben.",,,,9781508230892_German_5_QZ_0896.mp3,"6,13,17"
897,897,GR,9781442395497,German 5,15,,,U15-01,01Q_A,N,That pleases me.,,,,9781508230892_German_5_QZ_0897.mp3,13
898,898,GR,9781442395497,German 5,15,,,U15-01,01R_A,M,Das freut mich.,,,,9781508230892_German_5_QZ_0898.mp3,13
899,899,GR,9781442395497,German 5,15,,,U15-01,01Q_B,N,That suprises me.,,,,9781508230892_German_5_QZ_0899.mp3,7
900,900,GR,9781442395497,German 5,15,,,U15-01,01R_B,F,Das überrascht mich.,,,,9781508230892_German_5_QZ_0900.mp3,7
901,901,GR,9781442395497,German 5,15,,,U15-01,01Q_C,N,That pleases me very much.,,,,9781508230892_German_5_QZ_0901.mp3,13
902,902,GR,9781442395497,German 5,15,,,U15-01,01R_C,M,Das freut mich sehr.,,,,9781508230892_German_5_QZ_0902.mp3,13
903,903,GR,9781442395497,German 5,15,,,U15-01,01Q_D,N,That interests me very much.,,,,9781508230892_German_5_QZ_0903.mp3,7
904,904,GR,9781442395497,German 5,15,,,U15-01,01R_D,F,Das interessiert mich sehr.,,,,9781508230892_German_5_QZ_0904.mp3,7
905,905,GR,9781442395497,German 5,15,,,U15-02,02Q_A,N,That I’d rather do myself.,,,,9781508230892_German_5_QZ_0905.mp3,"1,7"
906,906,GR,9781442395497,German 5,15,,,U15-02,02R_A,M,Das mache ich lieber selber.,,,,9781508230892_German_5_QZ_0906.mp3,"1,7"
907,907,GR,9781442395497,German 5,15,,,U15-02,02Q_B,N,That I’d like best to do myself.,,,,9781508230892_German_5_QZ_0907.mp3,"1,7"
908,908,GR,9781442395497,German 5,15,,,U15-02,02R_B,F,Das mache ich am liebsten selber.,,,,9781508230892_German_5_QZ_0908.mp3,"1,7"
909,909,GR,9781442395497,German 5,15,,,U15-02,02Q_C,N,That I’d rather do alone.,,,,9781508230892_German_5_QZ_0909.mp3,"1,7"
910,910,GR,9781442395497,German 5,15,,,U15-02,02R_C,M,Das mache ich lieber alleine.,,,,9781508230892_German_5_QZ_0910.mp3,"1,7"
911,911,GR,9781442395497,German 5,15,,,U15-02,02Q_D,N,That I’d rather do outside.,,,,9781508230892_German_5_QZ_0911.mp3,"1,7"
912,912,GR,9781442395497,German 5,15,,,U15-02,02R_D,F,Das mache ich lieber draußen.,,,,9781508230892_German_5_QZ_0912.mp3,"1,7"
913,913,GR,9781442395497,German 5,15,,,U15-03,03Q_A,N,The fresh rolls taste delicious.,,,,9781508230892_German_5_QZ_0913.mp3,"6,9"
914,914,GR,9781442395497,German 5,15,,,U15-03,03R_A,M,Die frischen Brötchen schmecken lecker.,,,,9781508230892_German_5_QZ_0914.mp3,"6,9"
915,915,GR,9781442395497,German 5,15,,,U15-03,03Q_B,N,The fresh bread tastes delicious.,,,,9781508230892_German_5_QZ_0915.mp3,"6,9"
916,916,GR,9781442395497,German 5,15,,,U15-03,03R_B,F,Das frische Brot schmeckt lecker.,,,,9781508230892_German_5_QZ_0916.mp3,"6,9"
917,917,GR,9781442395497,German 5,15,,,U15-03,03Q_C,N,The fresh rolls taste very delicious.,,,,9781508230892_German_5_QZ_0917.mp3,"6,9"
918,918,GR,9781442395497,German 5,15,,,U15-03,03R_C,M,Die frischen Brötchen schmecken sehr lecker.,,,,9781508230892_German_5_QZ_0918.mp3,"6,9"
919,919,GR,9781442395497,German 5,15,,,U15-03,03Q_D,N,The rolls taste very fresh.,,,,9781508230892_German_5_QZ_0919.mp3,"6,9"
920,920,GR,9781442395497,German 5,15,,,U15-03,03R_D,F,Die Brötchen schmecken sehr frisch.,,,,9781508230892_German_5_QZ_0920.mp3,"6,9"
921,921,GR,9781442395497,German 5,15,,,U15-04,04Q_A,N,I have little time.,,,,9781508230892_German_5_QZ_0921.mp3,17
922,922,GR,9781442395497,German 5,15,,,U15-04,04R_A,M,Ich habe wenig Zeit.,,,,9781508230892_German_5_QZ_0922.mp3,17
923,923,GR,9781442395497,German 5,15,,,U15-04,04Q_B,N,I never have time.,,,,9781508230892_German_5_QZ_0923.mp3,17
924,924,GR,9781442395497,German 5,15,,,U15-04,04R_B,F,Ich habe nie Zeit.,,,,9781508230892_German_5_QZ_0924.mp3,17
925,925,GR,9781442395497,German 5,15,,,U15-04,04Q_C,N,I have too little time.,,,,9781508230892_German_5_QZ_0925.mp3,17
926,926,GR,9781442395497,German 5,15,,,U15-04,04R_C,M,Ich habe zu wenig Zeit.,,,,9781508230892_German_5_QZ_0926.mp3,17
927,927,GR,9781442395497,German 5,15,,,U15-04,04Q_D,N,I have no time.,,,,9781508230892_German_5_QZ_0927.mp3,17
928,928,GR,9781442395497,German 5,15,,,U15-04,04R_D,F,Ich habe keine Zeit.,,,,9781508230892_German_5_QZ_0928.mp3,17
929,929,GR,9781442395497,German 5,15,,,U15-05,05Q_A,N,I’d like to have a look at it.,,,,9781508230892_German_5_QZ_0929.mp3,"1,14"
930,930,GR,9781442395497,German 5,15,,,U15-05,05R_A,M,Ich möchte sie mir ansehen.,,,,9781508230892_German_5_QZ_0930.mp3,"1,14"
931,931,GR,9781442395497,German 5,15,,,U15-05,05Q_B,N,I’d like to try it on.,,,,9781508230892_German_5_QZ_0931.mp3,14
932,932,GR,9781442395497,German 5,15,,,U15-05,05R_B,F,Ich möchte sie anprobieren.,,,,9781508230892_German_5_QZ_0932.mp3,14
933,933,GR,9781442395497,German 5,15,,,U15-05,05Q_C,N,I’d like to tour it.,,,,9781508230892_German_5_QZ_0933.mp3,"1,18"
934,934,GR,9781442395497,German 5,15,,,U15-05,05R_C,M,Ich möchte sie besichtigen.,,,,9781508230892_German_5_QZ_0934.mp3,"1,18"
935,935,GR,9781442395497,German 5,15,,,U15-05,05Q_D,N,I’d like to visit her.,,,,9781508230892_German_5_QZ_0935.mp3,"1,18"
936,936,GR,9781442395497,German 5,15,,,U15-05,05R_D,F,Ich möchte sie besuchen.,,,,9781508230892_German_5_QZ_0936.mp3,"1,18"
937,937,GR,9781442395497,German 5,15,,,U15-06,06Q_A,N,I bought them this morning at the baker’s.,,,,9781508230892_German_5_QZ_0937.mp3,"6,14,17"
938,938,GR,9781442395497,German 5,15,,,U15-06,06R_A,M,Ich habe sie heute Morgen beim Bäcker gekauft.,,,,9781508230892_German_5_QZ_0938.mp3,"6,14,17"
939,939,GR,9781442395497,German 5,15,,,U15-06,06Q_B,N,I bought them yesterday at the baker’s.,,,,9781508230892_German_5_QZ_0939.mp3,"6,14,17"
940,940,GR,9781442395497,German 5,15,,,U15-06,06R_B,F,Ich habe sie gestern beim Bäcker gekauft.,,,,9781508230892_German_5_QZ_0940.mp3,"6,14,17"
941,941,GR,9781442395497,German 5,15,,,U15-06,06Q_C,N,I bought them this morning fresh at the baker’s.,,,,9781508230892_German_5_QZ_0941.mp3,"6,14,17"
942,942,GR,9781442395497,German 5,15,,,U15-06,06R_C,M,Ich habe sie heute Morgen frisch beim Bäcker gekauft.,,,,9781508230892_German_5_QZ_0942.mp3,"6,14,17"
943,943,GR,9781442395497,German 5,15,,,U15-06,06Q_D,N,I buy them every morning fresh at the baker’s.,,,,9781508230892_German_5_QZ_0943.mp3,"6,14,17"
944,944,GR,9781442395497,German 5,15,,,U15-06,06R_D,F,Ich kaufe sie jeden Morgen frisch beim Bäcker.,,,,9781508230892_German_5_QZ_0944.mp3,"6,14,17"
945,945,GR,9781442395497,German 5,15,,,U15-07,07Q_A,N,Is it far from here to the bakery?,,,,9781508230892_German_5_QZ_0945.mp3,"4,6"
946,946,GR,9781442395497,German 5,15,,,U15-07,07R_A,M,Ist es weit von hier zur Bäckerei?,,,,9781508230892_German_5_QZ_0946.mp3,"4,6"
947,947,GR,9781442395497,German 5,15,,,U15-07,07Q_B,N,Is it far from here to the book shop?,,,,9781508230892_German_5_QZ_0947.mp3,"4,14"
948,948,GR,9781442395497,German 5,15,,,U15-07,07R_B,F,Ist es weit von hier zum Buchladen?,,,,9781508230892_German_5_QZ_0948.mp3,"4,14"
949,949,GR,9781442395497,German 5,15,,,U15-07,07Q_C,N,Is it near the bakery?,,,,9781508230892_German_5_QZ_0949.mp3,"4,6"
950,950,GR,9781442395497,German 5,15,,,U15-07,07R_C,M,Ist es in der Nähe von der Bäckerei?,,,,9781508230892_German_5_QZ_0950.mp3,"4,6"
951,951,GR,9781442395497,German 5,15,,,U15-07,07Q_D,N,Is it near the fast food place?,,,,9781508230892_German_5_QZ_0951.mp3,"4,6"
952,952,GR,9781442395497,German 5,15,,,U15-07,07R_D,F,Ist es in der Nähe vom Schnellimbiss?,,,,9781508230892_German_5_QZ_0952.mp3,"4,6"
953,953,GR,9781442395497,German 5,15,,,U15-08,08Q_A,N,I made the jam myself.,,,,9781508230892_German_5_QZ_0953.mp3,"1,6"
954,954,GR,9781442395497,German 5,15,,,U15-08,08R_A,M,Ich habe die Marmelade selber gemacht.,,,,9781508230892_German_5_QZ_0954.mp3,"1,6"
955,955,GR,9781442395497,German 5,15,,,U15-08,08Q_B,N,I’d rather make the jam myself.,,,,9781508230892_German_5_QZ_0955.mp3,"1,6"
956,956,GR,9781442395497,German 5,15,,,U15-08,08R_B,F,Ich mache die Marmelade lieber selber.,,,,9781508230892_German_5_QZ_0956.mp3,"1,6"
957,957,GR,9781442395497,German 5,15,,,U15-08,08Q_C,N,I usually make the jam myself.,,,,9781508230892_German_5_QZ_0957.mp3,"1,6"
958,958,GR,9781442395497,German 5,15,,,U15-08,08R_C,M,Ich mache die Marmelade meistens selber.,,,,9781508230892_German_5_QZ_0958.mp3,"1,6"
959,959,GR,9781442395497,German 5,15,,,U15-08,08Q_D,N,I always make the jam myself.,,,,9781508230892_German_5_QZ_0959.mp3,"1,6,17"
960,960,GR,9781442395497,German 5,15,,,U15-08,08R_D,F,Ich mache die Marmelade immer selber.,,,,9781508230892_German_5_QZ_0960.mp3,"1,6,17"
961,961,GR,9781442395497,German 5,16,,,U16-01,01Q_A,N,"When we were younger, we traveled a lot.",,,,9781508230892_German_5_QZ_0961.mp3,"1,18"
962,962,GR,9781442395497,German 5,16,,,U16-01,01R_A,M,"Als wir jünger waren, sind wir viel gereist.",,,,9781508230892_German_5_QZ_0962.mp3,"1,18"
963,963,GR,9781442395497,German 5,16,,,U16-01,01Q_B,N,"When we were younger, we studied a lot.",,,,9781508230892_German_5_QZ_0963.mp3,"1,9"
964,964,GR,9781442395497,German 5,16,,,U16-01,01R_B,F,"Als wir jünger waren, haben wir viel studiert.",,,,9781508230892_German_5_QZ_0964.mp3,"1,9"
965,965,GR,9781442395497,German 5,16,,,U16-01,01Q_C,N,"When we were younger, we worked a lot.",,,,9781508230892_German_5_QZ_0965.mp3,"1,20"
966,966,GR,9781442395497,German 5,16,,,U16-01,01R_C,M,"Als wir jünger waren, haben wir viel gearbeitet.",,,,9781508230892_German_5_QZ_0966.mp3,"1,20"
967,967,GR,9781442395497,German 5,16,,,U16-01,01Q_D,N,"When we were younger, we hiked a lot.",,,,9781508230892_German_5_QZ_0967.mp3,1
968,968,GR,9781442395497,German 5,16,,,U16-01,01R_D,F,"Als wir jünger waren, sind wir viel gewandert.",,,,9781508230892_German_5_QZ_0968.mp3,1
969,969,GR,9781442395497,German 5,16,,,U16-02,02Q_A,N,The older one is six years old.,,,,9781508230892_German_5_QZ_0969.mp3,"5,12,17"
970,970,GR,9781442395497,German 5,16,,,U16-02,02R_A,M,Der Ältere ist sechs Jahre alt.,,,,9781508230892_German_5_QZ_0970.mp3,"5,12,17"
971,971,GR,9781442395497,German 5,16,,,U16-02,02Q_B,N,The younger one is six years old.,,,,9781508230892_German_5_QZ_0971.mp3,"5,12,17"
972,972,GR,9781442395497,German 5,16,,,U16-02,02R_B,F,Der Jüngere ist sechs Jahre alt.,,,,9781508230892_German_5_QZ_0972.mp3,"5,12,17"
973,973,GR,9781442395497,German 5,16,,,U16-02,02Q_C,N,The older one will soon be six years old.,,,,9781508230892_German_5_QZ_0973.mp3,"5,12,17"
974,974,GR,9781442395497,German 5,16,,,U16-02,02R_C,M,Der Ältere wird bald sechs Jahre alt.,,,,9781508230892_German_5_QZ_0974.mp3,"5,12,17"
975,975,GR,9781442395497,German 5,16,,,U16-02,02Q_D,N,The younger is already three years old.,,,,9781508230892_German_5_QZ_0975.mp3,"5,12,17"
976,976,GR,9781442395497,German 5,16,,,U16-02,02R_D,F,Der Jüngere ist schon drei Jahre alt.,,,,9781508230892_German_5_QZ_0976.mp3,"5,12,17"
977,977,GR,9781442395497,German 5,16,,,U16-03,03Q_A,N,Unfortunately we had too little time.,,,,9781508230892_German_5_QZ_0977.mp3,"17,18"
978,978,GR,9781442395497,German 5,16,,,U16-03,03R_A,M,Leider hatten wir zu wenig Zeit.,,,,9781508230892_German_5_QZ_0978.mp3,"17,18"
979,979,GR,9781442395497,German 5,16,,,U16-03,03Q_B,N,Unfortunately we never have enough time.,,,,9781508230892_German_5_QZ_0979.mp3,17
980,980,GR,9781442395497,German 5,16,,,U16-03,03R_B,F,Leider haben wir nie genug Zeit.,,,,9781508230892_German_5_QZ_0980.mp3,17
981,981,GR,9781442395497,German 5,16,,,U16-03,03Q_C,N,Unfortunately we had no time.,,,,9781508230892_German_5_QZ_0981.mp3,"17,18"
982,982,GR,9781442395497,German 5,16,,,U16-03,03R_C,M,Leider hatten wir keine Zeit.,,,,9781508230892_German_5_QZ_0982.mp3,"17,18"
983,983,GR,9781442395497,German 5,16,,,U16-03,03Q_D,N,Unfortunately we only have little time.,,,,9781508230892_German_5_QZ_0983.mp3,17
984,984,GR,9781442395497,German 5,16,,,U16-03,03R_D,F,Leider haben wir nur wenig Zeit.,,,,9781508230892_German_5_QZ_0984.mp3,17
985,985,GR,9781442395497,German 5,16,,,U16-04,04Q_A,N,My husband should be back again soon.,,,,9781508230892_German_5_QZ_0985.mp3,"5,17"
986,986,GR,9781442395497,German 5,16,,,U16-04,04R_A,F,Mein Mann sollte bald wieder zurück sein.,,,,9781508230892_German_5_QZ_0986.mp3,"5,17"
987,987,GR,9781442395497,German 5,16,,,U16-04,04Q_B,N,My husband should be flying back soon.,,,,9781508230892_German_5_QZ_0987.mp3,"5,18"
988,988,GR,9781442395497,German 5,16,,,U16-04,04R_B,F,Mein Mann sollte bald zurückfliegen.,,,,9781508230892_German_5_QZ_0988.mp3,"5,18"
989,989,GR,9781442395497,German 5,16,,,U16-04,04Q_C,N,My husband should soon arrive.,,,,9781508230892_German_5_QZ_0989.mp3,"5,18"
990,990,GR,9781442395497,German 5,16,,,U16-04,04R_C,F,Mein Mann sollte bald ankommen.,,,,9781508230892_German_5_QZ_0990.mp3,"5,18"
991,991,GR,9781442395497,German 5,16,,,U16-04,04Q_D,N,My husband should be back again immediately.,,,,9781508230892_German_5_QZ_0991.mp3,"5,17,18"
992,992,GR,9781442395497,German 5,16,,,U16-04,04R_D,F,Mein Mann sollte gleich wieder zurück sein.,,,,9781508230892_German_5_QZ_0992.mp3,"5,17,18"
993,993,GR,9781442395497,German 5,16,,,U16-05,05Q_A,N,Don’t forget to turn off the light.,,,,9781508230892_German_5_QZ_0993.mp3,7
994,994,GR,9781442395497,German 5,16,,,U16-05,05R_A,M,Vergessen Sie nicht das Licht auszumachen.,,,,9781508230892_German_5_QZ_0994.mp3,7
995,995,GR,9781442395497,German 5,16,,,U16-05,05Q_B,N,Don’t forget to close the windows.,,,,9781508230892_German_5_QZ_0995.mp3,7
996,996,GR,9781442395497,German 5,16,,,U16-05,05R_B,F,"Vergessen Sie nicht, die Fenster zuzumachen.",,,,9781508230892_German_5_QZ_0996.mp3,7
997,997,GR,9781442395497,German 5,16,,,U16-05,05Q_C,N,Don’t forget to call again.,,,,9781508230892_German_5_QZ_0997.mp3,3
998,998,GR,9781442395497,German 5,16,,,U16-05,05R_C,M,Vergessen Sie nicht wieder anzurufen.,,,,9781508230892_German_5_QZ_0998.mp3,3
999,999,GR,9781442395497,German 5,16,,,U16-05,05Q_D,N,Don’t forget to send a text.,,,,9781508230892_German_5_QZ_0999.mp3,3
1000,1000,GR,9781442395497,German 5,16,,,U16-05,05R_D,F,"Vergessen Sie nicht, eine SMS zu schicken.",,,,9781508230892_German_5_QZ_1000.mp3,3
1001,1001,GR,9781442395497,German 5,16,,,U16-06,06Q_A,N,This morning I’m going to the hairdresser.,,,,9781508230892_German_5_QZ_1001.mp3,"1,17"
1002,1002,GR,9781442395497,German 5,16,,,U16-06,06R_A,M,Heute Morgen gehe ich zum Friseur.,,,,9781508230892_German_5_QZ_1002.mp3,"1,17"
1003,1003,GR,9781442395497,German 5,16,,,U16-06,06Q_B,N,This morning I’m going to the bakery.,,,,9781508230892_German_5_QZ_1003.mp3,"1,6,17"
1004,1004,GR,9781442395497,German 5,16,,,U16-06,06R_B,F,Heute Morgen gehe ich zur Bäckerei.,,,,9781508230892_German_5_QZ_1004.mp3,"1,6,17"
1005,1005,GR,9781442395497,German 5,16,,,U16-06,06Q_C,N,This morning I’m going to the book shop.,,,,9781508230892_German_5_QZ_1005.mp3,"1,14,17"
1006,1006,GR,9781442395497,German 5,16,,,U16-06,06R_C,M,Heute Morgen gehe ich zum Buchladen.,,,,9781508230892_German_5_QZ_1006.mp3,"1,14,17"
1007,1007,GR,9781442395497,German 5,16,,,U16-06,06Q_D,N,This morning I’m going to the electronics store.,,,,9781508230892_German_5_QZ_1007.mp3,"1,14,17"
1008,1008,GR,9781442395497,German 5,16,,,U16-06,06R_D,F,Heute Morgen gehe ich zum Elektrofachmarkt.,,,,9781508230892_German_5_QZ_1008.mp3,"1,14,17"
1009,1009,GR,9781442395497,German 5,16,,,U16-07,07Q_A,N,Already two years ago there was there a terrible flood.,,,,9781508230892_German_5_QZ_1009.mp3,"12,17,19"
1010,1010,GR,9781442395497,German 5,16,,,U16-07,07R_A,M,Schon vor zwei Jahren gab es dort eine furchtbare Überschwemmung.,,,,9781508230892_German_5_QZ_1010.mp3,"12,17,19"
1011,1011,GR,9781442395497,German 5,16,,,U16-07,07Q_B,N,Already two years ago there was there a terrible storm.,,,,9781508230892_German_5_QZ_1011.mp3,"12,17,19"
1012,1012,GR,9781442395497,German 5,16,,,U16-07,07R_B,F,Schon vor zwei Jahren gab es dort ein furchtbares Gewitter.,,,,9781508230892_German_5_QZ_1012.mp3,"12,17,19"
1013,1013,GR,9781442395497,German 5,16,,,U16-07,07Q_C,N,Already two years ago there was there a terrible accident.,,,,9781508230892_German_5_QZ_1013.mp3,"12,17"
1014,1014,GR,9781442395497,German 5,16,,,U16-07,07R_C,M,Schon vor zwei Jahren gab es dort einen furchtbaren Unfall.,,,,9781508230892_German_5_QZ_1014.mp3,"12,17"
1015,1015,GR,9781442395497,German 5,16,,,U16-07,07Q_D,N,Already two years ago there was there a terrible rain.,,,,9781508230892_German_5_QZ_1015.mp3,"12,17,19"
1016,1016,GR,9781442395497,German 5,16,,,U16-07,07R_D,F,Schon vor zwei Jahren gab es dort einen furchtbaren Regen.,,,,9781508230892_German_5_QZ_1016.mp3,"12,17,19"
1017,1017,GR,9781442395497,German 5,16,,,U16-08,08Q_A,N,"If I were younger, I would once more fly to there.",,,,9781508230892_German_5_QZ_1017.mp3,"1,18"
1018,1018,GR,9781442395497,German 5,16,,,U16-08,08R_A,F,"Wenn ich jünger wäre, würde ich noch einmal dorthin fliegen.",,,,9781508230892_German_5_QZ_1018.mp3,"1,18"
1019,1019,GR,9781442395497,German 5,16,,,U16-08,08Q_B,N,"If I were younger, I would once more travel to there.",,,,9781508230892_German_5_QZ_1019.mp3,"1,18"
1020,1020,GR,9781442395497,German 5,16,,,U16-08,08R_B,F,"Wenn ich jünger wäre, würde ich noch einmal dorthin reisen.",,,,9781508230892_German_5_QZ_1020.mp3,"1,18"
1021,1021,GR,9781442395497,German 5,16,,,U16-08,08Q_C,N,"If I were younger, I would have visited her again.",,,,9781508230892_German_5_QZ_1021.mp3,"1,18"
1022,1022,GR,9781442395497,German 5,16,,,U16-08,08R_C,M,"Wenn ich jünger wäre, hätte ich sie wieder besucht.",,,,9781508230892_German_5_QZ_1022.mp3,"1,18"
1023,1023,GR,9781442395497,German 5,16,,,U16-08,08Q_D,N,"If I were younger, I would once more study.",,,,9781508230892_German_5_QZ_1023.mp3,"1,9"
1024,1024,GR,9781442395497,German 5,16,,,U16-08,08R_D,M,"Wenn ich jünger wäre, würde ich noch einmal studieren.",,,,9781508230892_German_5_QZ_1024.mp3,"1,9"
1025,1025,GR,9781442395497,German 5,17,,,U17-01,01Q_A,N,The museum is being opened at nine thirty.,,,,9781508230892_German_5_QZ_1025.mp3,"12,14,17"
1026,1026,GR,9781442395497,German 5,17,,,U17-01,01R_A,M,Das Museum wird um halb zehn geöffnet.,,,,9781508230892_German_5_QZ_1026.mp3,"12,14,17"
1027,1027,GR,9781442395497,German 5,17,,,U17-01,01Q_B,N,The museum is being closed at six thirty.,,,,9781508230892_German_5_QZ_1027.mp3,"12,14,17"
1028,1028,GR,9781442395497,German 5,17,,,U17-01,01R_B,F,Das Museum wird um halb sieben geschlossen.,,,,9781508230892_German_5_QZ_1028.mp3,"12,14,17"
1029,1029,GR,9781442395497,German 5,17,,,U17-01,01Q_C,N,The museum is being opened at ten thirty.,,,,9781508230892_German_5_QZ_1029.mp3,"12,14,17"
1030,1030,GR,9781442395497,German 5,17,,,U17-01,01R_C,M,Das Museum wird um halb elf geöffnet.,,,,9781508230892_German_5_QZ_1030.mp3,"12,14,17"
1031,1031,GR,9781442395497,German 5,17,,,U17-01,01Q_D,N,The museum is being closed at five thirty.,,,,9781508230892_German_5_QZ_1031.mp3,"12,14,17"
1032,1032,GR,9781442395497,German 5,17,,,U17-01,01R_D,F,Das Museum wird um halb sechs geschlossen.,,,,9781508230892_German_5_QZ_1032.mp3,"12,14,17"
1033,1033,GR,9781442395497,German 5,17,,,U17-02,02Q_A,N,I stayed overnight there two nights.,,,,9781508230892_German_5_QZ_1033.mp3,"12,17,18"
1034,1034,GR,9781442395497,German 5,17,,,U17-02,02R_A,M,Ich habe dort zwei Nächte übernachtet.,,,,9781508230892_German_5_QZ_1034.mp3,"12,17,18"
1035,1035,GR,9781442395497,German 5,17,,,U17-02,02Q_B,N,I stayed two nights at their place.,,,,9781508230892_German_5_QZ_1035.mp3,"12,17,18"
1036,1036,GR,9781442395497,German 5,17,,,U17-02,02R_B,F,Ich habe zwei Nächte bei ihnen übernachtet.,,,,9781508230892_German_5_QZ_1036.mp3,"12,17,18"
1037,1037,GR,9781442395497,German 5,17,,,U17-02,02Q_C,N,I always stayed overnight at their place.,,,,9781508230892_German_5_QZ_1037.mp3,"17,18"
1038,1038,GR,9781442395497,German 5,17,,,U17-02,02R_C,M,Ich habe immer bei ihnen übernachtet.,,,,9781508230892_German_5_QZ_1038.mp3,"17,18"
1039,1039,GR,9781442395497,German 5,17,,,U17-02,02Q_D,N,I have liked all along to stay overnight there.,,,,9781508230892_German_5_QZ_1039.mp3,"4,17,18"
1040,1040,GR,9781442395497,German 5,17,,,U17-02,02R_D,F,Ich habe schon immer gern dort übernachtet.,,,,9781508230892_German_5_QZ_1040.mp3,"4,17,18"
1041,1041,GR,9781442395497,German 5,17,,,U17-03,03Q_A,N,I didn’t understand what you said.,,,,9781508230892_German_5_QZ_1041.mp3,15
1042,1042,GR,9781442395497,German 5,17,,,U17-03,03R_A,M,"Ich habe nicht verstanden, was du gesagt hast.",,,,9781508230892_German_5_QZ_1042.mp3,15
1043,1043,GR,9781442395497,German 5,17,,,U17-03,03Q_B,N,I didn’t understand what I was supposed to do.,,,,9781508230892_German_5_QZ_1043.mp3,15
1044,1044,GR,9781442395497,German 5,17,,,U17-03,03R_B,F,"Ich habe nicht verstanden, was ich machen sollte.",,,,9781508230892_German_5_QZ_1044.mp3,15
1045,1045,GR,9781442395497,German 5,17,,,U17-03,03Q_C,N,I didn’t understand what he said.,,,,9781508230892_German_5_QZ_1045.mp3,15
1046,1046,GR,9781442395497,German 5,17,,,U17-03,03R_C,M,"Ich habe nicht verstanden, was er gesagt hat.",,,,9781508230892_German_5_QZ_1046.mp3,15
1047,1047,GR,9781442395497,German 5,17,,,U17-03,03Q_D,N,I didn’t understand because you spoke too fast.,,,,9781508230892_German_5_QZ_1047.mp3,15
1048,1048,GR,9781442395497,German 5,17,,,U17-03,03R_D,F,"Ich habe nicht verstanden, weil du zu schnell gesprochen hast.",,,,9781508230892_German_5_QZ_1048.mp3,15
1049,1049,GR,9781442395497,German 5,17,,,U17-04,04Q_A,N,"I don’t know what I would have done, if I had been alone.",,,,9781508230892_German_5_QZ_1049.mp3,16
1050,1050,GR,9781442395497,German 5,17,,,U17-04,04R_A,M,"Ich weiß nicht, was ich gemacht hätte, wenn ich alleine gewesen wäre.",,,,9781508230892_German_5_QZ_1050.mp3,16
1051,1051,GR,9781442395497,German 5,17,,,U17-04,04Q_B,N,"I don’t know what I would have done, if I had lost my wallet.",,,,9781508230892_German_5_QZ_1051.mp3,"9,11,14"
1052,1052,GR,9781442395497,German 5,17,,,U17-04,04R_B,F,"Ich weiß nicht, was ich gemacht hätte, wenn ich mein Portemonnaie verloren hätte.",,,,9781508230892_German_5_QZ_1052.mp3,"9,11,14"
1053,1053,GR,9781442395497,German 5,17,,,U17-04,04Q_C,N,"I don’t know what I would have done, if we had not met each other.",,,,9781508230892_German_5_QZ_1053.mp3,9
1054,1054,GR,9781442395497,German 5,17,,,U17-04,04R_C,M,"Ich weiß nicht, was ich gemacht hätte, wenn wir uns nicht kennengelernt hätten.",,,,9781508230892_German_5_QZ_1054.mp3,9
1055,1055,GR,9781442395497,German 5,17,,,U17-04,04Q_D,N,"I don’t know what I would have done, if I had lost my ID.",,,,9781508230892_German_5_QZ_1055.mp3,9
1056,1056,GR,9781442395497,German 5,17,,,U17-04,04R_D,F,"Ich weiß nicht, was ich gemacht hätte, wenn ich meinen Ausweis verloren hätte.",,,,9781508230892_German_5_QZ_1056.mp3,9
1057,1057,GR,9781442395497,German 5,17,,,U17-05,05Q_A,N,"You, I must go now.",,,,9781508230892_German_5_QZ_1057.mp3,17
1058,1058,GR,9781442395497,German 5,17,,,U17-05,05R_A,M,"Du, ich muss jetzt gehen.",,,,9781508230892_German_5_QZ_1058.mp3,17
1059,1059,GR,9781442395497,German 5,17,,,U17-05,05Q_B,N,"You, I must away now.",,,,9781508230892_German_5_QZ_1059.mp3,17
1060,1060,GR,9781442395497,German 5,17,,,U17-05,05R_B,M,"Du, ich muss jetzt weg.",,,,9781508230892_German_5_QZ_1060.mp3,17
1061,1061,GR,9781442395497,German 5,17,,,U17-05,05Q_C,N,"You, I must hurry now.",,,,9781508230892_German_5_QZ_1061.mp3,17
1062,1062,GR,9781442395497,German 5,17,,,U17-05,05R_C,F,"Du, ich muss mich jetzt beeilen.",,,,9781508230892_German_5_QZ_1062.mp3,17
1063,1063,GR,9781442395497,German 5,17,,,U17-05,05Q_D,N,"You, I must go shopping now.",,,,9781508230892_German_5_QZ_1063.mp3,"14,17"
