Rec #,Lang,Course     ,Lesson,Cluster,Qz #,Spkr,Cue                                              ,Transliteration,MP3 Snippet File Name                     ,MP3 Audio ISBN,Premium ISBN ,Skills
296  ,NO  ,Norwegian 2,15    ,       ,06R ,F   ,Hvor arbeidet du tidligere?                      ,               ,9781508296799_Norwegian_Level_2_QM_296.mp3,9781508231295 ,9781508296799,19
297  ,NO  ,Norwegian 2,15    ,       ,07Q ,N   ,Where were his daughters?                        ,               ,9781508296799_Norwegian_Level_2_QM_297.mp3,9781508231295 ,9781508296799,"5,16"
298  ,NO  ,Norwegian 2,15    ,       ,07R ,M   ,Hvor var d�trene hans?                           ,               ,9781508296799_Norwegian_Level_2_QM_298.mp3,9781508231295 ,9781508296799,"5,16"
299  ,NO  ,Norwegian 2,15    ,       ,08Q ,N   ,I had a car previously.                          ,               ,9781508296799_Norwegian_Level_2_QM_299.mp3,9781508231295 ,9781508296799,18
300  ,NO  ,Norwegian 2,15    ,       ,08R ,M   ,Jeg hadde en bil tidligere.                      ,               ,9781508296799_Norwegian_Level_2_QM_300.mp3,9781508231295 ,9781508296799,18
301  ,NO  ,Norwegian 2,15    ,       ,09Q ,N   ,Are your children going to come along?           ,               ,9781508296799_Norwegian_Level_2_QM_301.mp3,9781508231295 ,9781508296799,"5,6"
302  ,NO  ,Norwegian 2,15    ,       ,09R ,M   ,Skal barna dine v�re med?                        ,               ,9781508296799_Norwegian_Level_2_QM_302.mp3,9781508231295 ,9781508296799,"5,6"
303  ,NO  ,Norwegian 2,15    ,       ,10Q ,N   ,Our son has a girlfriend.                        ,               ,9781508296799_Norwegian_Level_2_QM_303.mp3,9781508231295 ,9781508296799,5
304  ,NO  ,Norwegian 2,15    ,       ,10R ,M   ,S�nnen v�r har en kj�reste.                      ,               ,9781508296799_Norwegian_Level_2_QM_304.mp3,9781508231295 ,9781508296799,5
305  ,NO  ,Norwegian 2,15    ,       ,11Q ,N   ,We have no car now.                              ,               ,9781508296799_Norwegian_Level_2_QM_305.mp3,9781508231295 ,9781508296799,18
306  ,NO  ,Norwegian 2,15    ,       ,11R ,M   ,Vi har ingen bil n�.                             ,               ,9781508296799_Norwegian_Level_2_QM_306.mp3,9781508231295 ,9781508296799,18
307  ,NO  ,Norwegian 2,16    ,       ,01Q ,N   ,It was bad weather there.                        ,               ,9781508296799_Norwegian_Level_2_QM_307.mp3,9781508231295 ,9781508296799,19
308  ,NO  ,Norwegian 2,16    ,       ,01R ,F   ,Det var d�rlig v�r der.                          ,               ,9781508296799_Norwegian_Level_2_QM_308.mp3,9781508231295 ,9781508296799,19
309  ,NO  ,Norwegian 2,16    ,       ,02Q ,N   ,You can borrow my cell phone.                    ,               ,9781508296799_Norwegian_Level_2_QM_309.mp3,9781508231295 ,9781508296799,3
310  ,NO  ,Norwegian 2,16    ,       ,02R ,F   ,Du kan l�ne mobiltelefonen min.                  ,               ,9781508296799_Norwegian_Level_2_QM_310.mp3,9781508231295 ,9781508296799,3
311  ,NO  ,Norwegian 2,16    ,       ,03Q ,N   ,What�s the telephone number?                     ,               ,9781508296799_Norwegian_Level_2_QM_311.mp3,9781508231295 ,9781508296799,3
312  ,NO  ,Norwegian 2,16    ,       ,03R ,F   ,Hva er telefonnummeret?                          ,               ,9781508296799_Norwegian_Level_2_QM_312.mp3,9781508231295 ,9781508296799,3
313  ,NO  ,Norwegian 2,16    ,       ,04Q ,N   ,How old are they?                                ,               ,9781508296799_Norwegian_Level_2_QM_313.mp3,9781508231295 ,9781508296799,5
314  ,NO  ,Norwegian 2,16    ,       ,04R ,F   ,Hvor gamle er de?                                ,               ,9781508296799_Norwegian_Level_2_QM_314.mp3,9781508231295 ,9781508296799,5
315  ,NO  ,Norwegian 2,16    ,       ,05Q ,N   ,I must call my wife.                             ,               ,9781508296799_Norwegian_Level_2_QM_315.mp3,9781508231295 ,9781508296799,5
316  ,NO  ,Norwegian 2,16    ,       ,05R ,M   ,Jeg m� ringe kona mi.                            ,               ,9781508296799_Norwegian_Level_2_QM_316.mp3,9781508231295 ,9781508296799,5
317  ,NO  ,Norwegian 2,16    ,       ,06Q ,N   ,I must call her.                                 ,               ,9781508296799_Norwegian_Level_2_QM_317.mp3,9781508231295 ,9781508296799,3
318  ,NO  ,Norwegian 2,16    ,       ,06R ,M   ,Jeg m� ringe henne.                              ,               ,9781508296799_Norwegian_Level_2_QM_318.mp3,9781508231295 ,9781508296799,3
319  ,NO  ,Norwegian 2,16    ,       ,07Q ,N   ,The job is interesting.                          ,               ,9781508296799_Norwegian_Level_2_QM_319.mp3,9781508231295 ,9781508296799,20
320  ,NO  ,Norwegian 2,16    ,       ,07R ,M   ,Jobben er interessant.                           ,               ,9781508296799_Norwegian_Level_2_QM_320.mp3,9781508231295 ,9781508296799,20
321  ,NO  ,Norwegian 2,16    ,       ,08Q ,N   ,Can I borrow your cell phone?                    ,               ,9781508296799_Norwegian_Level_2_QM_321.mp3,9781508231295 ,9781508296799,3
322  ,NO  ,Norwegian 2,16    ,       ,08R ,M   ,Kan jeg l�ne mobiltelefonen din?                 ,               ,9781508296799_Norwegian_Level_2_QM_322.mp3,9781508231295 ,9781508296799,3
323  ,NO  ,Norwegian 2,16    ,       ,09Q ,N   ,His friends lived in Bergen.                     ,               ,9781508296799_Norwegian_Level_2_QM_323.mp3,9781508231295 ,9781508296799,"5,16"
324  ,NO  ,Norwegian 2,16    ,       ,09R ,M   ,Vennene hans bodde i Bergen.                     ,               ,9781508296799_Norwegian_Level_2_QM_324.mp3,9781508231295 ,9781508296799,"5,16"
325  ,NO  ,Norwegian 2,16    ,       ,10Q ,N   ,Do you want to borrow my cell phone?             ,               ,9781508296799_Norwegian_Level_2_QM_325.mp3,9781508231295 ,9781508296799,3
326  ,NO  ,Norwegian 2,16    ,       ,10R ,M   ,Vil du l�ne mobiltelefonen min?                  ,               ,9781508296799_Norwegian_Level_2_QM_326.mp3,9781508231295 ,9781508296799,3
327  ,NO  ,Norwegian 2,17    ,       ,01Q ,N   ,The bank is German.                              ,               ,9781508296799_Norwegian_Level_2_QM_327.mp3,9781508231295 ,9781508296799,11
328  ,NO  ,Norwegian 2,17    ,       ,01R ,F   ,Banken er tysk.                                  ,               ,9781508296799_Norwegian_Level_2_QM_328.mp3,9781508231295 ,9781508296799,11
329  ,NO  ,Norwegian 2,17    ,       ,02Q ,N   ,In order to visit acquaintances.                 ,               ,9781508296799_Norwegian_Level_2_QM_329.mp3,9781508231295 ,9781508296799,18
330  ,NO  ,Norwegian 2,17    ,       ,02R ,F   ,For � bes�ke bekjente.                           ,               ,9781508296799_Norwegian_Level_2_QM_330.mp3,9781508231295 ,9781508296799,18
331  ,NO  ,Norwegian 2,17    ,       ,03Q ,N   ,Did you have enough time?                        ,               ,9781508296799_Norwegian_Level_2_QM_331.mp3,9781508231295 ,9781508296799,17
332  ,NO  ,Norwegian 2,17    ,       ,03R ,F   ,Hadde du nok tid?                                ,               ,9781508296799_Norwegian_Level_2_QM_332.mp3,9781508231295 ,9781508296799,17
333  ,NO  ,Norwegian 2,17    ,       ,04Q ,N   ,He goes to school still.                         ,               ,9781508296799_Norwegian_Level_2_QM_333.mp3,9781508231295 ,9781508296799,5
334  ,NO  ,Norwegian 2,17    ,       ,04R ,F   ,Han g�r p� skole enda.                           ,               ,9781508296799_Norwegian_Level_2_QM_334.mp3,9781508231295 ,9781508296799,5
335  ,NO  ,Norwegian 2,17    ,       ,05Q ,N   ,She studies medicine.                            ,               ,9781508296799_Norwegian_Level_2_QM_335.mp3,9781508231295 ,9781508296799,5
336  ,NO  ,Norwegian 2,17    ,       ,05R ,F   ,Hun studerer medisin.                            ,               ,9781508296799_Norwegian_Level_2_QM_336.mp3,9781508231295 ,9781508296799,5
337  ,NO  ,Norwegian 2,17    ,       ,06Q ,N   ,What is he going to do afterwards?               ,               ,9781508296799_Norwegian_Level_2_QM_337.mp3,9781508231295 ,9781508296799,"1,5"
338  ,NO  ,Norwegian 2,17    ,       ,06R ,M   ,Hva skal han gj�re etterp�?                      ,               ,9781508296799_Norwegian_Level_2_QM_338.mp3,9781508231295 ,9781508296799,"1,5"
339  ,NO  ,Norwegian 2,17    ,       ,07Q ,N   ,How old is your daughter?                        ,               ,9781508296799_Norwegian_Level_2_QM_339.mp3,9781508231295 ,9781508296799,5
340  ,NO  ,Norwegian 2,17    ,       ,07R ,M   ,Hvor gammel er dattera di?                       ,               ,9781508296799_Norwegian_Level_2_QM_340.mp3,9781508231295 ,9781508296799,5
341  ,NO  ,Norwegian 2,17    ,       ,08Q ,N   ,I was one week in Bergen.                        ,               ,9781508296799_Norwegian_Level_2_QM_341.mp3,9781508231295 ,9781508296799,12
342  ,NO  ,Norwegian 2,17    ,       ,08R ,M   ,Jeg var ei uke i Bergen.                         ,               ,9781508296799_Norwegian_Level_2_QM_342.mp3,9781508231295 ,9781508296799,12
343  ,NO  ,Norwegian 2,17    ,       ,09Q ,N   ,My son goes to high school still.                ,               ,9781508296799_Norwegian_Level_2_QM_343.mp3,9781508231295 ,9781508296799,"5,16"
344  ,NO  ,Norwegian 2,17    ,       ,09R ,M   ,S�nnen min g�r p� videreg�ende skole enda.       ,               ,9781508296799_Norwegian_Level_2_QM_344.mp3,9781508231295 ,9781508296799,"5,16"
345  ,NO  ,Norwegian 2,17    ,       ,10Q ,N   ,I would like to call her.                        ,               ,9781508296799_Norwegian_Level_2_QM_345.mp3,9781508231295 ,9781508296799,3
346  ,NO  ,Norwegian 2,17    ,       ,10R ,M   ,Jeg vil gjerne ringe henne.                      ,               ,9781508296799_Norwegian_Level_2_QM_346.mp3,9781508231295 ,9781508296799,3
347  ,NO  ,Norwegian 2,18    ,       ,01Q ,N   ,Do your children work?                           ,               ,9781508296799_Norwegian_Level_2_QM_347.mp3,9781508231295 ,9781508296799,"5,6"
348  ,NO  ,Norwegian 2,18    ,       ,01R ,F   ,Arbeider barna dine?                             ,               ,9781508296799_Norwegian_Level_2_QM_348.mp3,9781508231295 ,9781508296799,"5,6"
349  ,NO  ,Norwegian 2,18    ,       ,02Q ,N   ,Do you visit her often?                          ,               ,9781508296799_Norwegian_Level_2_QM_349.mp3,9781508231295 ,9781508296799,18
350  ,NO  ,Norwegian 2,18    ,       ,02R ,F   ,Bes�ker du henne ofte?                           ,               ,9781508296799_Norwegian_Level_2_QM_350.mp3,9781508231295 ,9781508296799,18
351  ,NO  ,Norwegian 2,18    ,       ,03Q ,N   ,They don�t live at home any longer.              ,               ,9781508296799_Norwegian_Level_2_QM_351.mp3,9781508231295 ,9781508296799,5
352  ,NO  ,Norwegian 2,18    ,       ,03R ,F   ,De bor ikke hjemme lenger.                       ,               ,9781508296799_Norwegian_Level_2_QM_352.mp3,9781508231295 ,9781508296799,5
353  ,NO  ,Norwegian 2,18    ,       ,04Q ,N   ,Here�s her address.                              ,               ,9781508296799_Norwegian_Level_2_QM_353.mp3,9781508231295 ,9781508296799,"3,4,5"
354  ,NO  ,Norwegian 2,18    ,       ,04R ,M   ,Her er adressen hennes.                          ,               ,9781508296799_Norwegian_Level_2_QM_354.mp3,9781508231295 ,9781508296799,"3,4,5"
355  ,NO  ,Norwegian 2,18    ,       ,05Q ,N   ,She is not studying any longer.                  ,               ,9781508296799_Norwegian_Level_2_QM_355.mp3,9781508231295 ,9781508296799,5
356  ,NO  ,Norwegian 2,18    ,       ,05R ,M   ,Hun studerer ikke lenger.                        ,               ,9781508296799_Norwegian_Level_2_QM_356.mp3,9781508231295 ,9781508296799,5
357  ,NO  ,Norwegian 2,18    ,       ,06Q ,N   ,Where�s the post office?                         ,               ,9781508296799_Norwegian_Level_2_QM_357.mp3,9781508231295 ,9781508296799,"3,4"
358  ,NO  ,Norwegian 2,18    ,       ,06R ,F   ,Hvor er postkontoret?                            ,               ,9781508296799_Norwegian_Level_2_QM_358.mp3,9781508231295 ,9781508296799,"3,4"
359  ,NO  ,Norwegian 2,18    ,       ,07Q ,N   ,How long is the post office open?                ,               ,9781508296799_Norwegian_Level_2_QM_359.mp3,9781508231295 ,9781508296799,"3,14"
360  ,NO  ,Norwegian 2,18    ,       ,07R ,M   ,Hvor lenge er postkontoret �pent?                ,               ,9781508296799_Norwegian_Level_2_QM_360.mp3,9781508231295 ,9781508296799,"3,14"
361  ,NO  ,Norwegian 2,18    ,       ,08Q ,N   ,I need a doctor.                                 ,               ,9781508296799_Norwegian_Level_2_QM_361.mp3,9781508231295 ,9781508296799,"9,16"
362  ,NO  ,Norwegian 2,18    ,       ,08R ,F   ,Jeg trenger en lege.                             ,               ,9781508296799_Norwegian_Level_2_QM_362.mp3,9781508231295 ,9781508296799,"9,16"
363  ,NO  ,Norwegian 2,18    ,       ,09Q ,N   ,Can I call one more time?                        ,               ,9781508296799_Norwegian_Level_2_QM_363.mp3,9781508231295 ,9781508296799,"12,17"
364  ,NO  ,Norwegian 2,18    ,       ,09R ,M   ,Kan jeg ringe en gang til?                       ,               ,9781508296799_Norwegian_Level_2_QM_364.mp3,9781508231295 ,9781508296799,"12,17"
365  ,NO  ,Norwegian 2,18    ,       ,10Q ,N   ,Do you need a doctor?                            ,               ,9781508296799_Norwegian_Level_2_QM_365.mp3,9781508231295 ,9781508296799,"7,16"
366  ,NO  ,Norwegian 2,18    ,       ,10R ,M   ,Trenger du en lege?                              ,               ,9781508296799_Norwegian_Level_2_QM_366.mp3,9781508231295 ,9781508296799,"7,16"
367  ,NO  ,Norwegian 2,19    ,       ,01Q ,N   ,Is today a holiday?                              ,               ,9781508296799_Norwegian_Level_2_QM_367.mp3,9781508231295 ,9781508296799,"7,16"
368  ,NO  ,Norwegian 2,19    ,       ,01R ,F   ,Er i dag en helligdag?                           ,               ,9781508296799_Norwegian_Level_2_QM_368.mp3,9781508231295 ,9781508296799,"7,16"
369  ,NO  ,Norwegian 2,19    ,       ,02Q ,N   ,Walk sixty meters straight ahead.                ,               ,9781508296799_Norwegian_Level_2_QM_369.mp3,9781508231295 ,9781508296799,"1,4,12"
370  ,NO  ,Norwegian 2,19    ,       ,02R ,F   ,G� seksti meter rett fram.                       ,               ,9781508296799_Norwegian_Level_2_QM_370.mp3,9781508231295 ,9781508296799,"1,4,12"
371  ,NO  ,Norwegian 2,19    ,       ,03Q ,N   ,She doesn�t work there any longer.               ,               ,9781508296799_Norwegian_Level_2_QM_371.mp3,9781508231295 ,9781508296799,20
372  ,NO  ,Norwegian 2,19    ,       ,03R ,F   ,Hun arbeider ikke der lenger.                    ,               ,9781508296799_Norwegian_Level_2_QM_372.mp3,9781508231295 ,9781508296799,20
373  ,NO  ,Norwegian 2,19    ,       ,04Q ,N   ,How do I get to the post office?                 ,               ,9781508296799_Norwegian_Level_2_QM_373.mp3,9781508231295 ,9781508296799,4
374  ,NO  ,Norwegian 2,19    ,       ,04R ,F   ,Hvordan kommer jeg til postkontoret?             ,               ,9781508296799_Norwegian_Level_2_QM_374.mp3,9781508231295 ,9781508296799,4
375  ,NO  ,Norwegian 2,19    ,       ,05Q ,N   ,I don�t know what she does.                      ,               ,9781508296799_Norwegian_Level_2_QM_375.mp3,9781508231295 ,9781508296799,"5,20"
376  ,NO  ,Norwegian 2,19    ,       ,05R ,F   ,Jeg vet ikke hva hun gj�r.                       ,               ,9781508296799_Norwegian_Level_2_QM_376.mp3,9781508231295 ,9781508296799,"5,20"
377  ,NO  ,Norwegian 2,19    ,       ,06Q ,N   ,Maybe I can help you nevertheless?               ,               ,9781508296799_Norwegian_Level_2_QM_377.mp3,9781508231295 ,9781508296799,16
378  ,NO  ,Norwegian 2,19    ,       ,06R ,M   ,Kanskje jeg kan hjelpe deg likevel?              ,               ,9781508296799_Norwegian_Level_2_QM_378.mp3,9781508231295 ,9781508296799,16
379  ,NO  ,Norwegian 2,19    ,       ,07Q ,N   ,And then turn to the right.                      ,               ,9781508296799_Norwegian_Level_2_QM_379.mp3,9781508231295 ,9781508296799,4
380  ,NO  ,Norwegian 2,19    ,       ,07R ,M   ,Og s� sving til h�yre.                           ,               ,9781508296799_Norwegian_Level_2_QM_380.mp3,9781508231295 ,9781508296799,4
381  ,NO  ,Norwegian 2,19    ,       ,08Q ,N   ,To the left there is a school.                   ,               ,9781508296799_Norwegian_Level_2_QM_381.mp3,9781508231295 ,9781508296799,4
382  ,NO  ,Norwegian 2,19    ,       ,08R ,F   ,Til venstre er det en skole.                     ,               ,9781508296799_Norwegian_Level_2_QM_382.mp3,9781508231295 ,9781508296799,4
383  ,NO  ,Norwegian 2,19    ,       ,09Q ,N   ,Can you help me?                                 ,               ,9781508296799_Norwegian_Level_2_QM_383.mp3,9781508231295 ,9781508296799,"7,16"
384  ,NO  ,Norwegian 2,19    ,       ,09R ,M   ,Kan du hjelpe meg?                               ,               ,9781508296799_Norwegian_Level_2_QM_384.mp3,9781508231295 ,9781508296799,"7,16"
385  ,NO  ,Norwegian 2,19    ,       ,10Q ,N   ,She writes often to me.                          ,               ,9781508296799_Norwegian_Level_2_QM_385.mp3,9781508231295 ,9781508296799,3
386  ,NO  ,Norwegian 2,19    ,       ,10R ,F   ,Hun skriver ofte til meg.                        ,               ,9781508296799_Norwegian_Level_2_QM_386.mp3,9781508231295 ,9781508296799,3
387  ,NO  ,Norwegian 2,20    ,       ,01Q ,N   ,Then you get to the pharmacy.                    ,               ,9781508296799_Norwegian_Level_2_QM_387.mp3,9781508231295 ,9781508296799,16
388  ,NO  ,Norwegian 2,20    ,       ,01R ,F   ,S� kommer du til apoteket.                       ,               ,9781508296799_Norwegian_Level_2_QM_388.mp3,9781508231295 ,9781508296799,16
389  ,NO  ,Norwegian 2,20    ,       ,02Q ,N   ,After fifty meters you get to a traffic light.   ,               ,9781508296799_Norwegian_Level_2_QM_389.mp3,9781508231295 ,9781508296799,"4,12"
390  ,NO  ,Norwegian 2,20    ,       ,02R ,F   ,Etter femti meter kommer du til et trafikklys.   ,               ,9781508296799_Norwegian_Level_2_QM_390.mp3,9781508231295 ,9781508296799,"4,12"
391  ,NO  ,Norwegian 2,20    ,       ,03Q ,N   ,Our son is a doctor.                             ,               ,9781508296799_Norwegian_Level_2_QM_391.mp3,9781508231295 ,9781508296799,5
392  ,NO  ,Norwegian 2,20    ,       ,03R ,F   ,S�nnen v�r er lege.                              ,               ,9781508296799_Norwegian_Level_2_QM_392.mp3,9781508231295 ,9781508296799,5
393  ,NO  ,Norwegian 2,20    ,       ,04Q ,N   ,I can drive fast in Europe.                      ,               ,9781508296799_Norwegian_Level_2_QM_393.mp3,9781508231295 ,9781508296799,18
394  ,NO  ,Norwegian 2,20    ,       ,04R ,F   ,Jeg kan kj�re fort i Europa.                     ,               ,9781508296799_Norwegian_Level_2_QM_394.mp3,9781508231295 ,9781508296799,18
395  ,NO  ,Norwegian 2,20    ,       ,05Q ,N   ,I don�t write letters any longer.                ,               ,9781508296799_Norwegian_Level_2_QM_395.mp3,9781508231295 ,9781508296799,3
396  ,NO  ,Norwegian 2,20    ,       ,05R ,F   ,Jeg skriver ikke brev lenger.                    ,               ,9781508296799_Norwegian_Level_2_QM_396.mp3,9781508231295 ,9781508296799,3
397  ,NO  ,Norwegian 2,20    ,       ,06Q ,N   ,One drives pretty slowly.                        ,               ,9781508296799_Norwegian_Level_2_QM_397.mp3,9781508231295 ,9781508296799,"12,18"
398  ,NO  ,Norwegian 2,20    ,       ,06R ,M   ,Man kj�rer ganske sakte.                         ,               ,9781508296799_Norwegian_Level_2_QM_398.mp3,9781508231295 ,9781508296799,"12,18"
399  ,NO  ,Norwegian 2,20    ,       ,07Q ,N   ,Her husband works at a pharmacy.                 ,               ,9781508296799_Norwegian_Level_2_QM_399.mp3,9781508231295 ,9781508296799,"5,16"
400  ,NO  ,Norwegian 2,20    ,       ,07R ,M   ,Mannen hennes arbeider p� et apotek.             ,               ,9781508296799_Norwegian_Level_2_QM_400.mp3,9781508231295 ,9781508296799,"5,16"
401  ,NO  ,Norwegian 2,20    ,       ,08Q ,N   ,Now I need to send a package.                    ,               ,9781508296799_Norwegian_Level_2_QM_401.mp3,9781508231295 ,9781508296799,3
402  ,NO  ,Norwegian 2,20    ,       ,08R ,M   ,N� trenger jeg � sende en pakke.                 ,               ,9781508296799_Norwegian_Level_2_QM_402.mp3,9781508231295 ,9781508296799,3
403  ,NO  ,Norwegian 2,20    ,       ,09Q ,N   ,Turn to the left again.                          ,               ,9781508296799_Norwegian_Level_2_QM_403.mp3,9781508231295 ,9781508296799,4
404  ,NO  ,Norwegian 2,20    ,       ,09R ,M   ,Sving til venstre igjen.                         ,               ,9781508296799_Norwegian_Level_2_QM_404.mp3,9781508231295 ,9781508296799,4
405  ,NO  ,Norwegian 2,20    ,       ,10Q ,N   ,Do you know where that street is?                ,               ,9781508296799_Norwegian_Level_2_QM_405.mp3,9781508231295 ,9781508296799,"4,16"
406  ,NO  ,Norwegian 2,20    ,       ,10R ,M   ,Vet du hvor den gata er?                         ,               ,9781508296799_Norwegian_Level_2_QM_406.mp3,9781508231295 ,9781508296799,"4,16"
407  ,NO  ,Norwegian 2,20    ,       ,11Q ,N   ,I need to send a package.                        ,               ,9781508296799_Norwegian_Level_2_QM_407.mp3,9781508231295 ,9781508296799,3
408  ,NO  ,Norwegian 2,20    ,       ,11R ,F   ,Jeg trenger � sende en pakke.                    ,               ,9781508296799_Norwegian_Level_2_QM_408.mp3,9781508231295 ,9781508296799,3
409  ,NO  ,Norwegian 2,21    ,       ,01Q ,N   ,The car is not empty of gas.                     ,               ,9781508296799_Norwegian_Level_2_QM_409.mp3,9781508231295 ,9781508296799,18
410  ,NO  ,Norwegian 2,21    ,       ,01R ,F   ,Bilen er ikke tom for bensin.                    ,               ,9781508296799_Norwegian_Level_2_QM_410.mp3,9781508231295 ,9781508296799,18
411  ,NO  ,Norwegian 2,21    ,       ,02Q ,N   ,It doesn�t start.                                ,               ,9781508296799_Norwegian_Level_2_QM_411.mp3,9781508231295 ,9781508296799,9
412  ,NO  ,Norwegian 2,21    ,       ,02R ,F   ,Den starter ikke.                                ,               ,9781508296799_Norwegian_Level_2_QM_412.mp3,9781508231295 ,9781508296799,9
413  ,NO  ,Norwegian 2,21    ,       ,03Q ,N   ,It�s not the battery.                            ,               ,9781508296799_Norwegian_Level_2_QM_413.mp3,9781508231295 ,9781508296799,9
414  ,NO  ,Norwegian 2,21    ,       ,03R ,F   ,Det er ikke batteriet.                           ,               ,9781508296799_Norwegian_Level_2_QM_414.mp3,9781508231295 ,9781508296799,9
415  ,NO  ,Norwegian 2,21    ,       ,04Q ,N   ,You drive pretty fast.                           ,               ,9781508296799_Norwegian_Level_2_QM_415.mp3,9781508231295 ,9781508296799,18
416  ,NO  ,Norwegian 2,21    ,       ,04R ,F   ,Du kj�rer ganske fort.                           ,               ,9781508296799_Norwegian_Level_2_QM_416.mp3,9781508231295 ,9781508296799,18
417  ,NO  ,Norwegian 2,21    ,       ,05Q ,N   ,Is it the battery?                               ,               ,9781508296799_Norwegian_Level_2_QM_417.mp3,9781508231295 ,9781508296799,9
418  ,NO  ,Norwegian 2,21    ,       ,05R ,F   ,Er det batteriet?                                ,               ,9781508296799_Norwegian_Level_2_QM_418.mp3,9781508231295 ,9781508296799,9
419  ,NO  ,Norwegian 2,21    ,       ,06Q ,N   ,Because it doesn�t start.                        ,               ,9781508296799_Norwegian_Level_2_QM_419.mp3,9781508231295 ,9781508296799,9
420  ,NO  ,Norwegian 2,21    ,       ,06R ,M   ,Fordi den ikke starter.                          ,               ,9781508296799_Norwegian_Level_2_QM_420.mp3,9781508231295 ,9781508296799,9
421  ,NO  ,Norwegian 2,21    ,       ,07Q ,N   ,Why doesn�t your car start?                      ,               ,9781508296799_Norwegian_Level_2_QM_421.mp3,9781508231295 ,9781508296799,18
422  ,NO  ,Norwegian 2,21    ,       ,07R ,M   ,Hvorfor starter ikke bilen din?                  ,               ,9781508296799_Norwegian_Level_2_QM_422.mp3,9781508231295 ,9781508296799,18
423  ,NO  ,Norwegian 2,21    ,       ,08Q ,N   ,I cannot take my car.                            ,               ,9781508296799_Norwegian_Level_2_QM_423.mp3,9781508231295 ,9781508296799,18
424  ,NO  ,Norwegian 2,21    ,       ,08R ,M   ,Jeg kan ikke ta bilen min.                       ,               ,9781508296799_Norwegian_Level_2_QM_424.mp3,9781508231295 ,9781508296799,18
425  ,NO  ,Norwegian 2,21    ,       ,09Q ,N   ,I�m not driving very fast.                       ,               ,9781508296799_Norwegian_Level_2_QM_425.mp3,9781508231295 ,9781508296799,18
426  ,NO  ,Norwegian 2,21    ,       ,09R ,M   ,Jeg kj�rer ikke veldig fort.                     ,               ,9781508296799_Norwegian_Level_2_QM_426.mp3,9781508231295 ,9781508296799,18
427  ,NO  ,Norwegian 2,21    ,       ,10Q ,N   ,Can you drive slower?                            ,               ,9781508296799_Norwegian_Level_2_QM_427.mp3,9781508231295 ,9781508296799,18
428  ,NO  ,Norwegian 2,21    ,       ,10R ,M   ,Kan du kj�re saktere?                            ,               ,9781508296799_Norwegian_Level_2_QM_428.mp3,9781508231295 ,9781508296799,18
429  ,NO  ,Norwegian 2,22    ,       ,01Q ,N   ,To bike goes slower than to drive.               ,               ,9781508296799_Norwegian_Level_2_QM_429.mp3,9781508231295 ,9781508296799,18
430  ,NO  ,Norwegian 2,22    ,       ,01R ,F   ,� sykle g�r saktere enn � kj�re.                 ,               ,9781508296799_Norwegian_Level_2_QM_430.mp3,9781508231295 ,9781508296799,18
431  ,NO  ,Norwegian 2,22    ,       ,02Q ,N   ,That�s a good idea.                              ,               ,9781508296799_Norwegian_Level_2_QM_431.mp3,9781508231295 ,9781508296799,9
432  ,NO  ,Norwegian 2,22    ,       ,02R ,F   ,Det er en god id�.                               ,               ,9781508296799_Norwegian_Level_2_QM_432.mp3,9781508231295 ,9781508296799,9
433  ,NO  ,Norwegian 2,22    ,       ,03Q ,N   ,That�s much better.                              ,               ,9781508296799_Norwegian_Level_2_QM_433.mp3,9781508231295 ,9781508296799,7
434  ,NO  ,Norwegian 2,22    ,       ,03R ,F   ,Det er mye bedre.                                ,               ,9781508296799_Norwegian_Level_2_QM_434.mp3,9781508231295 ,9781508296799,7
435  ,NO  ,Norwegian 2,22    ,       ,04Q ,N   ,That doesn�t work either.                        ,               ,9781508296799_Norwegian_Level_2_QM_435.mp3,9781508231295 ,9781508296799,7
436  ,NO  ,Norwegian 2,22    ,       ,04R ,F   ,Det passer ikke heller.                          ,               ,9781508296799_Norwegian_Level_2_QM_436.mp3,9781508231295 ,9781508296799,7
437  ,NO  ,Norwegian 2,22    ,       ,05Q ,N   ,A bicycle goes slower than a car.                ,               ,9781508296799_Norwegian_Level_2_QM_437.mp3,9781508231295 ,9781508296799,18
438  ,NO  ,Norwegian 2,22    ,       ,05R ,F   ,En sykkel g�r saktere enn en bil.                ,               ,9781508296799_Norwegian_Level_2_QM_438.mp3,9781508231295 ,9781508296799,18
439  ,NO  ,Norwegian 2,22    ,       ,06Q ,N   ,Today I can�t.                                   ,               ,9781508296799_Norwegian_Level_2_QM_439.mp3,9781508231295 ,9781508296799,"7,17"
440  ,NO  ,Norwegian 2,22    ,       ,06R ,M   ,I dag kan jeg ikke.                              ,               ,9781508296799_Norwegian_Level_2_QM_440.mp3,9781508231295 ,9781508296799,"7,17"
441  ,NO  ,Norwegian 2,22    ,       ,07Q ,N   ,I�m looking also for an open pharmacy.           ,               ,9781508296799_Norwegian_Level_2_QM_441.mp3,9781508231295 ,9781508296799,16
442  ,NO  ,Norwegian 2,22    ,       ,07R ,M   ,Jeg leter ogs� etter et �pent apotek.            ,               ,9781508296799_Norwegian_Level_2_QM_442.mp3,9781508231295 ,9781508296799,16
443  ,NO  ,Norwegian 2,22    ,       ,08Q ,N   ,I thought that I could drive by car.             ,               ,9781508296799_Norwegian_Level_2_QM_443.mp3,9781508231295 ,9781508296799,18
