Control #,Rec #,Lang,Source Audio ISBN-13,Course,Unit Num,start,stop,QZ #,line #,Speaker,Cue,Transliteration,#of words,Q or S,Course Name (Source),Snippet name,Skills
233,233,MA,9781442369269,Mandarin 4,12,,,09Q,,N,The Chinese economic structure has changed a lot.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_233.mp3,20
234,234,MA,9781442369269,Mandarin 4,12,,,09R,,F,中国经济结构变化很大。,zhōng guó jīng jì jié gòu biàn huà hěn dà.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_234.mp3,20
235,235,MA,9781442369269,Mandarin 4,12,,,10Q,,N,The Chinese population structure has changed a lot.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_235.mp3,9
236,236,MA,9781442369269,Mandarin 4,12,,,10R,,M,中国人口结构变化很大。,zhōng guó rén kǒu jié gòu biàn huà hěn dà.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_236.mp3,9
237,237,MA,9781442369269,Mandarin 4,13,,,01Q,,N,Who takes care of your granddaughter?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_237.mp3,5
238,238,MA,9781442369269,Mandarin 4,13,,,01R,,M,谁照顾你孙女？,shéi zhào gù nǐ sūn nǚ?,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_238.mp3,5
239,239,MA,9781442369269,Mandarin 4,13,,,02Q,,N,He’s a little emperor.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_239.mp3,5
240,240,MA,9781442369269,Mandarin 4,13,,,02R,,M,他是一个小皇帝。,tā shì yí gè xiǎo huáng dì.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_240.mp3,5
241,241,MA,9781442369269,Mandarin 4,13,,,03Q,,N,My husband is a computer engineer.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_241.mp3,"5,20"
242,242,MA,9781442369269,Mandarin 4,13,,,03R,,F,我爱人是一位电脑工程师。,wǒ ài rén shì yí wèi diàn nǎo gōng chéng shī.,11,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_242.mp3,"5,20"
243,243,MA,9781442369269,Mandarin 4,13,,,04Q,,N,My son and my daughter-in-law are very busy.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_243.mp3,5
244,244,MA,9781442369269,Mandarin 4,13,,,04R,,F,我儿子和我儿媳很忙。,wǒ ér zi hé wǒ ér xí hěn máng.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_244.mp3,5
245,245,MA,9781442369269,Mandarin 4,13,,,05Q,,N,My husband and I take care of our grandson.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_245.mp3,5
246,246,MA,9781442369269,Mandarin 4,13,,,05R,,F,我和我爱人照顾孙子。,wǒ hé wǒ ài rén zhào gù sūn zi.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_246.mp3,5
247,247,MA,9781442369269,Mandarin 4,13,,,06Q,,N,My younger sister is a kindergarten teacher.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_247.mp3,"6,20"
248,248,MA,9781442369269,Mandarin 4,13,,,06R,,M,我妹妹是一位幼儿园老师。,wǒ mèi mei shì yí wèi yòu ér yuán lǎo shī.,11,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_248.mp3,"6,20"
249,249,MA,9781442369269,Mandarin 4,13,,,07Q,,N,We take him to attend kindergarten.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_249.mp3,5
250,250,MA,9781442369269,Mandarin 4,13,,,07R,,F,我们送他上幼儿园。,wǒ men sòng tā shàng yòu ér yuán.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_250.mp3,5
251,251,MA,9781442369269,Mandarin 4,13,,,08Q,,N,In some respects they are the same.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_251.mp3,9
252,252,MA,9781442369269,Mandarin 4,13,,,08R,,F,有的方面一样。,yǒu de fāng miàn yí yàng.,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_252.mp3,9
253,253,MA,9781442369269,Mandarin 4,13,,,09Q,,N,The Chinese population structure will affect the Chinese market.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_253.mp3,20
254,254,MA,9781442369269,Mandarin 4,13,,,09R,,M,中国人口结构 会影响中国市场。,zhōng guó rén kǒu jié gòu huì yíng xiǎng zhōng guó shì chǎng.,13,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_254.mp3,20
255,255,MA,9781442369269,Mandarin 4,13,,,10Q,,N,"In the morning, we take him to attend kindergarten.",,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_255.mp3,"5,17"
256,256,MA,9781442369269,Mandarin 4,13,,,10R,,F,早上我们送他上幼儿园。,zǎo shàng wǒ men sòng tā shàng yòu ér yuán.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_256.mp3,"5,17"
257,257,MA,9781442369269,Mandarin 4,13,,,11Q,,N,Are Chinese society and American society the same?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_257.mp3,7
258,258,MA,9781442369269,Mandarin 4,13,,,11R,,M,中国社会和美国社会一样吗？,zhōng guó shè huì hé měi guó shè huì yí yàng ma?,12,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_258.mp3,7
259,259,MA,9781442369269,Mandarin 4,14,,,01Q,,N,Does your daughter spoil him?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_259.mp3,5
260,260,MA,9781442369269,Mandarin 4,14,,,01R,,F,你女儿宠不宠他?,nǐ nǚ ér chǒng bù chǒng tā?,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_260.mp3,5
261,261,MA,9781442369269,Mandarin 4,14,,,02Q,,N,What is your favorite animal?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_261.mp3,"2,7"
262,262,MA,9781442369269,Mandarin 4,14,,,02R,,F,你最喜欢的动物是什么？,nǐ zuì xǐ huan de dòng wù shì shén me?,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_262.mp3,"2,7"
263,263,MA,9781442369269,Mandarin 4,14,,,03Q,,N,They don’t want little emperors.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_263.mp3,5
264,264,MA,9781442369269,Mandarin 4,14,,,03R,,M,他们不要小皇帝。,tā men bú yào xiǎo huáng dì.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_264.mp3,5
265,265,MA,9781442369269,Mandarin 4,14,,,04Q,,N,They spoil the dog.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_265.mp3,2
266,266,MA,9781442369269,Mandarin 4,14,,,04R,,M,他们宠狗。,tā men chǒng gǒu.,4,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_266.mp3,2
267,267,MA,9781442369269,Mandarin 4,14,,,05Q,,N,How many dogs does she have?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_267.mp3,2
268,268,MA,9781442369269,Mandarin 4,14,,,05R,,M,她有几条狗？,tā yǒu jǐ tiáo gǒu?,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_268.mp3,2
269,269,MA,9781442369269,Mandarin 4,14,,,06Q,,N,How many cats does she have?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_269.mp3,2
270,270,MA,9781442369269,Mandarin 4,14,,,06R,,F,她有几只猫？,tā yǒu jǐ zhī māo?,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_270.mp3,2
271,271,MA,9781442369269,Mandarin 4,14,,,07Q,,N,But his favorite animal is the giant panda.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_271.mp3,9
272,272,MA,9781442369269,Mandarin 4,14,,,07R,,M,可是他最喜欢的动物是大熊猫。,kě shì tā zuì xǐ huan de dòng wù shì dà xióng māo.,13,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_272.mp3,9
273,273,MA,9781442369269,Mandarin 4,14,,,08Q,,N,My son is an automotive engineer.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_273.mp3,"5,20"
274,274,MA,9781442369269,Mandarin 4,14,,,08R,,F,我儿子是一位汽车工程师。,wǒ ér zi shì yí wèi qì chē gōng chéng shī.,11,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_274.mp3,"5,20"
275,275,MA,9781442369269,Mandarin 4,14,,,09Q,,N,My daughter and son-in-law don’t spoil children.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_275.mp3,5
276,276,MA,9781442369269,Mandarin 4,14,,,09R,,M,我女儿和女婿不宠孩子。,wǒ nǚ ér hé nǚ xù bù chǒng hái zi.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_276.mp3,5
277,277,MA,9781442369269,Mandarin 4,14,,,10Q,,N,My daughter and son-in-law have a dog.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_277.mp3,"2,5"
278,278,MA,9781442369269,Mandarin 4,14,,,10R,,M,我女儿和女婿有一条狗。,wǒ nǚ ér hé nǚ xù yǒu yì tiáo gǒu.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_278.mp3,"2,5"
279,279,MA,9781442369269,Mandarin 4,14,,,11Q,,N,My favorite animal is the cat.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_279.mp3,2
280,280,MA,9781442369269,Mandarin 4,14,,,11R,,F,我最喜欢的动物是猫。,wó zuì xǐ huan de dòng wù shì māo.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_280.mp3,2
281,281,MA,9781442369269,Mandarin 4,15,,,01Q,,N,Nearby there is a flower and bird market.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_281.mp3,"14,18"
282,282,MA,9781442369269,Mandarin 4,15,,,01R,,M,附近有一个花鸟市场。,fù jìn yǒu yí gè huā niǎo shì chǎng.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_282.mp3,"14,18"
283,283,MA,9781442369269,Mandarin 4,15,,,02Q,,N,What does the flower and bird market have?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_283.mp3,14
284,284,MA,9781442369269,Mandarin 4,15,,,02R,,F,花鸟市场有什么？,huā niǎo shì chǎng yǒu shén me?,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_284.mp3,14
285,285,MA,9781442369269,Mandarin 4,15,,,03Q,,N,This is the year of the rabbit.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_285.mp3,
286,286,MA,9781442369269,Mandarin 4,15,,,03R,,M,今年是兔年。,jīn nián shì tù nián.,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_286.mp3,
287,287,MA,9781442369269,Mandarin 4,15,,,04Q,,N,The goldfish’s tail is very pretty.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_287.mp3,2
288,288,MA,9781442369269,Mandarin 4,15,,,04R,,F,金鱼的尾巴很漂亮。,jīn yú de wěi bā hěn piào liang.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_288.mp3,2
289,289,MA,9781442369269,Mandarin 4,15,,,05Q,,N,The goldfish are very pretty.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_289.mp3,2
290,290,MA,9781442369269,Mandarin 4,15,,,05R,,F,金鱼很漂亮。,jīn yú hěn piào liang.,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_290.mp3,2
291,291,MA,9781442369269,Mandarin 4,15,,,06Q,,N,Every morning I go to the park to walk the birds.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_291.mp3,"1,2"
292,292,MA,9781442369269,Mandarin 4,15,,,06R,,M,每天早上我去公园遛鸟。,měi tiān zǎo shàng wŏ qù gōng yuán liù niǎo.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_292.mp3,"1,2"
293,293,MA,9781442369269,Mandarin 4,15,,,07Q,,N,Do you spoil your children?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_293.mp3,5
294,294,MA,9781442369269,Mandarin 4,15,,,07R,,F,你宠孩子吗？,nǐ chǒng hái zi ma?,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_294.mp3,5
295,295,MA,9781442369269,Mandarin 4,15,,,08Q,,N,Do you walk your birds every morning?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_295.mp3,"1,2"
296,296,MA,9781442369269,Mandarin 4,15,,,08R,,F,你每天早上遛鸟吗？,nǐ měi tiān zǎo shàng liù niǎo ma?,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_296.mp3,"1,2"
297,297,MA,9781442369269,Mandarin 4,15,,,09Q,,N,Do you like goldfish?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_297.mp3,2
298,298,MA,9781442369269,Mandarin 4,15,,,09R,,M,你喜欢金鱼吗？,nǐ xǐ huan jīn yú ma?,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_298.mp3,2
299,299,MA,9781442369269,Mandarin 4,15,,,10Q,,N,He likes animals very much.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_299.mp3,2
300,300,MA,9781442369269,Mandarin 4,15,,,10R,,M,他很喜欢动物。,tā hěn xǐ huan dòng wù.,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_300.mp3,2
301,301,MA,9781442369269,Mandarin 4,15,,,11Q,,N,But they live very long.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_301.mp3,9
302,302,MA,9781442369269,Mandarin 4,15,,,11R,,M,可是她们很长寿。,kě shì tā men hěn cháng shòu.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_302.mp3,9
303,303,MA,9781442369269,Mandarin 4,16,,,01Q,,N,The flower and bird market doesn’t sell cows.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_303.mp3,"2,14"
304,304,MA,9781442369269,Mandarin 4,16,,,01R,,F,花鸟市场不卖牛。,huā niǎo shì chǎng bú mài niú.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_304.mp3,"2,14"
305,305,MA,9781442369269,Mandarin 4,16,,,02Q,,N,The flower and bird market sells many small pets.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_305.mp3,"2,14"
306,306,MA,9781442369269,Mandarin 4,16,,,02R,,F,花鸟市场卖很多小宠物。,huā niǎo shì chǎng mài hěn duō xiǎo chǒng wù.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_306.mp3,"2,14"
307,307,MA,9781442369269,Mandarin 4,16,,,03Q,,N,The flower and bird market sells flowers and small pets.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_307.mp3,"2,14"
308,308,MA,9781442369269,Mandarin 4,16,,,03R,,F,花鸟市场卖花和小宠物。,huā niǎo shì chǎng mài huā hé xiǎo chǒng wù.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_308.mp3,"2,14"
309,309,MA,9781442369269,Mandarin 4,16,,,04Q,,N,Does the flower and bird market sell cows?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_309.mp3,"2,14"
310,310,MA,9781442369269,Mandarin 4,16,,,04R,,M,花鸟市场卖牛吗？,huā niǎo shì chǎng mài niú ma?,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_310.mp3,"2,14"
311,311,MA,9781442369269,Mandarin 4,16,,,05Q,,N,The dragon is a symbol of China.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_311.mp3,
312,312,MA,9781442369269,Mandarin 4,16,,,05R,,F,龙是中国的象征。,lóng shì zhōng guó de xiàng zhēng.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_312.mp3,
313,313,MA,9781442369269,Mandarin 4,16,,,06Q,,N,What is your zodiac sign?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_313.mp3,
314,314,MA,9781442369269,Mandarin 4,16,,,06R,,M,你属什么？,nǐ shǔ shén me?,4,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_314.mp3,
315,315,MA,9781442369269,Mandarin 4,16,,,07Q,,N,That’s why he is called Little Tiger.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_315.mp3,9
316,316,MA,9781442369269,Mandarin 4,16,,,07R,,F,所以他叫小虎。,suŏ yǐ tā jiào xiǎo hǔ.,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_316.mp3,9
317,317,MA,9781442369269,Mandarin 4,16,,,08Q,,N,After the Year of the Rabbit is the Year of the Dragon.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_317.mp3,
318,318,MA,9781442369269,Mandarin 4,16,,,08R,,M,兔年以后是龙年。,tù nián yǐ hòu shì lóng nián.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_318.mp3,
319,319,MA,9781442369269,Mandarin 4,16,,,09Q,,N,What year is after the Year of the Rabbit?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_319.mp3,
320,320,MA,9781442369269,Mandarin 4,16,,,09R,,M,兔年以后是什么年？,tù nián yǐ hòu shì shén me nián?,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_320.mp3,
321,321,MA,9781442369269,Mandarin 4,16,,,10Q,,N,My younger brother sells vegetables.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_321.mp3,"5,6,20"
322,322,MA,9781442369269,Mandarin 4,16,,,10R,,M,我弟弟卖蔬菜。,wǒ dì di mài shū cài.,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_322.mp3,"5,6,20"
323,323,MA,9781442369269,Mandarin 4,17,,,01Q,,N,The flower and bird market sells what small pets?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_323.mp3,"2,14"
324,324,MA,9781442369269,Mandarin 4,17,,,01R,,F,花鸟市场卖什么小宠物？,huā niǎo shì chǎng mài shén me xiǎo chǒng wù?,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_324.mp3,"2,14"
325,325,MA,9781442369269,Mandarin 4,17,,,02Q,,N,Too bad you don’t eat spicy food.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_325.mp3,6
326,326,MA,9781442369269,Mandarin 4,17,,,02R,,F,可惜你不吃辣。,kě xī nǐ bù chī là.,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_326.mp3,6
327,327,MA,9781442369269,Mandarin 4,17,,,03Q,,N,Sichuan cuisine is very spicy.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_327.mp3,6
328,328,MA,9781442369269,Mandarin 4,17,,,03R,,M,四川菜很辣。,sì chuān cài hěn là.,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_328.mp3,6
329,329,MA,9781442369269,Mandarin 4,17,,,04Q,,N,That’s why I don’t eat meat.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_329.mp3,6
330,330,MA,9781442369269,Mandarin 4,17,,,04R,,F,所以我不吃肉。,suŏ yǐ wǒ bù chī niú ròu.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_330.mp3,6
331,331,MA,9781442369269,Mandarin 4,17,,,05Q,,N,Every evening he walks his dog.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_331.mp3,"1,2"
332,332,MA,9781442369269,Mandarin 4,17,,,05R,,F,他每天晚上遛狗。,tā měi tiān wǎn shàng liù gǒu.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_332.mp3,"1,2"
333,333,MA,9781442369269,Mandarin 4,17,,,06Q,,N,I don’t eat pork.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_333.mp3,"6,16"
334,334,MA,9781442369269,Mandarin 4,17,,,06R,,F,我不吃猪肉。,wǒ bù chī zhū ròu.,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_334.mp3,"6,16"
335,335,MA,9781442369269,Mandarin 4,17,,,07Q,,N,"I eat beef, chicken, and pork.",,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_335.mp3,"6,16"
336,336,MA,9781442369269,Mandarin 4,17,,,07R,,M,我吃牛肉、鸡肉、和猪肉。,"wǒ chī niú ròu, jī ròu, hé zhū ròu.",9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_336.mp3,"6,16"
337,337,MA,9781442369269,Mandarin 4,17,,,08Q,,N,I’m a vegetarian.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_337.mp3,"6,9,16"
338,338,MA,9781442369269,Mandarin 4,17,,,08R,,F,我吃素。,wǒ chī sù.,3,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_338.mp3,"6,9,16"
339,339,MA,9781442369269,Mandarin 4,17,,,09Q,,N,I’m allergic to seafood.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_339.mp3,"6,8,16"
340,340,MA,9781442369269,Mandarin 4,17,,,09R,,M,我对海鲜过敏。,wǒ duì hǎi xiān guò mǐn.,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_340.mp3,"6,8,16"
341,341,MA,9781442369269,Mandarin 4,17,,,10Q,,N,I’m not allergic to peanuts.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_341.mp3,"6,8,16"
342,342,MA,9781442369269,Mandarin 4,17,,,10R,,M,我对花生不过敏。,wǒ duì huā shēng bú guò mǐn.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_342.mp3,"6,8,16"
343,343,MA,9781442369269,Mandarin 4,17,,,11Q,,N,My family’s farm grows organic vegetables.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_343.mp3,"5,6,20"
344,344,MA,9781442369269,Mandarin 4,17,,,11R,,F,我家的农场种有机蔬菜。,wǒ jiā de nóng chǎng zhòng yǒu jī shū cài.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_344.mp3,"5,6,20"
345,345,MA,9781442369269,Mandarin 4,18,,,01Q,,N,Inside the teahouses there are many people playing cards.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_345.mp3,"6,9"
346,346,MA,9781442369269,Mandarin 4,18,,,01R,,F,茶馆里有很多人打牌。,chá guǎn li yǒu hěn duō rén dǎ pái.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_346.mp3,"6,9"
347,347,MA,9781442369269,Mandarin 4,18,,,02Q,,N,Inside the teahouses there are many bamboo chairs.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_347.mp3,6
348,348,MA,9781442369269,Mandarin 4,18,,,02R,,F,茶馆里有很多竹椅。,chá guǎn li yǒu hěn duō zhú yǐ.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_348.mp3,6
349,349,MA,9781442369269,Mandarin 4,18,,,03Q,,N,Chengdu’s snacks are very spicy.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_349.mp3,"6,18"
350,350,MA,9781442369269,Mandarin 4,18,,,03R,,M,成都的小吃很辣。,chéng dū de xiǎo chī hěn là.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_350.mp3,"6,18"
