Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,Skills
281,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,11Q,0,N,Did you like it?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_281.mp3,7
282,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,11R,0,M,¿Te gustó?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_282.mp3,7
283,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,12Q,0,N,We like to buy them games.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_283.mp3,14
284,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,12R,0,F,Nos gusta comprarles juegos.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_284.mp3,14
285,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,01Q,0,N,How’s the weather?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_285.mp3,"16,19"
286,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,01R,0,M,¿Cómo está el clima?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_286.mp3,"16,19"
287,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,02Q,0,N,Where is the music store?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_287.mp3,"4,14"
288,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,02R,0,F,¿Dónde queda la tienda de música?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_288.mp3,"4,14"
289,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,03Q,0,N,It’s better by taxi.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_289.mp3,18
290,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,03R,0,F,Es mejor en taxi.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_290.mp3,18
291,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,04Q,0,N,The taxi is faster.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_291.mp3,18
292,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,04R,0,M,El taxi es más rápido.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_292.mp3,18
293,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,05Q,0,N,It’s better when the weather isn’t cold.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_293.mp3,"16,19"
294,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,05R,0,M,Es mejor cuando el clima no está frio.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_294.mp3,"16,19"
295,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,06Q,0,N,We went to a concert.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_295.mp3,"1,5"
296,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,06R,0,M,Fuimos a un concierto.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_296.mp3,"1,5"
297,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,07Q,0,N,Is it good weather?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_297.mp3,19
298,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,07R,0,M,¿Hace buen clima?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_298.mp3,19
299,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,08Q,0,N,For whom?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_299.mp3,7
300,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,08R,0,F,¿Para quién?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_300.mp3,7
301,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,09Q,0,N,Could you send me a postcard?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_301.mp3,3
302,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,09R,0,F,¿Podrías enviarme una tarjeta postal?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_302.mp3,3
303,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,10Q,0,N,Why is it better?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_303.mp3,7
304,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,10R,0,F,¿Por qué es mejor?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_304.mp3,7
305,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,11Q,0,N,I can pay for it.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_305.mp3,11
306,SP,9781508283683,Spanish 2,14,00:00.000,00:00.000,11R,0,M,Puedo pagarlo.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_306.mp3,11
307,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,01Q,0,N,I’m here for business.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_307.mp3,"18,20"
308,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,01R,0,F,Estoy aquí por negocios.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_308.mp3,"18,20"
309,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,02Q,0,N,"As for me, I didn’t like it.",n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_309.mp3,7
310,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,02R,0,F,A mí no me gustó.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_310.mp3,7
311,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,03Q,0,N,"As for my wife, she liked it.",n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_311.mp3,5
312,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,03R,0,M,A mi esposa le gustó.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_312.mp3,5
313,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,04Q,0,N,There’s no hot milk.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_313.mp3,6
314,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,04R,0,M,No hay leche caliente.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_314.mp3,6
315,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,05Q,0,N,We like films.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_315.mp3,1
316,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,05R,0,F,Nos gustan los películas.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_316.mp3,1
317,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,06Q,0,N,Do you know where my colleague is?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_317.mp3,20
318,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,06R,0,M,¿Sabes dónde está mi colega?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_318.mp3,20
319,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,07Q,0,N,Would you like to take milk?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_319.mp3,6
320,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,07R,0,F,¿Te gustaría tomar leche?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_320.mp3,6
321,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,08Q,0,N,I take my coffee without milk.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_321.mp3,6
322,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,08R,0,M,Tomo mi café sin leche.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_322.mp3,6
323,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,09Q,0,N,Me neither.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_323.mp3,7
324,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,09R,0,F,Yo tampoco.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_324.mp3,7
325,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,10Q,0,N,Not me.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_325.mp3,7
326,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,10R,0,F,Yo no.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_326.mp3,7
327,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,11Q,0,N,I’ve only been there for business.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_327.mp3,"18,20"
328,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,11R,0,M,Sólo he estado por negocios.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_328.mp3,"18,20"
329,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,12Q,0,N,It’s very bad weather.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_329.mp3,19
330,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,12R,0,F,Hace muy mal clima.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_330.mp3,19
331,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,13Q,0,N,"I can’t neither on Thursday, nor on Friday.",n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_331.mp3,17
332,SP,9781508283683,Spanish 2,15,00:00.000,00:00.000,13R,0,M,"No puedo ni el jueves, ni el viernes.",n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_332.mp3,17
333,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,01Q,0,N,To a warm place.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_333.mp3,"18,19"
334,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,01R,0,F,A un lugar caliente.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_334.mp3,"18,19"
335,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,02Q,0,N,It’s very expensive.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_335.mp3,"11,16"
336,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,02R,0,F,Es muy caro.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_336.mp3,"11,16"
337,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,03Q,0,N,That’s the truth.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_337.mp3,7
338,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,03R,0,F,Es verdad.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_338.mp3,7
339,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,04Q,0,N,It’s too cold for me.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_339.mp3,19
340,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,04R,0,M,Hace demasiado frío para mí.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_340.mp3,19
341,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,05Q,0,N,Nothing else?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_341.mp3,7
342,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,05R,0,F,¿Nada más?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_342.mp3,7
343,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,06Q,0,N,No one knows.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_343.mp3,7
344,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,06R,0,F,Nadie sabe.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_344.mp3,7
345,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,07Q,0,N,You need a vacation.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_345.mp3,18
346,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,07R,0,M,Necesitas vacaciones.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_346.mp3,18
347,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,08Q,0,N,Neither the money nor the time?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_347.mp3,14
348,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,08R,0,M,¿Ni el dinero ni el tiempo?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_348.mp3,14
349,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,09Q,0,N,I haven’t been able to.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_349.mp3,7
350,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,09R,0,M,No he podido.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_350.mp3,7
351,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,10Q,0,N,I’m going to go out alone.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_351.mp3,1
352,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,10R,0,M,Yo voy a salir sólo.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_352.mp3,1
353,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,11Q,0,N,I want to go on a trip.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_353.mp3,18
354,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,11R,0,F,Quiero ir de viaje.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_354.mp3,18
355,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,12Q,0,N,A trip to a warm place is very expensive.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_355.mp3,"11,18"
356,SP,9781508283683,Spanish 2,16,00:00.000,00:00.000,12R,0,F,Un viaje a un lugar caliente es muy caro.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_356.mp3,"11,18"
357,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,01Q,0,N,I believe that yes I could go.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_357.mp3,1
358,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,01R,0,F,Creo que sí podría ir.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_358.mp3,1
359,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,02Q,0,N,The boy still is little.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_359.mp3,5
360,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,02R,0,M,El niño todavía está pequeño.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_360.mp3,5
361,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,03Q,0,N,Thank you for bringing me the dessert.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_361.mp3,6
362,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,03R,0,F,Gracias por traerme el postre.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_362.mp3,6
363,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,04Q,0,N,The girl has to study.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_363.mp3,"1,5"
364,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,04R,0,M,La niña tiene que estudiar.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_364.mp3,"1,5"
365,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,05Q,0,N,The girl still is little.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_365.mp3,5
366,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,05R,0,M,La niña todavía está pequeña.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_366.mp3,5
367,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,06Q,0,N,Look at the time!,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_367.mp3,17
368,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,06R,0,F,¡Mira la hora!,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_368.mp3,17
369,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,07Q,0,N,No one is going to travel.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_369.mp3,18
370,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,07R,0,M,Nadie va a viajar.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_370.mp3,18
371,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,08Q,0,N,Could you go tomorrow evening?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_371.mp3,"1,17"
372,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,08R,0,M,¿Podrías ir mañana en la noche?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_372.mp3,"1,17"
373,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,09Q,0,N,Could you bring me something?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_373.mp3,7
374,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,09R,0,F,¿Podrías traerme algo?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_374.mp3,7
375,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,10Q,0,N,It’s so late.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_375.mp3,17
376,SP,9781508283683,Spanish 2,17,00:00.000,00:00.000,10R,0,M,Es tan tarde.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_376.mp3,17
377,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,01Q,0,N,To many places.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_377.mp3,18
378,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,01R,0,M,A muchos lugares.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_378.mp3,18
379,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,02Q,0,N,It’s difficult to find good gifts.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_379.mp3,14
380,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,02R,0,F,Es difícil encontrar regalos buenos.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_380.mp3,14
381,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,03Q,0,N,One must think about it.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_381.mp3,7
382,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,03R,0,M,Hay que pensarlo.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_382.mp3,7
383,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,04Q,0,N,They like sweets.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_383.mp3,6
384,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,04R,0,M,Les gustan los dulces.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_384.mp3,6
385,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,05Q,0,N,The plane tickets are expensive.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_385.mp3,"11,18"
386,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,05R,0,M,Los boletos de avión son caros.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_386.mp3,"11,18"
387,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,06Q,0,N,I’m leaving next week.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_387.mp3,"17,18"
388,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,06R,0,F,Me voy la próxima semana.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_388.mp3,"17,18"
389,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,07Q,0,N,No one can learn without studying.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_389.mp3,7
390,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,07R,0,F,Nadie puede aprender sin estudiar.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_390.mp3,7
391,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,08Q,0,N,No one can study every day.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_391.mp3,1
392,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,08R,0,F,Nadie puede estudiar todos los días.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_392.mp3,1
393,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,09Q,0,N,It’s not for you.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_393.mp3,7
394,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,09R,0,F,No es para ti.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_394.mp3,7
395,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,10Q,0,N,Why so expensive?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_395.mp3,"7,11,16"
396,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,10R,0,M,¿Por qué tan caro?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_396.mp3,"7,11,16"
397,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,11Q,0,N,I have to find something good.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_397.mp3,7
398,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,11R,0,F,Tengo que encontrar algo bueno.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_398.mp3,7
399,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,12Q,0,N,Every day.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_399.mp3,17
400,SP,9781508283683,Spanish 2,18,00:00.000,00:00.000,12R,0,M,Todos los días.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_400.mp3,17
401,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,01Q,0,N,Sometimes that happens.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_401.mp3,7
402,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,01R,0,M,A veces pasa eso.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_402.mp3,7
403,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,02Q,0,N,He’s a good doctor.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_403.mp3,8
404,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,02R,0,F,Es un buen médico.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_404.mp3,8
405,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,03Q,0,N,It’s difficult to find a good doctor.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_405.mp3,8
406,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,03R,0,M,Es difícil encontrar un buen médico.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_406.mp3,8
407,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,04Q,0,N,It’s sunny.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_407.mp3,19
408,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,04R,0,F,Está soleado.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_408.mp3,19
409,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,05Q,0,N,It’s hot.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_409.mp3,19
410,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,05R,0,M,Hace calor.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_410.mp3,19
411,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,06Q,0,N,It’s too hot for to read these papers on my tablet.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_411.mp3,19
412,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,06R,0,F,Hace demasiado calor para leer estos papeles en mi tableta.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_412.mp3,19
413,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,07Q,0,N,It’s very hot and it’s sunny.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_413.mp3,19
414,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,07R,0,F,Hace mucho calor y está soleado.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_414.mp3,19
415,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,08Q,0,N,She’s not that sick.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_415.mp3,8
416,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,08R,0,F,No está tan enferma.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_416.mp3,8
417,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,09Q,0,N,I don’t know what’s happening.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_417.mp3,7
418,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,09R,0,F,No sé qué pasa.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_418.mp3,7
419,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,10Q,0,N,I can read the documents on my tablet.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_419.mp3,1
420,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,10R,0,F,Puedo leer los documentos en mi tableta.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_420.mp3,1
421,SP,9781508283683,Spanish 2,19,00:00.000,00:00.000,11Q,0,N,I have to read too many papers.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_421.mp3,1
